"simNum"	"IVsNum"	"P_largestGroup"	"eff_largestGroup"	"eff_mean_minClass"	"sd_minClass"	"P_minClass"	"P_minClass_mean"	"eff_mean_maxClass"	"sd_maxClass"	"P_maxClass"	"P_maxClass_mean"	"corTest_1"	"CHVP_test"	"correct_factor"	"CHVP_test_correct"	"AIC_1"	"gamma_1"	"prop_1"
"5"	113	1.81122694972716e-05	0.141844612313979	-0.0120307589317212	0.0324254156749248	0.395809853872	0.711317055217653	0.126136976531767	0.031663988994154	1.81122694972716e-05	0.000121093116135141	4.44089209850063e-15	0.00229887248834899	1.34464422363615	0.00406884349699754	-701.928884742261	"-0.0276395042452907_0.141844612313979"	"0.498552097880015_0.501447902119985"
"2"	99	0.211896970543725	0.0484517684946554	-0.0178826359150423	0.0328427928452919	0.780353221037955	0.587339823483075	0.0734831306613257	0.0385588024275931	0.211896970543725	0.0596143987394565	0.105089627209157	0.0712528888380226	0.897993763662427	0.0612808919983318	-609.498207018072	"0.009183722805912_0.0484517684946554"	"0.499699641157836_0.500300358842164"
"4"	114	0.483216624478143	0.0221142944495303	0.0153046529480784	0.0314365039009621	0.483216624478143	0.627312334404401	0.114257342883475	0.0308276653097911	0.000776030028228767	0.000327313407749534	0.000126316191613185	0.0246133956904926	0.71185643968866	0.0146759113438556	-710.266239617322	"0.0221142944495303_0.106508088138825"	"0.500021190556407_0.499978809443593"
"1"	118	0.461055506679609	-0.0228331609220788	-0.0182380695946689	0.0308744777120974	0.461055506679609	0.555849624793443	0.101529487104206	0.0347357797640189	0.00308250035122524	0.00416392107278892	4.04970739165122e-08	0.00996324902034925	0.688995203407935	0.00547111509272051	-726.565417300507	"-0.0228331609220788_0.10498182905338"	"0.50158957559731_0.49841042440269"
"3"	135	0.457170032737591	-0.0178851759836746	-0.0172675304811827	0.0239852284487254	0.457170032737591	0.472825912500578	0.120412842655766	0.0340837522409804	0.000518549891452134	0.000564537680401914	2.78226330863163e-11	0.000954894789504054	1.26628055082282	0.00152647768435642	-831.104702066864	"-0.0178851759836746_0.121248410977867"	"0.503335876228082_0.496664123771918"
"7"	105	0.794313550954825	0.00582886110716311	0.010703952757717	0.0223000165354688	0.794313550954825	0.632237153261632	0.0715708940055339	0.0305079777406566	0.0139193780797984	0.020873794587193	0.00128395590480945	0.107246304744938	0.912339717970748	0.0949809670646185	-682.524598100835	"0.00582886110716311_0.0763213197660828"	"0.502945158951895_0.497054841048105"
"8"	100	0.14539691018769	0.0463450367844158	0.0262109467924682	0.03255808454829	0.158514971844063	0.422718994528851	0.0697476555267001	0.0315799142204499	0.14539691018769	0.0295086278991938	0.997087415027361	0.33712924875228	0.728606489953749	0.24437477621868	-628.360046634346	"0.0462587497337555_0.0463450367844158"	"0.49999999999989_0.50000000000011"
"6"	131	0.000295538787953232	0.099894995133596	0.0163640736733839	0.0309406115831641	0.698829392333931	0.597786005645041	0.0948804705382071	0.0268553970772924	0.000295538787953232	0.000569437326077686	8.29416013559126e-06	0.0553090632451849	0.987518146804187	0.0543066329149777	-834.344585721297	"0.0119974657142334_0.099894995133596"	"0.499640403333051_0.500359596666949"
"9"	114	4.23827510173501e-06	0.145993386738834	-0.003743533684299	0.0286405247588679	0.558886890225338	0.89623904741765	0.131295692409317	0.0301965961801261	4.23827510173501e-06	3.02099047467526e-05	1.4210854715202e-14	0.0011758322428192	0.770266233095523	0.000733816668210385	-717.204700900247	"-0.0167900743189566_0.145993386738834"	"0.499809744685702_0.500190255314298"
"10"	92	0.438728697590439	-0.0316526608647079	-0.0228902125317572	0.0406972778687462	0.438728697590439	0.575191942022456	0.108866634057115	0.0417118246399305	0.00495988448987577	0.0105875762155142	1.18354877010063e-08	0.0237658555729029	0.84062136694749	0.0181432188776345	-554.435407840252	"-0.0316526608647079_0.120124375538727"	"0.500294750031094_0.499705249968906"
"14"	98	0.0926914753414382	-0.0393439406471558	-0.0333223163807418	0.0231691538402002	0.0926914753414382	0.15359054332168	0.170861622826815	0.0346803749068459	1.51469209177474e-06	3.44016144298246e-06	0	9.80136530740058e-07	0.797397173695304	6.02383546609919e-07	-607.612622644574	"-0.0393439406471558_0.177746392761951"	"0.510488472190055_0.489511527809945"
"11"	112	0.97186380362816	0.000989705463154383	0.00225049395583215	0.0279969844024035	0.97186380362816	0.936077046853202	0.117675711654655	0.031020983819243	0.000196095512453132	0.000242329296234492	1.23700081289257e-07	0.0057405496732995	0.762995050848525	0.00364196833664358	-693.250251101727	"0.000989705463154383_0.119508959197845"	"0.502018424956915_0.497981575043085"
"12"	106	8.5460685085314e-07	0.162606972850137	-0.0210937415120503	0.0391186707570798	0.27675069620604	0.590873592036788	0.141265802741282	0.0310658892153372	8.5460685085314e-07	1.4618406409281e-05	0	0.00115320401075701	0.932792712554072	0.00101269532717341	-641.132506049791	"-0.0427696382543073_0.162606972850137"	"0.496726368209811_0.503273631790189"
"13"	109	0.211103003825748	-0.0408879798767461	-0.0296689860272033	0.0325022375545704	0.211103003825748	0.363365694417494	0.0916072673645501	0.0343356431523048	0.00315071410535157	0.00880595422975799	7.95057353286666e-11	0.0103145249050584	0.948439337146259	0.00943844566278602	-672.581088452897	"-0.0408879798767461_0.10370939480431"	"0.500453545859978_0.499546454140022"
"15"	115	0.000107382979652371	0.127190705770564	0.00971589229600591	0.0305998748098521	0.804150366645914	0.75143434668679	0.112130587395936	0.0316903482417485	0.000107382979652371	0.000583708993302077	3.04214431423588e-10	0.0200811530537088	1.06023022396987	0.0220769508616785	-730.42202257626	"-0.00760582586864511_0.127190705770564"	"0.498545237805982_0.501454762194018"
"16"	125	0.825278742868758	0.00545235022392999	0.00845314830407946	0.0246458342472693	0.825278742868758	0.732190612208886	0.111537170466483	0.0304198690015459	0.000329203303111843	0.000363140284818471	5.24371309484906e-07	0.00846346584069638	0.679343148254834	0.00452251208972169	-794.505485071314	"0.00545235022392999_0.112381946824977"	"0.502462671130405_0.497537328869595"
"18"	124	0.696087989059348	0.0111612145975013	0.0193908473090992	0.0285071593404969	0.696087989059348	0.497649987829197	0.0961167803637798	0.0337252601476252	0.00255120325916226	0.00512785001985275	8.57208839377677e-06	0.0823029430261495	0.917639164033831	0.0731168521960262	-791.733739280869	"0.0111612145975013_0.103885533795608"	"0.501443289456481_0.498556710543519"
"17"	125	0.408773540240834	-0.0171979946788548	-0.0156078701619047	0.0207488534309049	0.408773540240834	0.453339454207639	0.154330971926191	0.0316953686215366	2.17338223001945e-06	3.34211853410631e-06	2.93098878501041e-14	7.26058308984136e-06	0.887104247975011	5.62912413215156e-06	-764.458116097759	"-0.0171979946788548_0.157523468549022"	"0.506100645529427_0.493899354470573"
"19"	97	0.436708514975272	-0.0268631222089146	-0.0132582484003109	0.0343946234110074	0.436708514975272	0.700738758201719	0.155180600816361	0.0415150793121026	8.38908731261564e-05	0.000315276139444785	2.35367281220533e-14	0.00178206954658133	1.04095460528572	0.00192086944449833	-587.09751027068	"-0.0268631222089146_0.170556302674801"	"0.500129945674221_0.499870054325779"
"20"	108	0.637096750457063	0.0151596531276825	0.0152952939768946	0.032042394178185	0.637096750457063	0.634089681354732	0.079671853572805	0.037747830464965	0.0383578860005728	0.0371338952251232	0.00623045860676541	0.193541068836546	1.3156272273327	0.267381307686469	-676.53156377242	"0.0151596531276825_0.0791539435757577"	"0.500513805847616_0.499486194152384"
"21"	95	0.000236821228121282	0.0846135285532726	0.0215003712727097	0.0323330533607256	0.76667275634003	0.507700618325269	0.0740970371779411	0.0221325099899801	0.000236821228121282	0.0011724736999867	0.00149429503890142	0.179483086853887	0.697087803986836	0.116519112674078	-594.468327404961	"0.00962199550763177_0.0846135285532726"	"0.494371339428499_0.505628660571501"
"22"	81	0.113036442952503	0.0481786754347366	0.0255403977157876	0.0354874611295958	0.178514522591801	0.473805832932541	0.067754716325064	0.0300689358018715	0.113036442952503	0.026976914369206	0.999630301489812	0.364104211004843	0.661852723422312	0.241630343598209	-503.785267384905	"0.0481658174442085_0.0481786754347366"	"0.499999999999985_0.500000000000015"
