"simNum"	"IVsNum"	"P_largestGroup"	"eff_largestGroup"	"eff_mean_minClass"	"sd_minClass"	"P_minClass"	"P_minClass_mean"	"eff_mean_maxClass"	"sd_maxClass"	"P_maxClass"	"P_maxClass_mean"	"corTest_1"	"CHVP_test"	"correct_factor"	"CHVP_test_correct"	"AIC_1"	"gamma_1"	"prop_1"
"4"	93	7.21829922413077e-13	0.193969556543991	0.179927797092453	0.0232725026192934	7.21829922413077e-13	1.2988481495343e-11	0.209530164886806	0.0289384087557022	1.59961107229783e-09	1.32357790841831e-10	0.998276659507458	0.425366234008918	1.23071020398361	0.50911646964518	-599.792980068917	"0.193969556543991_0.194019113082738"	"0.50000000000022_0.49999999999978"
"2"	102	1.70180137090703e-14	0.187471987691806	0.191143155201966	0.020911643341175	1.70180137090703e-14	7.00521846250542e-15	0.230228942562481	0.0262364707459033	1.5616709790298e-14	4.43522596338224e-14	0.0298528161743017	0.244028329535246	1.09933529730263	0.271048734247359	-658.845218139444	"0.187471987691806_0.235655074494705"	"0.502940883717569_0.497059116282431"
"5"	95	5.39695224658824e-06	0.13892366789101	0.143345706445203	0.0287928911321999	5.39695224658824e-06	2.89647690159393e-06	0.195332614465318	0.0285333025313272	6.4803814012747e-10	7.72433073656996e-10	0.0111922782250355	0.199673461674226	1.16259894542558	0.238227467933746	-599.186920188193	"0.13892366789101_0.196406886375196"	"0.50016065655276_0.49983934344724"
"3"	115	2.75542724512214e-09	0.162754270314661	0.169438021106764	0.0252188702712909	2.75542724512214e-09	7.57100321927656e-10	0.234792686231441	0.031953566697028	1.56919564118691e-11	3.26243680753661e-11	0.000198183894880133	0.10838205147774	1.42381618685295	0.174278268070213	-734.703359305861	"0.162754270314661_0.239387540644592"	"0.501363287133221_0.498636712866779"
"1"	118	1.68009164894842e-10	0.220578789449502	0.204830262187861	0.0255400820506449	3.45517456450288e-14	9.02425599264937e-13	0.238739430670542	0.0314890766006159	1.68009164894842e-10	8.85965245549803e-12	0.999092434389831	0.402961320458945	1.29362828393341	0.506237635483403	-743.344522876252	"0.220554058154418_0.220578789449502"	"0.499999999999998_0.500000000000002"
"8"	92	7.75341951504809e-26	0.221946356598635	0.220639872288583	0.0152164568122837	1.51059132994944e-25	2.19972589550099e-25	0.222191310400167	0.0150596100244937	7.75341951504809e-26	7.22144289927499e-26	0.999826685894878	0.942229750319054	1.04753270762609	0.94989661426047	-603.510447173823	"0.221941078855026_0.221946356598635"	"0.5_0.5"
"6"	118	1.89924042354987e-11	0.195722339878947	0.180998893432138	0.0263292053872198	1.89924042354987e-11	3.23134731165103e-10	0.209553344814187	0.0275664055042793	1.03307563373188e-10	7.98487946577153e-12	0.998588558827115	0.453816451524037	0.938417568231284	0.429422972830733	-761.690295419701	"0.195722339878947_0.195758914665685"	"0.500000000000064_0.499999999999936"
"9"	120	6.87572398021e-25	0.200659131708029	0.197992386115951	0.0146421921443609	3.13150779980944e-26	8.27245928104978e-26	0.202165733749186	0.0152846498597502	6.87572398021e-25	4.0424898550045e-25	0.999657418310598	0.8436952943507	1.15033586270856	0.884454967365426	-784.03080211704	"0.200650403678821_0.200659131708029"	"0.5_0.5"
"7"	111	7.06022632718497e-10	0.232082650238979	0.162696432545915	0.0376505458857271	7.00993045467437e-05	3.41770552828616e-05	0.224799213666906	0.0343561525400888	7.06022632718497e-10	1.97150080393132e-09	0.000355400730157163	0.223062194601814	1.24012201348577	0.284704011373236	-698.945698328615	"0.15561413326654_0.232082650238979"	"0.499926590475054_0.500073409524946"
"10"	111	8.69726155533667e-12	0.166917268777264	0.157312472636975	0.0218530299235533	8.69726155533667e-12	7.93178389506786e-11	0.17653992524901	0.0220364577837481	1.1947713505731e-11	1.2950338326026e-12	0.999229925678608	0.535557774895521	1.08658531832115	0.570183859843871	-718.302990028302	"0.166917268777264_0.166937291885777"	"0.500000000000005_0.499999999999995"
