simNum	IVsNum	plei_test	P	eff
51	87	0.337	8.08131079211959e-18	0.176973719978276	
49	86	0.082	1.97716030620839e-15	0.16961462850418	
65	90	0.212	2.73372533406076e-22	0.217443731376	
61	89	0.915	1.95416571530379e-22	0.177164007642011	
81	91	0.845	4.04419583691478e-23	0.186715377994593	
55	90	0.262	1.13986684759052e-19	0.191361716850295	
71	90	0.097	1.46787584391416e-18	0.185983945467187	
77	90	0.707	5.87445766261498e-23	0.1996298599732	
95	92	0.96	2.75012790098986e-25	0.188982126272364	
75	94	0.376	2.65641388850859e-24	0.217772811645792	
37	95	0.478	2.23128692542286e-21	0.185432493772297	
21	95	0.402	4.02250294035429e-23	0.194410441209299	
67	93	0.619	2.74407546395801e-23	0.194975781788178	
5	95	0.149	2.72902751945941e-17	0.161715973652748	
33	98	0.835	1.83224100388233e-24	0.1937436944153	
45	97	0.119	4.70299579091198e-20	0.184842833787439	
41	91	0.94	4.79325652793772e-25	0.196423377858831	
91	98	0.85	2.40207140544108e-24	0.192107893559172	
59	100	0.658	3.79596036677297e-29	0.222809446456963	
89	101	0.109	2.79754883671003e-22	0.207516541623244	
97	101	0.973	8.598980239883e-28	0.193998869998829	
83	100	0.942	5.59645510255473e-25	0.179817274557016	
23	103	0.848	1.37602870142586e-27	0.196454619476263	
35	104	0.348	7.90697846409655e-25	0.202290721941638	
79	103	0.723	6.62328438713471e-28	0.207923156669203	
17	106	0.329	1.53961111587693e-23	0.187595175656034	
53	106	0.825	7.4527172807926e-26	0.184957173594936	
93	106	0.001	7.38635426719155e-19	0.189551601249089	
39	107	0.309	1.31010206836475e-28	0.224968656062144	
57	109	0.989	2.23857249478984e-29	0.186155521551398	
27	111	0.106	3.08175150185111e-24	0.191994049786341	
43	112	0.448	8.0992727311426e-28	0.202229619902616	
19	115	0.566	1.7186968873119e-29	0.203035545804022	
63	114	0.163	3.12086381214691e-25	0.198475054047398	
25	112	0.313	1.99431238071164e-26	0.199991796249276	
73	113	0.167	2.02104504260963e-25	0.196207253027485	
15	114	0.951	1.00931216864642e-30	0.193370620766777	
29	114	0.653	4.99772992229684e-26	0.184914900423167	
11	115	0.858	1.25053921266636e-25	0.178290267602986	
7	111	0.187	5.84459316851668e-25	0.196019815764905	
99	116	0.588	4.23744947524869e-28	0.19646854402892	
3	115	0.273	6.92522806625906e-27	0.20037859577033	
87	116	0.65	6.24359928606073e-26	0.179007064680212	
47	117	0.418	4.56665527568167e-25	0.18816788810813	
13	115	0.449	2.76341270045147e-28	0.198296350166159	
1	118	0.134	7.15285119592204e-29	0.222090211559937	
9	120	0.533	8.0752336360441e-30	0.201501467613703	
85	123	0.805	3.17319744910564e-31	0.19559723289038	
69	125	0.942	1.02338861742891e-33	0.1977293323231	
31	124	0.028	3.62874468578822e-23	0.187327137456584	
38	91	0.512	1.20258392520366e-24	0.212119737188498	
66	101	0.075	1.67335565888878e-20	0.193377252081563	
56	99	0.077	1.07655374194532e-22	0.210999280393912	
76	103	0.473	4.5160375032826e-23	0.189119253696752	
22	102	0.965	5.08937088496755e-30	0.203611483095613	
62	105	0.7	5.92934867761175e-26	0.194032746760467	
68	102	0.304	1.33288946446401e-24	0.205747688966635	
96	103	0.469	1.46489887439529e-26	0.206824521586438	
80	93	0.477	2.16786382079406e-23	0.20378625575675	
90	100	0.675	1.89975283653236e-24	0.190053437752984	
72	110	0.148	2.59835928989181e-24	0.197617359793217	
34	108	0.435	1.31915048824843e-25	0.20004536488876	
78	111	0.163	3.04470908965313e-24	0.187466843015515	
98	102	0.953	1.07978620881045e-30	0.212531302550094	
82	115	0.328	2.36608944374924e-28	0.204833351655244	
8	92	0.839	2.64840038844429e-27	0.222735981729961	
46	108	0.212	2.10086612850127e-27	0.219105634300553	
4	93	0.653	9.44591096879769e-23	0.194015985281052	
100	92	0.235	1.64496648045539e-19	0.189465371422677	
24	108	0.442	3.74208236045291e-28	0.213238396997163	
84	107	0.592	5.36901787400317e-29	0.219740101685213	
94	106	0.445	4.37584049047189e-21	0.173730706523769	
6	118	0.333	1.2642950271787e-27	0.197044508186151	
42	110	0.177	1.41223480831972e-26	0.209701515245585	
26	98	0.404	1.65863970265049e-23	0.199436690402271	
