"simNum"	"IVsNum"	"P_largestGroup"	"eff_largestGroup"	"eff_mean_minClass"	"sd_minClass"	"P_minClass"	"P_minClass_mean"	"eff_mean_maxClass"	"sd_maxClass"	"P_maxClass"	"P_maxClass_mean"	"corTest_1"	"CHVP_test"	"correct_factor"	"CHVP_test_correct"	"AIC_1"	"gamma_1"	"prop_1"
"5"	104	0.023225484627271	0.0296696721130814	0.0283418423300734	0.0128205746682398	0.0226584454641139	0.0292717202168434	0.0291954138634709	0.0128769844045908	0.023225484627271	0.0254633441426795	0.999865101546688	0.962533565344763	0.895487836455409	0.946487383766538	-696.800515129948	"0.0296656887277664_0.0296696721130814"	"0.5_0.5"
"2"	112	0.0414000941319094	0.0336947952454013	0.0309968161933354	0.0166700098878889	0.0456971029226058	0.0656134882531647	0.0368084607533326	0.0163291724885366	0.0414000941319094	0.0261496939574727	0.999768370707453	0.803321593744257	0.946757776753963	0.784050413560373	-737.461590065896	"0.0336884138892296_0.0336947952454013"	"0.5_0.5"
"3"	100	0.0433220652371718	0.0464181250475377	0.0382620276738341	0.02333924206427	0.0495909157806784	0.10430694116416	0.0549462114741543	0.0226777749336977	0.0433220652371718	0.0172138693403395	0.999173989312335	0.608166706579561	0.957842820164896	0.590304093263772	-637.128349034537	"0.046394728191977_0.0464181250475377"	"0.499999999999992_0.500000000000008"
"1"	108	0.735803039109962	0.00679403965489692	0.00548123983616996	0.0200831226270178	0.735803039109962	0.785434868665323	0.0405779712294608	0.0265011730025663	0.1547005362154	0.128677053155006	0.154103817730846	0.291195842419438	0.973598062255079	0.283102750712755	-678.031017723816	"0.00679403965489692_0.0379829350815697"	"0.509176673084874_0.490823326915126"
"4"	129	0.00312836781671836	0.0618693715346593	0.0524167949577519	0.0205410188948646	0.00312836781671836	0.011892301425092	0.0704538262329444	0.0190316956369908	0.00146958254222134	0.0003167309892714	0.999850875612915	0.519495914584349	1.11366431922901	0.564339706644307	-825.407271598864	"0.0618693715346593_0.0618733654506791"	"0.500000000000002_0.499999999999998"
"6"	115	0.00533994302266271	0.0454759152446143	0.04110711459538	0.0160111398958414	0.00533994302266271	0.0115404118923123	0.0510559641882925	0.0207659788646839	0.0305467145788315	0.0154500871644273	0.99978749789856	0.704382328789755	0.845677288314179	0.636902015750875	-755.075516037226	"0.0454759152446143_0.0454814228236705"	"0.500000000000007_0.499999999999993"
"7"	95	0.00958831027931034	0.0562038953184293	0.0498297876750133	0.0216623586864348	0.0110072979106487	0.0236434005726249	0.0642198360909252	0.0212532302388821	0.00958831027931034	0.00323872528002215	0.999505354507924	0.635372169513794	0.773928847853149	0.531312661159781	-621.737063553877	"0.0561899390930816_0.0562038953184293"	"0.5_0.5"
"8"	119	0.000168255470265704	0.0640576156079817	0.0617148267473024	0.0164807778117204	0.000168255470265704	0.000280786677398693	0.0663447064299566	0.0149195664864168	3.62330520051708e-05	1.98288468138975e-05	0.999859945122313	0.835022856234944	0.760786272340312	0.739472991483519	-762.449588940808	"0.0640576156079817_0.064061475399962"	"0.500000000000001_0.499999999999999"
"9"	107	0.0269554141361717	0.040580660558473	0.0350045878374099	0.0180894838871016	0.0269554141361717	0.0556452684399358	0.0438991161826428	0.0182070203662675	0.0278897477609627	0.0176242681834748	0.999571323394791	0.728926452038683	0.805565643548319	0.643053299857567	-701.58042023977	"0.040580660558473_0.040592535980366"	"0.500000000000002_0.499999999999998"
"10"	98	0.00325602972458489	0.0615066030565926	0.0513243087055102	0.0218109895391202	0.00583423374955555	0.0206341574546771	0.0682482101064633	0.0203837816615721	0.00325602972458489	0.00115916787901775	0.999515794175746	0.570780262790497	0.949648006032805	0.549464377349179	-630.906304831866	"0.0614928318003585_0.0615066030565926"	"0.5_0.5"
