simNum	IVsNum	plei_test	P	eff
85	92	0.756	0.162511235928887	0.0200103025206045	
79	89	0.283	0.00139855103562626	0.0525967655635853	
19	95	0.047	3.84364182349364e-05	0.074538059473313	
91	97	0.307	0.252259128581379	0.01746442689884	
71	98	0.971	0.000162155438130339	0.0479998720623007	
89	95	0.267	0.000175950855521451	0.0608648258033567	
47	100	0.308	0.00541113467065447	0.0430535870371829	
59	101	0.086	0.010485110452868	0.041614922555106	
25	104	0.949	0.186910380768067	0.01672587023059	
69	102	0.672	0.00243894290006736	0.0412235339051673	
99	107	0.088	0.000779310148122963	0.0509036728354893	
33	103	0.343	0.00144156099483073	0.0481835391282848	
83	107	0.217	0.0154370502298198	0.0360126158101826	
49	102	0.027	0.000200774149978973	0.0619700633128714	
53	102	0.777	0.00506771054753625	0.0400561109986319	
29	106	0.012	0.0548159292960299	0.0316480650320587	
95	109	0.82	0.00326821335172224	0.0380412508780141	
77	113	0.243	0.27921100095369	0.015209832663466	
65	111	0.005	1.67975579236369e-05	0.069017265593613	
31	106	0.222	0.0823144100632685	0.0261672920296933	
37	88	0.486	0.00121979840023773	0.0496710313585499	
17	100	0.195	0.00191903338437016	0.0486244630717509	
23	89	0.209	0.000567152039998674	0.0553436590989042	
5	104	0.955	0.0196374447842581	0.0293924590204269	
55	114	0.228	0.000542641002558845	0.0501433995029198	
15	112	0.062	0.0129874276229088	0.0387270569766915	
41	123	0.883	4.57967323807944e-05	0.051748458397734	
61	96	0.427	0.000822764840805549	0.0516446512136581	
7	95	0.75	8.44750506505087e-05	0.0567482357302702	
93	122	0.537	1.7729558675767e-06	0.0671819121899232	
27	98	0.537	2.25376272587863e-05	0.0624176294320167	
87	98	0.136	0.00341755866362595	0.0469189416555767	
45	104	0.094	0.0374759732936484	0.0326462336900947	
3	100	0.499	0.00192193217631248	0.0465570865571601	
43	102	0.018	0.645478215422821	0.0076897850922724	
13	100	0.022	0.000994991149585205	0.0545423800167465	
51	103	0.68	0.000459160667069353	0.0502393574483459	
67	104	0.404	0.0100496924282343	0.0376936330435657	
75	105	0.29	0.0177637466977254	0.0350774800241883	
39	107	0.448	3.83523622244949e-05	0.0597638471688763	
73	108	0.013	0.00878655281337206	0.0419366661115282	
9	107	0.563	0.00084359895731076	0.0468509616534173	
57	108	0.854	0.00404812222486982	0.0380383129779398	
1	108	0.05	0.212004428956471	0.019441776611381	
97	110	0.228	7.56211487431786e-05	0.0594579759376055	
11	112	0.274	0.000177731387478704	0.0534837787486376	
63	113	0.144	0.000609078855196704	0.0479105260946692	
35	115	0.217	0.239294167998591	0.0168568902201918	
81	117	0.026	0.00583201907186177	0.043305347659764	
21	130	0.025	0.00305931239852892	0.0435908275523534	
86	111	0.683	0.000129961147558357	0.0525599924103988	
72	101	0.045	0.00217744487377045	0.0495496340637491	
60	102	0.046	0.109941089782274	0.0257711380149945	
50	93	0.192	0.00930471209929165	0.0424613838154882	
48	99	0.11	0.0083673657843829	0.0433328597270216	
90	104	0.042	0.02217884203026	0.0374569586984552	
80	107	0.012	0.0070395866528238	0.0387321438038859	
92	106	0.077	0.0723706906661017	0.0267240342907099	
100	100	0.863	0.00339843337430169	0.0401274151849722	
32	95	0.486	0.000447911940508386	0.0514235504032271	
94	85	0.336	0.00813568699856903	0.043551359370494	
18	100	0.375	1.16563295402778e-07	0.0846938637926252	
26	104	0.055	0.0188294353509538	0.037384366150412	
34	104	0.064	4.19559185616341e-05	0.068669701941539	
66	101	0.099	0.0263910115562367	0.0339433593338775	
30	107	0.126	0.011158410124796	0.037974583987186	
96	104	0.22	0.00323076460866598	0.0443712770426859	
70	112	0.36	0.00025336797164243	0.0544528951593191	
84	114	0.571	3.02857299557916e-05	0.0577376019450031	
20	128	0.272	0.000171218050519635	0.0497686466633215	
42	105	0.002	0.00946676712691224	0.0458691630136095	
38	95	0.035	0.00368149248525957	0.0495395651899876	
56	105	0.038	8.84484938921187e-05	0.0652043353894483	
16	106	0.607	4.04772565042818e-07	0.0747792057552672	
6	115	0.562	0.000799414753799516	0.045398057691264	
78	117	0.128	0.00071443784429367	0.0474965737734204	
46	103	0.186	0.000535403905395731	0.0523080498092903	
24	102	0.029	0.010563592491312	0.0411183094662078	
28	94	0.789	0.246484677120895	0.0167437872377671	
68	87	0.219	0.00509743576459423	0.0478706559573362	
62	104	0.088	0.0262800254587992	0.0340813273222413	
54	131	0.084	4.74257716602367e-05	0.0545716753043611	
44	111	0.311	1.43727760391167e-06	0.0714931021830904	
40	91	0.007	0.000847455281453948	0.0614727306323214	
10	98	0.51	5.12198765632601e-05	0.061454684270575	
14	101	0.003	0.399316197685504	0.0142914142505003	
52	105	0.283	0.0110453993689521	0.0383695133104806	
58	101	0.462	2.36070289639528e-05	0.0626316298659278	
64	99	0.363	3.59507994292497e-06	0.0717421436709125	
8	119	0.165	6.359680802419e-06	0.0623599994253308	
36	100	0.076	0.301073930528802	0.0167969335180806	
74	104	0.976	3.03462565147391e-07	0.0673915576052827	
76	112	0.033	0.0431246172469066	0.0306197483143594	
2	112	0.706	0.0173835727647175	0.0318645992972171	
98	115	0.196	9.41671807209241e-05	0.0564829078483412	
88	130	0.029	0.000842517521432937	0.0474021052004751	
4	129	0.061	7.75526837953912e-06	0.0626724837805995	
22	98	0.774	0.00162733895159291	0.044248929634718	
82	112	0.427	0.00193781250995277	0.0441571114121959	
12	128	0.339	0.0109495362264124	0.0324827745726633	
