simNum	IVsNum	plei_test	P	eff
43	85	0.316	0.563978082628251	0.00951247256577464	
89	92	0.216	0.720497590523663	-0.00555134125422138	
77	98	0.682	0.629764440525365	-0.00685823875329738	
21	97	0.393	0.967517403457134	0.000584065526109571	
33	99	0.296	0.390828350301378	0.0128053469530754	
17	100	0.03	0.427081151551564	-0.0128354917366962	
99	99	0.037	0.248192327097412	0.0178571515755572	
5	101	0.459	0.813429344019728	0.00337779912711165	
55	100	0.501	0.607474112904228	-0.00740155010791578	
3	102	0.431	0.914380500562755	0.00156649266012496	
73	102	0.166	0.531404511688673	0.00953823378739711	
23	106	0.458	0.879468894000376	-0.00208080477659335	
19	105	0.156	0.990970618860808	-0.000171004624450328	
81	101	0.023	0.193038869427824	-0.0197994612842367	
93	110	0.019	0.712905916137681	0.00590524594006541	
37	107	0.692	0.135083628694687	0.0207945986429959	
51	106	0.675	0.438198749574674	-0.0106177367353366	
65	110	0.455	0.442878540261579	0.0107394245771186	
39	86	0.489	0.0269988338355976	0.03528906214284	
29	87	0.501	0.00271922749062205	0.0481051666609425	
85	107	0.953	0.00956474201138396	0.0322823553665558	
75	114	0.083	0.778177598357513	-0.00418939704959092	
25	117	0.294	0.770659184604712	0.00415973405011956	
57	94	0.2	0.351385278886641	0.0145017890762932	
7	107	0.913	0.0713398004309194	0.023083537821721	
1	94	0.475	0.494557361365108	0.0101391983883819	
45	121	0.43	0.770750427730092	0.00392894922555983	
9	95	0.392	0.264433953497944	-0.0170655085462779	
83	121	0.829	0.917380987371259	0.00128622142898923	
53	99	0.56	0.575439596026463	0.00805366769957314	
15	100	0.123	0.883543306579903	0.00232556519739259	
79	116	0.784	0.254803929021074	0.0149375653222457	
67	127	0.137	0.291749207454049	0.0144377578171309	
35	103	0.864	0.279041086343846	-0.014060719141733	
87	103	0.191	0.859469645754053	-0.00263517981098515	
41	104	0.22	0.90515657228052	0.00181631616879655	
61	104	0.542	0.885952360618553	-0.00194733093897057	
11	105	0.82	0.963387724534885	-0.000582014534576009	
49	101	0.012	0.680692399556077	-0.00632862999120283	
95	107	0.219	0.117123885088543	0.022986244820775	
91	106	0.814	0.25160500102157	0.0148136737753933	
13	106	0.475	0.571298945195849	0.00767258262359054	
27	118	0.21	0.381553075405552	-0.012108973313544	
71	107	0.378	0.146009448285066	0.0203030627584053	
31	109	0.642	0.706316688158106	-0.00512287192171166	
69	110	0.255	0.840990275179824	-0.00289992610955232	
59	114	0.014	0.990425242904449	0.000191962511096473	
97	116	0.12	0.250551741714488	0.0166941796285823	
63	122	0.264	0.660836130480899	-0.00606589518528257	
47	128	0.887	0.851767367235553	0.00223722942867505	
44	87	0.047	0.481706546242571	0.0124103258413567	
78	92	0.138	0.421719315618881	0.0134766937051528	
22	92	0.441	0.984707530482794	0.000291777063223321	
90	99	0.254	0.833561023215439	0.00309506683610321	
34	94	0.188	0.123441895341384	0.0241373019635526	
74	95	0.642	0.301664636883204	0.0152520824804608	
86	89	0.046	0.504736524980977	0.0115923037018612	
100	100	0.068	0.292558067777631	0.0169721438336001	
4	96	0.741	0.104492869787174	0.023954391532841	
66	98	0.504	0.532858620420204	0.00912020046476003	
6	104	0.047	0.0524865328496574	0.0312178679220614	
18	109	0.035	0.443625723577785	0.0118601245487121	
38	106	0.892	0.219602691518769	-0.0160585895495389	
24	110	0.407	0.654019445257372	-0.00612819283819001	
56	114	0.097	0.642236495214396	-0.00682476361420371	
84	98	0.358	0.75005581356524	-0.00464360963036138	
52	110	0.445	0.0982312351288083	0.0232952077070994	
28	85	0.778	0.395960418725287	0.0126267243782021	
82	111	0.668	0.00241258862349019	0.0420201245754655	
76	110	0.499	0.876138346259262	-0.00210167758002675	
92	91	0.703	0.405712621279397	0.0119658645573336	
20	122	0.501	0.203190099012443	0.0171750948146417	
8	111	0.104	0.415340991906984	0.0122697465205988	
68	101	0.677	0.472727536850194	-0.00983641691721031	
80	103	0.016	0.434909355305775	0.0125024518251199	
94	123	0.414	0.8216314114388	0.00295820496218319	
54	94	0.293	0.251922197803348	-0.0179470890824505	
2	98	0.419	0.127556126398883	-0.0221952609629426	
46	114	0.262	0.667841312307446	0.00578595976351958	
36	98	0.131	0.445213725449488	0.0122781060511914	
30	121	0.35	0.361058306404643	0.012106352164867	
26	121	0.139	0.203784409817281	-0.01808062489559	
10	113	0.189	0.478051133842382	0.0104130877820132	
40	114	0.525	0.783998983026286	0.0036087614691896	
58	112	0.022	0.00328929512645965	0.0451642232627793	
16	109	0.384	0.149524548249327	0.0207406397403455	
70	104	0.822	0.0872330972425647	0.0222384637361875	
96	105	0.024	0.536060769651296	-0.00961741305360597	
32	107	0.979	0.332202094319967	0.011646193976069	
14	108	0.017	0.581337897666936	0.00855666942904314	
64	99	0.899	0.04598820989239	0.0272922153573034	
88	122	0.883	0.537381970098437	0.00751757416585499	
62	117	0.102	0.0387159979552793	0.0301373646446019	
12	119	0.239	0.816651143266969	0.00321827160212724	
60	112	0.728	0.609127743426356	-0.00657659727502758	
50	122	0.158	0.518329255723429	0.00889521663458623	
98	112	0.173	0.355876814181072	0.0132576358549326	
42	125	0.234	0.195540498571338	0.0175779701172275	
48	108	0.302	0.892173489581812	-0.00188920185817387	
72	129	0.763	0.250788203930866	0.0137278738261637	
