simNum	IVsNum	plei_test	P	eff
29	84	0	3.07508310134323e-08	0.124908528188943	
15	86	0	6.74084936251276e-06	0.0983041590707117	
17	85	0	8.37161615722785e-08	0.109377840878793	
69	90	0	9.59007702941823e-05	0.0762059059714349	
91	91	0	4.43055862809665e-08	0.104114269782492	
51	90	0	0.000516583076340252	0.0732281487351392	
95	92	0	6.38879710981863e-08	0.102916743802918	
23	96	0	1.08869983342035e-06	0.0982649435446325	
31	92	0.026	2.67120531647357e-08	0.0964085424235897	
5	92	0	0.00022965241143543	0.0752909870430259	
53	97	0.05	2.65012808643519e-08	0.0991578773030456	
63	97	0	5.28926277277088e-05	0.0717894461048271	
99	98	0	8.06617174923513e-09	0.12770381117912	
65	100	0	7.54749709512426e-07	0.0960094742170672	
27	101	0.003	3.54489942538832e-11	0.125541232806866	
37	103	0.015	8.37188956234818e-10	0.118303319093067	
57	99	0	4.43484723727425e-06	0.0894319709912446	
77	100	0	1.33558546634324e-06	0.084149085263563	
97	103	0.238	4.1769778131232e-08	0.0883170461004412	
19	98	0	5.9872290023115e-07	0.0952375396899813	
73	103	0	6.13568401393966e-06	0.087030183708742	
3	102	0	5.13114222798846e-07	0.0920234919127298	
67	107	0.041	8.50088389473587e-09	0.0965353385539154	
81	103	0	3.55900204255453e-08	0.109553668106005	
35	104	0.041	9.99459587408725e-12	0.123139516194504	
93	105	0	1.07319854335655e-06	0.0927183351326413	
21	107	0.006	1.33527300215723e-05	0.0744142076478648	
13	107	0	1.51739085771417e-08	0.108103499195838	
83	107	0.001	1.11156918453279e-07	0.0924740541909695	
43	109	0	2.60561441489308e-06	0.0932756462243764	
85	109	0	4.08229807919409e-06	0.089349094498958	
33	108	0.066	9.11949927869623e-11	0.108203027767317	
79	110	0.01	6.95161598642829e-06	0.070966238486462	
45	115	0.008	7.1805646652346e-09	0.0976383911204211	
47	114	0.003	2.57775635487827e-08	0.0985756567255454	
49	112	0	0.000212789983822301	0.0691268856120793	
11	111	0	5.06321607142179e-06	0.0879626144383295	
7	111	0	4.86746779616213e-10	0.117655933843833	
55	112	0	1.50509220009084e-11	0.129927537734825	
1	111	0.001	4.82612351463233e-09	0.103789714013899	
9	108	0	9.79851513393906e-06	0.0791728956556179	
87	114	0	5.2317787627775e-07	0.0946655423460114	
61	115	0.001	3.80832908751385e-07	0.0814989009617739	
71	116	0	6.7224250993732e-09	0.104571871249137	
59	122	0	1.4368172459523e-07	0.0915466865658171	
89	119	0	7.98872176637077e-14	0.134944046469437	
41	119	0.001	3.45442072230212e-11	0.100400204395564	
75	122	0.001	8.55192641085309e-11	0.110605280384136	
39	136	0	3.3919826575832e-09	0.103726060524932	
25	138	0	3.50709598595609e-14	0.123027523467226	
30	82	0	1.53823464579264e-06	0.0999258975881019	
38	86	0	1.09199984960677e-07	0.10992192711832	
70	99	0.044	1.54153115397423e-07	0.0909076567521035	
6	95	0	6.77821588329697e-08	0.106786341852654	
16	105	0.004	5.18781458834183e-08	0.096424215749747	
28	92	0	5.1672797230738e-10	0.130652986620031	
24	100	0	1.50649427888003e-13	0.15196673891921	
52	105	0	2.72739743875465e-06	0.0906806721027811	
68	93	0	8.04709379679627e-05	0.0769120098321872	
96	105	0	1.32799737448218e-09	0.123765996232231	
14	94	0	8.78011445287857e-07	0.10167048326403	
92	108	0	3.99274052362835e-07	0.0970699458690474	
64	105	0	0.000892979421293737	0.069232098247227	
78	100	0	3.59546680082782e-07	0.0953832947688459	
94	95	0	3.53426813833187e-08	0.114727002327712	
80	90	0	4.82875177037097e-06	0.0864035764956698	
100	105	0	2.54429354865394e-08	0.100471969321787	
2	88	0	2.87692918691334e-07	0.109022540560502	
32	110	0	8.16459185674213e-10	0.102877655055725	
74	102	0	8.84889028087284e-05	0.0696606259703094	
98	108	0	0.000707684033738477	0.0629925096265028	
60	91	0	4.46441527410662e-06	0.100468252763741	
34	98	0	8.86577261809261e-08	0.107904590037629	
4	105	0.01	3.34566113505e-14	0.129578140787152	
18	121	0	1.88682996771957e-05	0.0824998377342956	
12	97	0	1.69353464982e-06	0.0852645053881632	
50	97	0	0.000582060264343763	0.0620647788213511	
66	113	0	1.68036493200403e-07	0.0886389550933722	
46	101	0	9.12214085641745e-07	0.0933367073216455	
36	105	0	7.57867389533815e-07	0.0982109738467136	
54	119	0	4.30956610629954e-09	0.104548419526592	
56	101	0	5.04566867595601e-07	0.0889366639639247	
82	114	0	9.80214898453105e-09	0.104573836389498	
48	109	0.001	9.42219781399101e-05	0.0664760010229389	
84	103	0.006	1.18111373496308e-09	0.104392078162833	
42	102	0.092	6.09642292158653e-12	0.123464190766814	
44	114	0.002	8.96457341509114e-11	0.103075239925922	
62	109	0	2.071311997477e-07	0.093378769269987	
88	113	0	3.42085933996228e-07	0.0977747576590986	
58	124	0	1.20305645187748e-07	0.0910030920133781	
40	90	0	1.39084420323196e-05	0.0843175402722052	
20	125	0	0.000150750480936545	0.0624239013893183	
22	122	0	2.3600876355919e-09	0.108429935015692	
90	109	0	8.92935216261215e-10	0.118566368462623	
10	115	0.013	5.31946559516472e-10	0.0976552932763924	
72	118	0	2.28055920991144e-06	0.0830960954135245	
86	130	0	6.87214273539142e-08	0.0944644693286631	
8	124	0	7.00620446793273e-10	0.0993411352373462	
76	118	0.001	5.11507045113071e-08	0.0911730642281014	
26	113	0.003	3.82675337790262e-08	0.0931715626914755	
