simNum	IVsNum	P_random	eff_random	AIC_random	gamma_random	prop_random	P_fixed	eff_fixed	AIC_fixed	gamma_fixed	prop_fixed
49	86	0.944693184487111	0.00175232594688907	-526.890634714574	0.00175232594688907_0.201944103561476	0.50105462628678_0.49894537371322	0.944693190470603	0.00175235051399316	-530.890634714758	0.00175235051399316_0.201944076727026	0.501054626491784_0.498945373508216
39	111	0.59635027941589	-0.013637384017718	-674.679528371899	-0.013637384017718_0.185815158997507	0.502535897349929_0.497464102650071	0.596350275079578	-0.0136373848921599	-678.679528369928	-0.0136373848921599_0.185815158683026	0.502535895530198_0.497464104469802
82	89	0.650317803352732	0.011963501432097	-537.22942697715	0.011963501432097_0.215985321662054	0.500940587795264_0.499059412204736	0.650317713691856	0.0119636508290008	-541.22942698114	0.0119636508290008_0.215985175455834	0.500940605058131_0.499059394941869
11	101	0.783847354579742	0.203583191536614	-626.438546841055	-0.000855998711285976_0.203583191536614	0.493081197620414_0.506918802379586	0.783847268687608	0.203583173050038	-630.438546794196	-0.000855968767483527_0.203583173050038	0.493081214971847_0.506918785028153
15	108	0.103689024048474	-0.0387910465550573	-656.733590209463	-0.0387910465550573_0.197487900276793	0.508051976763415_0.491948023236585	0.103689081517018	-0.0387910625289301	-660.733590354762	-0.0387910625289301_0.19748793905127	0.508052032496812_0.491947967503188
5	107	0.924419213096936	0.200540642301843	-633.456896228235	0.0029952669194052_0.200540642301843	0.499003112791413_0.500996887208587	0.924419213862973	0.20054065376689	-637.456896229495	0.00299525391218922_0.20054065376689	0.499003112533723_0.500996887466277
98	112	0.749955610995608	-0.0124896546708586	-669.681656922341	-0.0124896546708586_0.199314931006783	0.500844095799726_0.499155904200274	0.749955609370922	-0.0124896546708586	-673.681656922341	-0.0124896546708586_0.199314931006783	0.500844095799726_0.499155904200274
34	120	0.7863730876537	0.188618783793939	-707.875931385281	0.0104775564857137_0.188618783793939	0.499880951780921_0.500119048219079	0.786373088325528	0.188618783793939	-711.875931385281	0.0104775564857137_0.188618783793939	0.499880951780921_0.500119048219079
8	103	0.608218361157326	0.020736545723418	-614.927928968979	0.020736545723418_0.188947862228607	0.50161453729727_0.49838546270273	0.608218361331588	0.0207365435407075	-618.927928966985	0.0207365435407075_0.188947861627147	0.501614538263354_0.498385461736646
13	115	0.921244172038116	-0.00381018045110699	-677.150464582885	-0.00381018045110699_0.218126712543495	0.503054219059379_0.496945780940621	0.92124418389419	-0.00381018729278532	-681.150464587379	-0.00381018729278532_0.218126722353907	0.503054223956446_0.496945776043554
18	127	0.119508326497386	0.198886695900098	-777.637773404516	0.0599093425419279_0.198886695900098	0.499238534588154_0.500761465411846	0.119508330276393	0.198886695900098	-781.637773404516	0.0599093425419279_0.198886695900098	0.499238534588154_0.500761465411846
10	109	0.084621349442763	0.0911595098802263	-674.776588145884	0.0911470056243218_0.0911595098802263	0.499999999999463_0.500000000000537	0.084621349442763	0.0911595098802263	-678.776588145884	0.0911470056243218_0.0911595098802263	0.499999999999463_0.500000000000537
86	93	0.483141375960967	0.0505114028092228	-584.40694392754	0.0505114028092228_0.0505299967409376	0.500000000000088_0.499999999999912	0.483141375960967	0.0505114028092228	-588.40694392754	0.0505114028092228_0.0505299967409376	0.500000000000088_0.499999999999912
27	112	0.976595100391877	0.119182697694961	-703.938701569198	0.000807817047993367_0.119182697694961	0.4995181990501_0.5004818009499	0.979443833582984	0.119769515364876	-707.938293235082	0.000213557864568667_0.119769515364876	0.499428212969394_0.500571787030606
93	86	0.45834957620746	0.0373990130866772	-546.099028087768	0.0373990130866772_0.109939551210093	0.500565302871086_0.499434697128914	0.528927661062574	0.0224345151695743	-549.94279968633	0.0224345151695743_0.125268226616826	0.501255517320452_0.498744482679548
87	93	0.527957511782765	0.0628144819917247	-530.699227022936	0.0627399890557873_0.0628144819917247	0.499999999999248_0.500000000000752	0.527957525795	0.0628197827622189	-534.699227033706	0.0627346906351821_0.0628197827622189	0.499999999998826_0.500000000001174
4	133	0.934892147024509	0.00300853611017784	-774.164359502272	0.00300853611017784_0.152594644526895	0.503475491391377_0.496524508608623	0.595841742895162	-0.017202574683808	-770.517728422342	-0.017202574683808_0.176902743177325	0.515404760321964_0.484595239678036
55	97	0.751733252801972	0.0140032583660851	-605.800218112109	0.0140032583660851_0.147095369519543	0.500022287913494_0.499977712086506	0.801904755106963	0.154077645597039	-609.760281022646	0.00692425318647436_0.154077645597039	0.499201035357791_0.500798964642209
56	112	0.359051755097491	0.195445877820171	-686.629981933885	-0.024778090711909_0.195445877820171	0.497870437997534_0.502129562002466	0.308296364434849	0.195445917914694	-690.629982021446	-0.0247781903689046_0.195445917914694	0.497870337238884_0.502129662761116
97	108	0.235072531353391	0.05558245146837	-671.600312926182	0.05558245146837_0.0555866341963433	0.500000000000042_0.499999999999958	0.235072531353391	0.05558245146837	-675.600312926182	0.05558245146837_0.0555866341963433	0.500000000000042_0.499999999999958
52	114	0.853232062621405	-0.00563512840217086	-699.554454486021	-0.00563512840217086_0.172428353664447	0.502869386133217_0.497130613866783	0.73955007462379	-0.00942944767231742	-703.479065099419	-0.00942944767231742_0.178409736304523	0.50636270453889_0.49363729546111
73	110	0.755651832137688	-0.0110399509006148	-694.243443277059	-0.0110399509006148_0.144441821852188	0.500637759735076_0.499362240264924	0.625163481170481	-0.0126764450694172	-698.230258876807	-0.0126764450694172_0.146813243041996	0.501356445205009_0.498643554794991
71	103	0.826759822688804	0.0234424315309992	-652.146384292246	0.0234424315309992_0.122231420714522	0.500002758716743_0.499997241283257	0.826759822688804	0.0234424315309992	-656.146384292246	0.0234424315309992_0.122231420714522	0.500002758716743_0.499997241283257
92	98	0.39538657390196	0.0500875852019859	-604.943141249115	0.0500875852019859_0.108140010300077	0.500140426499375_0.499859573500625	0.405526300765365	0.0397445900977383	-608.912264521412	0.0397445900977383_0.118533229664922	0.50022061425393_0.49977938574607
44	110	0.0904194452229099	0.189740390799599	-654.372434099556	-0.0503318795222454_0.189740390799599	0.494497360175217_0.505502639824783	0.0814822547218724	0.189740390799599	-658.372434099556	-0.0503318795222454_0.189740390799599	0.494497360175217_0.505502639824783
41	106	0.279419940140357	0.0424383004011025	-638.239471933452	0.0424383004011025_0.0629965718432776	0.503621000644297_0.496378999355703	0.485117787020882	-0.0282596471733814	-639.665846111052	-0.0282596471733814_0.13280844105094	0.500395271641309_0.49960472835869
32	114	0.65499854367141	0.178070783767093	-693.591006138844	0.015240946136874_0.178070783767093	0.496008136278476_0.503991863721524	0.59926965730778	0.176628511688146	-695.694922378277	0.0197264504391802_0.176628511688146	0.491980287443843_0.508019712556157
70	100	0.625572085023847	-0.0163683521403721	-603.143943870426	-0.0163683521403721_0.14534797927811	0.506076057429839_0.493923942570161	0.600502162487086	-0.0237264462394018	-604.482149087048	-0.0237264462394018_0.152973546582761	0.513267054931864_0.486732945068136
77	115	0.187374031092371	0.0698258978092525	-666.080770480665	0.0698222078349198_0.0698258978092525	0.499999999999897_0.500000000000103	0.187374036462973	0.0698261045759473	-670.080770448535	0.06982200350803_0.0698261045759473	0.499999999999896_0.500000000000104
36	96	0.594172668930912	0.021742289939706	-564.469265402335	0.021742289939706_0.152335878587319	0.503974802412871_0.496025197587129	0.554157288249122	0.0300661910301588	-567.41520622465	0.0300661910301588_0.139531882414353	0.501424051445602_0.498575948554398
40	91	0.0901363726033673	0.0529119894401635	-571.09995517953	0.0529119894401635_0.153253305976646	0.505786873878606_0.494213126121394	0.172905282307041	0.0371130282293842	-573.208508367531	0.0371130282293842_0.175248529103244	0.511965344756002_0.488034655243998
22	98	0.762216285712642	-0.0191501142977398	-576.461134323477	-0.0191501142977398_0.105151973623664	0.500627327170212_0.499372672829788	0.718332989549756	-0.0191500890452793	-580.461134314858	-0.0191500890452793_0.105151946400295	0.500627323580155_0.499372676419845
94	99	0.218755998735876	0.11076979216772	-624.4279864455	0.0703357124182669_0.11076979216772	0.499819941262207_0.500180058737793	0.219458473642606	0.0909052367772865	-628.426014340269	0.0909052367772865_0.0910232783411875	0.500000000003386_0.499999999996614
12	104	0.745598374902608	-0.0143339682362168	-639.231259200318	-0.0143339682362168_0.106364434221188	0.50360047969322_0.49639952030678	0.659057253376769	-0.0224826191122075	-641.552419387756	-0.0224826191122075_0.113489705818215	0.503721443821835_0.496278556178165
81	126	0.60584706151439	0.0155863499110936	-753.219547894752	0.0155863499110936_0.183986384076996	0.504416860424408_0.495583139575592	0.711645881794274	0.0129422261130176	-753.928043073979	0.0129422261130176_0.173334481514932	0.505625425599408_0.494374574400592
26	103	0.928746073150676	-0.00325297338867345	-616.515466560225	-0.00325297338867345_0.161564435793797	0.506255526958156_0.493744473041844	0.511926573812478	-0.0206040236660418	-616.811926413352	-0.0206040236660418_0.186286970241288	0.521921409199876_0.478078590800124
50	123	0.247208148029033	0.030679348805997	-746.584541254615	0.030679348805997_0.18107252009729	0.507716676289115_0.492283323710885	0.737188785828661	0.00652816122387043	-742.822764518299	0.00652816122387043_0.229189011074401	0.541793736848021_0.458206263151979
78	99	0.374401168841862	0.167733466251177	-602.614225259782	0.0322828153871567_0.167733466251177	0.495836827280114_0.504163172719886	0.465422512155076	0.186712285177215	-604.867217621677	0.00700031156028976_0.186712285177215	0.483807058674022_0.516192941325978
