"simNum"	"IVsNum"	"P_largestGroup"	"eff_largestGroup"	"AIC_random"	"gamma_random"	"prop_random"	"eff_mean_minClass"	"sd_minClass"	"P_minClass_mean"	"eff_mean_maxClass"	"sd_maxClass"	"P_maxClass_mean"	"correct_factor"	"CHVP_test_correct"
"1"	2	101	0.000148767125486913	0.153121206295185	-614.571510803102	"0.0561752728419403_0.153121206295185"	"0.499919218057299_0.500080781942701"	0.0648725253490039	0.0366213604408753	0.0795339888884179	0.145774104840192	0.0388220608655119	0.000291380485833044	1.32787273264235	0.187074797889942
"2"	1	96	0.312995058052769	-0.0378867763303179	-567.012918744642	"-0.0378867763303179_0.196537998218588"	"0.504531850978967_0.495468149021033"	-0.0185070704887124	0.0373510108527927	0.621398174675671	0.177155682593583	0.0456729474526762	0.000193438460590339	1.27703414572615	0.0014855989037741
"3"	3	120	0.394294855831274	0.0245314619591785	-729.542190271869	"0.0245314619591785_0.174954151425324"	"0.500884629945207_0.499115370054793"	0.0302788940344167	0.0286933267729888	0.293444585394323	0.170337499213614	0.0331746749423907	1.1167408540534e-06	1.01771531221458	0.00145443366038709
"4"	5	107	2.10635178779899e-06	0.201333514822578	-633.471309264871	"0.00225381740670522_0.201333514822578"	"0.499349394789319_0.500650605210681"	0.0199491082110431	0.0410365517311496	0.627878321070166	0.185462153250211	0.0401145873953733	1.07034177155939e-05	1.41631866779175	0.00757194939475853
"5"	4	133	0.905622797149018	0.00323969625626736	-774.153807941979	"0.00323969625626736_0.152192382054769"	"0.503402508121482_0.496597491878518"	0.00243521366023039	0.0272726049746504	0.928985532126485	0.151426122871219	0.0366856334481545	6.45437144948557e-05	1.32191253846151	0.00194574923311403
"6"	6	91	0.0385347848422432	0.0861400516799528	-546.405802324362	"0.0485457892602398_0.0861400516799528"	"0.498884604669131_0.501115395330869"	0.00948111598979484	0.0417616992441525	0.820916102290841	0.125639743796317	0.041020758258687	0.00289175043135745	0.907318945027331	0.0409251861560257
"7"	7	91	0.0097040580564789	0.123351595885521	-547.50711618111	"0.0754157623449187_0.123351595885521"	"0.499898512913748_0.500101487086252"	0.0223832833490587	0.0418770971151383	0.594314034864862	0.176400304614942	0.0466788253707354	0.000282555787161735	1.22921339612287	0.0199456085549262
"8"	8	103	0.604828386318071	0.020834420638269	-614.906459097791	"0.020834420638269_0.188490954255373"	"0.501621222444175_0.498378777555825"	0.0277579899974997	0.0401370914632968	0.490772581493833	0.185036052239488	0.0440309541227865	5.67198192668773e-05	1.93420095060227	0.0286430045638434
"9"	9	102	0.0115502000017923	0.106333268532361	-601.935421878949	"0.0285457651035348_0.106333268532361"	"0.499184085391209_0.500815914608791"	0.018925959691928	0.0462705348603336	0.683384920520653	0.115855904649834	0.0413341176785705	0.006072669433548	1.06713714254347	0.128739091613944
"10"	10	109	0.00431148315416022	0.0912149646201824	-674.790487803756	"0.0912059389057456_0.0912149646201824"	"0.499999999999993_0.500000000000007"	0.0775131257084108	0.0306077754149328	0.012763942750901	0.10789538552786	0.0312800767368036	0.000802551063227215	1.59050034529988	0.687592830349319
"11"	11	101	1.28019387056669e-12	0.206536606232088	-626.801026184313	"-0.00248494650266484_0.206536606232088"	"0.494816475627555_0.505183524372445"	0.0104056884902016	0.032689772490165	0.75090882828161	0.197898628794633	0.0254487263585338	6.85565043069535e-12	1.24239117698161	9.90535051734415e-06
"12"	12	104	0.676395360411136	-0.0140953419459922	-639.220524790669	"-0.0140953419459922_0.106012584705331"	"0.503556673872658_0.496443326127342"	-0.0111775384112663	0.0336742700605134	0.740615759068214	0.102359332066931	0.0334796474676942	0.00284496867684029	1.37586483188545	0.0288781655966381
"13"	15	108	0.0614520510155157	-0.03983409984025	-656.943229940389	"-0.03983409984025_0.199241422036688"	"0.509042393542983_0.490957606457017"	-0.0334262887972688	0.0210752546278109	0.115680229937533	0.190817581571382	0.0276640286957623	3.85649071538956e-10	1.27566129425811	2.18069523420796e-10
"14"	14	93	0.330074820348581	0.040024274411757	-541.684308024189	"0.0494287504421861_0.040024274411757"	"0.492647646623393_0.507352353376607"	-0.0120846920925321	0.0408766471768425	0.768172745991308	0.0994197650256837	0.0515005915600147	0.056629782446023	1.38728191432879	0.14168902765368
"15"	13	115	0.90665920764847	-0.00436459367123536	-677.158452881182	"-0.00436459367123536_0.219274491960524"	"0.503881779586208_0.496118220413792"	0.00450779013484301	0.0371409183732218	0.90361171851898	0.212367395011143	0.0422810463168526	1.90134281346691e-06	1.48337203464068	0.000519665537524512
"16"	16	109	0.403933110364532	0.0274253183030938	-663.577971839565	"0.0274253183030938_0.0923074938923337"	"0.501662218889512_0.498337781110487"	0.016657718861546	0.032730717750413	0.611837865616885	0.104276413292259	0.0353448398946232	0.00389389407212192	1.58870468387108	0.135490545668711
"17"	18	127	2.08498396895289e-06	0.199628113211845	-777.603345555035	"0.0590890403243459_0.199628113211845"	"0.49934954164913_0.50065045835087"	0.0719313315196416	0.0430920620947592	0.097551087957829	0.187948510971772	0.0401206345019878	7.15392262559923e-06	1.51098284940128	0.0917303924644685
"18"	17	107	5.53079203721242e-06	0.174968702384265	-647.601686678911	"0.00231696396747964_0.174968702384265"	"0.499554377934348_0.500445622065652"	0.00687789633604145	0.0394510474974411	0.861930791907584	0.171267635585991	0.0365565493168601	8.34892665132638e-06	1.4360530833141	0.00453958799463403
"19"	19	111	0.0485254944022567	0.0506368720909867	-661.947907299826	"0.0784018616164342_0.0506368720909867"	"0.491627466179909_0.508372533820091"	0.0373327468433541	0.0253830273016542	0.144206540553788	0.0889315284230897	0.0357737916641484	0.0144247532242168	1.02773525588447	0.246897630694023
"20"	20	122	0.0038028367785136	0.115590255212762	-726.672951383327	"0.115590255212762_0.115620908432054"	"0.50000000000002_0.49999999999998"	0.0736608778606581	0.0391678763293287	0.0624240905632367	0.167547474895213	0.0457167793872227	0.000368618222814254	2.01847271398365	0.299926193220096
"21"	22	98	0.661600823671623	-0.0196644766696565	-576.463912090788	"-0.0196644766696565_0.105616614376121"	"0.500619840824887_0.499380159175113"	-0.0136281254886083	0.0447885618425963	0.761568737939647	0.0978231144744238	0.04339840962649	0.0264418561014959	1.36990241594182	0.116064441474502
"22"	21	113	0.000625749300338542	0.111404450469179	-707.271343798752	"0.00999357160078348_0.111404450469179"	"0.499787747560912_0.500212252439088"	0.00827611875526343	0.0359038574742747	0.818117730065225	0.113758352419824	0.0316519367234816	0.000485374666894728	1.48291893225983	0.0524092408511282
"23"	23	109	0.501006026823767	0.0210922954831424	-655.792426919849	"0.0210922954831424_0.164861495738826"	"0.501875427823565_0.498124572176435"	0.0228164035090131	0.0312396340945497	0.466747158851918	0.163584031542769	0.0399572436996296	8.20867267638815e-05	1.52881533589156	0.0122002829108808
"24"	24	98	0.976532843406898	-0.00104577929243676	-594.597186429978	"-0.00104577929243676_0.116577386320028"	"0.505455145364208_0.494544854635792"	0.00395348808667805	0.0354598366690885	0.91145659033179	0.108020611559891	0.0407668733152857	0.00940696989390296	1.2218662565882	0.0728526359699657
"25"	25	120	0.0410780364558748	0.0697943704465661	-708.950546876374	"0.0697943704465661_0.0698252794811075"	"0.500000000000039_0.499999999999961"	0.0393221570793941	0.0337958142579801	0.246945650637625	0.116840347715152	0.0586448642780873	0.0486231853643796	1.27119192145206	0.327413311639288
"26"	26	103	0.895472085472515	-0.00317276258091228	-616.485588172854	"-0.00317276258091228_0.161261117414458"	"0.506126129603027_0.493873870396973"	-0.00506338883813372	0.0240887615975276	0.833933118006109	0.161309363468885	0.035924400429736	1.87727842244753e-05	1.35585337443633	0.000231950898569258
"27"	27	112	0.000434887549864656	0.120944311626204	-703.942728879832	"-0.00091967432059009_0.120944311626204"	"0.499530803238877_0.500469196761123"	0.0205393400263742	0.0334351230113204	0.540271342831967	0.100829207295098	0.0333467286857596	0.00310236605988464	1.1212761983741	0.104296291573399
"28"	28	89	0.00014622059811592	0.148224494443879	-506.468923544678	"-0.0510816771879275_0.148224494443879"	"0.497554973600702_0.502445026399298"	-0.052842897859142	0.0405177409558496	0.195569226614552	0.144466582275498	0.0373318473017117	0.000208588413520559	1.19192760033582	0.000489378247480138
"29"	29	124	4.61318867356971e-07	0.117309551715527	-770.523279942537	"0.0400181238314779_0.117309551715527"	"0.494203460993925_0.505796539006075"	0.0428358474430179	0.0259661767689446	0.101560231517953	0.11405417618398	0.0220276726211135	8.88294024498432e-07	1.3555682884013	0.0588277191685017
"30"	30	95	0.808153182175229	-0.00955666641130884	-568.501944318344	"-0.00955666641130884_0.170285780286265"	"0.500037426452557_0.499962573547443"	-0.00879178971108864	0.0392480251410989	0.823238853889508	0.168311849910593	0.0379451162321541	2.49097034306882e-05	1.09767152710995	0.0014087710274585
"31"	31	105	0.280828637795294	0.0521400450442409	-609.035091087318	"0.0521400450442409_0.123107653577938"	"0.500430979268963_0.499569020731037"	0.0162591281721405	0.0480953702241704	0.735999322535427	0.157891761818514	0.0466931070706837	0.0010167458825938	1.42448155716559	0.0606870795175861
"32"	32	114	2.79113163292222e-08	0.180046941845269	-693.6747122002	"0.0134020174102567_0.180046941845269"	"0.496005609166543_0.503994390833457"	0.0233628916107019	0.0442976684624777	0.598945111285509	0.170888451557729	0.0301570775444201	1.12849777175424e-07	1.11850030685343	0.00720732479090627
"33"	33	103	0.929689481208907	0.00368643465161605	-617.829682724765	"0.00368643465161605_0.162411613688772"	"0.500128826977703_0.499871173022297"	0.00356407152169371	0.0416764103892373	0.932017447305401	0.160029594097472	0.0418126805154051	0.000223647481780588	1.20694242282859	0.0112024779195401
"34"	34	120	0.829142715208761	0.00771859793789959	-707.946849849377	"0.00771859793789959_0.192267999927401"	"0.500694533912754_0.499305466087246"	0.0135582479754305	0.0356886037232583	0.704693754184043	0.188327228611296	0.04561153306769	6.79787590500146e-05	2.2652915186275	0.0140586300489189
"35"	35	106	0.00821598110565899	0.108921666829954	-631.235363597395	"0.0546736222035304_0.108921666829954"	"0.499689324616342_0.500310675383658"	0.0185440706868215	0.0421510467781605	0.660882417430656	0.143852089115976	0.0404278199366063	0.000561999743045252	1.76024389588911	0.0803255383273963
"36"	36	96	0.573467771310243	0.0219901747774813	-564.454504319488	"0.0219901747774813_0.152020328034413"	"0.503959530307328_0.496040469692672"	0.0260185280939044	0.0389269876389141	0.505503522741021	0.149809743698293	0.0400961923191922	0.000318733409309229	1.2266112419894	0.0371336733302419
"37"	38	115	0.534091712739649	-0.017251058299385	-692.845496208047	"-0.017251058299385_0.169022669372583"	"0.502971289000036_0.497028710999964"	-0.0118411137664896	0.0276606544542522	0.669396836391961	0.163069494638482	0.0373084553870091	2.74568224991032e-05	1.65203399801973	0.000509670786114172
"38"	37	116	1.14783335854744e-07	0.20840504956602	-689.591354374948	"-0.00308580413829946_0.20840504956602"	"0.499333232716651_0.500666767283349"	0.00846456415035513	0.0443046246177037	0.848820384339813	0.196589065636925	0.0368451976114292	4.83793862154286e-07	1.34650311009006	0.00198512973619771
"39"	40	91	0.0187707598089397	0.0531628349387542	-571.117033625053	"0.0531628349387542_0.153062453720804"	"0.505788595004605_0.494211404995395"	0.0560073183225624	0.0222124557480215	0.0134472470992189	0.148678505202208	0.0353183276380096	6.04616431130149e-05	1.26603220300393	0.038545094638227
