simNum	IVsNum	P_mbe	eff_mbe	P_egger	eff_egger	P_ivw	eff_ivw	P_weightedMedian	eff_weightedMedian
56	112	0.159228336589766	0.0961451537917721	0.807993758273853	0.0179923094900811	1.98910683499349e-06	0.0811990245681079	9.64369399429955e-05	0.0847076710879922	
86	93	0.450556387241323	0.0388728431442266	0.608241178247508	0.0294095906129908	0.00207728033845267	0.049827490973816	0.0490405512598266	0.0443431118477751	
91	106	0.676528515934159	0.0270919147174082	0.524761899901201	-0.0442493680261591	2.77523435687738e-05	0.0754378704160679	0.00139293692025589	0.0709165809289987	
6	91	0.773648253945609	0.0187633539662225	0.280389414074545	0.0984172131849646	0.00119706554063179	0.0637642991102508	0.0192626756988306	0.0546539336674466	
61	96	0.159352594558876	0.0846246876740049	0.0166492335498905	0.166574673818364	6.43443667022155e-05	0.0709198776058371	0.000398827644147293	0.0811670220547122	
1	96	0.709296469307739	0.0237544615713028	0.623199155326259	0.0363522780483516	6.00805648608083e-05	0.079884767997065	0.00537600993455431	0.0665067166385731	
11	101	0.252103747129606	0.0805339958354034	0.000192239872558897	0.2748393740799	3.13501325813975e-10	0.106451011443603	1.9142183749013e-08	0.12277110987949	
16	109	0.513663440604232	0.0353225919195963	0.059340185370703	0.116062928455555	9.41466212221935e-05	0.0651932821040812	0.00272880199518128	0.0618374902612174	
76	125	0.280195246434207	0.072875344243148	0.00585264655958939	0.224236913112268	1.07065388990322e-08	0.119117795909932	2.8363302297678e-08	0.114441419072319	
26	103	0.836513027941741	0.0111493454391244	0.0103089536536825	0.168432192882237	3.19965595145421e-05	0.0750179882212929	0.0350371554646416	0.0463187110408839	
66	94	0.499647811972528	0.0373384335775601	0.559531222977267	0.0411477056333119	2.90985353032844e-05	0.0807168189050532	0.0049976651626141	0.0639698257099093	
51	112	0.157668895811624	0.0761207021394956	0.823511684025848	0.0164076225259936	0.000318747407682248	0.0675693431277364	0.00114059341567035	0.0703040156265063	
96	102	0.24011434416857	0.0756477606861593	0.0715976194831813	0.118046938736831	0.00118177802064262	0.058141149229198	0.00269013607573511	0.0653741001887539	
41	106	0.671578864411829	0.0222542929445809	0.191683897068319	-0.0787451642101899	0.00262029405114215	0.0506889736553868	0.0877002089485303	0.0363383350137773	
46	103	0.356972804925638	0.0634151568205333	0.946505182252652	0.00557678584620675	9.42000648173662e-05	0.0815239224229389	0.000977170682927705	0.0757407186029701	
81	126	0.721446237336873	0.0190477168454901	0.407377606703326	-0.0584972819640083	2.42993872193458e-08	0.0967655134380266	0.000960733978782504	0.0677831403064183	
71	103	0.506004146483523	0.0440311695844183	0.666916183244532	0.0360199031646314	6.60623232774146e-06	0.0730316777007529	0.00638236570799604	0.0596698680846423	
36	96	0.580924210101189	0.0295756632631392	0.132372028729141	0.102791999709733	1.20678715459792e-05	0.0832472035049744	0.000962099178817522	0.0738202995154777	
21	113	0.099088805491417	0.0946962109535818	0.00106956807127312	0.212052274946461	5.4534517851341e-05	0.0631846257234343	0.000127052166743842	0.0781486033187399	
31	105	0.697398186069331	0.0275909809394671	0.712359150526281	0.0276603293234922	1.1069153931122e-05	0.0871993842839093	0.000751265939287823	0.0759963192467761	
92	98	0.157956542472479	0.0876796415059238	0.68682058275497	0.0274354110929467	4.51689544495465e-06	0.0797765551368045	0.000919648267696238	0.0737191937018413	
62	115	0.261894557430954	0.0749414323877549	0.00170223660212288	0.233197690972898	7.33375706087719e-05	0.0802778000652468	0.000203695837042078	0.0822352286387629	
87	93	0.169680571694441	0.0860545270759688	0.648475803385989	0.0377543727883633	0.000804009705783336	0.07331568053692	0.000726876380058113	0.0783527483441531	
57	102	0.544876907785565	-0.0340644587120065	0.114998986623546	-0.127998421846542	0.00017192383035054	0.0716545040746026	0.0454161168435735	0.0448884973932585	
7	91	0.0607457312154943	0.122008008563656	0.00725217181345506	0.204411799442204	1.56315653480364e-07	0.103254994427617	3.89110431569454e-06	0.112096658985128	
2	101	0.628668291750463	0.0283594012222445	0.204632603458012	0.0777271847512762	4.21663506344008e-10	0.104931668967183	0.000208700748906412	0.0800846519983005	
17	107	0.518481163151305	0.0391598782507276	0.415957415014725	-0.0615169492640121	2.07215205539459e-06	0.0867844217654362	0.00142628268440479	0.0711934233544135	
27	112	0.0319090897701281	0.113697870028926	0.887687783023982	-0.00813501941469856	6.59749923482401e-05	0.0597644905625013	0.000611350543596048	0.0715144476478	
77	115	0.170659315127384	0.0797202159908854	0.0824854107015478	-0.119611068967953	4.26147735143745e-05	0.080472464167971	0.00115746310254419	0.0683455483787239	
47	103	0.617890426956597	0.027987190403866	0.34868621234128	0.0752539207249752	0.000200585080131873	0.0732416949630743	0.0131704905038486	0.0565378984983754	
12	104	0.573206837197615	-0.0354569222001966	0.229879098289155	0.0881526146790673	0.00484185255329879	0.0482344661697428	0.148952146218441	0.031382546829346	
82	89	0.224714949358315	0.0880010753405988	0.0733567363674665	0.125454493523881	8.35531837985664e-10	0.111682063891549	7.74228478088768e-05	0.0942339692912843	
42	104	0.27972754753306	0.0574050089074735	0.00822168016751079	0.208273017519071	3.18303684452986e-07	0.102840709990144	0.000349032708051993	0.0811439634801553	
97	108	0.776272858457548	0.014609914761221	0.0879478695760192	0.112973288467364	0.00141233055144708	0.0540464093742106	0.0204507528407499	0.0480233193808629	
52	114	0.205323121922364	0.0771361857690699	0.089755019944135	0.1044744190197	3.09859266860313e-07	0.0841009977824222	0.000173480659580347	0.0789665372023003	
72	106	0.210664981915049	0.0658385284509359	0.00457416459577309	0.174496124066982	1.85040691239806e-05	0.0720966989256056	0.00140085223939165	0.0683089225022651	
67	109	0.819923507934821	-0.0139196264142344	0.155073900374028	0.108300094002499	4.57778399060335e-05	0.0789298357954717	0.00328016261696512	0.0657808127309459	
37	116	0.00538526404120051	0.162888814760946	0.360880887218543	0.077180223132045	1.97912169457981e-08	0.105078005686098	9.4322093124235e-09	0.125096773202964	
22	98	0.662720236775166	-0.0277905297556631	0.758353761221564	0.0232380785621644	0.0181844809781972	0.0458719454344929	0.0442174284646301	0.0450235499825366	
32	114	0.00719955498477609	0.150652336643422	0.0128838778505083	0.175257704766544	5.2110073408772e-09	0.101664379409155	1.96170267467348e-08	0.122135266616851	
93	86	0.164199930017586	0.084713031538224	0.0125018044973226	0.180119200201537	1.13741094378682e-05	0.0747139168590023	0.00306159403903157	0.0694543190779412	
58	108	0.0803505297773845	0.110775744029233	0.000181127182004026	0.263430681291987	2.55190646423928e-05	0.0750804203479397	0.000477558450165619	0.0757178981615663	
88	102	0.0115131882296493	0.158929506198168	0.394798070398886	0.0593011800261005	2.77848458292385e-05	0.0767383789794478	0.000286882208466735	0.0799316181153541	
63	113	0.718455037561313	0.0239487857320512	0.344896570176898	0.0698261711050646	2.83152002143761e-06	0.0861882516026866	2.88665034158806e-05	0.0913193026835591	
28	89	0.0811115630089267	0.135214711336457	0.439924341689167	-0.0672096700255429	0.077285019818653	0.0405308889939595	0.00813909949646463	0.0674766880776093	
3	120	0.525869224889403	0.0344733448084125	0.00118866966631881	0.191774595615784	4.95404439691896e-10	0.0993596169556978	0.000789695571751173	0.0696144145994704	
78	99	0.00738401357764315	0.172492412241238	0.139368249438377	0.0978612517012945	5.23701239818509e-09	0.101511364694319	2.92952961731275e-08	0.125542790894654	
