simNum	IVsNum	plei_test	P	eff
27	86	0	0.115393653468856	-0.0283831409497851	
65	91	0.038	0.00555950233194272	0.0497033026519241	
1	91	0.003	0.0877466130831144	0.0267086217055175	
83	96	0.053	0.154581125959229	0.0226951826422325	
85	91	0.49	0.676593349954707	0.00644755595932991	
19	98	0.069	0.845810626171834	0.0030547408020189	
3	98	0.157	0.016252162521634	0.0382599532512847	
33	98	0.007	0.0237972722151335	0.0337512006657664	
73	99	0.001	0.447777360663373	0.0134056476325702	
25	101	0.171	0.0529784985479941	0.0290364853843688	
9	94	0.001	0.0326868785092124	0.0347677927858234	
23	97	0.042	0.14955631779524	0.0245985299137264	
99	102	0.003	0.130630507216109	0.0249665708288477	
51	105	0	0.82500801656494	-0.0037201014890667	
35	105	0	0.0926143338112213	0.0280920836184607	
77	106	0.024	0.0117490108315538	0.0407375761507084	
53	109	0.004	0.0348267109442553	0.0335490556264239	
37	108	0.009	0.0229718601097666	0.0378489679609299	
45	107	0.092	0.915187093020541	0.00163968173384022	
69	108	0.067	0.0475938941120899	0.0313290736804708	
31	109	0.042	0.0755775425289322	0.0260724155195148	
95	104	0	0.240631490927432	0.0199807840844655	
93	109	0	0.0887846523274035	0.0253271784600561	
71	112	0.001	0.061451513649787	0.0306908789527573	
75	106	0.002	0.00475318347944088	0.0475974398745821	
91	110	0.123	0.151874011715253	0.0215383776035691	
13	105	0.013	0.000101243748188308	0.063958960018573	
47	101	0.045	0.0620647659913734	0.0305523309953384	
81	113	0.273	0.429660397073339	0.0114323941316515	
87	113	0.002	0.118035359649151	0.0240129047204807	
29	109	0.013	0.147889750134252	0.0215841064213531	
41	114	0.258	0.0148612883244339	0.034100820223321	
63	115	0.16	0.695737847692863	0.00561064887663473	
7	116	0.374	0.0732148843585347	0.0246721382030352	
21	113	0.004	0.034868583760265	0.0306115451729174	
39	118	0.063	0.301471124094468	0.0154449300790876	
5	113	0	0.108194060716254	0.024277432034464	
59	117	0.006	0.727261408470255	0.00541263382324195	
15	114	0.05	0.110266825740252	0.0239763355890242	
11	120	0	0.109454346988941	0.0244685065835148	
79	115	0	0.686357823511459	0.00557794254357426	
57	119	0.021	0.368708413108459	0.0139579897025058	
43	122	0.079	0.0641032430482226	0.0270541131525215	
89	119	0	0.0380770473642248	0.0259951602571568	
97	115	0	0.039145526544033	0.0295362917782758	
67	117	0.023	0.00891915213353536	0.0377592887206594	
17	121	0.013	0.0204743521240492	0.0334022409421615	
61	126	0.016	0.0575709381973741	0.0291430249077851	
55	131	0	0.335191218075309	0.0146852561143646	
49	131	0.052	0.73073814839956	0.00472461232652337	
66	98	0.101	0.0258648636756533	0.0364222625647336	
84	100	0.001	0.00588009610387189	0.0469480145372409	
34	102	0.001	0.933632783360589	0.00145968190569321	
36	93	0.002	0.327701331786015	0.0161890817707534	
28	103	0.004	0.0842177481055618	0.0268098329920544	
100	94	0	0.99008993463941	0.000215896151948898	
78	98	0	0.761450530860862	0.00545620446729208	
10	105	0.082	0.9752780852095	0.000499763729723804	
92	98	0.123	0.00413855341617468	0.0454776574052659	
64	95	0.17	0.150447201105651	0.0224602754428518	
48	96	0.041	0.940736669072331	-0.00123718985646991	
2	105	0.031	0.0468738537232856	0.031649306475906	
14	93	0.073	0.122045753185853	0.025928142655747	
46	97	0.001	0.0769672616434052	0.0292659431325866	
86	113	0	0.0601888302071291	0.0309473193001422	
74	110	0	0.235839205244578	0.0197314057044828	
12	95	0.01	0.914289454908059	-0.00187583908625043	
40	96	0.143	0.0634216436423916	0.0305122057073979	
52	108	0.02	0.00746432977884216	0.0411050661733582	
82	104	0.034	0.128776629473431	0.0242764494693384	
94	106	0.031	0.358174672552589	0.0134096708127883	
30	101	0	0.000393696433262372	0.061951920816789	
58	90	0	0.911023923543348	0.00199233344154416	
42	105	0.01	0.236144132399345	0.0194400954206238	
4	118	0.072	0.00194313231248491	0.0436328048254151	
38	106	0.013	0.0293459224426637	0.0338032239385292	
70	105	0	0.75835448165967	0.0050561812454709	
96	112	0.002	0.014121004788531	0.0406715820278418	
26	116	0.019	0.180550559097962	0.0199596307110338	
8	103	0.005	0.0276213771690736	0.0361390750415758	
88	103	0.215	0.810012335062265	0.0035556563756373	
16	103	0.152	0.0605163739642403	0.0284906410316048	
80	104	0.018	0.323676064337727	0.0164154425730405	
6	108	0.048	0.173389641342208	0.0205852737092888	
54	120	0.014	0.114287937236803	0.0234750845269151	
76	116	0.182	1.56570296104554e-05	0.0646410557123256	
72	120	0.056	0.545378030940714	0.00863258585886091	
20	133	0	0.423897465479734	0.0112355781471146	
32	116	0	0.0200987938341256	0.0359936865398203	
22	115	0.003	0.679812395877201	0.00643598743872983	
90	114	0.296	0.517684147583471	0.00881445343615557	
24	129	0.004	0.0303439559097088	0.031484193083132	
98	110	0	0.575371080621534	0.00834899232610907	
44	111	0.006	0.160499388713175	0.0217159028176452	
68	104	0	0.497606055079281	0.0103293621341731	
60	120	0	0.644480704393386	-0.00658587266098637	
56	109	0.423	0.0190489245080635	0.0343961961203183	
18	112	0	0.0510198950778354	0.0303481208204789	
62	106	0.001	0.181281878972941	0.0195914960072983	
50	128	0.172	1.15364609173484e-05	0.0610475089326953	
