simNum	IVsNum	P_random	eff_random	AIC_random	gamma_random	prop_random	eff_mean_minClass	sd_minClass	P_minClass_mean	eff_mean_maxClass	sd_maxClass	P_maxClass_mean	correct_factor	CHVP_test_correct
1	91	0.235279595172709	0.0363003946204765	-552.052733309176	0.0363003946204765_0.0363015479842193	0.500000000000001_0.499999999999999	0.0232669180858714	0.0303803670960328	0.44576725689546	0.0488743514582035	0.0313563700579428	0.122583273902887	1.11642993506865	0.603783616477443
9	94	0.586608591449128	0.0198317708480742	-570.004070824137	0.0198309402407195_0.0198317708480742	0.5_0.5	0.00686940164625341	0.0233584796597824	0.769347561291835	0.0459409260513152	0.0363447968260729	0.209378176933576	1.24306637539508	0.448684985904408
7	116	0.201196880752495	0.023396307497244	-762.341054080495	0.0233892807522445_0.023396307497244	0.499999999999986_0.500000000000014	0.0201121159899321	0.0150507610052904	0.184093991629676	0.0261352278650023	0.0182000221343713	0.153717031810069	1.09625857663643	0.829893928328177
3	98	0.923609992493521	-0.0029533645953807	-613.405760725988	-0.0029533645953807_0.0804905620437323	0.500871577563333_0.499128422436667	0.00476004178128617	0.0307203271787749	0.87718457022987	0.0713980691667765	0.0326023220570728	0.0309236037518276	1.60881486583879	0.251587503646654
10	105	0.392320443341356	-0.0243708166621532	-651.662369471296	-0.0243708166621532_0.0243750047230515	0.500479271862735_0.499520728137265	-0.0257982682258329	0.0283714095064797	0.365291571352394	0.0255726829369999	0.0313536911966974	0.416581833378588	1.62203861382417	0.38460446546054
6	108	0.375742399212521	0.0263140297700912	-675.813693412001	0.020573238123867_0.0263140297700912	0.49999996056259_0.50000003943741	-0.00351699053930589	0.0331433644983068	0.915690218843661	0.0499755448087511	0.0295837227580219	0.0940754584558937	1.50193667404937	0.359480998878785
2	105	0.00317480501785502	0.103129268394701	-652.316184917216	-0.0421618812169712_0.103129268394701	0.498952160512056_0.501047839487945	-0.0197867791683218	0.0357315554885674	0.580930364094553	0.0806481257313534	0.0341418351774696	0.0200301647499254	1.31091509327838	0.063927767093453
4	118	0.0741617858996775	0.0440560980522234	-744.74168056177	0.0440334084845733_0.0440560980522234	0.499999999999998_0.500000000000002	0.0313353636203122	0.0261260653289761	0.232799315778098	0.0559883772555099	0.0244520013159959	0.0238297509272875	1.43921247184882	0.646643482847192
5	113	0.358244273641289	0.0237322750057501	-698.484169803953	0.0207481861323699_0.0237322750057501	0.485445956066319_0.514554043933681	-0.00140855627212216	0.0267935039337082	0.958167524362363	0.0440967560817101	0.0257256904591495	0.0892740160984276	1.67748895245576	0.393117556207404
8	103	0.0592449591234634	0.0647511200852897	-646.649497294093	-0.0101710274299254_0.0647511200852897	0.498040065602628_0.501959934397373	-0.012115812216238	0.0387641009964368	0.755258857870038	0.0670796029851005	0.0339423130470972	0.0508232368315521	1.44700706097093	0.201529953475912
14	93	0.0736161992589806	0.0535618538364088	-590.953130483767	-0.00810765854124051_0.0535618538364088	0.499447638588824_0.500552361411176	-0.00529582314127212	0.0391374911723394	0.892659786718384	0.0496797926117074	0.0295979774517503	0.0966460359755257	1.40930238977353	0.378487191870045
12	95	0.0595318863986777	-0.0448710582240006	-583.610492797739	-0.0448710582240006_0.0529506725577793	0.506407351673704_0.493592648326297	-0.0414719255222832	0.02352567008321	0.081178039261801	0.0511722198010602	0.0316730676328888	0.109524130382724	1.10972562490297	0.0223743347165347
11	120	0.425757817926872	-0.0191659285500717	-724.229008050883	-0.0191659285500717_0.0903047334137657	0.51329138514824_0.48670861485176	-0.00956060465820714	0.0239809275050362	0.690846890763327	0.0749267472964179	0.0409300448158555	0.0696617122920672	1.24294146387194	0.102070504949937
