simNum	IVsNum	P_random	eff_random	AIC_random	P_fixed	eff_fixed	AIC_fixed
26	119	7.58879325856872e-24	0.18256217477515	-756.547839118649	1.29829188402103e-26	0.18256217477515	-758.547839118649
36	99	2.47700321467525e-23	0.185446548989725	-645.278068040334	4.39792032656714e-27	0.185446548989725	-647.278068040334
41	112	1.61730761996615e-20	0.18083498323442	-694.094628792061	1.2428608705134e-24	0.182542731408553	-694.808632736796
21	90	5.31753572034595e-16	0.164112612020694	-574.960218944231	1.6972588743699e-19	0.165464853700948	-576.720134892498
46	103	1.75813184260273e-26	0.196788633751527	-680.740921112683	4.13826403542069e-30	0.196788633751527	-682.740921112683
66	114	2.65241867759719e-24	0.19694783300653	-724.098062798787	4.60020324646027e-30	0.197195985370531	-726.083558664902
91	96	4.47059121465414e-24	0.188943494262176	-644.586855606423	6.48279420922244e-27	0.188943494262176	-646.586855606423
27	103	4.28839404700788e-19	0.179081929463889	-651.070708135861	5.07077798397073e-22	0.179081929463889	-653.070708135861
71	106	1.27224363376871e-19	0.163550458288175	-688.368481812176	1.33321960549288e-22	0.163550458288175	-690.368481812176
81	115	8.03398186337223e-27	0.18649350330019	-752.772737680435	1.92129740365841e-30	0.18649350330019	-754.772737680435
1	104	3.02319004214594e-18	0.174907020267509	-643.820902072974	2.97692678122006e-21	0.1743108317476	-644.425613849594
11	102	9.6114877346876e-26	0.217643823624682	-633.710214735515	1.87053619624753e-30	0.217643823624682	-635.710214735515
61	115	2.82313149896253e-26	0.188752741707325	-742.986659254158	2.59401445903616e-29	0.188752741707325	-744.986659254158
56	89	4.93662697234125e-17	0.189580276972315	-550.465565607089	2.01665660635881e-20	0.189580276623275	-552.465565610698
51	100	7.05257396636884e-20	0.184926021867594	-638.118506992131	7.7270722938834e-22	0.184951346499622	-640.091192200653
86	121	3.84206923540745e-26	0.206094527423427	-746.017164342812	3.30181647791825e-32	0.206094527423427	-748.017164342812
47	124	1.2112912627421e-23	0.167570204256654	-817.681969617635	2.01570441832362e-27	0.167570204256654	-819.681969617635
42	123	5.89279586820026e-24	0.195241798784085	-763.250330631905	6.81694577608896e-27	0.193698728081552	-762.831203067384
6	104	1.12973912618996e-16	0.172518149270643	-647.099421857267	3.51111617983347e-19	0.172528099649121	-649.099068663387
