simNum	IVsNum	P_1	eff_1	eff_mean_minClass	sd_minClass	P_minClass	P_minClass_mean	eff_mean_maxClass	sd_maxClass	P_maxClass	P_maxClass_mean	corTest_1	CHVP_test	AIC_1	gamma_1	prop_1
41	109	0.0105920473208472	0.0620212098491238	0.0648760733122875	0.0238434516830155	0.0105920473208472	0.007589851728201	0.247647910917059	0.037959631059867	1.70773754988844e-09	2.276476908348e-09	8.45621350720194e-11	4.55641163856201e-05	-631.523460136306	0.0620212098491238_0.249925073672395	0.521912906459945_0.478087093540055	
33	115	0.000736979440089894	0.116913052885891	0.10563024808294	0.0231062164676209	1.62394589462972e-06	1.23635065599717e-05	0.131429275419513	0.0336975710587481	0.000736979440089894	0.000162860099366222	0.999912632206842	0.52776429535021	-714.641556683484	0.116909982919945_0.116913052885891	0.499999999999901_0.500000000000099	
56	100	0.0146260593525762	0.0974520191409067	0.0832250497338252	0.019691713022024	3.0665251855265e-06	5.29258377967212e-05	0.124338240856632	0.0392137224835966	0.0146260593525762	0.0020239990170769	0.999895592072355	0.348789481180627	-607.998767553781	0.0974483374047872_0.0974520191409067	0.499999999999861_0.500000000000138	
86	105	0.00243926882152385	0.0636337654332698	0.067925276239491	0.0204828806176103	0.00243926882152385	0.00125742066520637	0.210853598073363	0.0595721156118393	0.000338645388370695	0.000601060569412153	9.63305026857597e-08	0.0232756724288282	-629.703774004264	0.0636337654332698_0.220815829551921	0.54599617646283_0.45400382353717	
48	125	0.0255347988277959	0.0549157952188415	0.0599276692228093	0.0242937781299488	0.0255347988277959	0.0149984228704398	0.251660441116042	0.0499403563460191	1.15001852852498e-06	1.61148141595537e-06	9.55324708229455e-12	0.000555589228780089	-721.722917033497	0.0549157952188415_0.255530146993622	0.535146924565455_0.464853075434545	
18	106	1.25695725973115e-05	0.0795280784452284	0.0830698588043726	0.0173442140857922	1.25695725973115e-05	5.51229537024456e-06	0.187422272000888	0.0894800816555263	0.0133119587395588	0.0386156996971673	0.00014278299476933	0.252251032512215	-588.328333695298	0.0795280784452284_0.225310938760937	0.58658693603516_0.41341306396484	
71	116	4.8183222698123e-06	0.0954753625852256	0.100063934265894	0.0198919538546024	4.8183222698123e-06	1.8220674743513e-06	0.181023509683549	0.0512729930717789	0.000286621542474832	0.000597509106202895	0.00202628584355224	0.14099731421249	-678.569606490744	0.0954753625852256_0.191856722188435	0.547953799521467_0.452046200478533	
25	132	1.19946058995142e-07	0.0857331802612717	0.0859146959903089	0.0153058251760419	1.19946058995142e-07	1.13502543636352e-07	0.305750270006935	0.0497268454516852	9.30502507971303e-09	8.79464465083592e-09	1.11133324764978e-12	2.38683580428224e-05	-748.230249407873	0.0857331802612717_0.305176369659503	0.543457586435127_0.456542413564873	
2	99	1.1440520031173e-05	0.089920328743884	0.0938277729653723	0.0194406719169769	1.1440520031173e-05	5.11465182384869e-06	0.293648917501072	0.0460507839811185	7.8620212796203e-09	5.96955356527926e-09	7.11062320135625e-11	6.4006660416913e-05	-587.847124038155	0.089920328743884_0.290893777721062	0.535090226963682_0.464909773036318	
94	125	1.05814979319181e-06	0.0756025280207527	0.0775948958190675	0.0147209150250174	1.05814979319181e-06	5.82035702365382e-07	0.275111561466142	0.052788498161667	1.38271571693028e-06	7.57747287549344e-07	1.41410674281417e-08	0.000313183188023103	-718.274120046955	0.0756025280207527_0.267873689377171	0.564921250449874_0.435078749550126	
79	100	0.0168181828352226	0.0614275318158313	0.0638662776236451	0.0252594666350964	0.0168181828352226	0.0130384934976937	0.340751007859558	0.0489066505569051	2.24704842972321e-10	3.61678386430999e-10	0	4.89982537367864e-07	-553.023296378296	0.0614275318158313_0.345624707374229	0.521922109277179_0.478077890722821	
63	110	0.00642818489186253	0.072311968823301	0.0816876917025871	0.0260233929489096	0.00642818489186253	0.00218136053628062	0.191866776408981	0.0646922480596325	0.00115287376472642	0.00370948042120728	4.88829765998844e-07	0.114089352619147	-649.522274593473	0.072311968823301_0.215982776948733	0.539948619815903_0.460051380184097	
34	113	0.000838105437985196	0.0511370643664356	0.0510051517488222	0.014896689196116	0.000838105437985196	0.00086319422052125	0.20633537837109	0.0360966798155423	2.84166248883722e-08	9.15056494092209e-08	5.46258829281498e-08	6.95693267531322e-05	-656.702938998494	0.0511370643664356_0.215511482659277	0.557125479641528_0.442874520358472	
10	84	0.0205129645908629	0.0894685855599126	0.0471183483626431	0.0378768002380566	0.0205129645908629	0.217005159136959	0.180223881744679	0.0769772435147859	0.248193179896248	0.0216165646852376	0.999125067011633	0.120781003953189	-444.89375523813	0.0894685855599126_0.0895186440893592	0.500000000000623_0.499999999999377	
87	93	0.000104347002273798	0.0796597856745429	0.0807322136430263	0.0196383893978264	0.000104347002273798	8.55297737013609e-05	0.30453395738664	0.0478280507167254	1.01823044366827e-08	7.44949864030775e-09	4.97397678600464e-11	1.50052069491139e-05	-538.655721678636	0.0796597856745429_0.30122228283988	0.540204372686752_0.459795627313248	
42	106	0.0198871012530287	0.0589742564684637	0.0631413016111766	0.0249404789898103	0.0198871012530287	0.0128330154569896	0.228024200248958	0.0696252296403205	0.000801735794756139	0.00143171075898064	2.39559660997202e-08	0.025785302671703	-612.306766069263	0.0589742564684637_0.240380829115397	0.549447430653295_0.450552569346705	
19	96	0.0108430896503833	0.118942562267894	0.094081215858258	0.0351127298837684	0.00102955195607384	0.00869332976620329	0.152156576435232	0.0457667663490127	0.0108430896503833	0.00125910581136602	0.999557670539465	0.314042449399227	-568.375943718195	0.118924934936259_0.118942562267894	0.499999999999324_0.500000000000676	
72	105	2.91087700852094e-06	0.0835384085441469	0.0828045642925493	0.0168866678258542	2.91087700852094e-06	3.48532451880306e-06	0.218123973784371	0.0448125295412456	1.52672254979091e-06	4.04458247314195e-06	1.67231921643918e-07	0.00471759981060191	-627.174244321469	0.0835384085441469_0.228590087656776	0.544860491829335_0.455139508170665	
57	128	0.00463115467488181	0.0484081228450311	0.052491840672266	0.0167924281957499	0.00463115467488181	0.00219729273750702	0.250099812869789	0.037687371268343	4.37190042758982e-10	8.40661472675777e-10	3.66373598126302e-14	1.6725966698471e-06	-748.161467608624	0.0484081228450311_0.254974541385636	0.529334244935119_0.470665755064881	
26	100	0.00128639402111555	0.0938190545312669	0.0970318191579354	0.0283114562178115	0.00128639402111555	0.000889379232642362	0.192196659390103	0.049176400227391	0.000117730951971806	0.000170192348548222	0.000546611636622174	0.0935234731807982	-580.524828250115	0.0938190545312669_0.19721498370534	0.533291992172239_0.466708007827761	
35	115	8.09616713610911e-05	0.106037480338784	0.089007150710191	0.0259311942119083	8.09616713610911e-05	0.000834407519753565	0.128963922084846	0.047620097072136	0.0279259752074275	0.00780780259582926	0.999926808266865	0.46118239443911	-687.59335768104	0.106037480338784_0.106040134601036	0.500000000000004_0.499999999999996	
49	120	0.000276532190532497	0.0734831421288125	0.073580112618218	0.0196060981455771	0.000276532190532497	0.00027170047227671	0.311876013283753	0.049142146016025	3.63677425416291e-09	4.15649392949586e-09	2.90611978925881e-12	6.67200127013253e-06	-675.564179246788	0.0734831421288125_0.313227466001529	0.554573830169457_0.445426169830543	
80	97	0.00534751943695579	0.0574628814514192	0.0585451725231665	0.0201609036131531	0.00534751943695579	0.00457324113886218	0.265868781389702	0.0554916043426857	4.64598694599785e-06	6.03446935678576e-06	2.32645458453362e-09	0.000445502940030527	-549.960165729849	0.0574628814514192_0.269465069500301	0.546728707507298_0.453271292492702	
3	130	0.00151551917083949	0.0689000342405179	0.0661742595555626	0.0212587128894074	0.00151551917083949	0.00228281347431429	0.267993095914016	0.0422883898755778	4.90511806796611e-09	3.59454130912878e-09	4.50381953953638e-11	2.00824593043613e-05	-747.876167742927	0.0689000342405179_0.265328863437497	0.539946511966268_0.460053488033732	
64	107	0.0118118180315814	0.0663082405385494	0.0748278511514404	0.0258812632319689	0.0118118180315814	0.00465666430165517	0.18133488054001	0.0567592671840871	0.000536766020639098	0.00184337672581385	1.15684093593416e-06	0.0877571994251612	-637.176301894124	0.0663082405385494_0.202670175905137	0.536059732675216_0.463940267324784	
36	94	4.38689631463911e-07	0.0996607174450944	0.0878508459154154	0.0183375769193094	4.38689631463911e-07	6.26609011471651e-06	0.130858639574441	0.0568220043011162	0.0827350865925009	0.0235107038704948	0.999964605681779	0.471336668878896	-558.039012873629	0.0996607174450944_0.0996623861721753	0.500000000000057_0.499999999999943	
95	122	0.00111799632255746	0.0631579533062207	0.0627963234331509	0.0189152071811851	0.00111799632255746	0.00119049946403413	0.296340693485474	0.0470770209644162	7.38609015364834e-09	5.13180834539366e-09	8.19344592173366e-13	4.15991694587291e-06	-692.021702703826	0.0631579533062207_0.292799578551832	0.534808135235834_0.465191864764166	
20	114	0.00277583568236167	0.058222654374939	0.0560378933196701	0.0190348934378522	0.00277583568236167	0.00393418365490083	0.201702719072147	0.0432936886511149	5.15077732447709e-06	8.7422063787124e-06	2.22320839293744e-07	0.0020698601442881	-675.906282014422	0.058222654374939_0.207281001229765	0.54742998495499_0.45257001504501	
88	113	0.0002283752221665	0.0698650585217799	0.0699456614361647	0.0183426081443624	0.0002283752221665	0.000224812093602974	0.250556726708023	0.040429299431043	6.48743240388533e-09	9.80316999768631e-09	5.043694351059e-10	4.73758000685446e-05	-658.874815394812	0.0698650585217799_0.254076347432155	0.544876590633984_0.455123409366016	
43	93	0.000368897363971546	0.0798591666751071	0.0833799206186822	0.0215931527942997	0.000368897363971546	0.000209408492608779	0.19151920821758	0.0665318108952022	0.00265420666065797	0.00496668888486671	0.000876172487442872	0.122106567097652	-520.821389908634	0.0798591666751071_0.205529658344003	0.548863666066474_0.451136333933526	
73	104	0.00011473403507041	0.10885972212999	0.0907928882820627	0.0271403371947153	0.00011473403507041	0.00114759008427557	0.141968288107646	0.0390355368973096	0.000950473422611426	0.000432925981653877	0.494251722296957	0.281750964341738	-597.574786915257	0.132837189804329_0.10885972212999	0.459916864157256_0.540083135842744	
11	122	0.00657014835401755	0.0664779629016984	0.0721364503620843	0.0240361565871443	0.00657014835401755	0.00326719567362935	0.306965396912299	0.039947422717129	2.69864070624573e-12	4.49139873445996e-12	5.35127497869325e-14	4.72984483709901e-07	-681.938318070088	0.0664779629016984_0.310835803174165	0.524478691244509_0.475521308755491	
58	114	3.80446686167962e-06	0.0827483639119627	0.0830215654262489	0.0170240953937265	3.80446686167962e-06	3.55763766450772e-06	0.250727489008019	0.0488057005519977	2.17181194629212e-06	1.17629434068445e-06	1.09110324020278e-06	0.00117665250896566	-651.324788220407	0.0827483639119627_0.243728675298931	0.548305275383369_0.451694724616631	
27	100	2.19712185508642e-06	0.0729770846072905	0.0718106610820894	0.0145102242564772	2.19712185508642e-06	3.06309503406961e-06	0.275507504382013	0.0527806918682847	8.10296386419094e-07	9.88683727491382e-07	2.17582751815826e-09	0.000198243620046654	-593.33839433942	0.0729770846072905_0.27798364747566	0.571925059565196_0.428074940434804	
81	103	0.00855528690622107	0.0784676755959503	0.0822770625547292	0.02926511218392	0.00855528690622107	0.00591540938820564	0.169700884587029	0.0424946525909038	4.72440832354988e-05	0.000123017337035885	0.000223909148212353	0.0901966658227222	-614.437311599126	0.0784676755959503_0.180636430037886	0.527299654555055_0.472700345444945	
37	112	0.0123349874367183	0.0545880872674815	0.0626961767560304	0.0214577216165763	0.0123349874367183	0.00421668226469402	0.159182990454109	0.0444157538555378	0.000165271575339526	0.000504205954018767	5.18610382282958e-06	0.0504594059518437	-678.456019453462	0.0545880872674815_0.173213662490754	0.524728361750895_0.475271638249105	
50	110	0.00165525942935983	0.0847280009255666	0.0867858018017255	0.0262604662846415	0.00165525942935983	0.0012868241889988	0.214735982984015	0.0498272894218751	2.52729039294563e-05	3.59805990002966e-05	5.28400951589347e-05	0.0231052839492248	-622.415341913021	0.0847280009255666_0.21926561219355	0.541737550298195_0.458262449701805	
44	106	0.000176402000882092	0.114354436802488	0.0905608882787717	0.0294001699964727	0.000176402000882092	0.00264017985379858	0.166594523661538	0.0696293761380131	0.103488822103918	0.0185068187468053	0.999820276057866	0.314426594216532	-610.910206736322	0.114354436802488_0.114362632111445	0.500000000000158_0.499999999999842	
4	100	0.0910177811149913	0.0401161210527684	0.0452155206168993	0.0235054527516005	0.0910177811149913	0.05727497595762	0.211478497063083	0.0492948983237835	2.86126842747735e-05	4.16129085509341e-05	5.20581542318155e-08	0.0023312265721213	-571.297409673029	0.0401161210527684_0.216312138032189	0.538431043648037_0.461568956351963	
65	113	8.57910563335012e-05	0.0793631224909737	0.0803354910600957	0.0194687343131255	8.57910563335012e-05	7.1119395922351e-05	0.232609025772331	0.0525508653293093	2.60162687682792e-05	2.23655826746393e-05	9.68317133454022e-06	0.00658433113682028	-645.449192625199	0.0793631224909737_0.230587477772009	0.567885529323582_0.432114470676418	
59	123	0.00139600958181733	0.0988117911099861	0.0956966251935972	0.0187934716044878	6.30972418899966e-07	1.3049838335065e-06	0.105747364234727	0.0302135271875574	0.00139600958181733	0.000650386950305274	0.999896746468005	0.777583181989187	-725.013286155829	0.0988078498643056_0.0988117911099861	0.499999999999935_0.500000000000065	
89	96	2.86995004470819e-05	0.104129304167744	0.108752512963275	0.023685700247376	2.86995004470819e-05	1.34795597491994e-05	0.29463192925657	0.0778504718036461	9.61011894369953e-05	0.000269439448808026	4.48840919986537e-09	0.0223560263878924	-551.12478384037	0.104129304167744_0.317094773604411	0.559901657035557_0.440098342964443	
21	105	0.000740482076228256	0.0835087587119186	0.0851708170721697	0.0240150585962205	0.000740482076228256	0.000586824905150525	0.191021997249921	0.0473730524912185	0.000152971373216278	0.000105509573965808	0.00426746225595132	0.0462653078911321	-596.661114343479	0.0835087587119186_0.186198749408301	0.539470851580843_0.460529148419157	
96	103	0.284515266398701	0.0257858789946892	0.0250917371234346	0.0239670493285303	0.284515266398701	0.297608061377204	0.310009438016839	0.0475256382366192	4.41517481690383e-09	2.69405998130329e-09	1.70974345792274e-14	8.65621252193378e-08	-572.577939285223	0.0257858789946892_0.3050040342382	0.529334887960317_0.470665112039683	
28	108	0.00310831088366087	0.0817852477009567	0.100418927315525	0.0270314295254726	0.00310831088366087	0.000325021726168795	0.176189809200863	0.0514541012783922	8.72033729676416e-05	0.000875104311002219	2.34087213213385e-06	0.19235581794889	-654.67441283947	0.0817852477009567_0.209893991802955	0.536175514465569_0.463824485534431	
74	116	2.40135134683308e-07	0.0712042314639354	0.0717201802314821	0.0129629123807748	2.40135134683308e-07	2.00806667133636e-07	0.267956271989941	0.0525500340076841	6.63928363771437e-07	1.35701902146274e-06	6.227037774309e-09	0.00028830018840643	-663.785023347128	0.0712042314639354_0.276602319817397	0.576097491342934_0.423902508657067	
12	109	3.36643657825417e-05	0.0813445064475878	0.0822146184241198	0.0187925666696954	3.36643657825417e-05	2.813051054564e-05	0.211056475413665	0.0441370255382586	8.98920683317754e-06	5.52412030624123e-06	0.000167130308192487	0.00723529349783417	-616.606573679416	0.0813445064475878_0.20578134697489	0.530871005534523_0.469128994465477	
82	107	0.129683857687878	0.0277328453903143	0.0276757820593157	0.0181589916767243	0.129683857687878	0.130466383705846	0.170244870990676	0.045819209049807	0.000228028116701914	0.00032557504714467	7.55062033341858e-07	0.0038198714287445	-632.426563126588	0.0277328453903143_0.174870522057868	0.550744850457067_0.449255149542933	
38	103	0.104416615399262	0.0424285624806311	0.0478022195811864	0.0258961230915089	0.104416615399262	0.0678037171425492	0.293844268915331	0.0456768719207254	2.36799844730823e-09	4.10760954718023e-09	1.4210854715202e-14	2.78746245850504e-06	-584.049793049409	0.0424285624806311_0.299201455486212	0.523444930855988_0.476555069144012	
66	101	0.000302907188483021	0.122864996496945	0.0958858169423209	0.032818070946356	0.000302907188483021	0.00430348503061048	0.178519864910477	0.0550729300869808	0.0279159453678532	0.00161563334810378	0.99995965308576	0.197416270132566	-579.0466979809	0.122864996496945_0.122866739191888	0.500000000000049_0.499999999999951	
45	117	0.00533399421554029	0.0689970639087888	0.0754282867637464	0.0242973772978446	0.00533399421554029	0.00239624361350952	0.148581399935883	0.0440664680038671	0.000566263486305666	0.00101539976831071	0.000988993413456374	0.146022408967725	-693.481176650073	0.0689970639087888_0.156235208889757	0.518578467904888_0.481421532095112	
60	94	0.0749193591001656	0.0618416081051701	0.0712679677943112	0.0343344097872152	0.0749193591001656	0.0406819746265831	0.193900285003293	0.0724802703239286	0.00475454429969862	0.00882442605375966	2.25608797022048e-05	0.12625023037191	-529.662909544496	0.0618416081051701_0.209673806699241	0.554046675476286_0.445953324523714	
51	124	0.000201885701152742	0.0600717017776573	0.0606330292326996	0.0156778656675946	0.000201885701152742	0.000177212273378106	0.257431464880556	0.0474936399045434	1.87486292728983e-07	3.01386034461438e-07	2.20258034033805e-10	8.32540036938496e-05	-725.986656248993	0.0600717017776573_0.26239998130113	0.559890238317336_0.440109761682664	
5	104	0.000301270826027718	0.0684729452679727	0.0671385066382052	0.018301255433213	0.000301270826027718	0.000388235158777615	0.308320764603775	0.0557548160276206	3.3354094800864e-07	2.43801076927744e-07	5.59805757305298e-10	3.95638766666625e-05	-570.436774384892	0.0684729452679727_0.304330639766134	0.544693600053044_0.455306399946955	
22	112	0.000389721978548293	0.0678036892205805	0.0676857098569546	0.0185332515565444	0.000389721978548293	0.000398442537653645	0.313736905175471	0.0471754783496434	6.09414691541037e-10	1.14375588055345e-09	3.41948691584548e-14	1.20702337229503e-06	-644.21705025969	0.0678036892205805_0.31982914591742	0.541223306996315_0.458776693003685	
97	111	0.210747220838119	0.0225916224095544	0.0258958228378089	0.0179461466002991	0.210747220838119	0.151869438687825	0.244185060477408	0.0379295456777876	4.13800057644475e-09	3.26817738508375e-09	1.12354570092066e-13	1.96933019550716e-07	-643.141530336887	0.0225916224095544_0.242310443739313	0.521049351336488_0.478950648663512	
90	135	6.24179380894734e-06	0.0651795674123301	0.0659947455254903	0.0138532207531117	6.24179380894734e-06	4.86887073360968e-06	0.284062784783965	0.0492397532362368	5.28150383318545e-08	5.26331881135808e-08	3.16635606623095e-12	2.01530228883263e-05	-776.55381510765	0.0651795674123301_0.284027037242102	0.560522455890777_0.439477544109223	
29	115	3.82473058617958e-06	0.0829416572495482	0.0809766368028136	0.0170760098844628	3.82473058617958e-06	6.16682699998208e-06	0.258731973736861	0.0458040465472155	1.02056793025164e-07	1.2058494475202e-07	7.28514959469351e-09	0.000276579810736415	-655.622102819093	0.0829416572495482_0.260411500853726	0.540325783128927_0.459674216871073	
75	118	0.00298121946820234	0.066220599740251	0.0696388398223283	0.0218319585909494	0.00298121946820234	0.00182772806031453	0.19127387773382	0.0542890498466942	0.000320532514655786	0.000609067584611093	9.48930203614751e-06	0.0376431277701514	-678.550071606856	0.066220599740251_0.20131830563881	0.545994159429824_0.454005840570176	
13	121	1.6229185825775e-05	0.0881964927801374	0.0912841698690695	0.0196265369983679	1.6229185825775e-05	8.56421006302199e-06	0.181395681936344	0.0476500962391183	0.000113060304152318	0.000223175419713301	0.00136838423210861	0.080361837879695	-695.06767314291	0.0881964927801374_0.190242686097585	0.533378079200886_0.466621920799114	
83	95	0.0930141671805715	0.0394815599068459	0.0418444076915676	0.0232661233880306	0.0930141671805715	0.0753055561773939	0.235730863392186	0.0577865997531134	5.61529792589275e-05	9.46056113788045e-05	7.2437611464693e-11	0.00185561953315234	-545.002561750066	0.0394815599068459_0.24390191754513	0.531597552036104_0.468402447963896	
39	98	0.00111668828530617	0.0518842245319047	0.0537582730934122	0.0154430938811473	0.00111668828530617	0.000750274161862259	0.27325937822722	0.0627430427031824	2.09123409842896e-05	3.30001776920599e-05	2.82977641319349e-10	0.000681218833412315	-566.096308537467	0.0518842245319047_0.280701408273165	0.576992239937291_0.423007760062709	
67	94	0.0017058032502103	0.0786622940592741	0.078723726581627	0.0243453532205097	0.0017058032502103	0.0016923296844877	0.174842264850948	0.0450844474921685	0.000260366199650583	0.000196231944843672	0.00458191284477572	0.0606644420598735	-542.333357766727	0.0786622940592741_0.171211185497592	0.538788240010385_0.461211759989615	
61	110	0.00228121056344938	0.0834050961894901	0.0925527448536211	0.0266924399963946	0.00228121056344938	0.000753278263200252	0.184769874203119	0.0547150392439952	0.000543556989120318	0.00101686186382198	0.000118113217336901	0.129831370566335	-637.912451690185	0.0834050961894901_0.195000642248324	0.530247663914224_0.469752336085776	
46	95	0.00137964751219447	0.0952825018940672	0.102014472969507	0.0288988995456391	0.00137964751219447	0.000645394540975546	0.226567599273178	0.058190943333752	6.70338567254677e-05	0.000184685771252437	5.00121843294288e-06	0.0552335854620696	-561.844419196777	0.0952825018940672_0.242833459000476	0.533815256422593_0.466184743577407	
52	102	0.00193344540072075	0.075053268682532	0.0783919067297052	0.0235742431386412	0.00193344540072075	0.00123187525145351	0.24455540587788	0.0594746060797967	4.36935420554739e-05	8.00560263910011e-05	1.10013320897551e-07	0.00939695781531673	-585.470483213191	0.075053268682532_0.254151809794462	0.538881419103539_0.461118580896461	
23	100	1.96530289339878e-06	0.0844317780648294	0.0853479830813703	0.0166987318331469	1.96530289339878e-06	1.56299395924607e-06	0.259476896743035	0.0695647354550311	0.000231699354971062	0.00031934613380088	6.87953829459076e-07	0.0149339360577304	-588.395670512285	0.0844317780648294_0.265846441477637	0.562898844326862_0.437101155673138	
6	113	0.000825728019945096	0.0928004624208282	0.0977163585791061	0.026998529700186	0.000825728019945096	0.000444853975526565	0.232218269781812	0.0540160317334113	3.30034702653255e-05	3.67706844677666e-05	4.04847496371374e-06	0.0259263533843389	-660.127445717622	0.0928004624208282_0.233723922993006	0.526414896118597_0.473585103881402	
91	105	0.000609984458703547	0.0901903782481866	0.0910267943634901	0.0255127973652716	0.000609984458703547	0.000545899450052754	0.258330244127531	0.0493535749390344	8.96277635892564e-07	8.66197234806563e-07	7.53726008717592e-07	0.00260100842558705	-603.581926092197	0.0901903782481866_0.257936655051925	0.538760526999723_0.461239473000277	
14	105	2.18413604643629e-05	0.0829427215462428	0.0825487406536415	0.0186498475987959	2.18413604643629e-05	2.3717946398208e-05	0.209749871820248	0.037432286598498	8.90821478012197e-08	1.73324973144584e-07	6.79444385642824e-07	0.00235352572893052	-633.782124216244	0.0829427215462428_0.215337106381014	0.528081628283205_0.471918371716795	
30	101	0.0458714248966937	0.0545989717609484	0.0650928303842178	0.0270055262180392	0.0458714248966937	0.0177641375508539	0.186887728484647	0.0640513519868493	0.00167489074847556	0.00435408640095752	1.92609278748535e-06	0.0797480138403489	-587.49785275273	0.0545989717609484_0.206895196401917	0.540623473102125_0.459376526897875	
98	100	0.0404896741430533	0.0780137355279549	0.071558105086002	0.0375796978121803	0.0404896741430533	0.0597916396853439	0.217495919017328	0.0657513615082848	0.00108094198080265	0.00131129264663174	1.22859034683565e-05	0.0539788460281879	-555.254254857125	0.0780137355279549_0.221426962319501	0.512516015328401_0.487483984671599	
76	88	2.1037122491732e-07	0.102044312602747	0.103586167931773	0.0181022316431398	2.1037122491732e-07	1.46324043543015e-07	0.282258924454612	0.0497921830766185	1.63718635417094e-07	1.83887312969209e-07	2.23707315560873e-07	0.000745124807477048	-515.525893161814	0.102044312602747_0.283615763614914	0.558121665084734_0.441878334915266	
15	123	6.81260572215696e-14	0.137116351769561	0.130889551684587	0.0162031699680446	6.81260572215696e-14	5.37095315719577e-13	0.153797096669905	0.0348757942716903	0.000140537440635001	2.24269094675011e-05	0.999957210004066	0.551387694147593	-754.877969485133	0.137116351769561_0.137117886336156	0.500000000000028_0.499999999999972	
