simNum	IVsNum	P_random	eff_random	AIC_random	P_fixed	eff_fixed	AIC_fixed
31	112	3.87721296071876e-09	0.115465573460025	-663.556156009145	3.87721309596595e-09	0.115465573767846	-665.556156000326
16	114	5.08710158996092e-09	0.147526273805225	-638.471892801619	4.16343747259898e-08	0.115490453922584	-644.145951838949
1	100	8.88348098337722e-08	0.123905537217398	-551.441186469271	8.88348108378827e-08	0.123905532696401	-553.441186494334
71	116	2.59817028028294e-11	0.125269368823735	-680.654591593492	1.7289022639305e-11	0.125269371802451	-682.65459163633
56	100	1.03807869048259e-07	0.0975012092815985	-613.966303593788	1.03807870088191e-07	0.097501206156047	-615.966303574384
61	110	1.69339388645439e-09	0.118613460199671	-643.400434377354	1.31829373419277e-09	0.118613454614165	-645.400434360925
86	105	1.04498757564021e-07	0.106330416854393	-628.978233505928	1.04498759395468e-07	0.106330419146879	-630.978233531064
66	101	6.41895529504967e-09	0.122946462595377	-585.009361714934	5.37375284619658e-09	0.122946457813119	-587.009361710829
46	95	6.58929281132936e-11	0.14418740335862	-565.148091865837	6.2576815651807e-11	0.144187403774734	-567.14809188207
51	124	3.12631059599285e-10	0.15053472607181	-698.432683970762	6.51243845462249e-08	0.108278283697268	-697.967294551069
76	88	6.46726986967536e-11	0.147714391414647	-507.631264988673	6.05779570258799e-11	0.147714395737323	-509.631264848165
6	113	1.15020841297928e-11	0.140566415021643	-659.737418680073	1.08369088579547e-11	0.140566421132094	-661.737418677273
96	103	3.08273133528199e-06	0.124376172229615	-562.402836114072	4.30262581552257e-06	0.114533548617907	-563.763540404643
21	105	1.45701777553482e-07	0.112525812815242	-593.358314519118	1.4570177220318e-07	0.112525813850076	-595.358314512705
81	103	2.35795005769972e-09	0.116338257439179	-619.894326403953	1.81591150846532e-09	0.116338264167737	-621.894326403132
36	94	3.99793306867752e-07	0.0995684636531688	-563.899741890433	3.99793279479332e-07	0.0995684646740595	-565.899741934742
87	93	3.52715671513373e-10	0.147556474887018	-528.854562698247	3.52715670047241e-10	0.147556477674007	-530.854562680264
91	105	8.61187433170634e-11	0.139113433052085	-602.431675899867	8.30878026114976e-11	0.139113430320934	-604.431675946219
57	128	1.06047833248426e-09	0.119070713402164	-741.381163188725	1.06047833100486e-09	0.11907071122792	-743.381163192713
47	107	3.43573035394726e-08	0.113179370009986	-608.781901637896	3.43573032279791e-08	0.113179362297104	-610.781901677126
26	100	3.62336876891759e-10	0.130919276997415	-582.072441891618	1.41554412788985e-10	0.130919278340449	-584.072441857115
7	103	7.31260930282107e-10	0.151736469025721	-586.593510271381	3.45405681714943e-09	0.12731274821423	-587.635245043836
67	94	4.0943410702729e-07	0.10353793033974	-543.385295920919	3.66078937583292e-07	0.103537935527122	-545.38529593518
2	99	1.08608228190974e-12	0.153852656741451	-583.92866852618	1.0428079442174e-12	0.1538526574573	-585.928668523571
11	122	2.72181778269392e-11	0.14746253782923	-670.589520597796	2.5314396504475e-11	0.145248314173926	-672.475940278794
41	109	1.34357863666027e-10	0.139564166918021	-626.910729898206	1.29903880467891e-10	0.133171100644946	-628.616455789365
97	111	2.21675559146461e-08	0.127815667238085	-635.329839898043	1.39192110625692e-06	0.1023401921391	-634.412130034442
52	102	5.23770551883418e-09	0.125524388307764	-584.070476437606	5.23770560379104e-09	0.125524386082581	-586.070476407016
72	105	3.30549305902289e-11	0.131368529650868	-618.741790178628	3.24068070548572e-11	0.131368532849739	-620.741790138471
32	116	1.85190883677471e-06	0.099890335172712	-669.773288724724	1.85321910571115e-06	0.0996009827829152	-671.771929572467
48	125	1.87901827216808e-10	0.151905609129631	-705.720225373662	1.51130893395812e-08	0.124059351132622	-708.935422536793
