simNum	IVsNum	P_random	eff_random	AIC_random	gamma_random	prop_random	eff_mean_minClass	sd_minClass	P_minClass_mean	eff_mean_maxClass	sd_maxClass	P_maxClass_mean	correct_factor	CHVP_test_correct
17	92	0.447792364850158	0.0159319154019214	-585.475736667473	0.0159296397607195_0.0159319154019214	0.499999999999999_0.500000000000001	0.0130937062306271	0.0169692604528311	0.442342634277527	0.0197306343817465	0.0208970277410393	0.347575892333707	1.27724506533225	0.881845025796242
14	113	0.0004576669005007	0.0767538509662752	-727.498495138877	0.0132451933756223_0.0767538509662752	0.496299798191778_0.503700201808222	0.0269217011020579	0.0280852068539284	0.339838963916357	0.0652648102028738	0.0212549780424421	0.00268149757302478	1.31477188272754	0.368506322745428
12	104	0.59895998420296	0.02063325504526	-645.388367838206	0.0206162134734834_0.02063325504526	0.49999999999999_0.50000000000001	-0.00590202782690784	0.0370410841970687	0.873715130822431	0.0479948954888437	0.0391129369709566	0.222588047207917	1.33498116814804	0.422543350808621
13	108	0.0160440928551492	0.0469581978764276	-676.810916030242	0.00167539187930435_0.0469581978764276	0.481886021925098_0.518113978074902	0.00580798105534974	0.031388309759055	0.853550733594135	0.0447795502300839	0.0191921388979606	0.0215059739832223	1.59068527159948	0.463199049867709
16	112	0.203037112911489	0.0400103031471113	-697.753058043691	0.0400103031471113_0.0400519757523735	0.50000000000007_0.49999999999993	0.0151354539493065	0.031245737684095	0.629056037531256	0.0696040250643136	0.0397439009953035	0.0826542101885387	1.37759186684564	0.392601361869229
20	82	0.164817454059617	0.031937274618644	-484.212633377879	-0.0299334277337203_0.031937274618644	0.449457962466787_0.550542037533213	-0.0269393038901595	0.048948816855167	0.583589413369379	0.0327463411684711	0.0227842498457102	0.154502797508317	1.1483953723462	0.31198143919078
15	112	0.274684948501425	-0.034207821802678	-698.838683976981	-0.034207821802678_0.0774534603764838	0.502733515861061_0.497266484138939	-0.0255210719761277	0.0311614779026165	0.41454459334754	0.0678032165536255	0.0387171956252755	0.0826663906203341	1.4497015019784	0.104728598937702
11	111	0.000368535150266832	0.121762647162707	-672.218280565274	-0.0450794626282833_0.121762647162707	0.49912489157414_0.50087510842586	-0.0308754304978975	0.0420896972915767	0.464775894494584	0.108746294537266	0.0331273719324115	0.00137877000489383	1.71708587457786	0.0246524527094051
18	93	0.358880441254761	0.0295760908344636	-556.452560272178	-0.045343442921591_0.0295760908344636	0.497454922455589_0.502545077544411	-0.043224760200757	0.0434035915060689	0.321920696011533	0.0267214098408416	0.032074184523992	0.406938832451332	1.15168508775318	0.230290188774039
19	112	0.316900145322928	0.0363569489631419	-664.424482120122	0.0363511383188812_0.0363569489631419	0.5_0.5	0.0196428572436783	0.02509934050804	0.435525800970858	0.0586002507975937	0.0361623642782458	0.107967539439707	1.45080138751341	0.526525195504479
21	102	0.309339032744649	0.0185125548466071	-660.71636194992	0.0185125548466071_0.0185260060300957	0.500000000000007_0.499999999999993	0.0127508106023559	0.0181184279036999	0.483208904692377	0.025432366762529	0.0218041976619063	0.246200457479159	1.92445885016215	0.894417333700234
22	82	0.190322788398738	-0.0402161893630528	-513.570015546212	-0.0402161893630528_0.0654949769449505	0.500196031224929_0.499803968775071	-0.0202457103273154	0.0304508029497345	0.508024629509799	0.0446956670061521	0.0381488192903031	0.244787110182417	1.50114302818703	0.297421270693225
28	95	2.27880549538035e-05	0.0604238052015125	-614.828301350488	0.0604227598675605_0.0604238052015125	0.499999999999999_0.500000000000001	0.0607237599295466	0.0134263935558469	1.7804859819241e-05	0.0611900192273181	0.0135514698879388	1.83185692888792e-05	1.14444050809664	0.989203522902738
24	92	0.273150668374702	0.0379397331092925	-559.479759669008	0.0379397331092925_0.0379571574870154	0.500000000000012_0.499999999999988	0.0133710792213917	0.0344123878179039	0.698513513169626	0.0634118246366253	0.0333527886300866	0.060434277590607	1.07146424971539	0.318478390749346
23	107	0.251761430699409	0.0467554987562138	-644.911066083773	0.0467549313603691_0.0467554987562138	0.5_0.5	0.028911329487731	0.0295779116776145	0.330565279215699	0.0754775522189374	0.0405733477934684	0.0656188762634725	1.15004731990748	0.4046627125366
26	94	0.259039816244357	-0.0244046388257262	-583.346798429425	-0.0244046388257262_0.0744163442218637	0.508745441535762_0.491254558464238	-0.0162262182638103	0.0214904194408628	0.452130321453751	0.0680601386851867	0.0399197368529425	0.0915469645062275	1.22761206740574	0.0849467744072687
27	97	0.547312627904709	0.0287815906345464	-563.404974317891	0.0287796252803192_0.0287815906345464	0.499999999999998_0.500000000000002	0.00802251736985047	0.0266891698754338	0.764376599845061	0.0619018657655987	0.0476569188411607	0.197087313828085	1.04443025467398	0.338446131665594
25	108	0.944975824264209	0.0020192727195483	-670.12853349278	0.0020192727195483_0.00202705352582352	0.500000000000002_0.499999999999998	-0.0137491437025285	0.0291888693974204	0.638570640292212	0.0192347940053175	0.026187624462652	0.464251057918973	1.50187447052203	0.569324941820957
30	113	0.358010881828613	0.0234848289376299	-725.791782359414	0.0216558909416963_0.0234848289376299	0.49999999816472_0.50000000183528	0.00855707383495224	0.0256088621995752	0.738894993197593	0.0369644293531017	0.0254450553929446	0.149098674195054	0.949785584780095	0.41195400212512
29	107	0.693939549561323	0.00636680399164909	-683.181894051797	0.00636680399164909_0.0820547079567132	0.516182150101961_0.483817849898039	0.00890594791692405	0.016135308317111	0.582141712726949	0.0772016855358109	0.0295217922204722	0.0102205512395798	1.87449056291315	0.114479576372152
33	90	0.989193146262157	-0.000395733627610604	-538.242569880173	-0.000401025625546141_-0.000395733627610604	0.5_0.5	-0.010206113033673	0.0268385805318408	0.704645356814866	0.00813019922359189	0.0291346856918534	0.78084951786266	1.23950667642753	0.731488636274801
31	120	0.123759016232325	0.0363726694100046	-725.351872515388	0.0363680637370029_0.0363726694100046	0.5_0.5	0.00326775725019944	0.0436883880518973	0.940501877457459	0.0540175985770991	0.0234638429565113	0.0230642179664126	1.430627156862	0.438167968837449
32	105	0.00537436604054406	0.0505868710510192	-688.020600749434	0.0505786259623581_0.0505868710510192	0.499999999999997_0.500000000000004	0.048572867553689	0.0176534083656056	0.00700029890767189	0.0533490878659451	0.0177909720560011	0.00339276981597936	1.08799929930331	0.873662859644262
37	97	0.149704659217684	-0.0411164141557645	-616.902409965245	-0.0411164141557645_0.0805851524629933	0.501199756248239_0.498800243751761	-0.0356036964366628	0.0283130564276464	0.21162276475869	0.0741804430016406	0.0332316700537278	0.0279252435291155	1.00219926088603	0.01195821306326
35	102	0.0076365442752103	0.0849503033967897	-634.322866340586	-0.00208794007932135_0.0849503033967897	0.496663798479232_0.503336201520768	-0.00824137447674665	0.0272156021533544	0.762651356322548	0.0877248733268468	0.0312047565550746	0.00592850922956848	1.97459702148334	0.0665673488346065
34	121	0.350568188969247	-0.0243602218287952	-770.186505643422	-0.0243602218287952_0.0466610033415651	0.501305620841387_0.498694379158613	-0.0251310508936417	0.0259941846110484	0.335590897135279	0.0465953793841612	0.0296561373225669	0.118771948777256	1.45179824139166	0.118504766026171
36	102	0.743349343036517	0.0131049786478666	-596.920801293507	0.0131049786478666_0.108701874108976	0.510907828166282_0.489092171833718	0.00641083308532512	0.0399152486574504	0.87272049421488	0.119489470109208	0.0413402110137887	0.00471034606200841	1.12820998718834	0.0587851570395784
38	118	0.259901593578154	-0.0339257046343093	-734.708994059129	-0.0339257046343093_0.0759212931671157	0.502195332673133_0.497804667326867	-0.0231187270575532	0.0299666966668176	0.441977419540231	0.06196842928736	0.0365861153304061	0.0929698187273153	1.84547944331993	0.175894680158421
43	98	0.402132299640911	0.011790005028025	-644.013154128252	0.0117860378945962_0.011790005028025	0.5_0.5	0.0112849163226998	0.0147014727049193	0.444586715211903	0.0131969563957339	0.0140105401828185	0.348568178763062	1.78802932112372	0.991815681711745
39	113	0.0064785374918294	0.0758402756670012	-692.846435762978	-0.018901199115235_0.0758402756670012	0.482735130541864_0.517264869458136	-0.0207153427971987	0.0310614200063148	0.506197735383638	0.0788384375765214	0.0273342332599545	0.00470662420912518	1.39723044326011	0.028535007171256
40	104	0.0300290152696317	0.0552865478410975	-620.767460207103	-0.0212414455821117_0.0552865478410975	0.484473481332915_0.515526518667085	-0.0168117516795836	0.0425536646302612	0.693606897996806	0.0532977104356021	0.025128278582131	0.0363198293708829	0.943521509842687	0.145146073985675
41	90	0.511603543709335	-0.0198877097458592	-555.296189277495	-0.0198877097458592_0.0942537839905493	0.502611831105493_0.497388168894507	-0.0188096554704008	0.0301790731793424	0.534702308190308	0.0940414405304415	0.0364949040833846	0.0116170305312574	0.996213832545942	0.0170663362422526
42	101	0.0140115593386482	0.105648642915547	-609.268529328476	-0.0420802023663666_0.105648642915547	0.499982182574987_0.500017817425013	-0.0307368137651509	0.044832895685333	0.49456040306363	0.0953581054757321	0.0422439168458214	0.026162547560665	1.15279987878185	0.0505301693030918
46	113	0.492549284228459	0.0221371457804982	-703.110995681464	0.0221371457804982_0.0221656259256469	0.50000000000003_0.49999999999997	0.000483429807795842	0.0321517973503628	0.98803032588882	0.0437841663318091	0.0342013881648893	0.20312456614178	1.24965545545941	0.440316416349102
44	117	0.00631697605019488	0.0794366456438265	-722.470492479727	-0.0533400051062123_0.0794366456438265	0.4977803223923_0.5022196776077	-0.0531172982726663	0.0325087370990624	0.104982838104803	0.0780679593565091	0.028559005684965	0.00724746128109512	1.72843421272983	0.00728534310554621
45	109	0.230678878252182	-0.0382234848593064	-651.82146220529	-0.0382234848593064_0.0743745018620968	0.504971421403868_0.495028578596132	-0.0408720947130191	0.0317099020622116	0.200173695775335	0.0774943387977892	0.0369369213131543	0.0382361295258747	1.15938801023899	0.019269400254719
48	103	0.885820428302935	-0.00560467599593491	-633.074567899752	-0.00560467599593491_0.1152487018365	0.500516167271728_0.499483832728272	-0.000443094945961689	0.0389336622930369	0.990941887646358	0.110357925168993	0.0421870575656896	0.0102492559760603	1.14537685359446	0.0655168503647215
50	100	0.429254636089748	0.022377800702549	-639.853489346649	-0.0214593366154864_0.022377800702549	0.499949211035826_0.500050788964174	-0.0200432435945084	0.0287442134635682	0.48725146172289	0.0208352252875405	0.0281934378578603	0.461649635891314	1.25880069987979	0.391065996332087
47	114	0.132953353013295	0.056566100595978	-713.443840927867	-0.0467412262209323_0.056566100595978	0.499852272346921_0.500147727653079	-0.039468340516124	0.0367873520848066	0.285611727987482	0.0491231758593045	0.0373752093496337	0.191398440904221	1.16433577197106	0.112378488092659
49	117	0.0559294799017341	0.0538010275024028	-743.418583424089	0.0537733211624917_0.0538010275024028	0.499999999999985_0.500000000000015	0.0392384365096247	0.0299828000448482	0.193223468278758	0.0692324508322731	0.0278624641372689	0.014389416202103	1.48317219335762	0.632043290214391
52	95	0.000762661204958312	0.113435983843031	-577.875595860712	-0.063342763085252_0.113435983843031	0.499182405533357_0.500817594466643	-0.048849952343602	0.0320314982011221	0.130601764111378	0.0988456411246484	0.0325990320787269	0.00313781623700954	1.28190744301982	0.00200719150127733
51	113	0.0457697183069473	-0.0451237381864207	-684.788484602194	-0.0451237381864207_0.0997589540359538	0.506951732892037_0.493048267107963	-0.0458320328024643	0.0223384282334256	0.0425297939881644	0.103868822013766	0.0312905439259013	0.00121745044389334	1.46179275330056	0.000229023212999597
53	109	0.000181237921170951	0.142505263182755	-650.742556519313	-0.0832154956006533_0.142505263182755	0.498315891888911_0.501684108111089	-0.0650215388734511	0.0374944143400673	0.0857419874150526	0.125864837208747	0.0367461282540409	0.00086944543605333	1.01691205795154	0.000286302251543303
55	100	0.0226849797023831	0.058346475330525	-645.639947115858	0.058346475330525_0.0584043697759891	0.500000000000212_0.499999999999788	0.0450255429433059	0.0252050421504958	0.0771004489772236	0.0704808332446581	0.0268707369884896	0.010094947201231	1.18937490235212	0.561835496930007
54	92	0.0714601366448105	0.0601446196508091	-563.940422173077	-0.0252377478167612_0.0601446196508091	0.495734805806941_0.504265194193059	-0.0208837815400528	0.0351503933905936	0.553901644155019	0.0564168011153259	0.0329770839489412	0.0905272902274607	1.3296487686291	0.159363393719091
57	103	0.509531979229926	0.0150543998295681	-648.971433560813	0.0150453007396666_0.0150543998295681	0.5_0.5	0.0011155499417959	0.024472407683673	0.963730957159958	0.028633056247909	0.0227444386502576	0.210938720953443	1.79962945667071	0.663632501500465
58	97	0.0181756539040959	0.044395448695833	-603.148904619435	-0.0122367758668415_0.044395448695833	0.485702231377508_0.514297768622492	-0.00860957052831857	0.0309454504809154	0.78144363903845	0.0403327507472066	0.0184737855303407	0.0314556261638798	1.13907113266337	0.204299818402769
56	122	0.00010748098974833	0.105959427911464	-760.433659360357	-0.0816200690277036_0.105959427911464	0.496067010964392_0.503932989035608	-0.0710682542907882	0.0307715664190312	0.0226087483812807	0.0972402446474728	0.0264571469289492	0.000355270064563199	1.71174594993477	0.000120088404012713
59	104	0.377376778158525	0.0220053867510411	-663.086853803946	0.0220053867510411_0.078157031660165	0.50105189499115_0.49894810500885	0.0273283675849348	0.0248208627260877	0.273452564626626	0.0712678133147703	0.0300623940512351	0.0196165856730587	1.46639616028641	0.390662357744405
60	102	0.894209202062746	0.00424268496003782	-621.335568881713	0.00424268496003782_0.0612564284718622	0.500025193154816_0.499974806845184	-0.00305084080108342	0.0318244140828469	0.923817912097037	0.0630575776716999	0.0362874087001164	0.0853071092139821	1.55116219272433	0.290817585796736
62	107	0.865852324490466	-0.00508133048184753	-667.896496051247	-0.00508133048184753_0.0731091469453522	0.501212473850702_0.498787526149298	0.000873566719611728	0.0300067586529931	0.976829741921284	0.0673401339689449	0.0375537134343602	0.0757977818037695	0.852204930141512	0.137180953363952
61	116	0.270780905382863	-0.0307395495197274	-716.836082762295	-0.0307395495197274_0.0705556023182617	0.503755379585872_0.496244620414128	-0.0199293224572446	0.0277786403410043	0.474561523917745	0.0602111517119462	0.0361819594100112	0.0988108820872907	1.06425633718699	0.086123745754717
63	100	0.242383721835768	-0.0362499337437926	-630.72604528033	-0.0362499337437926_0.0851850211086797	0.500454465005737_0.499545534994263	-0.0240163140480008	0.030822706918209	0.437734634780578	0.0716436853500729	0.0335156395231596	0.0350101039317883	1.38792274390245	0.0598108165468336
64	103	0.240943543589246	0.0384770052096377	-623.842863773023	0.0384770052096377_0.0384956980678315	0.500000000000022_0.499999999999978	0.00527711263750992	0.032621497325386	0.871808602743985	0.0842530593613355	0.0492615122163111	0.0902463981992811	1.2093211526732	0.227795936636712
65	102	1.38599394626415e-05	0.154196561534537	-642.012132927268	-0.0126502688978385_0.154196561534537	0.499791702540396_0.500208297459604	-0.00104606610144763	0.0318244054472621	0.973843179625237	0.141792312892075	0.0337440172880125	5.71957548040989e-05	1.49287544794307	0.00457145364448562
66	124	0.165489365963166	0.0350627361239122	-761.482977169664	0.0350627361239122_0.0350683054141754	0.500000000000004_0.499999999999996	0.0232945872441231	0.0251321584420198	0.35580209281446	0.0484021466603801	0.0286287936981882	0.0934304187273091	1.45526867444343	0.670677847119343
67	106	0.275709015598097	0.0308625086555256	-678.48398583191	0.0308625086555256_0.0309610055324368	0.500000000000444_0.499999999999556	0.0118860533602629	0.0281664667966378	0.673892859214409	0.048228749338494	0.0272023925169876	0.0791350999703865	1.15419549515701	0.405663379478484
69	105	0.141377034730133	-0.0315381059853915	-656.128413074774	-0.0315381059853915_0.0711253429578975	0.50832324761196_0.49167675238804	-0.0277164998211681	0.0212814760718667	0.195664440281976	0.0662060811014788	0.0318549548396677	0.0401376495095262	1.30820694941149	0.0225122498154486
71	109	0.627182898640783	0.00911532040377018	-704.794982672253	0.00911532040377018_0.0343766485675538	0.501069011865936_0.498930988134064	0.0148972816392144	0.0187138966916287	0.427746660040184	0.0256531205985119	0.0178355031746395	0.153235461716098	1.64371260417678	0.862636761981236
68	113	0.0484967635976488	0.0651610267206398	-695.667684129186	0.0106515650565827_0.0651610267206398	0.499992895796683_0.500007104203317	0.00434653412954152	0.0371266816299483	0.907011841379336	0.0715225066966191	0.0326659378310166	0.0306337499555453	1.52050458131795	0.289041191710981
70	108	0.918098396920733	0.0039597204937298	-657.817284937752	0.0039597204937298_0.0641769675615592	0.501640830449312_0.498359169550688	-0.0163423460710623	0.0384168634205138	0.671403012599673	0.0807461958627618	0.0383547301012684	0.0376103546619553	1.5767780579031	0.142233401092883
72	113	0.278493953458672	-0.0360444493833359	-686.339697016067	-0.0360444493833359_0.082371076286944	0.500579180043985_0.499420819956015	-0.0348372647840077	0.0330988333063741	0.294825422193146	0.0816961304119881	0.0353809180074037	0.0227753179070743	1.52901710456143	0.0336145192012923
73	102	0.305689795868374	0.039906124877296	-607.516923180047	0.0299917924115205_0.039906124877296	0.491375146768532_0.508624853231468	-2.77081634762361e-05	0.0333765048658132	0.999339257978802	0.0689730611945789	0.0387614914948377	0.0781784721130458	1.03155167299882	0.184129771122119
75	114	0.442957709180495	0.018162051504513	-727.116923340099	0.018162051504513_0.0891498785548098	0.502946355629201_0.497053644370799	0.024278948544411	0.0235897282382334	0.305575708189122	0.0826897608092454	0.0302589541244428	0.00729161464580936	1.52047439351241	0.220587431421802
76	115	0.288141001911503	0.0413545003033504	-685.185881283528	0.0413545003033504_0.0413545051299013	0.5_0.5	0.0257191407549143	0.0387508451793375	0.508218978411625	0.0558877828490154	0.0306504117572212	0.0708637650195976	1.46958593895742	0.705830968651427
74	116	0.914378855123031	0.00366660210485667	-717.893896994069	0.00366660210485667_0.0841448386788611	0.501892040687375_0.498107959312625	0.00189714599201759	0.034027627125338	0.955635239527569	0.0833505693526444	0.0339493117317499	0.0155796266577538	1.77881860579463	0.201746830958713
77	100	0.0749687318715376	0.0693570051178826	-621.195448653101	0.008792874071696_0.0693570051178826	0.4995228549032_0.5004771450968	-0.0108038874476832	0.0322542154055434	0.738363580818167	0.0887631508998474	0.0385400600638091	0.023363020495828	1.37724231547096	0.0774800804071463
78	99	0.279627653359484	0.0309526887662159	-601.825112897077	-0.0156809811213125_0.0309526887662159	0.495233054667146_0.504766945332854	-0.0161089020370105	0.0352626568044508	0.648807009894101	0.0382078455187265	0.028470838367812	0.182697224029066	1.0676086919049	0.248410890360312
80	92	0.225353853100092	-0.0493714555000008	-567.089775106674	-0.0493714555000008_0.111992765567288	0.500335556021765_0.499664443978235	-0.0265534126250681	0.0404452549376226	0.513141741494983	0.0874411597817367	0.0407558383074886	0.0345763191656779	1.07564376876707	0.0525304590106662
79	102	0.147570034568427	0.0347951945761467	-618.937487206049	0.0347951945761467_0.109442371115237	0.514866308241086_0.485133691758914	0.0402478451105673	0.0238428206937063	0.0944875128589937	0.10093654629181	0.0353770888695373	0.00525162810791594	1.68187965898655	0.295209245938782
82	96	0.233370529839808	0.0274114419513939	-627.118644456591	0.0274114419513939_0.0683688695240405	0.500779321694217_0.499220678305783	0.0306135992347031	0.0228550423984013	0.183614053472253	0.0651925762189549	0.0255221389811185	0.01222820026754	1.68820309968975	0.51980484728614
83	99	0.270916038167014	0.0552666956807103	-567.929097833717	0.0552666956807103_0.0552711478650498	0.500000000000004_0.499999999999997	0.0112476044479349	0.0499155525462113	0.822189714437138	0.0776342618342516	0.0258237176964524	0.00335889487329407	1.28979702187994	0.315018233752894
81	123	0.970587342687548	-0.00107838360173595	-738.982754060076	-0.00107838360173595_-0.00107540207952547	0.500000000000001_0.499999999999999	-0.0252688328062554	0.0291870045349278	0.388323154127996	0.0326618694134022	0.0447256592949341	0.466624308238574	1.52065091798985	0.429101727598789
86	91	0.103701584967125	0.0359020729722221	-593.909549633143	0.0359020729722221_0.0359245662755189	0.500000000000016_0.499999999999984	0.0286956580586712	0.0218405829749588	0.192229596821603	0.0422542930210629	0.0230082086713128	0.0695867435856718	1.27443947140961	0.766102282920038
87	96	0.272327492308205	0.0201354229767136	-612.978576112412	0.0201354229767136_0.0201585742301543	0.500000000000022_0.499999999999978	0.0143344712457484	0.0182365343085149	0.433805861897756	0.0251173273614929	0.0207645773295102	0.229424813056211	1.48299960783897	0.843606021967916
84	99	0.928935222620364	-0.00277419543569535	-610.933368739874	-0.00277419543569535_0.0953525393470172	0.502461987166836_0.497538012833164	0.00285245116606309	0.0310263418677261	0.9269362165314	0.0900583093781107	0.0361759055214707	0.0144780657001622	2.04623236584554	0.194038808988124
85	119	0.0126988489508481	0.0559668071966468	-774.44557373233	0.0141837173663325_0.0559668071966468	0.499113084354392_0.500886915645608	0.0155233492762783	0.025426417420526	0.542691170777899	0.0537020261446024	0.0221148638524714	0.0166782974609398	1.26202058894772	0.330921104022217
90	98	0.101088180088213	0.0429448939182542	-624.361663164026	-0.0205877078193554_0.0429448939182542	0.499279420284257_0.500720579715743	-0.0112036624799523	0.0299656955580867	0.709307387621473	0.0334682987969038	0.0259432945160483	0.200098307642041	1.13021671483914	0.296638929857336
88	113	0.000408356335721707	0.0819157913310846	-707.602712150147	-0.00913209367023548_0.0819157913310846	0.49371378860604_0.50628621139396	-0.000683316635961361	0.0324136097679544	0.983218421537279	0.0757100315457805	0.0224794428485463	0.00103879437927261	1.05158907452692	0.0568426872177578
89	116	0.0414729630191117	0.0634791271808902	-725.423837090771	-0.0584549559677153_0.0634791271808902	0.499515849774702_0.500484150225298	-0.0327123432896279	0.0347976521923379	0.349150382016936	0.0384909013391662	0.0307870547224762	0.213753586038185	1.54746436823794	0.221807976959512
91	114	0.0177474756302401	-0.0742438529631078	-713.929575388936	-0.0742438529631078_0.0736759163563784	0.501519875048071_0.498480124951929	-0.0550437182432527	0.0308569783135169	0.0771348422673569	0.0552898765126061	0.0337087805888329	0.10373993020156	0.975438074046146	0.0151362341480979
92	98	0.181910341412225	0.0365721587059583	-629.074481149322	-0.0164664146387325_0.0365721587059583	0.498089974143546_0.501910025856454	-0.0120267521954841	0.0298868606760273	0.688268207622695	0.0325340559799018	0.0272005455922597	0.234580519612218	1.47176989052537	0.405455837942563
93	115	0.198957482876829	-0.0259359309588664	-716.471698599618	-0.0259359309588664_0.0429818390691368	0.509119796917808_0.490880203082192	-0.0186529109032213	0.0200736782243454	0.354737264446791	0.0346336143239874	0.0314116197145464	0.272534702106827	1.58517371408499	0.27154107856244
94	102	0.719881722699953	0.00860232032788232	-608.903052099859	0.00860232032788232_0.059971178014138	0.566540188361134_0.433459811638866	0.00269082455587069	0.023920545937466	0.910658094108381	0.0736031214645391	0.048764108291732	0.134326121537209	1.37007386237734	0.277937686586972
96	103	0.0109896573908928	0.0708852289184989	-654.102493571704	-0.033198922622195_0.0708852289184989	0.498506535798447_0.501493464201553	-0.0258323549397749	0.0366931855166741	0.48303093528943	0.0637814557611707	0.027364769569441	0.0217325708122982	1.22303821311438	0.0679685672918237
98	88	0.0318467708846529	-0.0785193176014403	-534.084670636954	-0.0785193176014403_0.129014086368117	0.500983513225026_0.499016486774974	-0.0546183798963481	0.0359940082795674	0.132783691486362	0.104751461321279	0.042064551110693	0.014665663389629	1.47953941845761	0.0084049149548554
95	118	0.768016861456475	0.00772217810375248	-768.03544871807	0.00772217810375248_0.0468989348447895	0.500067883975359_0.499932116024641	0.00606836338840152	0.0261187920435557	0.816682144760395	0.0495142623477256	0.0272622865029972	0.0718972886543581	1.3172149719477	0.337374266403885
97	111	0.945502319757028	0.00292850690808813	-669.133583630202	0.00292850690808813_0.0349241479494808	0.500020413004009_0.499979586995991	-0.0246895240373209	0.0427443330876391	0.56470838073067	0.0597264472736177	0.0420671046483053	0.158496744699829	1.24184506820476	0.208243058884575
99	100	0.03637308017285	0.0517303898795851	-624.944351776155	-0.0496388832748722_0.0517303898795851	0.496732675618359_0.503267324381641	-0.0486689362690847	0.032674526533208	0.139532862787664	0.0481541382503109	0.0243834059546207	0.0510676508189831	2.03767861888449	0.0617479553184759
100	102	0.318038322180403	-0.0295597679768643	-620.395153710582	-0.0295597679768643_0.0623001326219009	0.506011087233475_0.493988912766525	-0.0338165316919619	0.0294579236187955	0.253696648204066	0.0689671957497085	0.0328080694162322	0.038027859829335	1.18295907539715	0.0260297325388505
