simNum	IVsNum	P_random	eff_random	AIC_random	gamma_random	prop_random	P_fixed	eff_fixed	AIC_fixed	gamma_fixed	prop_fixed
37	83	0.791060680939776	0.0136074740774584	-523.929736588654	0.0136074740774584_0.0136133693029764	0.50000000000002_0.49999999999998	0.791060680939776	0.0136074740774584	-527.929736588654	0.0136074740774584_0.0136133693029764	0.50000000000002_0.49999999999998
81	97	0.695229163623317	-0.0180252722036209	-623.247097006936	-0.0180320544505107_-0.0180252722036209	0.499999999999873_0.500000000000127	0.695229163623317	-0.0180252722036209	-627.247097006936	-0.0180320544505107_-0.0180252722036209	0.499999999999873_0.500000000000127
22	88	0.897815388162635	0.00698259537452359	-550.215108171073	0.00698259537452359_0.00698445083359818	0.500000000000034_0.499999999999966	0.897815388162635	0.00698259537452359	-554.215108171073	0.00698259537452359_0.00698445083359818	0.500000000000034_0.499999999999966
13	89	0.680456391229045	0.0265499179639454	-555.347158358858	0.0265499179639454_0.0265619243873887	0.500000000000286_0.499999999999714	0.680456391229045	0.0265499179639454	-559.347158358858	0.0265499179639454_0.0265619243873887	0.500000000000286_0.499999999999714
93	111	0.680788250526718	-0.0258187988869945	-707.547759900758	-0.0258187988869945_-0.0258012592480075	0.500000000000149_0.499999999999851	0.680788250526718	-0.0258187988869945	-711.547759900758	-0.0258187988869945_-0.0258012592480075	0.500000000000149_0.499999999999851
4	104	0.830241633425744	-0.0133524792827296	-657.73018535179	-0.0133524792827296_-0.0133467391475665	0.500000000000053_0.499999999999948	0.830241633425744	-0.0133524792827296	-661.73018535179	-0.0133524792827296_-0.0133467391475665	0.500000000000053_0.499999999999948
31	111	0.904344692249113	-0.0078201361666616	-700.39059336609	-0.00783436016285531_-0.0078201361666616	0.499999999999947_0.500000000000053	0.904344692249113	-0.0078201361666616	-704.39059336609	-0.00783436016285531_-0.0078201361666616	0.499999999999947_0.500000000000053
96	98	0.626291711981816	0.02873444085093	-615.802391362231	0.02873444085093_0.0287428230196249	0.500000000000016_0.499999999999984	0.626291711981816	0.02873444085093	-619.802391362231	0.02873444085093_0.0287428230196249	0.500000000000016_0.499999999999984
25	101	0.659111026641904	0.0267006030599977	-637.877215240546	0.0267006030599977_0.0267144575750943	0.500000000000177_0.499999999999823	0.659111025893666	0.026700933523359	-641.877215241551	0.026700933523359_0.026714126450256	0.500000000000131_0.499999999999869
47	120	0.997308019000493	-0.00022713752199349	-762.232909547802	-0.00022713752199349_-0.000212935433065375	0.500000000000268_0.499999999999732	0.997308019000493	-0.00022713752199349	-766.232909547802	-0.00022713752199349_-0.000212935433065375	0.500000000000268_0.499999999999732
65	109	0.86995899855491	0.00552607386588511	-703.116546806836	0.00552607386588511_0.0784085261025542	0.504508448584424_0.495491551415576	0.707784685265243	-0.0132883668184053	-705.598335224656	-0.0132883668184053_0.0991593965824795	0.504350193465308_0.495649806534692
27	111	0.471641672393323	0.0315005458248847	-691.688486185959	0.0314963700432847_0.0315005458248847	0.499999999999953_0.500000000000047	0.471641666766641	0.0315008497059514	-695.688486208144	0.0314960668853457_0.0315008497059514	0.49999999999992_0.50000000000008
29	97	0.563357902122451	0.0354924981297099	-612.604896974571	0.0354794659843669_0.0354924981297099	0.499999999999886_0.500000000000114	0.563357900410918	0.0354895558168282	-616.604896981215	0.035482414597977_0.0354895558168282	0.499999999999991_0.500000000000009
8	102	0.592686769537666	0.0296485231732654	-625.106816471224	0.0296425831380092_0.0296485231732654	0.49999999999994_0.500000000000061	0.592686762381259	0.0296467306821104	-629.106816483331	0.0296443759283027_0.0296467306821104	0.499999999999963_0.500000000000037
67	110	0.529668739575272	-0.0228058690618498	-702.333611732327	-0.0228058690618498_0.0589736614837129	0.504149691366976_0.495850308633024	0.86773482539163	0.0141328398749161	-705.757785705407	0.0141022149413789_0.0141328398749161	0.499999999999866_0.500000000000134
19	104	0.96686254363485	-0.00151424169841637	-629.450399311671	-0.00151584648810035_-0.00151424169841637	0.499999999999962_0.500000000000038	0.966862032522276	-0.00151385979076845	-633.450399312588	-0.00151622877453076_-0.00151385979076845	0.499999999999916_0.500000000000084
83	92	0.471099944010292	0.03755940904187	-560.345077512589	0.03755940904187_0.0375629345829966	0.500000000000082_0.499999999999918	0.471099943272192	0.0375585112103563	-564.345077511846	0.0375585112103563_0.0375638311394155	0.500000000000129_0.499999999999871
20	122	0.932089436691263	-0.00615436905252255	-791.065184544932	-0.00615436905252255_0.0159397210646204	0.500234054964552_0.499765945035449	0.829668740149016	-0.018092207079034	-795.022179137161	-0.018092207079034_0.0277317978494974	0.500049523427026_0.499950476572973
34	108	0.700249911686676	0.0128742815230835	-642.445130081355	0.0128742815230835_-0.0145732325596935	0.51968311842213_0.48031688157787	0.687451650255875	-0.0377189746420174	-643.287868160006	-0.0377189746420174_0.0508368088535948	0.500352558707124_0.499647441292876
76	110	0.970522403658074	0.00106442787791469	-708.672474610119	0.00106442787791469_0.0664171490959723	0.504619774994628_0.495380225005372	0.870637055563973	0.00739172448923239	-711.835522949347	0.00739172448923239_0.0581241002389923	0.500854798184124_0.499145201815876
58	118	0.709492405990602	0.0108809942183697	-706.782895302176	0.0108809942183697_0.0587352938268253	0.5121179975186_0.4878820024814	0.61646570832956	0.0348246285977312	-709.275246507642	0.0348033212403716_0.0348246285977312	0.499999999999982_0.500000000000018
32	103	0.620161652545463	-0.0228282104601319	-649.540879477056	-0.0228282104601319_0.0492932827999538	0.501905222032905_0.498094777967095	0.461569732212262	-0.041797534142179	-652.828095369316	-0.041797534142179_0.0697034049116462	0.503290552066185_0.496709447933815
45	119	0.328125313925724	-0.0258557434123526	-718.040188555793	-0.0258557434123526_0.10356109158994	0.531371907252135_0.468628092747864	0.6960380643019	0.0207595175822012	-720.982149256822	0.0207595175822012_0.0207675687584166	0.500000000000187_0.499999999999813
39	112	0.862290131327672	-0.00884308989730034	-714.421531926022	-0.00884308989730034_0.0422393696912975	0.501330490819061_0.498669509180939	0.453217370966945	-0.032866591037404	-717.836065203184	-0.032866591037404_0.0661203134184352	0.501414862094314_0.498585137905686
92	108	0.823257988717788	-0.013887583359872	-699.5371756435	-0.013887583359872_0.033879865727062	0.500250024530918_0.499749975469082	0.704234440093682	-0.0219029192407003	-703.45123792709	-0.0219029192407003_0.0423536991681044	0.500480459264958_0.499519540735042
41	117	0.800280671523013	-0.00883090042526252	-713.555016258801	-0.00883090042526252_0.0882884672602782	0.507798095505706_0.492201904494294	0.999756740585062	8.67451415497728e-05	-714.618043814075	8.67451415497728e-05_0.0704526403157448	0.500732712245636_0.499267287754364
