simNum	IVsNum	P_random	eff_random	AIC_random	gamma_random	prop_random	P_fixed	eff_fixed	AIC_fixed	gamma_fixed	prop_fixed
10	87	0.340088629376546	0.042005134136489	-551.489002567556	0.042005134136489_0.0420074940422377	0.500000000000076_0.499999999999924	0.340088629376546	0.042005134136489	-555.489002567556	0.042005134136489_0.0420074940422377	0.500000000000076_0.499999999999924
89	106	0.648342823248231	0.0222922031275084	-657.465355399378	0.0222922031275084_0.0222978251075536	0.500000000000066_0.499999999999934	0.648342823248231	0.0222922031275084	-661.465355399378	0.0222922031275084_0.0222978251075536	0.500000000000066_0.499999999999934
84	90	0.694260263404492	-0.0149708445982243	-556.333536546334	-0.0149708445982243_0.175230650368062	0.500896711336745_0.499103288663255	0.694260263404492	-0.0149708445982243	-560.333536546334	-0.0149708445982243_0.175230650368062	0.500896711336745_0.499103288663255
42	69	0.235370097149207	0.0612023781969148	-419.756461575281	0.0612023781969148_0.0612061312456227	0.500000000000114_0.499999999999886	0.23537009233409	0.0612029506899308	-423.756461578131	0.0612029506899308_0.0612055544180041	0.500000000000051_0.499999999999949
1	113	0.529045058025027	-0.0282439531310015	-726.502389390017	-0.0282439531310015_0.0496013031893494	0.501293140204714_0.498706859795286	0.428496920759976	-0.0400015084586384	-730.051712330091	-0.0400015084586384_0.0622324855731864	0.50259614018031_0.49740385981969
34	110	0.315456035280099	0.0600010018519718	-704.815176567035	0.0600010018519718_0.0600124395712733	0.500000000000304_0.499999999999696	0.315456035280099	0.0600010018519718	-708.815176567035	0.0600010018519718_0.0600124395712733	0.500000000000304_0.499999999999696
53	107	0.475737808029238	0.0198307897916036	-629.999237710061	0.017944213779437_0.0198307897916036	0.474725425139084_0.525274574860916	0.84842253824273	0.0142215014990674	-628.39020109667	0.0142215014990674_0.014225876524231	0.500000000000039_0.499999999999961
62	118	0.749107276154979	-0.0118582876020543	-730.971422609217	-0.0118582876020543_0.132068837677169	0.501578601598093_0.498421398401907	0.360858276609514	-0.0239701662519805	-734.449506389358	-0.0239701662519805_0.146772790685966	0.507295132692414_0.492704867307586
87	88	0.556714243645657	-0.0240286425326212	-544.123731023339	-0.0240286425326212_0.0929224606380805	0.503846896870684_0.496153103129316	0.547497852427546	-0.0391176655919421	-546.807238801002	-0.0391176655919421_0.110020320674563	0.508018736873279_0.491981263126721
68	96	0.333324030134822	0.0553337616935442	-577.559602446688	0.0553337616935442_0.0553408254256897	0.500000000000149_0.499999999999851	0.333324033777975	0.0553414559958608	-581.559602446435	0.0553331231597627_0.0553414559958608	0.499999999999994_0.500000000000006
58	86	0.71901548351255	0.0105918175105335	-510.595254011652	0.0105918175105335_0.0389683491761817	0.530567953858481_0.469432046141519	1	-0.00506685969697079	-502.775284129748	-0.00506685969697079_0.0450962068867642	0.500116751629688_0.499883248370312
80	102	0.288600672528642	0.0328508432111218	-610.434112753674	0.0407958093725938_0.0328508432111218	0.483144627771464_0.516855372228536	0.553380146749276	0.0989444580463412	-602.748427192582	-0.0343802341982237_0.0989444580463412	0.497652156526054_0.502347843473946
13	87	0.209264520642488	0.0704602652483348	-532.271762203262	0.0704543810209778_0.0704602652483348	0.499999999999905_0.500000000000095	0.209264520664265	0.0704607895637	-536.271762202972	0.0704538557209019_0.0704607895637	0.499999999999969_0.500000000000031
88	86	0.297254220989892	0.0276609649976757	-514.573959354131	0.0276609649976757_0.153949320699189	0.538249451283263_0.461750548716737	0.196884749138623	0.067420451676598	-515.714119088419	0.067413835761351_0.067420451676598	0.49999999999977_0.50000000000023
75	122	0.165685882058815	0.114378631293757	-777.411642713188	0.0486190825563389_0.114378631293757	0.499794780197235_0.500205219802765	0.17316909701604	0.120481470984305	-781.337950129157	0.0421621251022551_0.120481470984305	0.499369907150635_0.500630092849365
6	114	0.770071249973648	0.00983022333236291	-690.528715443657	0.00983022333236291_0.0905934328008838	0.511051192521421_0.488948807478579	0.456902432118145	0.0428932980488074	-693.850416155017	0.0428870054217311_0.0428932980488074	0.499999999999995_0.500000000000005
19	108	0.90617096916049	0.00358704446160918	-640.319184695949	0.0263377155417409_0.00358704446160918	0.490764089380927_0.509235910619073	0.875684690025773	0.0115829600416823	-641.042083220739	0.011564471290751_0.0115829600416823	0.499999999999591_0.500000000000409
20	105	0.719765270667562	-0.0114880158391578	-652.424447278043	-0.0114880158391578_0.117562557720997	0.507748451110229_0.492251548889771	0.366834264197596	-0.0332076659351045	-653.024973843243	-0.0332076659351045_0.148340164389806	0.518998610930567_0.481001389069433
92	99	0.735618645204711	0.0183567782716125	-600.823232251771	0.0183567782716125_0.0796225591798863	0.50327292682218_0.49672707317782	0.684117554636894	-0.020932006848421	-601.735949054428	-0.020932006848421_0.123992176693959	0.506196304858166_0.493803695141834
56	89	0.568671523082838	0.031535196843441	-534.993666989667	0.031535196843441_0.0315405002354515	0.500000000000137_0.499999999999863	0.568671531185821	0.0315348093590864	-538.993666977577	0.0315348093590864_0.0315408848491458	0.500000000000067_0.499999999999933
39	105	0.967537004516807	0.129160651237486	-652.589601871316	-0.00190501836423977_0.129160651237486	0.499420243466458_0.500579756533542	0.490134661942519	0.149275870858567	-655.861777522496	-0.0252522010414452_0.149275870858567	0.493968291381945_0.506031708618055
91	108	0.681730289621281	0.0184810660775423	-676.019812750708	0.0184810660775423_0.133394600912173	0.501153184738824_0.498846815261176	0.740744941621103	0.0146587352175312	-679.63805601362	0.0146587352175312_0.137996334145079	0.502897151547343_0.497102848452657
44	119	0.830222839239849	0.00795355532417677	-758.004078879046	0.00795355532417677_0.079353319386155	0.50159628202748_0.49840371797252	0.826233706352083	0.0157837207419142	-761.598226134589	0.0157837207419142_0.0704489297877279	0.500338009131013_0.499661990868987
21	108	0.282222953858038	0.0626155701912251	-664.35371429679	0.0626095181596002_0.0626155701912251	0.499999999999955_0.500000000000045	0.282222950623057	0.0626108951908869	-668.353714309062	0.0626108951908869_0.062614193951706	0.500000000000002_0.499999999999998
65	92	0.299987153475665	0.0587783395108691	-564.483535771044	0.0587783395108691_0.110039455652254	0.50064837251795_0.49935162748205	0.355954612685953	0.0460837746465464	-568.216117761573	0.0460837746465464_0.124075901200998	0.500813328408982_0.499186671591018
35	118	0.112840261987144	0.0715331845265674	-726.105009043739	0.0715309130772651_0.0715331845265674	0.499999999999901_0.500000000000099	0.112840261987144	0.0715331845265674	-730.105009043739	0.0715309130772651_0.0715331845265674	0.499999999999901_0.500000000000099
70	111	0.361502804604784	0.0604896229708068	-667.026596456834	0.0604714260181268_0.0604896229708068	0.49999999999946_0.50000000000054	0.36150280424079	0.0604881574662804	-671.02659646108	0.0604728896278386_0.0604881574662804	0.499999999999404_0.500000000000596
78	81	0.926748119031837	-0.00590772340137934	-513.469479481044	-0.00590772340137934_0.0923352330033804	0.500416835020433_0.499583164979567	0.762756562768556	-0.0120311480126333	-517.452030900593	-0.0120311480126333_0.0988968173687391	0.50119761248558_0.49880238751442
11	105	0.0334716123043188	0.0545253121030546	-621.356870051359	0.0510501168405346_0.0545253121030546	0.454887327616392_0.545112672383608	0.297431861165828	0.0523350645170321	-614.254999479818	0.0523284945933095_0.0523350645170321	0.499999999999879_0.500000000000121
29	106	0.384579496252259	0.0612374898550883	-653.808258830011	0.0612374898550883_0.0612536333418127	0.50000000000037_0.49999999999963	0.384579499863545	0.061257554950734	-657.8082588189	0.0612335693049015_0.061257554950734	0.499999999999974_0.500000000000026
24	107	0.270601000827458	0.0364400850455791	-649.621025040186	0.0364400850455791_0.0887260543726813	0.508333136560065_0.491666863439935	0.756651968795902	0.0159817535902117	-651.034102421406	0.0159817535902117_0.0951746568067977	0.50040378355816_0.49959621644184
71	117	0.871278351363073	0.0836876821885235	-735.977228556002	-0.00508434006813246_0.0836876821885235	0.497431960750194_0.502568039249806	0.780717788880483	0.0410009215733254	-739.414516091525	0.0400786539194936_0.0410009215733254	0.499999998852805_0.500000001147195
49	117	0.507822081637412	0.0497561136530982	-726.227709028281	0.0497212720320856_0.0497561136530982	0.499999999999946_0.500000000000054	0.507822081637412	0.0497561136530982	-730.227709028281	0.0497212720320856_0.0497561136530982	0.499999999999946_0.500000000000054
31	91	0.34400108364958	0.0933140789918014	-536.126415451684	0.0392956811037562_0.0933140789918014	0.48873767903975_0.51126232096025	0.379347705081001	0.0645098316206601	-538.897636383973	0.0645098316206601_0.0645540258480674	0.500000000000943_0.499999999999057
14	93	0.475694276696769	0.0317206125863368	-579.061663870952	0.0317206125863368_0.129225081524665	0.501577998659919_0.498422001340081	1	-0.000381546824865	-580.932774051771	-0.000381546824865_0.17138676648819	0.512509139084977_0.487490860915023
57	93	0.258068674297589	-0.0615557382844007	-561.554371998934	-0.0615557382844007_0.156153235103512	0.50183339085533_0.49816660914467	0.1156464362071	-0.0615557382844007	-565.554371998934	-0.0615557382844007_0.156153235103512	0.50183339085533_0.49816660914467
26	110	0.65173811619736	0.0172160272669548	-703.585320056565	0.0172160272669548_0.0895738722328173	0.501621495403758_0.498378504596242	0.635400681486633	0.0517538301921121	-707.353281639007	0.0517538301921121_0.0518471936050362	0.500000000002023_0.499999999997977
51	97	0.210794628225337	0.165846245608965	-599.774968459672	-0.0537508112334197_0.165846245608965	0.496793728155138_0.503206271844862	0.076492572196446	0.165846245608965	-603.774968459672	-0.0537508112334197_0.165846245608965	0.496793728155138_0.503206271844862
99	116	0.317523024503603	0.0331351515407288	-703.702186011374	0.0331351515407288_0.0600160844552622	0.516725689041195_0.483274310958805	0.545688634550036	-0.0380904431069395	-697.459322765337	-0.0380904431069395_0.132554687279365	0.506831532943002_0.493168467056998
76	112	0.472975846585648	0.0405803888718098	-683.509331436603	0.0405782556876834_0.0405803888718098	0.499999999999995_0.500000000000005	0.472975851620283	0.0405820534734284	-687.509331433462	0.0405765962766544_0.0405820534734284	0.499999999999973_0.500000000000027
63	114	0.309984984721081	0.0618744757775895	-677.067689698287	0.0618744757775895_0.0618795458631834	0.500000000000094_0.499999999999906	0.309984999236772	0.0618698701002037	-681.067689623515	0.0618698701002037_0.0618841461375179	0.500000000000582_0.499999999999418
5	96	0.874892510337902	0.0058582050165504	-573.425614240632	0.0058582050165504_0.119863893379237	0.510918686915748_0.489081313084252	0.864106173989817	-0.00820760915322471	-570.957202113183	-0.00820760915322471_0.12275034049999	0.503431174808317_0.496568825191683
32	107	0.293599410550581	0.0468400054293992	-645.433703246586	0.0468349142958149_0.0468400054293992	0.499999999999984_0.500000000000016	0.293599403952664	0.0468400009606089	-649.433703247495	0.0468349152208354_0.0468400009606089	0.499999999999973_0.500000000000027
