simNum	IVsNum	P_mbe	eff_mbe	P_egger	eff_egger	P_ivw	eff_ivw	P_weightedMedian	eff_weightedMedian
96	102	0.742635968015937	0.0155277827235017	0.325076559722685	0.0727152210790955	0.104598559536446	0.032191654403673	0.295553142096391	0.0232858678502453	
86	121	0.819120719021285	0.0154210615860234	0.00738706385663002	0.18948601173163	5.69733363787206e-06	0.0811738946586311	0.000216528453400602	0.0781238565537017	
36	110	0.169770486920728	0.063816167780999	0.958216907407155	-0.00346704622393126	0.000448142083444016	0.0630050964016956	0.00641593517694993	0.0565066911794339	
41	108	0.187210949356774	0.0725879786455066	0.446410644345401	0.0427262104763064	0.000247641459702988	0.0573836193703922	0.0113885688662735	0.0529253887122651	
51	97	0.0863222266901753	0.12719620961144	0.0147607670376055	0.185883486177069	0.00105460751655469	0.0606738514496867	0.00145985003137297	0.0747070155638418	
1	113	0.888331277954115	-0.007812336820052	0.462284061816354	0.0409530158247126	0.516430077072417	0.00952669896371447	0.896840187072638	-0.00267768582313445	
46	114	0.662495259678988	0.0272919872682471	0.393424165153306	0.056101467211461	3.27043973516375e-05	0.0650282854629835	0.0232467586954547	0.0468850291520489	
76	112	0.482446157891667	0.0350108708356049	0.182118513846066	-0.0881466902594469	0.00740882033999595	0.0444672050263543	0.0910240121588654	0.035192407656737	
11	105	0.890007315366226	0.00797033150493553	0.908236760031526	-0.01001117580876	0.0104942527599888	0.0519192540272383	0.0144337593939259	0.0521136077037937	
31	91	0.236785867995064	0.0523622280542243	0.456555635850103	-0.0444516871162701	0.0012906853465875	0.0602951730572451	0.0095449533022933	0.0568259339142401	
6	114	0.545837668502029	0.0302277776535296	0.912027661844314	0.00812738729027377	0.00301104615827366	0.0508666595840729	0.0832629488994073	0.0355803068728601	
81	98	0.131267893356906	0.0751422109538746	0.0434323128789273	0.147124127470923	9.05636181066067e-06	0.0799760405001787	0.00151251025321176	0.0729678074716532	
16	95	0.297708909234819	0.0631868438431833	0.877255083811123	0.0121893307669845	0.000762948610758097	0.0661676646837726	0.00393636342892769	0.068245990845881	
61	99	0.255978562920302	-0.0738730712413019	0.211480389145496	0.082910423242935	0.0516704916830305	0.0310413667947096	0.434213819784229	0.0173852784014054	
71	117	0.113597990441547	0.0870079417626094	0.716118134097528	0.021833194033423	0.0110574155307415	0.0385869004405391	0.0169314602534759	0.0492384898104763	
66	96	0.714198899973287	0.0196025415952953	0.790187751666167	0.0194300397686556	0.0555124286412774	0.0400731953553035	0.115093036588193	0.0370633935123373	
91	108	0.460269919238743	0.0400473463380375	0.502629645348125	0.040144832903289	2.56759382868847e-06	0.0747580321355456	0.00554703022165602	0.0590893893637409	
26	110	0.161618014672802	0.0784540718399592	0.976216804505793	0.00188506273647376	0.00038268150953872	0.0524542177230654	0.0257959238038729	0.0461965158360249	
56	89	0.262136245436071	0.0615302798697779	0.166764674216143	0.119041322279996	0.140483190085165	0.029755772654299	0.029126407306911	0.0516936922292496	
21	108	0.91904907737256	0.00530052660541314	0.657011853578674	0.0291634605099377	0.000170151277713405	0.0627252811365858	0.00500185577220097	0.0586692274270956	
42	69	0.0677345323100481	0.10975063318353	0.402577084987306	0.0734973233580468	0.000916275455875518	0.0714939167494233	0.000634107502808187	0.0871067866323413	
37	111	0.885080958554679	-0.00686868063388579	0.962508186387517	-0.00269509980131768	0.011945345964886	0.0385716626712791	0.158703783748889	0.0284901102255599	
97	107	0.270503460560719	0.06392956164779	0.803716514295953	0.0173445663625014	0.0252262234879582	0.0395469637784165	0.137840256038141	0.0328963172752898	
87	88	0.931643783363201	0.00516236260561648	0.0266198834578391	0.151607614434272	0.0566411032131722	0.0337483498220917	0.517721673776942	0.0152548552558234	
52	112	0.730918076604464	-0.027203730860921	0.0195491929668514	0.152884796587133	4.30120632548643e-05	0.0668163575610008	0.0154753712429685	0.0518827725030332	
47	113	0.964670436520789	-0.00242350326261942	0.0925013627638525	0.125737385069582	0.000840554311738037	0.0587701861762783	0.136707016923665	0.0313250339049487	
77	100	0.795469960006601	0.0171789077773971	0.000902852552874478	0.227364224480659	0.000466096255567779	0.0584884460482775	0.0164629575794694	0.0542508063056453	
32	107	0.096966477039892	0.0815351885469352	0.0852898370389275	0.111406020614293	0.0102091449887664	0.0455686824389017	0.000933607360596121	0.068415596278579	
12	122	0.133389720717736	0.0648366553110775	0.0726672365596859	0.114683512064154	0.0200950739880817	0.0394222906372975	0.0255002392455962	0.0444198355281628	
17	98	0.575515093530502	0.0318546163763115	0.98834594811351	0.000934392264628501	0.30342491951998	0.0177910193821288	0.139425496642712	0.0326314585061488	
82	102	0.628750867383781	-0.0237208657851342	0.573648252078577	-0.0369143808428402	0.0371269252636051	0.0352222652661553	0.921893493545958	-0.00208093002532939	
2	104	0.365660320064604	0.052121566454094	0.0140864885810597	0.179105242295961	7.65604051368463e-05	0.0772224803073973	0.000881650374673258	0.0723998812417847	
7	103	0.20919198594736	0.0721929618419228	0.319796305520819	-0.0610799427529541	0.00123275803266261	0.054763169078874	0.0150012792758545	0.052105414204871	
62	118	0.828672806721865	0.012359466079255	0.0404758788445885	0.122859778636004	0.000143917161805397	0.0589822722329878	0.0204362966540239	0.0476659518334137	
67	109	0.994875246018873	0.000381104018238876	0.717328240267602	0.0260228116988428	0.0257308247105983	0.0386617160045042	0.293597070094745	0.0228056267417171	
72	111	0.549155830892534	-0.0346133848283647	0.475522785408394	-0.0415577955599613	0.0994351395074911	0.0257103004189051	0.721648680514176	0.00732919281108894	
