simNum	IVsNum	P	eff
91	100	0.016475010688725	-0.0478781837602983	
21	104	5.10579730939043e-07	-0.0898006177588837	
81	114	2.22044604925031e-16	0.322480160758895	
61	93	0.133583304313845	0.224264404055665	
71	95	1.82239556778541e-10	0.260858559778255	
41	99	2.66453525910038e-15	0.358153784495963	
31	104	0.814797084928921	-0.018358967500346	
1	105	0.0311530508533497	0.252085464063566	
51	117	7.95957442178974e-08	-0.110646489420549	
92	125	1.05243316284032e-08	0.178729045607484	
11	102	0.00435612046538081	0.233370094194404	
22	98	0.00365073184139519	-0.0602547353284991	
82	113	5.30412824772952e-10	0.261247174009809	
62	113	1.88415216761939e-09	-0.114380322973887	
42	89	0.839566691168763	-0.00474272773241867	
72	98	0.587923022728259	0.0928837629634029	
32	111	3.73028439890621e-05	0.252778216869377	
2	115	0.231127552130127	-0.0242094112347146	
93	83	0.00200400557427516	-0.0566534535264926	
52	105	5.37347943918576e-14	0.346509353536356	
12	103	4.24954738065253e-10	0.224033935339362	
23	91	0.198233092531394	0.200752463193736	
83	91	0.00116742139755299	-0.0656467424560342	
43	95	0.013867460197617	0.158708047103072	
73	86	0.032157566846478	-0.0448803754124662	
63	108	0.190579845360388	0.187256954589872	
33	115	0.516460218013149	0.0998076021111373	
53	90	0.72095350834236	0.0376720311266047	
3	105	0.793035122065317	-0.0112492420897618	
94	118	0.000146163913529618	0.241534778602553	
84	116	0.281363638548034	0.0917107728479494	
24	98	0.000311852342107732	-0.0603538519020055	
13	109	0.00946225130122813	-0.0478944590016181	
44	99	0.184107117039717	-0.0270594559681703	
74	120	0.571397381303255	-0.016083680280381	
64	104	0.129971155819847	0.122037364397668	
34	111	0.855566757659098	-0.0112891106076961	
54	106	4.8624419823895e-08	0.299326618155867	
4	99	0.34671338823678	0.0454062961144013	
95	101	4.14111699233999e-05	0.217782777672841	
85	117	0.278054304057405	0.185009812449571	
25	81	0.0426881245256703	-0.0415440776162052	
14	116	8.71969163540598e-13	0.283071788475535	
75	95	0.68888180992346	0.0461613132568216	
45	118	0.169307753768994	0.140790472777431	
65	99	6.15377304669096e-10	0.25031488407103	
35	140	0.0291477676898309	0.179611636774898	
96	100	0.25607697752007	0.138497114908718	
55	122	5.86492445275866e-07	-0.0905648960047251	
26	102	0.725353664623979	-0.0104171042767022	
86	123	4.19566484444189e-07	0.23099625780576	
5	126	0.00084433302908149	-0.0871371748337848	
46	109	0.000325055289981169	0.224712967618297	
76	106	1.28563826251593e-13	0.307329520868585	
66	93	0.0252483645221955	-0.0357828721019944	
15	105	0.117533290871428	0.257450096194531	
97	105	1.95540633241009e-07	-0.0887781775280811	
36	128	9.56641654781265e-09	0.24323164965111	
27	111	6.29332586044029e-10	-0.120925894242477	
56	120	0.220716947500522	0.190193429157929	
87	111	0.992686223825327	0.000721800031513435	
6	105	0.000994761436699632	0.196070429674047	
47	98	0.571326733642807	0.0861320653256824	
77	100	0.575595995685161	0.0102340724032096	
67	104	0.0947566349198781	0.160410356019734	
98	112	0.00335984079177143	-0.0616895292263694	
37	89	2.58903441063829e-06	0.230487121803985	
16	99	0.0134071040405743	0.192758605057081	
28	114	0.129140983837034	0.192998484630015	
57	103	0	0.339128206712996	
88	122	0.229899350677205	-0.0327054457437897	
7	119	4.44089209850063e-16	0.287877714369813	
48	124	0.16785806826738	0.187218291281776	
78	103	0.150379890278555	-0.028032461272219	
99	107	0.0289625572820551	0.17536743022555	
68	104	0.885673582850979	0.00780355022533668	
38	115	6.08118987566186e-06	-0.0699616442222466	
17	103	0.00763508535402968	0.151817945336696	
29	110	1.65405414442876e-05	0.309026825214347	
8	111	0.307731000096871	0.108246664558729	
89	109	0.0539601833581385	-0.0327687829837167	
58	120	0.660349276692897	0.0233696966530879	
49	113	2.62168160514165e-08	0.270564845537016	
79	93	0.53429227764922	-0.0279360838163518	
100	121	0.73306084036058	-0.0073947751238501	
69	110	0.307675561820791	0.151678428772673	
39	112	9.7438614439227e-05	0.23658834794663	
9	117	0.0102525485369667	0.235472474776671	
18	91	0.251640280888896	-0.0449467801676937	
30	90	0.0428048099729375	-0.0352251253627643	
59	98	0.138488114424592	-0.02805634587259	
90	103	0.012025723561224	0.270915203482296	
50	121	0	0.291156235720471	
80	98	0.380658791358869	0.107069647981158	
40	106	0.901684017024244	0.00357987002593524	
70	118	0.00174641203545001	-0.0459996153509951	
10	109	0.00396939214764047	-0.0489215946133136	
19	107	0.0559962118946966	-0.0406642454989375	
60	113	0.000131021253887642	-0.0623256814897178	
20	95	0.483589425576681	0.0536574333233836	
