simNum	IVsNum	P_random	eff_random	AIC_random	P_fixed	eff_fixed	AIC_fixed
51	117	0.408126001749936	0.0194285390715739	-647.840372480859	0.810048881107435	0.00391032166641481	-637.867898552875
76	106	0.372530853021897	-0.0195179354178718	-605.820815605116	0.0209142205546824	-0.0488359730439098	-599.833395767132
86	123	0.896873007069363	0.00237041874486665	-742.970514587171	0.754969359521963	-0.0057836476992541	-736.374336102094
36	128	0.123834925474502	-0.0303740505967306	-736.591480616657	0.00417434385276301	-0.0541297226159014	-729.359146729546
71	95	0.537373605463703	-0.0147928672054698	-531.493566132467	0.0712919409190329	-0.0437030549221642	-522.143620341203
66	93	0.0529260651798217	-0.0364159497962406	-551.970895387275	0.0529260652925785	-0.0364159478133831	-553.970895383464
11	102	0.703575580650067	-0.00858684137834582	-581.436615220251	0.240028968262156	-0.0257723308855498	-571.513659808422
46	109	0.376316917235873	0.0191709220474175	-630.064488906238	0.811535528387528	0.00437123990750064	-623.322271767844
61	93	0.00140821546731696	-0.0891637021626953	-503.926201213754	5.53173124351845e-05	-0.0891637024585823	-505.926201208141
6	105	0.0133281680054362	-0.0504145301170469	-611.463762708021	0.000507611684327675	-0.0677345022526768	-608.63643122189
41	99	0.225826998609248	-0.034833500357552	-546.01687430598	0.129273246014918	-0.0348335005792898	-548.016874314925
21	104	6.77874522578851e-05	-0.0822875812199397	-619.139121682171	1.24592871757096e-05	-0.0822875816567912	-621.139121693713
1	105	0.547329782834387	-0.0137687078316039	-593.740198200934	0.147477896434993	-0.032590448435021	-592.933511319901
67	104	0.91181563067619	0.00230300617644814	-611.359209011128	0.766604482021864	-0.00594397691327014	-606.854133024395
26	102	0.918964306385842	0.00233649655618106	-569.004111330687	0.221887137681121	-0.0269402965052339	-565.519337515037
16	99	0.421229741391847	-0.017970834025144	-562.797991224352	0.110900241755016	-0.033982630912767	-560.472068597983
42	89	0.840618113017856	0.00438157077499639	-520.456995403105	0.518100898505621	0.0132992812333859	-514.328240811969
31	104	0.495615461417228	-0.0177423545134025	-570.065346923127	0.188267600219812	-0.0306474380720093	-570.707977852778
91	100	0.301146524526494	-0.0300933799238008	-562.395392745842	0.0441793690655873	-0.0440741685041674	-564.048401415118
62	113	0.731347221856128	0.00845792758907277	-615.610652035381	0.263037809454801	-0.0293329966494589	-606.243778755359
96	100	0.166918307794431	-0.0331981261445948	-582.847941616736	0.0205801167145179	-0.0456944675227348	-584.284405357636
81	114	0.192407917599036	0.0350078651317237	-610.039990832833	0.972495253035169	0.000392002502032818	-609.096801832722
72	98	0.0129237947462597	-0.0576741382182576	-547.631023860466	0.00579260559250139	-0.0576741356655581	-549.63102384771
56	120	0.248119248341082	-0.0288973712452097	-657.870294052064	0.00356444644498493	-0.0654183553944729	-655.288336529168
2	115	0.546834273594475	0.0131696576540357	-646.7361037653	0.452223722141812	-0.015447270352254	-647.718458385744
47	98	0.157298733290356	-0.0318153875075146	-559.345458901843	0.145776227352256	-0.0318153894590015	-561.345458906195
37	89	0.299249559204073	-0.0290920899045541	-489.007699812033	0.108581493339347	-0.0421001899942815	-490.169120093259
87	111	0.328936563234069	-0.0232770542596829	-619.348494659381	0.0783285447475944	-0.0382864694100088	-618.766611539927
77	100	0.189226381046785	0.0304863296842517	-582.011146683262	0.422761596639493	0.0178051027702569	-581.649974603255
22	98	0.0258084996310709	-0.0529436831518319	-535.731287475282	0.0144405979067078	-0.0529436840804243	-537.731287484872
73	86	0.227838437482278	-0.0277612260113563	-503.142498363276	0.0954643050688147	-0.0375896749467542	-497.633817293269
7	119	0.292625532075724	0.0236920676478678	-667.483062459034	0.707532506433918	0.00759828993720565	-667.049669468051
52	105	0.428179574391689	-0.0317727903383097	-571.305835745195	0.0379298670598903	-0.0502090437600326	-572.994509219892
38	115	0.540592636716432	-0.0144911290479772	-622.763698641062	0.0296180099314492	-0.0457625311262325	-621.942091311964
12	103	0.375792730172844	-0.0214025485697804	-577.619546334458	0.0387719727996994	-0.0447063479187974	-575.313391134535
43	95	0.120497397288045	-0.035508247902505	-545.752941066629	0.0687785721049137	-0.0431269133273518	-532.159264238653
88	122	0.0221127715307972	-0.0430950024697598	-729.232599503795	0.0166309856802313	-0.0423598774095638	-729.337543189959
3	105	0.793799426602934	-0.00531899204443472	-612.897230498406	0.21855635628146	-0.0234012412764776	-610.785354183325
63	108	0.00399103359184328	-0.0748238467015269	-607.447430604807	0.000369361143781788	-0.0748238475558612	-609.447430595667
27	111	0.990093850713883	0.000321913642669876	-586.763866889982	0.0405174656260521	-0.0497433466954793	-577.115301626014
68	104	0.7115607649797	-0.00782863581405167	-610.651088517054	0.482378146374	-0.0139639552103876	-612.040165170939
8	111	0.700275758917434	-0.00793751582691837	-641.676406160244	0.651849818749118	-0.00958417483912142	-625.009825845897
82	113	0.137193971607317	-0.0350350380153456	-623.027207016833	0.0123133861893504	-0.0554944564092631	-618.867826116864
97	105	0.000245993212429217	-0.0830614768888294	-604.076033043148	6.39124830502957e-05	-0.0830614766263314	-606.076033042713
17	103	0.382554761486333	-0.022127466843291	-555.485715523965	0.114094472562268	-0.0371449946624529	-553.644595058398
32	111	0.947351122766697	0.00151357729137424	-620.256740635799	0.397978828146352	-0.0179512720276816	-619.655456355736
92	125	0.242468572843703	-0.022365872030867	-722.279114121695	0.138695594808993	-0.0271987842090478	-716.570717965495
44	99	0.675414763605868	-0.00903669026188537	-558.668458580835	0.112173968526065	-0.0321596929137665	-557.934899737257
53	90	0.880429580037622	-0.0037751053014363	-506.506671691955	0.307661554002098	-0.0239216995305863	-500.453186874737
69	110	0.0358856966439683	-0.0383000310533452	-659.624627892278	0.0358856966200355	-0.0383000314008058	-661.624627892785
23	91	0.924528143425155	-0.00217181021241993	-511.917482373632	0.104511236541137	-0.0357867534294336	-510.769197274977
57	103	0.542708549449269	0.0175415270036802	-550.302189353467	0.639344817443688	-0.0137126355918923	-547.922315564917
28	114	0.548026807716684	-0.0129333816239474	-639.251510667948	0.114857665509943	-0.0335958234460515	-630.890653131916
4	99	0.223688257000056	0.0250296167949244	-578.79106232893	0.223688257047503	0.0250296161421128	-580.791062328471
83	91	0.817310692417142	0.00574930694853468	-511.748154052719	0.0609269282043402	-0.044338114344084	-514.514477379957
33	115	0.281462468912537	-0.0213639541252227	-671.766593263115	0.0255175018799158	-0.0420555115986417	-667.338167802734
98	112	0.0972511676932776	-0.0339420178805823	-665.320565898073	0.00252015434175699	-0.0598268150057272	-662.926444051068
13	109	0.0155698010037105	-0.0436114532523641	-660.31663621666	0.00122043904564694	-0.0557130643390198	-661.326070286147
78	103	0.45351823054059	-0.0191524938957827	-583.125905412524	0.217681967160464	-0.0260773694002531	-584.783052917869
48	124	0.42561909418827	0.0176571529821444	-672.619285279506	0.969881620457987	0.000281512945157305	-666.303980744314
24	98	0.00445044410879551	-0.051442368745941	-593.627715396785	0.00363759359043883	-0.0514423710734894	-595.627715417448
29	110	0.542299085378649	-0.0151111848213411	-588.487625837325	0.0132427177718728	-0.0560141447716913	-587.521341165164
39	112	0.0971231293068475	-0.0452192686965637	-638.515219948966	0.00737380856040323	-0.0538500249990539	-640.065617854631
64	104	0.881284580118607	-0.00337670510971075	-584.540548581598	0.460372107859364	-0.0154182025793097	-582.459751283223
93	83	0.389430332120339	-0.0283355777442239	-440.843425501724	0.0886546671900412	-0.0413004361168541	-442.396402985488
9	117	0.917287078080004	-0.00222586752758571	-659.9217391637	0.412618119867781	-0.0170987507677893	-658.155052554628
5	126	0.938629679283269	-0.00164802867377122	-697.853235260019	0.297119804977092	-0.0219046938569279	-690.669267071548
74	120	0.82149983135949	0.0050895782403108	-672.935401354859	0.672931285109845	-0.00940919237573088	-672.641740758679
89	109	0.542387926929526	-0.0142390060199967	-606.937094469947	0.295949720534541	-0.02220928200212	-608.108376076072
70	118	0.0560198951305134	-0.0339577584726957	-707.613157957562	0.0559828726550583	-0.033957754807889	-709.613157947428
79	93	0.125179588523171	-0.0330849646794495	-544.676016191318	0.0652859935539837	-0.0376793701618753	-541.239158565907
40	106	0.235801391594377	0.0268204665429115	-597.535509831853	0.452890544241362	0.0157465316032697	-594.655767029518
30	90	0.491131855758318	-0.0148280422890573	-537.723608794027	0.175006208286109	-0.0279148791643475	-535.20340969342
14	116	0.27931775117593	0.0226926064221328	-661.460502338712	0.985956873681053	0.000215559946744651	-652.19525912247
58	120	0.650057745902698	0.0087346058471404	-685.423686179849	0.72019685523536	0.00662412639219535	-686.40022117156
90	103	0.595330348980346	-0.0132887305109418	-569.848178986741	0.103519706067597	-0.0396646346740341	-564.985841566209
34	111	0.0118468025150223	-0.0495755773338748	-639.085156046388	0.0103594742215199	-0.0495755777961507	-641.085156046806
25	81	0.0481310595212504	-0.0447062900077473	-477.811837107474	0.0321036980160747	-0.0447062859239336	-479.811837106902
15	105	0.18262324280874	0.0341288236324513	-568.598324411644	0.760089485318508	-0.00766609991888229	-558.463632393557
75	95	0.60142969258293	-0.0110186987554223	-549.059103418576	0.149496175008392	-0.0288511265874016	-546.137306135157
54	106	0.361174527539034	0.0227594815420607	-592.450552060749	0.786195487732066	0.0055745195239442	-591.933287139934
10	109	0.0836058312387095	-0.0354084319463894	-620.472180096248	0.0703254168657501	-0.0354084366432987	-622.472180102046
18	91	0.116999536914384	-0.0364231437478705	-524.859909823022	0.0807017241298405	-0.0374320246115714	-526.431885606199
35	140	0.162908955697108	-0.0242062286498739	-839.393287214674	0.021847227112372	-0.0391633029895331	-832.963412746282
45	118	0.0547282694812822	-0.0409657087737288	-676.431429525029	0.0036351256353281	-0.0525391338468791	-677.854621536048
99	107	0.257781865397197	-0.0277673302292959	-603.699575642389	0.0542972924078066	-0.0403703693649531	-603.410555288648
65	99	0.424066259259704	0.0186845525816206	-560.130459338797	0.914874411095796	0.0016633122563663	-556.258679437637
84	116	0.22428894387093	-0.0231629603512721	-670.947185769347	0.0986517105795812	-0.0296308292982809	-669.867116602681
49	113	0.96556498355662	-0.00101761144936919	-629.699042384076	0.421958587184012	-0.0183452794816599	-628.086045646628
59	98	0.516397541473069	0.0171005330326227	-542.387633787552	0.574418363453156	-0.0130527905904693	-543.121098009326
94	118	0.210798584172627	-0.0322932763818624	-678.168726626638	0.0230518082445725	-0.0433812766404949	-679.949640002756
80	98	0.547433996064237	0.0153891087086703	-544.494304284298	0.900376987899225	0.00377553424699219	-543.366954277816
55	122	0.175960933785485	0.0294314501716245	-681.068460279946	0.982868612547771	-0.000924436535607936	-671.07973548304
60	113	0.482012855488477	-0.0155973584018539	-622.19566129911	0.0632460265410153	-0.0383451301055828	-617.931177844926
19	107	0.341757186951059	-0.0207348523903414	-613.409620080528	0.0401314255781842	-0.0412411948162825	-614.661094616331
85	117	0.193297646419742	-0.0325631620084048	-635.88621700637	0.0678102478587989	-0.0376859134942203	-637.701705706888
20	95	0.697968433090003	-0.00781902477974502	-562.560259400301	0.395192498835108	-0.0165446333637382	-559.686196124891
95	101	0.934685421009142	-0.00180395311517447	-569.343143700884	0.459786738735936	-0.0159405198909524	-568.89160672021
100	121	0.604143821522204	0.0124139716425388	-683.897673075767	0.765270176901446	-0.00608256394028838	-683.472976265592
50	121	0.542236750272648	-0.0125892176842804	-674.164141095471	0.03536014708786	-0.0434386483120521	-669.205805886393
