"simNum"	"IVsNum"	"P_largestGroup"	"eff_largestGroup"	"eff_mean_minClass"	"sd_minClass"	"P_minClass"	"P_minClass_mean"	"eff_mean_maxClass"	"sd_maxClass"	"P_maxClass"	"P_maxClass_mean"	"corTest_1"	"CHVP_test"	"correct_factor"	"CHVP_test_correct"	"AIC_1"	"gamma_1"	"prop_1"
"4"	103	0.000314743356532161	0.103917298199696	0.0633514477083638	0.0319280677432255	0.0428346880093196	0.0499209692947133	0.104569825840104	0.0278583912381896	0.000314743356532161	0.000289993031519891	0.0829638248593008	0.330679810677963	0.821444697051511	0.270734720755824	-649.847280833552	"0.065483093342302_0.103917298199696"	"0.499908710790377_0.500091289209623"
"5"	120	0.00113461951288697	0.0923929851230575	0.0371871820360947	0.0299564766452662	0.301350388685354	0.216909113687213	0.0842685166342063	0.0276966550052095	0.00113461951288697	0.00288696105759313	0.00168450373546225	0.248498334521973	0.939018340550166	0.231754989972136	-776.933909019766	"0.0310963876510496_0.0923929851230575"	"0.499890090125104_0.500109909874896"
"3"	102	0.0945334111764616	0.0594662558532958	0.0459184996311046	0.035232779202924	0.0945334111764616	0.195439267752054	0.123615388096016	0.0326718779495031	0.00104049706543119	0.000262306236438162	0.030277481309553	0.1058779447713	0.984273633288959	0.103666613169401	-626.095403205299	"0.0594662558532958_0.110343557006736"	"0.500465346021279_0.499534653978721"
"2"	116	5.79560840939926e-14	0.15934801325819	-0.0159177090233429	0.0354510166551167	0.648928470502805	0.654272530683004	0.157898660286321	0.018618677311066	5.79560840939926e-14	8.74996154629675e-14	7.105427357601e-15	1.41991170471794e-05	1.06424628733987	1.62620679927413e-05	-703.951755466577	"-0.0161815600701272_0.15934801325819"	"0.493305877158473_0.506694122841526"
"1"	129	0.687520089541401	-0.0128007344260257	0.0181581975129449	0.0317528218002913	0.687520089541401	0.568419117746032	0.152543638441754	0.0430277658043769	3.36988305500393e-05	0.000548563736904196	0	0.0119699939437748	1.0289841290331	0.0125580310654212	-790.227691826852	"-0.0128007344260257_0.184978092027462"	"0.503372450464208_0.496627549535792"
"6"	83	0.0804259828603499	0.0824533117205408	0.0528992749197683	0.0465809240503698	0.0804259828603499	0.259414614530197	0.166060371571337	0.0353031875171206	0.000176974991436183	1.02100545599193e-05	0.0442980166810876	0.0528531445153527	1.03360368157897	0.0554837376217812	-505.829865761288	"0.0824533117205408_0.138715876981633"	"0.50013900143049_0.49986099856951"
"9"	101	0.000349647125188145	0.0866664680818299	0.0800412292884563	0.0240973380369891	0.000503946687392107	0.00125071074751247	0.093354942654136	0.0234072492006492	0.000349647125188145	0.000126809193813723	0.999589912195013	0.691877830821034	0.983786714973634	0.685283973068454	-645.005837679409	"0.086654658943645_0.0866664680818299"	"0.499999999999998_0.500000000000002"
"8"	126	4.819135103527e-09	0.148413769660831	-0.019658466931595	0.0318329872331374	0.440826645289404	0.53799528810628	0.14240798586484	0.0235865725716724	4.819135103527e-09	1.65443163731279e-08	4.44089209850063e-16	4.30213932472634e-05	1.01927326659812	4.47842904334199e-05	-780.58450498659	"-0.0246152675918789_0.148413769660831"	"0.496210557646019_0.503789442353981"
"7"	114	0.00336931806055621	0.101011337220168	0.0715027011082995	0.0337227481099128	0.00336931806055621	0.036167513125785	0.129917266647677	0.0381975026559428	0.00929739171437749	0.000928324380937395	0.9976734902805	0.251618984625292	0.7663892527881	0.187318807474894	-699.004335579252	"0.101011337220168_0.101083266902258"	"0.500000000000073_0.499999999999927"
"10"	102	0.764615246731493	0.00847624685444137	0.0104316560409399	0.0282320720433518	0.764615246731493	0.712531133940792	0.119203689102415	0.0356598526911189	0.000965104492373366	0.0011641493570443	5.33425096405082e-06	0.016779500391852	0.75265881311722	0.0107263772993837	-634.784137286776	"0.00847624685444137_0.121254934149976"	"0.501871535419527_0.498128464580473"
