simNum	IVsNum	P_random	eff_random	AIC_random	gamma_random	prop_random	P_fixed	eff_fixed	AIC_fixed	gamma_fixed	prop_fixed
68	100	0.810318880928722	0.00920526447445654	-666.606575775525	0.00920227756474687_0.00920526447445654	0.499999999999981_0.500000000000019	0.810318880928722	0.00920526447445654	-670.606575775525	0.00920227756474687_0.00920526447445654	0.499999999999981_0.500000000000019
29	102	0.837419808198949	0.0099165614409538	-675.146203146045	0.00990778343242007_0.0099165614409538	0.499999999999725_0.500000000000275	0.837419808198949	0.0099165614409538	-679.146203146045	0.00990778343242007_0.0099165614409538	0.499999999999725_0.500000000000275
65	100	0.913905262464277	-0.005345966999744	-630.166045968167	-0.0053522599478174_-0.005345966999744	0.499999999999959_0.500000000000041	0.913905262464277	-0.005345966999744	-634.166045968167	-0.0053522599478174_-0.005345966999744	0.499999999999959_0.500000000000041
66	88	0.862208550587509	0.00826996663933096	-560.788268205519	0.00826996663933096_0.00827657581361227	0.500000000000029_0.499999999999971	0.862208550587509	0.00826996663933096	-564.788268205519	0.00826996663933096_0.00827657581361227	0.500000000000029_0.499999999999971
41	110	0.790185351048522	0.013617321091052	-726.998112459034	0.013617321091052_0.0136288159408267	0.500000000000166_0.499999999999834	0.790185351048522	0.013617321091052	-730.998112459034	0.013617321091052_0.0136288159408267	0.500000000000166_0.499999999999834
19	109	0.610823287149973	0.0276522299450748	-693.968705083786	0.0276444684653975_0.0276522299450748	0.499999999999968_0.500000000000032	0.610823292312238	0.0276542914083668	-697.96870507664	0.0276424081175241_0.0276542914083668	0.499999999999629_0.500000000000371
37	99	0.520564851898514	0.0365361125756132	-623.268010211131	0.0365361125756132_0.0365472852567607	0.50000000000008_0.49999999999992	0.520564851898514	0.0365361125756132	-627.268010211131	0.0365361125756132_0.0365472852567607	0.50000000000008_0.49999999999992
78	88	0.92955909302501	-0.00523006163788102	-533.404996475967	-0.00523892172552866_-0.00523006163788102	0.499999999999874_0.500000000000126	0.92955909302501	-0.00523006163788102	-537.404996475967	-0.00523892172552866_-0.00523006163788102	0.499999999999874_0.500000000000126
10	107	0.993309706653172	0.000591422144846504	-684.580640122489	0.000570218400126806_0.000591422144846504	0.499999999999988_0.500000000000012	0.993309706653172	0.000591422144846504	-688.580640122489	0.000570218400126806_0.000591422144846504	0.499999999999988_0.500000000000012
14	128	0.445746419032334	0.0286564336978463	-791.219856246537	0.028651975467278_0.0286564336978463	0.499999999999977_0.500000000000023	0.445746419032334	0.0286564336978463	-795.219856246537	0.028651975467278_0.0286564336978463	0.499999999999977_0.500000000000023
72	95	0.831994953806377	0.0157798687035375	-596.021908842809	0.0157798687035375_0.0158005590831752	0.500000000000112_0.499999999999888	0.831994953806377	0.0157798687035375	-600.021908842809	0.0157798687035375_0.0158005590831752	0.500000000000112_0.499999999999888
98	118	0.986585236296297	0.000793313473859114	-768.70299103853	0.000793313473859114_0.0444905114938598	0.500493453591537_0.499506546408463	0.96500743116255	-0.00249488994816525	-772.576131057002	-0.00249488994816525_0.0480488894515001	0.500314053339684_0.499685946660316
22	101	0.400266203570634	0.0412445604702071	-636.160499992461	0.0412430360511116_0.0412445604702071	0.499999999999982_0.500000000000018	0.400266203570634	0.0412445604702071	-640.160499992461	0.0412430360511116_0.0412445604702071	0.499999999999982_0.500000000000018
99	110	0.859141375940402	0.0123086539379672	-712.855972414813	0.0122889609997835_0.0123086539379672	0.4999999999999_0.5000000000001	0.859141375940402	0.0123086539379672	-716.855972414813	0.0122889609997835_0.0123086539379672	0.4999999999999_0.5000000000001
45	127	0.998126532313654	-0.000226591244324033	-807.994473633958	-0.000226591244324033_0.0526980735703857	0.507075235579989_0.492924764420011	0.898404121084428	-0.00475975226469958	-810.015681000704	-0.00475975226469958_0.0559912420376905	0.501415129522029_0.498584870477971
8	99	0.833791178809146	-0.0291645027708914	-639.733868775316	-0.0291645027708914_0.00726789508140075	0.501224728256213_0.498775271743787	0.881096632045873	-0.0101441014450344	-643.712922325034	-0.0101618619897909_-0.0101441014450344	0.499999999999718_0.500000000000282
62	85	0.77228855079569	-0.0158020563248917	-508.786340883366	-0.0158086172878146_-0.0158020563248917	0.499999999999988_0.500000000000012	0.77228855079569	-0.0158020563248917	-512.786340883366	-0.0158086172878146_-0.0158020563248917	0.499999999999988_0.500000000000012
25	104	0.339181806356193	-0.0333950948606971	-663.187848764321	-0.0333950948606971_0.0528070719155516	0.504638281060052_0.495361718939948	0.229074181166323	-0.0484188459809259	-665.450878962091	-0.0484188459809259_0.0713417498243993	0.50756964438093_0.49243035561907
18	95	0.587901307947073	-0.0241968127633772	-598.971643186488	-0.0241968127633772_0.0957532434870253	0.501768054311882_0.498231945688118	0.231304471123088	-0.0378014695434895	-602.402484139344	-0.0378014695434895_0.11368580154132	0.508325259651196_0.491674740348804
57	113	0.622473035867642	0.0283770683098051	-704.468700375199	0.0283641592176898_0.0283770683098051	0.499999999999769_0.50000000000023	0.622473021240351	0.0283749107130505	-708.468700382414	0.0283663167824523_0.0283749107130505	0.499999999999892_0.500000000000108
16	109	0.755049297461895	0.0141198433302543	-648.062522137001	0.0141198433302543_0.0141206454894092	0.500000000000001_0.499999999999999	0.755049179275525	0.0141184325031091	-652.062522236318	0.0141184325031091_0.0141220564071914	0.500000000000007_0.499999999999993
4	102	0.647456241847296	0.0175602879333482	-648.746077174142	-0.0393212640607381_0.0175602879333482	0.496559575483132_0.503440424516868	0.594593578778215	0.0321589809756582	-651.553456077372	-0.0554211874506849_0.0321589809756582	0.497251257926319_0.502748742073681
