simNum	IVsNum	plei_test	P	eff
95	82	0.112	0.00240778018591413	0.0554212515986221	
11	80	0	0.000908878584512464	0.0671740444487299	
99	81	0.184	0.00629165065467828	0.049864822448113	
91	88	0.735	0.00292963084884741	0.0450966731155578	
27	90	0	0.17602958674498	0.0217214193917995	
25	92	0	0.854725746284458	-0.00337934970087966	
17	93	0.001	0.0589730320225485	0.0360432264301973	
35	94	0.002	0.315634541171706	0.0173201268235505	
5	94	0.012	0.0357785174417117	0.032905918738871	
93	94	0.043	0.000562541192510157	0.0547893651353337	
29	97	0.158	0.782042639570138	0.00443789913187348	
63	99	0.647	0.00012447450886962	0.0569415615408973	
73	100	0.031	0.0139999495004581	0.0389386186020521	
7	99	0	0.00951004829897052	0.0421047455767353	
87	102	0	0.0330783903822238	0.0386938776902118	
15	96	0.001	0.00125226586380059	0.0564327817993332	
55	101	0	0.742934067849949	-0.0057070469460168	
9	96	0.01	0.12054462424935	0.0252940501574269	
31	104	0.156	3.1319600540211e-05	0.0652952665167752	
47	102	0.001	0.000602538317496322	0.0567458036317017	
97	102	0	0.12751682897455	0.0265615501704732	
59	105	0	0.00205019058554176	0.0529531109660822	
3	106	0.156	0.0906673764277545	0.0255950987730878	
79	105	0.028	0.0107811232785349	0.0412280577034455	
67	104	0.108	0.0066813670898487	0.0424380450074086	
21	103	0	0.00154403927928995	0.0537039154551774	
41	108	0.126	0.000556603878258722	0.0535008719580795	
89	103	0	0.00571730488318774	0.0478150868522542	
13	102	0	0.00529338634591796	0.0488340708732099	
37	109	0.924	0.131228057918858	0.0188774124608823	
75	99	0	0.242546688071424	0.019442950471359	
57	112	0.518	0.000604964330384652	0.0484054158631071	
43	107	0.001	0.0217302961899671	0.0370640921576109	
77	110	0.067	0.00138814225736717	0.0489379850106739	
33	109	0.041	0.00303518464636479	0.0444688035956971	
81	111	0.202	0.022343575904842	0.0332502453251192	
69	110	0.002	0.00475759319164531	0.0435067138463524	
71	110	0.002	0.48326958684403	0.0101870036541799	
45	113	0.093	0.00840976014989599	0.0402001213697027	
53	113	0	0.29620668059181	0.0161144954948854	
23	116	0.039	0.0110801836869974	0.0398546224381681	
1	113	0	0.02151048611931	0.0352969860382324	
51	120	0	0.00175842023773006	0.0472359642534818	
19	110	0	0.330636112713914	0.0153121170125989	
85	115	0	0.29492778944335	0.0138185100714512	
65	117	0.001	0.00367703241587953	0.0459337401865679	
61	115	0.011	0.414901037227496	0.0127372906052589	
83	118	0.008	0.0184121814468461	0.0368230062522391	
39	122	0.089	0.0924023855396384	0.0239815476899338	
49	126	0.003	0.000287810590849167	0.0553604493058761	
64	84	0.149	0.509080052785474	0.0111735499444332	
28	97	0.087	0.0523002914659757	0.0317796462671599	
96	108	0.011	8.26713659391562e-06	0.0687987832797389	
90	87	0.153	0.0738199485308457	0.0310034697570249	
16	91	0	0.224571536559879	0.0219362672407468	
12	113	0.053	0.00926557180001067	0.0393624618724807	
36	101	0.015	0.167239478086613	0.0230798710056468	
100	110	0	0.020648720348472	0.0368256257203791	
92	105	0	0.048143134082035	0.0342862107350221	
88	99	0.049	0.568308757423215	0.00856318831051497	
82	91	0.001	0.177753542215556	0.023729832735419	
94	105	0.001	0.00715725582494967	0.045970509818425	
78	91	0	0.178097191476038	0.0212447782734263	
42	103	0.166	0.929002139155732	0.00136998292842636	
98	106	0.596	3.75798976204198e-06	0.0664659882236798	
26	116	0.013	0.00431020721150727	0.0440749296624851	
10	103	0	0.0940733602760914	0.0291049631915879	
60	106	0.05	0.000623086030395379	0.0562196000413158	
52	89	0.002	0.124398228426117	0.0270001010751379	
56	112	0	0.00599545649847859	0.0410847959976731	
84	93	0.107	0.0213848223700365	0.0396650920955476	
74	116	0.124	0.100630257000499	0.0226105332337326	
54	100	0	0.0244315465836568	0.0408145633449106	
30	113	0.019	0.116445426720778	0.0240577622271324	
34	106	0.001	0.0413431050180227	0.0345678632408293	
44	108	0.012	0.00290559969094741	0.0474340982519875	
14	109	0.218	0.00661996471017	0.0405320787978298	
18	117	0	0.00527954831308884	0.0335752832479709	
6	118	0.001	0.012799274132135	0.0392867106163514	
48	111	0.184	0.00611159481768017	0.0406836402761998	
8	117	0.505	0.0514622458806918	0.0262891457605988	
66	100	0.155	0.43705911406402	0.0123810997337058	
32	116	0.017	0.390704348763059	0.0124028765438834	
24	106	0.002	0.0205470898422614	0.0391361619430397	
72	114	0.017	1.42596658082156e-05	0.0678903678659834	
68	113	0.065	0.00569485783888317	0.0431722400792214	
70	113	0	0.021527423942794	0.0365428168615805	
76	115	0	0.00490954537737387	0.0432054392788778	
22	116	0.001	0.0969551969272402	0.025499380538539	
46	115	0.436	0.000504252468123717	0.0488804390455871	
4	122	0.1	0.891550609595688	-0.00192128623328578	
86	109	0.038	0.000149927261957369	0.0602140606849108	
62	112	0.416	0.000112042407789505	0.0569151739554463	
40	106	0	4.44498972565968e-05	0.0642853881092822	
58	118	0	0.00233992578412297	0.0486385630664214	
80	126	0.031	5.88189462221695e-06	0.0642361492502715	
38	125	0	0.00763376021368889	0.0395605240278148	
20	114	0.006	0.0846767723379572	0.0269003399033753	
2	124	0.045	0.319964146897335	0.0139441473364951	
50	113	0	0.0726762538853517	0.0302962077740846	
