"simNum"	"IVsNum"	"P_largestGroup"	"eff_largestGroup"	"eff_mean_minClass"	"sd_minClass"	"P_minClass"	"P_minClass_mean"	"eff_mean_maxClass"	"sd_maxClass"	"P_maxClass"	"P_maxClass_mean"	"corTest_1"	"CHVP_test"	"correct_factor"	"CHVP_test_correct"	"AIC_1"	"gamma_1"	"prop_1"
"3"	100	5.70894957507208e-10	0.0883818375051778	0.0881819703115967	0.0128622769675025	5.70894957507208e-10	6.1456792828907e-10	0.0885744272768272	0.0129348598127868	6.84481937377633e-10	6.38719694057949e-10	0.999875273634449	0.982835135797855	0.819460171848563	0.96347778450553	-653.710015275082	"0.0883818375051778_0.0883855468199477"	"0.5_0.5"
"1"	102	2.49468595205011e-10	0.10303659226159	0.101389222889225	0.0149781370822	5.14148395651033e-10	8.67134031376071e-10	0.104090049698848	0.0146573780071672	2.49468595205011e-10	1.76452421402952e-10	0.999851006426911	0.897455352156798	0.777008046030277	0.825317306434209	-684.297526424633	"0.103032129371703_0.10303659226159"	"0.5_0.5"
"2"	93	6.54026018808039e-09	0.0993524649658602	0.0959119489089056	0.0155334549425269	6.54026018808039e-09	1.77243852018516e-08	0.102405391338483	0.0187275865840926	7.71495870933462e-07	3.87926719631919e-07	0.999813657425985	0.789564310033557	1.08464000473536	0.81781598695726	-599.237185935642	"0.0993524649658602_0.0993581492217996"	"0.5_0.5"
"5"	109	1.25483776562797e-08	0.10991568337094	0.102913412582307	0.0215735149838386	1.49819279499355e-06	5.79058739567368e-06	0.117224909653366	0.0178347242739535	1.25483776562797e-08	1.80137081228095e-09	0.9992757831054	0.609148050068187	1.01526724105544	0.615458873233016	-708.488037158051	"0.109896825018573_0.10991568337094"	"0.499999999999983_0.500000000000017"
"4"	103	0.00802049362498338	0.0782074766823851	0.043331573963982	0.0283956298812631	0.0224429694003538	0.130106141595891	0.0993747951196194	0.0289190978602431	0.00802049362498338	0.000854429196926608	0.678495438011839	0.16673169762658	0.914224223226973	0.149421195875444	-650.276764294756	"0.065822523368988_0.0782074766823851"	"0.499289711284937_0.500710288715063"
"6"	100	0.0385858207949797	0.0725223073470717	0.0505031935972168	0.0345918449863214	0.0385858207949797	0.147463337616228	0.090889976642279	0.026310400587357	0.00694440696995824	0.00081300756183468	0.999403726136388	0.352748543127715	0.642772881159285	0.226117328521721	-617.392532873133	"0.0725223073470717_0.0725407709750947"	"0.5_0.5"
"8"	111	2.91431813784396e-05	0.0845860926152711	0.0758459114124485	0.0223561796745628	0.000252907230289531	0.00096299189235271	0.0926628048834656	0.0193904741509011	2.91431813784396e-05	5.49122334909877e-06	0.999160501170508	0.56985943118407	0.638774417611065	0.399042921607631	-711.414234478604	"0.0845636974416617_0.0845860926152711"	"0.499999999999973_0.500000000000027"
"9"	111	1.87962416747753e-08	0.0789463385702492	0.0789392976578518	0.013419198980475	4.4180005813647e-08	4.42386706206147e-08	0.0795393096390031	0.0130114032722951	1.87962416747753e-08	1.51932410777104e-08	0.999892517298375	0.974391646611481	0.955001822817001	0.969618166241034	-739.96989547469	"0.0789431723803805_0.0789463385702492"	"0.5_0.5"
"7"	114	0.000270593428892826	0.10163526030132	0.0413059535703802	0.0291556843241885	0.197363479077667	0.159310667999768	0.0975734304264946	0.027029293398384	0.000270593428892826	0.00045800850095247	0.00232299352259036	0.15698732354332	1.0201477324644	0.160919078035023	-720.977917665619	"0.0378072469736725_0.10163526030132"	"0.499693096261289_0.500306903738711"
"10"	96	5.48002981724291e-05	0.140916153838166	0.0695620870290407	0.0333499595090119	0.105021213441438	0.0396750623377209	0.126048086223152	0.0333516824944007	5.48002981724291e-05	0.000274396860679345	0.000161555890965115	0.231064719992485	0.886903547901498	0.201702041914067	-614.909285240449	"0.0545807977427474_0.140916153838166"	"0.499850381452414_0.500149618547586"
