simNum	IVsNum	plei_test	P	eff
31	75	0.952	2.40018151040101e-11	0.109792227340066	
71	85	0.653	5.43003186619599e-09	0.0989885166003666	
79	87	0.791	9.68232602425053e-09	0.0934240377803103	
77	89	0.287	3.9920890096082e-05	0.070924144089126	
49	92	0.049	6.13505330985387e-08	0.101286979374543	
63	95	0.205	2.01003767601501e-08	0.0933641335928116	
91	96	0.828	1.28911553650608e-10	0.0999585423909386	
25	93	0.499	1.38403974670057e-07	0.0863705804149297	
15	96	0.621	1.2992560609762e-12	0.11759164590728	
11	97	0.093	2.206887002424e-05	0.0710955978754323	
23	99	0.633	5.5526032277503e-07	0.0775940749593018	
47	99	0.778	1.82711725329118e-11	0.103823476061882	
57	99	0.827	3.27218981237054e-10	0.0974905865083406	
29	101	0.516	1.3614227876548e-06	0.0732928319534657	
99	101	0.647	0.00557382374145456	0.0398221291179297	
3	100	0.775	6.61277315594649e-09	0.0878348291263431	
83	102	0.157	1.6007288404177e-08	0.0960028509739115	
17	102	0.714	1.31328865100259e-09	0.0937382563381472	
1	102	0.89	6.39726122669698e-12	0.103218016336909	
37	104	0.357	3.6057672584541e-09	0.0942902810278532	
35	102	0.234	4.21655770407468e-05	0.0652829599177309	
41	103	0.303	2.03217510045677e-07	0.0831179528468731	
75	104	0.199	4.85397976373644e-05	0.0623425417839469	
53	104	0.446	1.42492653337054e-09	0.0958731750039812	
27	106	0.198	1.3226357803963e-06	0.0755137762126459	
55	104	0.163	3.20991016383193e-06	0.0733440319128703	
13	109	0.458	2.47875516198132e-09	0.0893854627738693	
65	108	0.171	8.02743970473457e-09	0.0950342554321875	
33	109	0.923	2.66894067688338e-11	0.0908392917614597	
67	109	0.327	2.05083597455452e-07	0.0767126365673815	
61	109	0.436	8.43191024523399e-06	0.0692638494460094	
85	109	0.774	1.07543045779457e-05	0.0607979763494195	
95	107	0.066	0.00137862922266181	0.0511682054310217	
5	109	0.62	1.48733448884493e-13	0.109920215084659	
45	105	0.946	1.92965187012548e-11	0.0946494050833761	
21	110	0.482	3.68261188263165e-11	0.102635476063151	
73	110	0.244	2.47010098158728e-08	0.0827655622063343	
9	111	0.938	7.50831482267565e-09	0.0787183400510254	
87	113	0.929	1.06971270209106e-12	0.0978415795771033	
7	114	0.226	3.75703310258937e-06	0.0685795535773787	
89	112	0.216	2.47171432540453e-07	0.0807452604047531	
59	114	0.698	2.10165026985719e-13	0.111851510964401	
43	115	0.484	9.64222118273784e-10	0.0938156735735675	
97	116	0.217	3.4742050621166e-11	0.103895274784005	
19	119	0.922	5.09772827427483e-15	0.111425863152215	
93	117	0.726	9.99997334379694e-11	0.0918055629512566	
51	117	0.717	1.62703535694584e-05	0.0562629343044842	
81	116	0.818	1.07683804322816e-09	0.083317020340228	
69	119	0.468	1.00525076229271e-11	0.0994245362225891	
39	130	0.576	1.33705383360751e-12	0.0991105233903521	
32	112	0.57	1.52569608147486e-07	0.0756956032993839	
38	91	0.159	2.41593439956003e-08	0.0986084299014508	
78	104	0.343	1.01607482603269e-08	0.0881381870512839	
2	93	0.594	1.24583913312135e-09	0.0998829348652891	
64	102	0.481	7.56692502899896e-09	0.093071594458932	
14	93	0.405	1.62185978429931e-09	0.102749246520929	
24	101	0.616	5.14658438473956e-08	0.0810534322580437	
30	99	0.849	7.8759883484992e-11	0.0975664637520707	
72	115	0.202	6.43118719193511e-08	0.0842655860858576	
84	93	0.923	2.62771943400267e-11	0.0976189022441931	
26	104	0.313	3.76807198072475e-08	0.0873619080119727	
54	99	0.208	2.64707430795226e-07	0.083548759163782	
4	103	0.074	9.50449772490315e-06	0.0713998716422746	
22	95	0.491	5.40193612178767e-11	0.111835288443864	
100	105	0.132	4.01103201406962e-06	0.0737844398535805	
48	106	0.541	1.44864962062244e-10	0.0936209428500148	
88	92	0.011	0.000190790173596924	0.0673366828341954	
10	96	0.283	2.21586424840132e-08	0.0970173320284494	
16	111	0.563	2.20383073171336e-12	0.107694076340182	
50	110	0.418	2.22172923963004e-09	0.0885262627687535	
