simNum	IVsNum	P_1	eff_1	eff_mean_minClass	sd_minClass	P_minClass	P_minClass_mean	eff_mean_maxClass	sd_maxClass	P_maxClass	P_maxClass_mean	corTest_1	CHVP_test	correct_factor	CHVP_test_correct	AIC_1	gamma_1	prop_1
3	89	0.591541748005326	0.0110256711919401	0.000775493530615694	0.0204720337264718	0.591541748005326	0.969868659480548	0.0210876437837753	0.0244439553099508	0.652564201789046	0.390650946431924	0.999427159763872	0.524087542951142	0.872796060925377	0.469928365409894	-568.393920022623	0.0110256711919401_0.0110424326731848	0.500000000000014_0.499999999999986	
5	88	0.243210617708564	-0.0462263757381804	-0.0251958370221105	0.0393424403705116	0.243210617708564	0.523580279786537	0.104741235134391	0.0407640724983672	0.00291636118926302	0.0118891899888702	1.65423230669148e-12	0.0218152500229999	0.927396689978568	0.0193605460042406	-545.126049723832	-0.0462263757381804_0.124859847921505	0.501028891925543_0.498971108074457	
1	114	0.333162112217193	0.024508308589475	0.0270649441724788	0.0252161694479102	0.333162112217193	0.285415621241877	0.0618727619205862	0.0279750280460869	0.0231815598203192	0.0289986606793324	0.0474566248377943	0.355379222244616	0.839129720276294	0.29882182915142	-727.493657803064	0.024508308589475_0.0643916284244206	0.500018349862236_0.499981650137764	
4	110	0.471800025879183	0.0224620196705804	0.0200581261541283	0.0311079793766653	0.471800025879183	0.52041779401164	0.0850456191946833	0.0359002790066575	0.0240257325920288	0.0195991561221379	0.00852400534194842	0.171289878794852	0.980238408261973	0.167180846620036	-685.18287675058	0.0224620196705804_0.0821643071101438	0.500680381301693_0.499319618698307	
2	127	0.00102218232903375	0.083978418890484	0.0184609079985028	0.0279540830687365	0.538881123266458	0.51020197546637	0.0832285106711139	0.0249726312759485	0.00102218232903375	0.00112902486944425	0.00116222296576707	0.0840123559034909	0.804947644276614	0.0625297392700352	-807.015021826243	0.0172250104193536_0.083978418890484	0.49842022301093_0.50157977698907	
6	128	0.328927952045243	0.0196110667684585	0.0128395059296035	0.0221823203843833	0.378754682941131	0.563737745341316	0.0266277199364641	0.0200104063133164	0.328927952045243	0.185674109255318	0.999278425118516	0.644410130093682	0.99371478509865	0.641806049749355	-824.260625545539	0.0195931699820817_0.0196110667684585	0.499999999999995_0.500000000000005	
7	121	0.0705249237778807	0.0506898024589878	0.0285019186521662	0.0277789039139283	0.0705249237778807	0.306942446064785	0.0714323875706493	0.0280908997038463	0.0733329738779847	0.0122655933255124	0.997774331981078	0.277183743119744	0.866587425250265	0.237611758355729	-768.299557115324	0.0506898024589878_0.0507486006762241	0.500000000000216_0.499999999999784	
9	100	0.00366311204725371	0.0853504615731148	-0.0103673340788561	0.0351869414927206	0.635313814000957	0.768889016927452	0.0778184163372539	0.0286732908661816	0.00366311204725371	0.00784323754442296	1.13943495168023e-05	0.052036348907099	1.33181129228678	0.0800439748429994	-641.764259454983	-0.0167395337439195_0.0853504615731148	0.499355286245979_0.500644713754021	
8	131	0.588723957822924	0.0126411750199704	0.0157553285775095	0.0233218004543492	0.588723957822924	0.500518528914214	0.0706716355039571	0.0267918439433733	0.00613674077881067	0.00936276932158947	0.00171479379615169	0.122094091747709	0.817409072492241	0.0941388154611206	-833.030769890773	0.0126411750199704_0.0746399984607525	0.501531691672566_0.498468308327434	
10	112	0.254555331715137	0.0385791439640851	0.0124481309011119	0.0336852540445612	0.254555331715137	0.712427506583202	0.0676755375612281	0.0345312317899523	0.265138652849771	0.0525216909981608	0.996671056751906	0.252273130319434	0.920617247738546	0.230250212549165	-697.756171721123	0.0385791439640851_0.0386743822340859	0.500000000000276_0.499999999999724	
