simNum	IVsNum	P_random	eff_random	AIC_random	gamma_random	prop_random	P_fixed	eff_fixed	AIC_fixed	gamma_fixed	prop_fixed
57	116	0.00082938391200066	0.0770915526815702	-694.256881939342	0.0770915526815702_0.331917797991138	0.509875176302127_0.490124823697873	0.000829383366020583	0.0770915583283425	-698.256882055953	0.0770915583283425_0.331917810043374	0.50987519406097_0.49012480593903
99	106	0.0083261606781576	0.0646321160009035	-637.861669410176	0.0646321160009035_0.327924802128285	0.513941236659423_0.486058763340577	0.00832616921809225	0.0646321467536923	-641.861669196493	0.0646321467536923_0.32792475672149	0.513941199540918_0.486058800459082
20	101	0.0397600640124133	0.360958864553058	-591.683137374198	0.0605802151516717_0.360958864553058	0.490404747576963_0.509595252423037	0.0397602954102686	0.360958864553058	-595.683137374198	0.0605802151516717_0.360958864553058	0.490404747576963_0.509595252423037
83	112	0.00242153923182884	0.0705851247737722	-662.029024123218	0.0705851247737722_0.337587368094863	0.511899220902152_0.488100779097848	0.00241482328809527	0.0705850757525521	-666.029022329656	0.0705850757525521_0.33758718384284	0.511898830322351_0.488101169677649
78	103	0.000363833332427013	0.341385620815502	-617.298949443434	0.0944500851123176_0.341385620815502	0.49497959212479_0.50502040787521	0.00033220592745333	0.341385622191284	-621.298949493031	0.0944500671035234_0.341385622191284	0.494979576653774_0.505020423346226
51	98	0.000139553140703909	0.0967226761694891	-572.899778081252	0.0967226761694891_0.364071981163478	0.501342362825223_0.498657637174777	0.000131879871833937	0.0967226761694891	-576.899778081252	0.0967226761694891_0.364071981163478	0.501342362825223_0.498657637174777
37	102	0.0176696330842151	0.0625290420385972	-606.636356964083	0.0625290420385972_0.320564447940683	0.506402743543971_0.49359725645603	0.0176696344611454	0.0625290342240066	-610.63635692792	0.0625290342240066_0.320564446615838	0.506402741507191_0.493597258492809
35	107	0.00138131218716191	0.0917508844681967	-627.156400125591	0.0917508844681967_0.304254815264189	0.505097994313239_0.494902005686761	0.00138131227776291	0.0917508904953448	-631.156400135724	0.0917508904953448_0.304254811893165	0.505097991698869_0.494902008301131
50	106	0.000720430487447908	0.110058138921544	-621.34805233696	0.110058138921544_0.304187204107014	0.500559669099194_0.499440330900806	0.000720430382674726	0.110058140170757	-625.348052340934	0.110058140170757_0.304187211042953	0.500559673202341_0.499440326797659
19	124	0.00735982232991584	0.337433087110403	-717.062116505297	0.0797524869334233_0.337433087110403	0.499813363201885_0.500186636798115	0.0073598226677706	0.337433087856531	-721.062116505026	0.0797524891410867_0.337433087856531	0.499813364614487_0.500186635385513
