simNum	IVsNum	plei_test	P	eff
65	83	0.34	0.000887852410285902	0.0570961467592393	
81	82	0.031	0.00241659050412579	0.0540344019554461	
79	82	0	7.5900264479568e-05	0.0656621906891485	
17	90	0	0.098781635828688	0.0315017532430949	
83	92	0.015	0.000946691369512142	0.0559611258019168	
87	95	0.094	3.47937765960237e-07	0.0893667517273674	
7	96	0.057	0.00646957939887289	0.0462610907168254	
85	94	0.015	0.00514434950879712	0.0460742437683282	
77	93	0	0.130946620049484	0.0291803899765228	
51	98	0.06	2.08477278527285e-05	0.0711691383372873	
59	94	0	0.014953956598152	0.0426511958614438	
61	97	0.006	0.000196082300528592	0.067962975107305	
23	95	0.047	0.00981413683678253	0.0416520288467676	
5	97	0	0.000484819800046006	0.0597338670937029	
25	98	0.019	1.15204795707605e-05	0.0749019486627244	
37	98	0	0.0271775510935318	0.0402843253433697	
47	103	0.197	0.00868775785105739	0.0395018791174275	
41	104	0.054	6.82509562146456e-05	0.0656752299159692	
95	102	0	1.03063618071187e-05	0.0763134383441843	
43	100	0	2.30649408049785e-06	0.0897393287483242	
91	105	0.415	1.5223508049023e-07	0.0830471523414708	
67	102	0.003	5.13607906256791e-06	0.0756566608306367	
1	105	0.002	0.00552240411340956	0.0474209523293137	
29	105	0	0.0168596511446543	0.0431596388398399	
53	106	0.015	0.000276031403589775	0.0539183669950863	
15	109	0.48	2.4767179063537e-06	0.0714997297677542	
11	108	0.041	2.14845657289253e-07	0.082504987986227	
27	104	0	0.00121839115437148	0.053328491350979	
99	104	0	5.12453010921998e-05	0.0682317082641019	
21	106	0.01	1.74909339527513e-05	0.0634664815109948	
71	104	0	0.00439228304650891	0.0515918199791834	
39	104	0.005	0.00772884477908251	0.0449987965482182	
33	110	0	0.000686633704979348	0.0588758174515618	
63	109	0	2.33774747025207e-06	0.0759171304795193	
73	113	0.147	2.63177978142778e-08	0.0870358896678554	
89	113	0.31	6.60971467439465e-05	0.0574526476483743	
55	112	0.002	6.89765437146403e-05	0.0670390798249722	
75	112	0.044	5.11246501828963e-06	0.0739522916740195	
57	110	0	0.000977073036772158	0.0535641478328735	
35	116	0.136	4.64788804107528e-10	0.0997415879811817	
49	114	0.048	0.0103668209065645	0.0378859798406812	
45	113	0	0.000163560332680242	0.0641896260840204	
3	111	0.002	0.000936404906090046	0.0539236813664107	
13	120	0	1.66384727721255e-05	0.0708008062519758	
19	120	0	0.0110981957403747	0.037164151644083	
97	118	0.023	0.00402646927493891	0.0432284373984253	
69	122	0.066	3.69536966852423e-05	0.0606346901565053	
93	121	0.112	0.00054467409293536	0.0502111222511366	
31	120	0.021	7.99585309245729e-05	0.049956498197244	
9	128	0.17	2.20749384843866e-11	0.0984427513326779	
66	93	0.011	4.12514556576991e-05	0.0732637850169676	
24	91	0.026	1.35209166922744e-05	0.0811464296589824	
80	102	0.31	1.11876487459431e-05	0.06712800651131	
82	107	0	5.76755820818184e-08	0.0869572760985726	
86	97	0	5.14807983960142e-05	0.0721272810667873	
6	101	0.007	6.42613964049504e-05	0.0707048208656725	
92	90	0	0.0216227145993495	0.0413121900435406	
42	96	0.113	0.000950971323812055	0.0526294169262862	
44	91	0.31	0.000358727723220699	0.0593021154118962	
96	97	0.098	4.14612878094725e-05	0.0657075594473807	
84	108	0.016	0.0236662099310634	0.0343818754168763	
60	105	0.007	0.00115904332442956	0.0551887775602921	
88	107	0.035	2.46277105697269e-06	0.0730848902457128	
100	90	0.016	0.000430753624459205	0.0639946879205867	
76	92	0.303	0.000394078267778908	0.0580932433508286	
62	104	0	0.000559114487813322	0.0635683129964149	
52	109	0.004	8.22586615123035e-06	0.0679828811654072	
54	104	0	0.000255772308858776	0.0609588092531966	
78	112	0	0.000724323904022687	0.0525155440746427	
18	117	0.003	0.000626648679190612	0.0540194872035575	
38	115	0	0.00412660818924363	0.0414358370258032	
12	109	0.003	0.000527311732427224	0.0571529432147805	
58	102	0.026	8.32869572454861e-06	0.0737079142281401	
34	106	0	0.000138762628041512	0.0690610385382702	
26	117	0.004	1.63547230624768e-08	0.0899378411015092	
30	112	0	2.13315042491522e-05	0.0758050230961434	
28	108	0.015	6.04943769873161e-06	0.0674043941036239	
36	106	0.016	1.44982855690397e-06	0.0796088400111478	
48	119	0	2.47204051300428e-07	0.0666445599734719	
74	112	0.015	0.0022862682259319	0.047890432081477	
72	108	0.009	2.41301524058632e-05	0.0609853351716476	
16	119	0.036	0.00395501872664544	0.0447750551199634	
32	99	0.002	0.00444449943634621	0.0514335221876394	
40	113	0.249	0.000263689899073828	0.0550635501525436	
94	102	0.038	1.98428959199888e-06	0.0770505919211308	
22	115	0.089	0.00705688850938008	0.0402504053046941	
50	110	0.215	6.02533179745181e-05	0.0611093900291908	
4	107	0.052	0.0153134570010929	0.0383264361305934	
2	122	0.031	0.000107877905399647	0.0572088879350754	
56	115	0	1.45845400000013e-05	0.0651963303983141	
8	131	0.016	0.000882299253754895	0.0471473574095689	
68	121	0.294	2.80836720242768e-07	0.0730134701669649	
46	113	0	3.65043346908731e-05	0.0711926487571651	
64	120	0	0.00501363332015392	0.0465588864737779	
70	111	0	3.66978592144574e-05	0.0731786632832708	
90	120	0	8.47741565520622e-05	0.0644275351993465	
10	105	0	0.0225286025283292	0.0420519286536024	
98	113	0	2.8754666662324e-05	0.0670525115058096	
20	126	0	3.13716829239673e-05	0.0697583949481375	
14	131	0	0.00182685699748885	0.0489679171846457	
