simNum	IVsNum	P_mbe	eff_mbe	P_egger	eff_egger	P_ivw	eff_ivw	P_weightedMedian	eff_weightedMedian
96	97	0.770085842158428	-0.018839682260988	0.0453131719322191	0.128567934891186	1.72908977605695e-05	0.0657075594473807	0.00227278265797991	0.0645565044009568	
81	82	0.829973358430001	-0.0148184979244748	0.963741280089769	0.00314190088215379	0.00832094067683037	0.0480078078616689	0.2331982693336	0.0286094458677621	
36	106	0.34884890018758	0.0544766674948684	0.0271080726285791	0.137812994096328	1.84470306495255e-07	0.0854210421335781	0.00162102815027353	0.0675934024208207	
91	105	0.48929891560005	0.0339925508552823	0.435357690800258	0.0455800466395813	1.77420548301475e-08	0.0830471523414708	0.00232058874453936	0.0657925993707482	
16	119	0.378861815978379	0.0440443914066841	0.927986965315586	0.00584400682183897	0.00328652655455671	0.0447750551199634	0.0158012591180392	0.0484307396198701	
26	117	0.0133713006804728	0.14074767213371	0.325132666337383	0.0630356507798032	2.54824521723263e-08	0.0897506789125037	2.05879743167534e-07	0.106197483719609	
11	108	0.00836961252653165	0.140947406617883	0.715536744131513	-0.0179957139533255	2.95737300189932e-08	0.082504987986227	5.07912530016671e-06	0.0926990493658181	
66	93	0.446171301888458	0.0370455981794746	0.354917190671632	0.0637453185608334	1.01494985570519e-05	0.0773907894634981	0.00683955564821735	0.0616155504813155	
61	97	0.700799411465666	0.0253988884175069	0.368177353961291	0.0665842581743634	0.000107358426368829	0.067962975107305	0.0300547206015419	0.0497023018742148	
46	113	0.217773306616482	0.0741542606440342	0.681754981076037	0.0288201835931318	0.000191363065793102	0.0659114896594413	0.000162251484259637	0.0807173316302124	
1	105	0.298160893341888	0.0581778677549313	0.219922603036247	0.080052566386746	0.0045962674610105	0.0474209523293137	0.00491112390547553	0.0600204689193378	
56	115	0.0376274396868158	0.111787542603545	0.456968163705699	-0.0460842298929596	6.59429563410794e-06	0.0710397741984287	1.39981840078816e-06	0.0955235017546581	
76	92	0.4967810093885	0.0314755443312499	0.465593247769376	0.0452366863020444	0.000232701504156272	0.0580932433508286	0.0716949607094873	0.0405002702503696	
31	120	0.891131503676678	0.0073654361761164	0.275940269507042	0.0611126390605036	0.000492263521532001	0.0506853852115707	0.0240888962726976	0.0433122371323936	
86	97	0.208497082975765	0.0641048006146098	0.307016286885722	0.0908907581743349	1.96960641495024e-05	0.0904176571276727	0.00132643317873824	0.0720593618900495	
21	106	0.562326737244297	0.0274182612341968	0.119058896137556	0.108468822492716	8.08584150695541e-05	0.0648634133317039	0.0186153254664291	0.0489991468933627	
71	104	0.41425693656732	0.0474436935778854	0.402261803274148	0.0681572124857766	0.00223042408296514	0.0558326198804255	0.0651562535949653	0.041482870162596	
41	104	0.0450333710723428	0.115561168760698	0.213474752752748	0.078888419602712	3.30533848479992e-05	0.0656752299159692	0.000130655124921609	0.081070103561208	
51	98	0.12368838789737	0.0837796328444594	0.53427083789802	0.0352612418164443	7.65460416624851e-06	0.0711691383372873	0.000363663691388097	0.0777708116315706	
6	101	0.259323220353316	0.0618115417030249	0.845411890606838	0.0119038260719768	3.00952873836034e-05	0.0707048208656725	0.00128313758882225	0.070530227364532	
82	107	0.227843069585059	0.0630682573519651	0.0230837437462761	0.142534508879685	1.18821446847944e-07	0.0987560776274962	0.000301743600145849	0.075265135282523	
37	98	0.471908299975519	0.038662044116281	0.978740894874845	-0.00248110080971887	0.254058533367149	0.0245252266616361	0.0952647756744695	0.0386584790665276	
97	118	0.303965838942849	0.0627617508499828	0.219756417790061	-0.0744950097367601	0.00334494743842244	0.0432284373984253	0.0285329317567268	0.0434089053576516	
92	90	0.514188372173131	0.0330141672798686	0.654077399958673	-0.0317966097713053	0.152967731740602	0.0283070314363432	0.129100623701357	0.0348691529745344	
27	104	0.300673272170613	0.0490668564143003	0.613366892440117	-0.0308880836485702	0.000874069993233523	0.0599357894297709	0.00638804777959443	0.0582399697208488	
12	109	0.516063663524974	0.0357799181301728	0.768502181035457	-0.0222537314327057	0.000218813748499447	0.0609896742314895	0.0110457712564038	0.0537041885365912	
17	90	0.679790742999871	0.0286898062373897	0.563796342652595	0.0489437193562122	0.216722504159031	0.0267586285977903	0.456876285323654	0.0180473197609984	
47	103	0.822461385193341	0.0106527761843199	0.345804551150716	0.048774656244146	0.00745611098539929	0.0395018791174275	0.199549227242561	0.0269268619128201	
67	102	0.466614603979043	0.042205392036302	0.507104995103707	0.0461766446978195	1.34780570184471e-06	0.0818286780142204	0.0052376318545971	0.0596588807781573	
57	110	0.752914035831088	-0.0192278218640476	0.27921985685608	0.075215115318729	0.00957545528689743	0.0444500600746651	0.0669915976396362	0.0386241979000555	
2	122	0.0329533595102783	0.102984241309898	0.225494758251144	0.0672324473349179	0.000422238019515371	0.0526562774990273	0.000536670463409627	0.0680862523826254	
87	95	0.0155103568113312	0.119718784195718	0.0372806989081345	0.139266833132686	4.14207726355365e-08	0.0893667517273674	1.47065943147232e-06	0.104829847424731	
62	104	0.0268833947280048	0.143906244446634	0.0105881939205925	0.208895694838637	0.0019650705110863	0.0653578544811685	1.07402129475142e-05	0.100885965861765	
77	93	0.990099330914732	-0.000621882470800528	0.66811257009189	0.0342481177775667	0.230821145409394	0.0233616834010991	0.624968494986031	0.0113308034191972	
32	99	0.23075200353263	0.0679502508667454	0.64336498149659	-0.0299588593256418	0.0131399448770107	0.0454436673054032	0.0281344236964889	0.0503774837543886	
42	96	0.13736929439246	0.0731682950881448	0.20598302205155	0.0684462708438841	0.000646472079108711	0.0526294169262862	0.00102793624521343	0.0693741017674012	
22	115	0.980655123656328	0.00106924856604018	0.61158069246218	0.029455554864174	0.00607367408591934	0.0402504053046941	0.457994512343307	0.0149022566774562	
52	109	0.279842384862307	0.0520313345917338	0.188761449770979	0.0773429953508696	1.17162735859848e-06	0.0788583223200402	0.00166458441354221	0.0638445804434371	
72	108	0.441494364937469	0.0389878547134177	0.0252499765659489	0.14736813652695	0.00104545680318827	0.0525598453540734	0.0116114000110157	0.0519128526104082	
7	96	0.894861779606834	-0.00680184030064557	0.156043975551627	0.101487424548538	0.00536030426837675	0.0462610907168254	0.26857295654507	0.0243278667432757	
38	115	0.709263726752878	0.0168179324946183	0.778774557125826	-0.0183656940272624	0.0354258181602075	0.0337353771186764	0.164477543849281	0.0271069828900728	
83	92	0.690618442806711	0.0212297557941534	0.0529317972397576	0.1140994446278	0.000313434594931365	0.0621293220472026	0.0734306695184531	0.0408906281352691	
98	113	0.43792511865675	0.046336148179035	0.436165002011779	-0.0595536278201055	0.000615052643056468	0.0592875473300565	0.000980881324432791	0.068598640021657	
18	117	0.0126609833266946	0.109598348948088	0.434102276948295	0.0448943342247491	0.000281844988725496	0.0572037463237887	1.2050898168007e-05	0.0876825548625947	
48	119	0.695549360406475	0.0198172427479484	0.89844358544903	0.00838583329694255	0.000490028953271959	0.0536503713577173	0.00654951035106056	0.0508466871504652	
28	108	0.115344192006731	0.0753961787867056	0.00718352075424877	0.153773789369011	3.51670401175254e-06	0.0751004926673069	0.000931081220612244	0.0687426153396849	
58	102	0.296855815901031	0.0448790888538089	0.496941548389352	0.0421627642062842	3.47558757808455e-05	0.0665284292989789	0.00390706989533075	0.0623917806607579	
13	120	0.0964793261254422	0.0829835111017898	0.0548059513425023	0.109991995790923	7.15177766895513e-06	0.0708008062519757	0.000559807592557142	0.0687393301355803	
93	121	0.241565928571637	0.0633042629037832	0.595485914057786	0.0297039650264705	0.000380265219453173	0.0502111222511366	0.0138771155123263	0.048180514168604	
33	110	0.248567241936716	0.0530472624979984	0.215749126135114	0.0732366382528406	0.00068912523448293	0.0600509130491845	0.00831118585939326	0.0555469027896738	
23	95	0.383502479340688	0.0485421526097952	0.237402548652079	0.0699085980839843	0.00526052162561345	0.0456367975802244	0.0153990204892794	0.0527696304513931	
78	112	0.773775734721214	0.0138875092572541	0.0161510262668374	0.153472840631962	0.000776500830684788	0.0598326981513884	0.0953573893392376	0.0340335974311465	
43	100	0.925556457168453	0.00530569283009441	0.836372165933462	0.0156311699910766	3.51826903732841e-07	0.0982083256137338	0.00124552498500115	0.0737782383561213	
68	121	0.525273174297135	0.0279740924202539	0.0502194781655558	0.112973684403226	5.21405415148162e-08	0.0730134701669649	0.00841985984924122	0.0508102056884506	
