simNum	IVsNum	P_random	eff_random	AIC_random	gamma_random	prop_random	P_fixed	eff_fixed	AIC_fixed	gamma_fixed	prop_fixed
87	95	0.0123018511616149	0.0909486998666506	-605.055575603162	0.0909464671056959_0.0909486998666506	0.499999999999856_0.500000000000145	0.0123018511616149	0.0909486998666506	-609.055575603162	0.0909464671056959_0.0909486998666506	0.499999999999856_0.500000000000145
21	106	0.0680427986423673	0.0660302679938468	-667.640814239623	0.0660277439025181_0.0660302679938468	0.499999999999911_0.500000000000089	0.0680427986423673	0.0660302679938468	-671.640814239623	0.0660277439025181_0.0660302679938468	0.499999999999911_0.500000000000089
76	92	0.210775787509114	0.0560330148170956	-586.67920594763	0.0560278112263608_0.0560330148170956	0.499999999999874_0.500000000000126	0.210775787509114	0.0560330148170956	-590.67920594763	0.0560278112263608_0.0560330148170956	0.499999999999874_0.500000000000126
80	102	0.152281965418705	0.0673102835469192	-651.016369624102	0.0673102835469192_0.067321499745054	0.500000000000441_0.499999999999559	0.152281965418705	0.0673102835469192	-655.016369624102	0.0673102835469192_0.067321499745054	0.500000000000441_0.499999999999559
91	105	0.0597648475468656	0.0843993425424934	-683.824452623191	0.0843843695296179_0.0843993425424934	0.49999999999998_0.500000000000021	0.0597648475468656	0.0843993425424934	-687.824452623191	0.0843843695296179_0.0843993425424934	0.49999999999998_0.500000000000021
3	111	0.0462098600523572	0.0751106911803254	-686.121358217258	0.0193543979344597_0.0751106911803254	0.491529652195303_0.508470347804697	0.894484364425661	0.0871493992750331	-686.13483791316	0.00709407619665838_0.0871493992750331	0.498888959394773_0.501111040605227
68	121	0.136701308042816	0.050916765283687	-781.273358897744	0.050916765283687_0.0961353111291942	0.501379119191157_0.498620880808843	0.164362990075697	0.0733495564953058	-785.005141257925	0.0732921182527743_0.0733495564953058	0.499999999997226_0.500000000002774
27	104	0.21605434888423	0.0594681601274943	-618.937085787558	0.0594666153268214_0.0594681601274943	0.499999999999939_0.500000000000061	0.216054353306334	0.0594709997034361	-622.937085773807	0.0594637762640128_0.0594709997034361	0.499999999999839_0.500000000000161
22	115	0.49507573526158	0.0396101998773477	-719.336873207291	0.0395977408124051_0.0396101998773477	0.499999999999724_0.500000000000276	0.49507573948829	0.0396125097358126	-723.33687319816	0.03959543326167_0.0396125097358126	0.499999999999784_0.500000000000216
47	103	0.830182657479803	0.0102286591503213	-647.531566270342	0.0102286591503213_0.0698564997898059	0.50075623637378_0.49924376362622	0.918440067424147	-0.00372748898219916	-651.250922193646	-0.00372748898219916_0.0841672864112217	0.501261975216591_0.498738024783409
65	83	0.36491679328241	0.0729460576767708	-537.722357625944	0.0476445957562686_0.0729460576767708	0.49988703592214_0.50011296407786	0.365566311065254	0.0603117032702699	-541.720828786139	0.0603117032702699_0.0603729630201175	0.500000000003696_0.499999999996303
35	116	0.0435241990707201	0.100151881247474	-741.143251290877	0.100151881247474_0.100173413915607	0.500000000000213_0.499999999999787	0.0435241990719671	0.100151881247474	-745.143251290877	0.100151881247474_0.100173413915607	0.500000000000213_0.499999999999787
93	121	0.909961380953561	-0.00630154013490055	-773.248621430178	-0.00630154013490055_0.10222134418019	0.500311777704457_0.499688222295543	0.729815039494518	-0.0109441037308772	-777.233659870228	-0.0109441037308772_0.106937665218457	0.500773893168417_0.499226106831583
96	97	0.817641839544788	0.00978055315604909	-619.388811445907	0.00978055315604909_0.105879394520212	0.500776678007228_0.499223321992772	1	-0.000245273726130971	-623.253607473351	-0.000245273726130971_0.117086580873438	0.503144039780713_0.496855960219287
40	113	0.466710719227045	0.0259402311384893	-715.60761765189	0.0259402311384893_0.0847082677618347	0.502338680413833_0.497661319586167	0.615324963606828	0.0181151879697446	-719.120592423975	0.0181151879697446_0.0922812363415738	0.501195567879885_0.498804432120115
24	91	0.213670322981647	0.0807428055509264	-561.069847768874	0.0807428055509264_0.0807930283178788	0.500000000001542_0.499999999998458	0.213670322981647	0.0807428055509264	-565.069847768874	0.0807428055509264_0.0807930283178788	0.500000000001542_0.499999999998458
72	108	0.168793950897852	0.0578405901763642	-676.328480244132	0.0578380832197408_0.0578405901763642	0.499999999999925_0.500000000000075	0.168793950897852	0.0578405901763642	-680.328480244132	0.0578380832197408_0.0578405901763642	0.499999999999925_0.500000000000075
26	117	0.0930554569243523	0.0884247667224996	-722.614006654602	0.0884182776378409_0.0884247667224996	0.499999999999909_0.500000000000091	0.0930554569349673	0.0884247667224996	-726.614006654602	0.0884182776378409_0.0884247667224996	0.499999999999909_0.500000000000091
42	96	0.494297596432692	0.0569170774472626	-606.182886992549	0.0530767122397042_0.0569170774472626	0.499084089693146_0.500915910306854	0.834636186832461	0.103266548201996	-609.728391129328	0.00648017512554607_0.103266548201996	0.499791614387022_0.500208385612978
86	97	0.15802604880938	0.0744171518622602	-566.067537629767	0.0744171518622602_0.0744182531236109	0.500000000000025_0.499999999999975	0.158026050020023	0.0744142828646108	-570.06753765274	0.0744142828646108_0.0744211146843246	0.500000000000099_0.499999999999901
88	107	0.128284516665851	0.0490848384831686	-684.757521101613	0.0490848384831686_0.0975246203437287	0.510165613308591_0.489834386691409	0.243532239915304	0.072756791455916	-685.602200787517	0.072756791455916_0.0727829563445084	0.50000000000084_0.49999999999916
83	92	0.741939431933112	0.0150290077994238	-562.837549224867	0.0150290077994238_0.108194940989478	0.502589253866045_0.497410746133955	0.875685847726563	0.0091353669129745	-565.532897172733	0.0091353669129745_0.113935676029407	0.501740563983556_0.498259436016444
25	98	0.896408327156125	0.140068674023105	-612.547580096969	0.00363036357869011_0.140068674023105	0.497861150390885_0.502138849609115	0.480565204040077	0.155057670374537	-615.891664333561	-0.0178890657495824_0.155057670374537	0.488138256234696_0.511861743765304
73	113	0.177400408899933	0.119067355441428	-722.842907114537	0.0551182078652356_0.119067355441428	0.499520664542152_0.500479335457848	0.208987293347155	0.119831961037557	-726.606519646969	0.0554157601489107_0.119831961037557	0.499782584186093_0.500217415813907
81	82	0.699496703597383	-0.0299012279960611	-505.676311805583	-0.0299012279960611_0.131841556070228	0.500388470166688_0.499611529833312	0.377643714956786	-0.0299013161271158	-509.676311807426	-0.0299013161271158_0.131841661776035	0.50038848328878_0.49961151671122
82	107	0.0181013735291946	0.094862273689387	-649.986782851542	0.094862273689387_0.0948667432211849	0.500000000000189_0.499999999999811	0.0181013745447632	0.0948659334879114	-653.986782808717	0.0948630746343311_0.0948659334879114	0.499999999999956_0.500000000000044
50	110	0.237415264970445	0.052522239672293	-711.512373523873	0.052522239672293_0.0689274166968141	0.503826913724833_0.496173086275166	0.697378083030229	0.012275557715839	-714.039680642811	0.012275557715839_0.108499137432098	0.500639911384135_0.499360088615865
97	118	0.5190800069851	-0.0286777361409678	-740.28735020743	-0.0286777361409678_0.121084371584332	0.501619634591246_0.498380365408754	0.401478430421637	-0.0286775528694862	-744.287350187776	-0.0286775528694862_0.12108416612973	0.501619614371844_0.498380385628156
63	109	0.000643455822556565	0.0840203352720644	-645.993518315985	0.0840203352720644_0.105778161745617	0.545359300787444_0.454640699212556	0.0161571572726809	0.0926622463248851	-647.957344742206	0.0926605403460098_0.0926622463248851	0.499999999999922_0.500000000000078
44	91	0.647501991156911	0.0922978555350453	-586.973926228146	0.0250886492451983_0.0922978555350453	0.499737530278633_0.500262469721367	0.710480789577145	0.102583335722072	-590.900458469042	0.0142862203819833_0.102583335722072	0.499140566008096_0.500859433991904
69	122	0.217103108911499	0.0630720337231644	-777.217157319524	0.0630720337231644_0.0630848196421981	0.500000000000497_0.499999999999503	0.217103108911499	0.0630720337231644	-781.217157319524	0.0630720337231644_0.0630848196421981	0.500000000000497_0.499999999999503
98	113	0.00783136678620915	0.0910935620020866	-695.310271816724	0.0185657604587221_0.0910935620020866	0.483249669866695_0.516750330133305	0.605710705513449	0.0812684926387592	-692.658923891282	0.0304790707196355_0.0812684926387592	0.499675632233737_0.500324367766263
5	97	0.3822077133389	0.0587253870668104	-585.954620183166	0.0587081386037265_0.0587253870668104	0.499999999999653_0.500000000000347	0.382207716643747	0.0587285334045684	-589.954620174176	0.0587050008600029_0.0587285334045684	0.499999999998816_0.500000000001184
89	113	0.588624113392325	0.0925958088673761	-725.867829918404	0.0203634743575955_0.0925958088673761	0.49983345645345_0.50016654354655	0.588624115149317	0.0925958088673761	-729.867829918404	0.0203634743575955_0.0925958088673761	0.49983345645345_0.50016654354655
28	108	0.053787382176132	0.076523560308659	-679.596785663145	0.0765226589540751_0.076523560308659	0.499999999999991_0.500000000000009	0.053787382176132	0.076523560308659	-683.596785663145	0.0765226589540751_0.076523560308659	0.499999999999991_0.500000000000009
41	104	0.525679511234119	0.106767467716997	-658.925462990865	0.026623417857354_0.106767467716997	0.497280340911417_0.502719659088583	0.588558099195014	0.0800289328469001	-661.69721671852	0.0540823415219167_0.0800289328469001	0.499949039274468_0.500050960725532
37	98	0.146852591602986	0.0423044472526304	-569.592766351417	0.000459943188750632_0.0423044472526304	0.469297747036886_0.530702252963114	0.595367087762137	0.0281209602063386	-572.091558017999	0.0281178037505851_0.0281209602063386	0.499999999999923_0.500000000000077
51	98	0.782957898160059	0.12829826846911	-611.37708875694	0.0150506183187648_0.12829826846911	0.499933153125111_0.500066846874889	0.877596687846153	0.139015427959491	-615.307590925074	0.00411524932944749_0.139015427959491	0.499039363098604_0.500960636901396
13	120	0.921104371913645	0.00526625782740753	-731.788229866041	0.00526625782740753_0.131040775626733	0.500464112993985_0.499535887006015	0.881519363357036	-0.00620225170060262	-735.568041232589	-0.00620225170060262_0.14278886530393	0.502476163633167_0.497523836366833
19	120	0.274233178596988	0.0366124429151713	-737.548160867062	0.0366124429151713_0.035840779640992	0.503809437986167_0.496190562013833	0.137923586812259	0.129942883675595	-735.080211067947	-0.0606284242520597_0.129942883675595	0.49828729591457_0.50171270408543
36	106	0.418581778823989	0.0242541514837396	-655.457345139297	0.0242541514837396_0.137265823911591	0.50780455833483_0.49219544166517	0.823522207393235	0.0100846272467939	-655.581284260472	0.0100846272467939_0.158711953588067	0.511464436152345_0.488535563847655
56	115	0.294768064014617	0.0638544184299414	-708.946942510611	0.0638544184299414_0.0638922666836371	0.500000000000843_0.499999999999157	0.294768064014617	0.0638544184299414	-712.946942510611	0.0638544184299414_0.0638922666836371	0.500000000000843_0.499999999999157
60	105	0.647303882963373	-0.0224822016551427	-643.929796142059	-0.0224822016551427_0.134514215847813	0.501500085448515_0.498499914551485	0.646393375692879	-0.0224822016551427	-647.929796142059	-0.0224822016551427_0.134514215847813	0.501500085448515_0.498499914551485
9	128	0.014690681917798	0.0660790316141168	-812.520246112587	0.0660790316141168_0.132589300299513	0.505247097423561_0.494752902576439	0.0340085652650485	0.0671012929659934	-814.914504904342	0.0671012929659934_0.129035229375151	0.500729314897623_0.499270685102377
45	113	0.307926052770268	0.0544735863422446	-657.382846439764	0.0544735863422446_0.0544761443685288	0.500000000000003_0.499999999999997	0.307926014410649	0.0544734292800061	-661.382846573549	0.0544734292800061_0.0544763068399113	0.500000000000039_0.499999999999961
92	90	0.626071048338706	0.0301781496180284	-531.947912367705	0.0301712286336409_0.0301781496180284	0.499999999999886_0.500000000000114	0.626071060021848	0.0301784827319447	-535.947912357474	0.0301708963591336_0.0301784827319447	0.499999999999973_0.500000000000027
52	109	0.131856357135467	0.0443940140384729	-675.388042964424	0.0443940140384729_0.114819317516752	0.513595818037664_0.486404181962336	0.0952476300950564	0.0752195833749625	-678.29408317644	0.0752195833749625_0.0752242564251503	0.500000000000111_0.499999999999889
4	107	0.632918513133224	-0.0206466636038389	-682.439177094403	-0.0206466636038389_0.0956024323093045	0.501229199511722_0.498770800488278	0.290300822782435	-0.0338447094337695	-686.099714517372	-0.0338447094337695_0.111469003365949	0.505427797011887_0.494572202988113
15	109	0.183380461545809	0.0780980639595389	-702.492233620006	0.0620420060319878_0.0780980639595389	0.499975801927317_0.500024198072683	0.183596672872264	0.0701668454915717	-706.490773232398	0.0698400990425662_0.0701668454915717	0.499999999937236_0.500000000062764
23	95	0.908488050813422	-0.00559943415812154	-596.513033195196	-0.00559943415812154_0.0972440065737217	0.501090987382277_0.498909012617723	0.729388073831356	-0.0229355047192263	-600.150506621819	-0.0229355047192263_0.115456928337782	0.503835971750386_0.496164028249614
66	93	0.615584176383998	0.0162953165776172	-573.379912060276	0.0162953165776172_0.145900902734727	0.505282890062459_0.494717109937541	0.939700832239217	-0.00324888468561191	-575.579056490316	-0.00324888468561191_0.169105105681992	0.515840844517293_0.484159155482707
31	120	0.276846446720344	0.0478241250068965	-748.606701831693	0.0478241250068965_0.051646114528316	0.50508649032057_0.49491350967943	0.719381380103941	-0.0098023374453928	-751.082129245686	-0.0098023374453928_0.112413853896128	0.501470859737437_0.498529140262563
20	126	0.427298423731599	0.173889293288226	-783.732157535635	-0.0365543055817258_0.173889293288226	0.499139362630389_0.500860637369611	0.117624483373293	0.175029402001119	-787.725460719624	-0.0372759376043826_0.175029402001119	0.499714116336959_0.500285883663041
11	108	0.292697532375351	0.0823084420989043	-678.59864653307	0.0823084420989043_0.082443628171932	0.500000000001235_0.499999999998765	0.292697532375351	0.0823084420989043	-682.59864653307	0.0823084420989043_0.082443628171932	0.500000000001235_0.499999999998765
1	105	0.338227947533931	0.144252146223977	-631.506886701662	-0.0434836362029311_0.144252146223977	0.498728029217283_0.501271970782717	0.207281825489089	0.144252146223977	-635.506886701662	-0.0434836362029311_0.144252146223977	0.498728029217283_0.501271970782717
58	102	0.423324911333267	0.0949363651980764	-638.142151548387	0.0407290721657083_0.0949363651980764	0.497944385625667_0.502055614374333	0.775372132586329	0.124271520365947	-640.675000202421	0.0105088194297866_0.124271520365947	0.497736601272288_0.502263398727712
75	112	0.816672540753527	0.00758335568173721	-698.676773265388	0.00758335568173721_0.150255003143433	0.50081978112444_0.49918021887556	0.948898492655502	0.00117414237896033	-702.564228684546	0.00117414237896033_0.15878178149381	0.503825069417558_0.496174930582442
61	97	0.651243613707822	-0.0176547792375434	-596.290732431936	-0.0176547792375434_0.148405381208565	0.502065392316598_0.497934607683402	0.291835222041844	-0.0283360686479852	-599.663195481851	-0.0283360686479852_0.166818682717838	0.512080946633454_0.487919053366546
55	112	0.626930612155357	-0.0188627491495013	-689.036364487148	-0.0188627491495013_0.154490273902715	0.501545042400491_0.498454957599509	0.333159477719916	-0.0247361888395347	-692.860688558121	-0.0247361888395347_0.16339832990657	0.506203977425377_0.493796022574623
16	119	0.872578091142709	0.00563235905741236	-748.437475305676	0.00563235905741236_0.0882082828948565	0.504299496019197_0.495700503980803	0.924395304525128	0.0145428601368919	-750.882597122681	0.0145428601368919_0.076650355884532	0.500483879961587_0.499516120038413
71	104	0.736833343582777	0.0245191492426792	-637.409643323493	0.0245191492426792_0.0853346298939356	0.500248712492669_0.499751287507331	0.764654759967709	0.0236719979593474	-641.36218115155	0.0236719979593474_0.0857649122165839	0.500187752772515_0.499812247227485
30	112	0.752912152588239	-0.0172664751277188	-673.284433277963	-0.0172664751277188_0.17662526753171	0.500047961829097_0.499952038170903	0.484737424331044	0.180307873782902	-677.179506663777	-0.023114255561461_0.180307873782902	0.498260828289288_0.501739171710712
18	117	0.368062661894219	0.0576035601209666	-715.601087229592	0.0576035601209666_0.0576184455925217	0.500000000000255_0.499999999999745	0.336572150100885	0.057605308000565	-719.601087235815	0.057605308000565_0.0576166999910329	0.500000000000104_0.499999999999896
94	102	0.596136356308797	0.123846875308512	-640.633955264459	0.0207011138093966_0.123846875308512	0.497392079818132_0.502607920181868	0.554979307338931	0.149886673705356	-642.682347173281	-0.0125637022756673_0.149886673705356	0.488981511571804_0.511018488428196
8	131	0.838158504464583	0.0983733492616244	-823.641283014047	-0.00682461988370291_0.0983733492616244	0.497508034021034_0.502491965978966	0.16599406937108	0.121737078471613	-825.81949574308	-0.0340408417295763_0.121737078471613	0.491241881048528_0.508758118951472
70	111	0.746593915229179	0.119787571133278	-674.629021896234	0.0261726199083794_0.119787571133278	0.499912638331793_0.500087361668207	0.842729438703841	-0.00866019595362304	-677.766999222383	-0.00866019595362304_0.154561227584095	0.503647690601398_0.496352309398602
39	104	0.610588960218256	0.132900641925259	-641.618390752783	-0.0360098082732355_0.132900641925259	0.498407911897864_0.501592088102136	0.46847446849169	0.133035732444129	-645.618386849914	-0.0361998507179677_0.133035732444129	0.498316752543653_0.501683247456347
67	102	0.25109742150591	0.0950992951453163	-625.67411982665	0.068110252018842_0.0950992951453163	0.499998998319615_0.500001001680385	0.251281435162978	0.102121547845588	-629.673072134852	0.061070140966204_0.102121547845588	0.499996027709909_0.500003972290091
84	108	0.597847948796398	0.0423004634499379	-672.788567164849	0.0243624927457824_0.0423004634499379	0.497754121783663_0.502245878216337	0.834652677889612	0.0305605202384219	-676.226540115105	0.0303937636912952_0.0305605202384219	0.499999999989123_0.500000000010877
53	106	0.487815673692333	0.0825152981742082	-655.021494551404	0.0201189010609375_0.0825152981742082	0.490284130479882_0.509715869520118	0.611935977281332	0.112555728217023	-654.845898840612	-0.0127744927923964_0.112555728217023	0.492449531904579_0.507550468095421
46	113	0.413004609064131	0.0649533254142334	-686.022679912304	0.0649533254142334_0.0650018485126235	0.500000000001121_0.499999999998879	0.412444325893128	0.0649534408548434	-690.022679910996	0.0649534408548434_0.0650017272377164	0.500000000001004_0.499999999998996
34	106	0.953387476061685	0.159186248911967	-632.26535287484	-0.00377943107891064_0.159186248911967	0.499983251349595_0.500016748650405	0.826158315381201	-0.0103460533473464	-636.124984120019	-0.0103460533473464_0.165930194517571	0.502351441828955_0.497648558171045
2	122	0.271061807246505	0.0549552491759754	-763.900771949247	0.054946433126915_0.0549552491759754	0.499999999999994_0.500000000000006	0.271061807246505	0.0549552491759754	-767.900771949247	0.054946433126915_0.0549552491759754	0.499999999999994_0.500000000000006
99	104	0.00722840651547648	0.087918296109653	-614.714329137217	0.0245122694003365_0.087918296109653	0.484852822612197_0.515147177387804	0.651745371013883	0.0922467696275827	-612.350491976209	0.024264948447593_0.0922467696275827	0.499042819757412_0.500957180242588
6	101	0.363368086623873	0.0902524590888003	-621.942876456344	0.0605839247194267_0.0902524590888003	0.499918463938813_0.500081536061187	0.357117773319856	0.0754067641997115	-625.944245774665	0.0754067641997115_0.0755338111479976	0.500000000001985_0.499999999998015
32	99	0.812184436437611	-0.0189804840142078	-593.249321332191	-0.0189804840142078_0.11628954226011	0.501245616292031_0.498754383707969	0.688228488157134	-0.0216206772023369	-597.247451722546	-0.0216206772023369_0.119394159610377	0.501754601528907_0.498245398471093
62	104	0.0203577921622085	0.0834153250808232	-602.439180288554	0.0834153250808232_0.051728080858051	0.521422091837955_0.478577908162045	0.406571278865291	0.0660056339645294	-600.450660031385	0.0660056339645294_0.0907381350535801	0.500008470257817_0.499991529742183
