"simNum"	"IVsNum"	"P_largestGroup"	"eff_largestGroup"	"AIC_random"	"gamma_random"	"prop_random"	"eff_mean_minClass"	"sd_minClass"	"P_minClass_mean"	"eff_mean_maxClass"	"sd_maxClass"	"P_maxClass_mean"	"correct_factor"	"CHVP_test_correct"
"1"	6	101	0.0111804363977144	0.0917835641323469	-621.943321008757	"0.0590721968909575_0.0917835641323469"	"0.499902803832421_0.50009719616758"	0.0433039736342495	0.0395833733784767	0.276585801065525	0.105669332388881	0.0355060441037319	0.00366130963147402	1.9135258534745	0.481524786563023
"2"	2	122	0.0402412501847646	0.054964174200641	-763.901758422888	"0.054964174200641_0.0549686639058438"	"0.500000000000004_0.499999999999996"	0.044657413298799	0.0265070444383727	0.0946168651514766	0.0642212440310335	0.0218653012899765	0.00396685595622893	1.64585024390514	0.778005738825345
"3"	1	105	1.33636502123054e-05	0.145406633054435	-631.503103882786	"-0.0443878126774003_0.145406633054435"	"0.499104248622498_0.500895751377502"	-0.0306054316867612	0.03138556056633	0.331751730677016	0.131174124169642	0.0318033231426192	7.49683408850062e-05	1.25298326299152	0.000469091545143484
"4"	5	97	0.0828020239849859	0.0587282789649938	-585.954434495742	"0.0587130337127506_0.0587282789649938"	"0.499999999999993_0.500000000000007"	0.0408530469936449	0.0327364308936932	0.21508895420848	0.0825716949245768	0.0335024434861795	0.0154923050943358	1.24292450767198	0.456688627054874
"5"	4	107	0.445006999220763	-0.0212484515500571	-682.457150048142	"-0.0212484515500571_0.0962724829595364"	"0.501286439307437_0.498713560692563"	-0.0159252609844563	0.027716785336425	0.566798888803387	0.0935792456801281	0.0358438343988113	0.0103426414054807	1.09591879951252	0.0182285690834143
"6"	7	96	0.997406962307511	-8.85659319123666e-05	-597.794322101829	"-8.85659319123666e-05_0.0969759292452319"	"0.50266932392275_0.49733067607725"	0.00467169702694523	0.0271803029326546	0.86389902324613	0.091127183827891	0.0371371437096731	0.0159575930077399	1.30370748659034	0.0890832147696666
"7"	9	128	0.000559247259768056	0.0663982535813692	-812.482445158225	"0.0663982535813692_0.132322969080602"	"0.505168604965045_0.494831395034955"	0.0744585430638726	0.0187546408592045	0.000119525426083613	0.123971409748815	0.0279883057295551	2.01689732117348e-05	1.4645189200173	0.230098509882931
"8"	3	111	0.0108827590564888	0.0754655817474661	-686.144975699727	"0.0191281443425895_0.0754655817474661"	"0.491539368558804_0.508460631441196"	0.0129551838183017	0.0296488376742239	0.663001147136235	0.0805262625766724	0.0291321242140924	0.0066926177936127	1.25463849519291	0.14128425217761
"9"	8	131	1.78680807701447e-05	0.100023856530757	-823.709416678841	"-0.00818428695820103_0.100023856530757"	"0.497517608560209_0.502482391439791"	-0.0104630867170577	0.0277144136944228	0.706393708527027	0.100946945104348	0.0224496776881177	1.51246569993715e-05	1.18585307958677	0.00247353140190501
"10"	10	105	0.929421780327582	-0.00400495227020998	-607.956241540388	"-0.00400495227020998_0.098556236706362"	"0.500136117744337_0.499863882255663"	-0.0216374866441327	0.0451073148761738	0.632455749771932	0.11512505442948	0.0470443930008622	0.0160744332784033	1.01909582769926	0.036925797448507
"11"	11	108	0.0125804949146787	0.0822635144249543	-678.592052081783	"0.0822635144249543_0.082409603457143"	"0.500000000002029_0.499999999997971"	0.0564809476653164	0.0324095647531655	0.0842546678095777	0.112299102297451	0.0405169898117001	0.00657904304607588	1.20379726549867	0.342731559196876
"12"	15	109	0.00124421222177958	0.0799316275753417	-702.493856923075	"0.0602686426694855_0.0799316275753417"	"0.499964745780373_0.500035254219627"	0.0551128894001855	0.025929110946965	0.035822583453007	0.0855120934977893	0.0241047360209985	0.000576736092694359	1.91923929606065	0.67236769634498
"13"	18	117	0.0498778787414353	0.0576148428879895	-715.601124161484	"0.0576005495456376_0.0576148428879895"	"0.5_0.5"	0.0320022508931087	0.0399468982313876	0.424700179629594	0.0784508288767521	0.0290734357520453	0.00800842585496791	1.02179533757349	0.35458252848754
"14"	12	109	0.552837670117454	0.0226624106832982	-676.185476201515	"0.0226624106832982_0.0933421860417682"	"0.500071946892788_0.499928053107212"	0.0152158279137901	0.0380640279696105	0.690135312788057	0.103050258319629	0.0434681637971933	0.0195269674873397	1.28625607760852	0.178080472401807
"15"	13	120	0.869721296671485	0.00590923944527212	-731.750549270525	"0.00590923944527212_0.130205288626107"	"0.500469212823473_0.499530787176527"	0.00827996043217518	0.035951549611448	0.818247226572894	0.126481847130034	0.0381478374368286	0.0012127990302525	1.27015253630034	0.035623865060959
"16"	16	119	0.800782699925992	0.00586191481176462	-748.420800511646	"0.00586191481176462_0.0878728868804328"	"0.504281968189812_0.495718031810188"	0.012177550524225	0.0231784485206461	0.600303180730405	0.0832554001082619	0.0304412906006892	0.00720181237880449	1.20952679733158	0.083360429099318
"17"	17	90	0.422095493956264	0.0389748485783672	-524.646994149767	"0.00931921611476923_0.0389748485783672"	"0.494149136976882_0.505850863023118"	-0.0357211542125396	0.0440739986296118	0.419825505048863	0.0822645909408655	0.0483249727449138	0.0921858412773995	1.57454105222735	0.137698904300113
"18"	14	131	0.607285783475767	-0.0194303960224817	-803.116228136362	"-0.0194303960224817_0.120830025327433"	"0.50034338872813_0.49965661127187"	-0.00809070977598185	0.0377140215552895	0.830471562843254	0.109906322326474	0.0403469015801412	0.00733624889586828	1.09650514336096	0.0376697751299247
"19"	19	120	0.211456184389873	0.0367141628047632	-737.547992344471	"0.0367141628047632_0.0358270100036823"	"0.503809805042386_0.496190194957614"	0.0053054321815322	0.0296005496992944	0.858058592144149	0.0677329273480937	0.0292232847076569	0.0221700034557978	1.39591892974881	0.205020944347018
"20"	20	126	8.94006422144654e-08	0.174038756053054	-783.779236740933	"-0.0370191891884285_0.174038756053054"	"0.498898284780794_0.501101715219206"	-0.0233974281670762	0.030976995442446	0.451480114909609	0.161697622410711	0.0306388035693186	5.59718338131463e-07	1.26286448638585	3.63348546156838e-05
"21"	21	106	1.13110150854908e-05	0.0661760363349852	-667.659194965723	"0.0661760363349852_0.0661781853922454"	"0.5_0.5"	0.0664337956202635	0.0143495700405663	1.05261965614238e-05	0.0667500159511942	0.0140398704246327	6.36243509843925e-06	1.79416424204337	0.999674158468023
"22"	22	115	0.0793318106153959	0.0395874825633916	-719.334818678149	"0.0395874825633916_0.0396025853427271"	"0.500000000000011_0.499999999999989"	0.0267508985489634	0.0223606224663669	0.234046278530091	0.0534605440335942	0.0304574099353653	0.0819018400971	1.06409689672058	0.504787240144845
"23"	23	95	0.866986560302968	-0.00539796506792519	-596.502888955033	"-0.00539796506792519_0.096932247812542"	"0.501028272056586_0.498971727943414"	0.00397210491098242	0.0321410725179904	0.901908958395524	0.086918567583965	0.0370578683071113	0.0211050455050247	1.08959864462278	0.102199672758531
"24"	24	91	0.0107498699450353	0.0807884658024918	-561.070945356745	"0.0807257612733004_0.0807884658024918"	"0.499999999999906_0.500000000000094"	0.0643054684317375	0.030715256805568	0.0391083305049306	0.101473887852661	0.0310131810723827	0.001515353658865	0.90978546932443	0.360983084775843
"25"	25	98	1.59021073736628e-07	0.142670537194899	-612.643312643592	"0.00124028104448777_0.142670537194899"	"0.497697228386345_0.502302771613655"	0.00297728086328135	0.0352562059750831	0.932875083743198	0.138695143903769	0.0252417111353131	3.15363381398186e-07	1.25260584405165	0.0027003753065037
"26"	27	104	0.0391058061421293	0.0595261885753038	-618.945198096152	"0.0595261885753038_0.0595349356523309"	"0.5_0.5"	0.0480317261670811	0.0284852057122991	0.09478440256094	0.0706775495102879	0.0270842064004647	0.0104160082172019	1.93246910370212	0.834999071581234
"27"	26	117	0.0175145636370509	0.0885571568223491	-722.632852844181	"0.0885571568223491_0.0885628722472754"	"0.5_0.5"	0.0706178695503102	0.0367424831135993	0.0570626438936209	0.104342065418673	0.0252078526967904	6.63388070888504e-05	1.31523115070671	0.563198286038757
"28"	28	108	4.49222776584978e-05	0.0766781906167409	-679.619489172924	"0.0766781906167409_0.0766783657849526"	"0.5_0.5"	0.0675315049271121	0.018019910393669	0.000289768669613158	0.0848611513819151	0.0233706343634764	0.000434824700949474	1.49523055990745	0.727914862537881
"29"	29	105	9.26484441283554e-05	0.147439437914065	-617.794606223471	"-0.0521167166858498_0.147439437914065"	"0.497107412942813_0.502892587057187"	-0.031182921248362	0.0519749529570282	0.549837536520754	0.129312287608065	0.0362478368021924	0.000546714346434254	1.02993394172342	0.0118917881046442
"30"	30	112	0.58300759081291	-0.0180638483572133	-673.32810518902	"-0.0180638483572133_0.177678836200815"	"0.500126912429379_0.499873087570621"	-0.00515311801460144	0.0328069827974851	0.875472027090573	0.165170924816526	0.0375992567529646	2.56784857869783e-05	1.18543231626211	0.000901056189470296
"31"	31	120	0.0321125610196933	0.048187677885927	-748.609676996138	"0.048187677885927_0.0513021435250892"	"0.505119704041179_0.494880295958821"	0.0292390135966287	0.02222193043325	0.190779497601442	0.0706587592931413	0.0265159579081783	0.00877336421371137	1.29806473829393	0.30960280361567
"32"	32	99	0.594249178707142	-0.0197027732460733	-593.258405685164	"-0.0197027732460733_0.117141034833919"	"0.501349972940534_0.498650027059466"	-0.010200262905543	0.0368663649577446	0.782606936236406	0.107160386120718	0.0487836187512993	0.0304031084471675	1.2348909268866	0.075142564670617
"33"	35	116	0.000642208092866828	0.100124244290934	-741.127874878182	"0.100091095428054_0.100124244290934"	"0.499999999999992_0.500000000000008"	0.086662048934432	0.0279211032374425	0.00240496809682664	0.114042109484173	0.0285305702788823	0.000113569393398956	1.12110168117126	0.539943608207706
"34"	37	98	0.103265158213002	0.0424934793219524	-569.597792651004	"0.000374855640015545_0.0424934793219524"	"0.46930867771499_0.53069132228501"	-0.00230360478015517	0.0411131422833868	0.955432473435727	0.0440105242502637	0.0258363380721188	0.091688648242223	1.13605965886918	0.385524134721488
"35"	38	115	0.1249054630773	0.0357987819553413	-712.342240868978	"0.0357987819553413_0.0358054346543593"	"0.500000000000003_0.499999999999997"	0.0270775314867684	0.0231575627872806	0.244732368072469	0.0447166024114999	0.0259512634904768	0.0875819437252206	1.75365082085687	0.836467982438334
"36"	33	110	0.279161270713518	0.0398772257665594	-655.552649980369	"0.0398772257665594_0.0816052622881551"	"0.500877307523523_0.499122692476477"	0.0171443653050575	0.0366646097815557	0.641004306174531	0.103785277586412	0.0396289967464082	0.0100764924789505	1.05069669872788	0.115916133450903
"37"	36	106	0.253413935001831	0.0241377472980299	-655.492887325331	"0.0241377472980299_0.137514340821297"	"0.50781071174_0.49218928826"	0.0255274426759026	0.02101862979858	0.227275428069929	0.137608996990514	0.0309864631245139	2.22225773918495e-05	1.49098491587248	0.00599375780079095
"38"	34	106	0.000275901519008206	0.157210775551366	-632.231694047149	"-0.00198332722571232_0.157210775551366"	"0.499810630318569_0.500189369681431"	0.00586691907486643	0.0434061710732204	0.892741574648053	0.150473286805751	0.0417673297595194	0.000483071581463713	1.39237998659742	0.0287675105590922
"39"	39	104	0.000956811038528268	0.134565081458567	-641.64974357496	"-0.0374149708768805_0.134565081458567"	"0.498476695698367_0.501523304301633"	-0.0138058217902277	0.0379287746276857	0.716609094293957	0.110205718139981	0.0395668094661857	0.00636602637207308	1.09744195155195	0.0274676934916654
"40"	40	113	0.226812221099722	0.0264683378070082	-715.589465241785	"0.0264683378070082_0.08410449897057"	"0.50230178362215_0.49769821637785"	0.0317584554693987	0.0217794926950925	0.147589021641281	0.0785474650965004	0.0276077608085887	0.00527995914002362	1.36118883291303	0.264957478379104
"41"	41	104	4.3871690186038e-05	0.107963782057849	-658.989371286811	"0.0256793807140627_0.107963782057849"	"0.497274288852019_0.502725711147981"	0.0346766075673725	0.0350545121179363	0.324873912542789	0.0981988953265229	0.0252933988831755	0.000182833861092205	1.07108824856641	0.154582849120776
"42"	42	96	0.0169464786011285	0.0571658497421076	-606.191196363974	"0.0529168340395041_0.0571658497421076"	"0.499074397296764_0.500925602703236"	0.0353844540183479	0.0251680738177306	0.163008363125612	0.0739219011996973	0.0235182888365201	0.00222996404961401	1.12743170318582	0.299688525198102
