simNum	IVsNum	plei_test	P	eff
43	81	0.28	9.30502201415258e-05	0.067707646296451	
71	89	0.011	0.00077733983721259	0.0630100528455971	
35	90	0.187	0.00041949013815772	0.0587819817532835	
27	92	0.126	0.000460787240910832	0.0599512223516624	
9	96	0.004	0.000115639444277525	0.0694444552048121	
55	97	0.033	0.00197910305146697	0.0522300038873057	
79	99	0.091	0.000219221244788229	0.0580966900546774	
15	98	0.1	1.04413744096937e-07	0.0917721867294214	
5	99	0.109	0.000799556482891794	0.0506910266023456	
93	100	0.051	4.56259549950366e-06	0.0766937293040486	
31	98	0.015	2.30662425738371e-06	0.0757937055848868	
49	101	0.003	0.00452855591440935	0.0493610971751431	
37	95	0.01	0.000433372662584367	0.0596797283217924	
81	101	0.024	0.00448861739734381	0.0469655318944987	
21	103	0.012	0.00150362044377559	0.0515807637224228	
7	100	0.013	0.0109763308896671	0.0429521090498728	
41	101	0.004	0.00217452737538753	0.0539867283105206	
77	101	0.16	3.46583026748431e-05	0.0676068059843467	
83	104	0.272	2.89157757351167e-06	0.0727209815682874	
85	103	0.048	0.0257933173723245	0.0349886498521892	
75	101	0	0.0305009916396749	0.0394315128908549	
63	105	0.047	2.22957409588373e-06	0.0802879063404276	
61	102	0.028	0.0160824405068615	0.0379920662937652	
23	105	0.042	0.000135317319104797	0.0624550936200351	
53	106	0	5.60084074870916e-05	0.0702970402532877	
59	105	0.012	4.05381465579014e-08	0.0893233804056251	
13	109	0.433	0.00504217750950753	0.039551298809517	
1	110	0.091	0.000281851843944039	0.0568495194838406	
57	107	0.007	0.000469436663390881	0.0562193871197154	
89	109	0.314	0.0310903672702548	0.030931158556898	
99	112	0.088	4.22525500647321e-08	0.0869289688270948	
19	112	0	0.00356145592846546	0.0497013206023541	
97	111	0.003	2.31333113610476e-06	0.0779485830023576	
47	111	0	0.000100834769820146	0.0694917948594288	
45	114	0.001	0.0132449706742931	0.0418187640303128	
91	117	0.002	0.1950892878851	0.0211891740686648	
39	119	0.05	5.48198666272817e-07	0.0779100373382007	
11	115	0.001	9.04131763836916e-06	0.0784084741924571	
17	115	0	9.49046009744497e-07	0.0815200225963511	
51	120	0.01	0.00554566390009429	0.0439582151822984	
87	118	0.22	0.0328394167291789	0.0297565694985584	
65	115	0.085	7.11568416299187e-05	0.0587914596449373	
95	120	0.075	2.38375267708922e-07	0.0800448887381574	
3	119	0.089	0.000107602953461957	0.0592480711318117	
25	121	0.015	0.000336736025121952	0.053908533592513	
73	123	0.016	0.000209814958043415	0.0568410718460666	
69	122	0.29	3.59431898553878e-05	0.0558470737150999	
33	123	0.001	0.00295811482883453	0.0470363148492535	
67	129	0	0.000297122133733122	0.0593747459035373	
29	131	0	4.08900092313951e-05	0.0677484331011172	
64	88	0.079	0.00186829325658114	0.0547552903971497	
36	103	0.024	5.3786537286215e-05	0.0666559625393977	
72	104	0.141	0.294308490834241	0.016171342135798	
16	102	0.199	0.000540811118082015	0.0544921448991772	
28	111	0.006	5.88078960777019e-07	0.085033426149997	
44	122	0.099	0.000265951491929668	0.0535169797635473	
54	97	0.219	0.00411536614816374	0.0446365103740403	
38	97	0.207	2.9226462066725e-07	0.0844710913330437	
84	102	0.147	0.000273530148027815	0.0598856327729056	
10	110	0.137	2.48093494617136e-06	0.0731011021003196	
24	102	0.224	0.000999449512387655	0.0513460467137304	
56	107	0.071	6.92859291830414e-05	0.0638823718613125	
48	91	0.027	0.0207665611543396	0.0406522879574225	
80	110	0.071	0.000142104782035527	0.0591495191791336	
94	111	0.034	4.13236552192629e-05	0.0656690079141115	
76	105	0.026	0.00754338188283946	0.0432294473605615	
8	109	0.021	0.000236631339202119	0.060054096598864	
58	101	0.073	0.00218571619340384	0.0520773272397037	
82	109	0.024	0.0106208408595267	0.0403515522355335	
32	116	0.007	2.39955360911993e-08	0.0927271672554276	
42	112	0.099	0.00138600109452067	0.0469836183739914	
18	100	0.135	0.00206700110780277	0.0490154999230592	
14	108	0	0.0371112921550157	0.0355198764407535	
78	110	0.139	0.000100897952018439	0.0602814882350096	
74	98	0.112	0.000962100056297554	0.0550706227823889	
86	114	0.041	7.79831899183218e-06	0.0687440933479923	
2	109	0.029	0.178066139810022	0.0196459629226798	
96	100	0.13	5.51619844654088e-08	0.0912313307551374	
60	109	0.009	0.00013372903832137	0.0599181085919099	
68	92	0.064	2.15524753316794e-06	0.0884218094348062	
90	109	0.013	6.91788161355563e-06	0.0770456576373613	
52	105	0.1	3.89559680678368e-06	0.074108058943694	
40	113	0.003	0.00520808209045239	0.0451011050502054	
100	110	0	0.00010411127035395	0.070616849860519	
62	124	0.001	4.84833588826783e-06	0.0746033300363694	
50	128	0.538	8.18556503961413e-06	0.0601920267953626	
66	102	0.002	3.08980743325446e-06	0.0761825245914907	
6	130	0	0.00300527871583493	0.0449003138620729	
98	115	0.004	0.00199942555167415	0.0466301809317197	
20	114	0.005	0.000311250692945007	0.0579875889862848	
22	131	0.087	0.000221998980455925	0.0508791972404352	
92	117	0.428	1.50426828173655e-07	0.0750104815340688	
70	112	0.037	0.00848102259256535	0.0411372212189796	
12	115	0.016	5.76956682713672e-05	0.0643015516209133	
4	111	0	3.00324627178129e-05	0.0721926035814687	
26	113	0.576	1.07679142938312e-06	0.0679932983593173	
34	120	0.009	8.88935271829746e-05	0.0618595075173223	
46	123	0.016	3.28932714122237e-06	0.071264319378106	
88	126	0.023	0.000439576849734116	0.0514482926044479	
30	118	0	0.000371384826559498	0.0574217730883873	
