simNum	IVsNum	plei_test	P	eff
85	85	0.341	0.0138931411050138	0.0411374338548533	
21	90	0.038	0.423607498247126	0.0122291930239877	
35	95	0.002	0.00180017033110831	0.0531435332406165	
69	95	0	0.34730406407423	0.0154277879838114	
1	91	0.053	0.373989504272205	0.0148767533892242	
9	93	0.009	0.299876296920577	0.0175674998010017	
19	100	0.129	0.432147169281682	0.0122258411929763	
89	95	0.04	0.00725337000365822	0.0447202788009896	
73	99	0.344	0.075997617307203	0.0265313558701256	
11	99	0.17	0.0755363470242961	0.026996430374975	
49	104	0.351	0.0812702686263958	0.0242181515336606	
25	103	0.053	0.215957915556574	0.0196539287824403	
81	106	0.401	0.087271127106181	0.025377310769532	
53	96	0	0.0236118635502219	0.0403586564671282	
43	106	0.572	0.0439266728750879	0.0278402210033403	
79	105	0.033	0.00494022237412239	0.045122510081485	
5	105	0	0.811017587375024	0.00434742691836918	
65	106	0.146	0.10817944658244	0.0241204339020765	
47	107	0.371	0.753428803212711	0.00461246371294175	
99	106	0	0.0834721054888123	0.0314711784251609	
97	106	0.681	0.0883509076543109	0.022686916330281	
3	109	0.08	0.155658687890273	0.0215227969412357	
15	102	0.001	0.577071406862516	0.00896626016497142	
39	108	0.033	0.294024328397713	0.0163780692204046	
83	105	0.024	0.0540313673518514	0.0312874664248215	
91	108	0	0.368492863761667	0.0132485138139899	
37	105	0	0.197061414397133	0.0209619806985123	
71	113	0.111	0.336024629540447	-0.014629920071326	
31	109	0	0.0238570058580315	0.0370140743322174	
41	105	0.001	0.00190746984788984	0.0454105129378863	
77	111	0	0.0254335549712337	0.0324321021311846	
55	107	0.004	0.0115891386581158	0.040419210784991	
33	108	0.001	0.123332653822733	0.0226359826644367	
45	111	0	0.708804148409573	0.00640658344755895	
57	115	0.546	0.33005909113956	0.0129170835617431	
29	113	0.013	0.0200079212921134	0.0365829767309126	
13	118	0.141	0.306342195045931	0.0144466063844818	
17	118	0.48	0.251639581079426	0.0151550260394871	
23	114	0.263	0.00164797667219756	0.0455506122942914	
93	116	0.064	0.00793529413378056	0.0392481542606888	
51	107	0.001	0.0915295551367229	0.0258882713329508	
7	113	0.003	0.171689169599092	0.0186067184675358	
61	120	0.001	0.27990963345853	0.015590573766301	
75	117	0.272	0.358892442948758	0.0125182545382888	
59	116	0.021	0.592863019041227	0.00772833573663961	
67	121	0.022	0.0317399216278291	0.0310890485889203	
87	118	0	0.0830692471333061	0.0268661079333251	
95	124	0.189	0.200540472339624	0.0170708510179846	
27	130	0.051	0.0896716896602889	0.0247557877449246	
63	123	0	0.0203900455065312	0.0344852546334907	
86	90	0	0.00443052388023577	0.0513094883178677	
70	95	0.714	0.000637824689061145	0.0510487161433712	
36	92	0.136	0.0715837399912328	0.0282721754094132	
74	94	0.147	0.268671149556277	0.01792078427156	
22	103	0	0.00631640772628173	0.0447703009557998	
10	90	0.017	0.755489346483185	0.00482219732338816	
48	94	0.005	1.09975546453391e-06	0.0819995702323932	
6	100	0.021	0.147899181960537	0.0229568335457321	
98	99	0.068	0.0909228249561066	0.0280691750397269	
54	96	0	0.0214099814248028	0.0386807585717025	
32	91	0	0.0904674502419811	0.0285309864848989	
90	106	0.001	0.0356899511860868	0.0342589859481717	
40	98	0.007	0.00252402886489379	0.0548081750246756	
82	103	0.309	0.844919142213662	0.002932338793199	
20	110	0.44	0.794734053383201	0.00342327860912906	
4	97	0	0.558438165049281	-0.00872527101979809	
100	101	0.003	0.0557167338386943	0.0306405432222362	
72	98	0.096	0.740497345127135	0.00517547147879826	
62	87	0.125	0.369030528668817	-0.0154624957243938	
50	108	0.671	0.0357613619047904	0.0288815519381409	
92	101	0.097	0.617872052372822	0.00779391426746025	
56	94	0	0.334932279294064	0.0152562462936198	
66	106	0.002	0.0546630290364933	0.0316667779805452	
78	100	0.067	0.618369371033592	-0.00802180490046665	
26	109	0.021	0.168902964394345	0.0221426418253991	
2	115	0.08	0.0745632151312059	0.0262907552749019	
80	114	0.117	2.6802077097996e-06	0.0720717852169446	
94	101	0.029	0.19563474257155	0.0207642386769771	
46	104	0.396	0.563408446366737	0.00822168472523361	
18	100	0.029	0.110042125186522	0.0241150928653447	
76	91	0.177	0.133952520806349	0.024978602299415	
44	116	0.852	0.0816200342930786	0.0219087373314856	
12	116	0.099	0.0440186391455627	0.0297677606291675	
84	112	0.026	0.127069367793953	0.0208482403352244	
38	103	0.861	0.135946368446721	0.0194750396094628	
14	103	0	0.557259445183222	0.010283523490233	
52	100	0.023	0.107715675885081	0.0246515041494452	
24	107	0.509	0.0361505580534985	0.0282835281685997	
58	110	0.012	0.0150274020089201	0.0384815465477147	
8	107	0.916	0.0257387145396906	0.0281825943209528	
42	109	0	0.123050013093206	0.0224007319940226	
64	96	0.015	0.443861372298512	0.0112294773350961	
34	105	0.016	0.134088188511763	0.0247001243659412	
96	99	0.012	0.979423268056053	-0.000410368018433815	
16	122	0.019	0.00597755669282121	0.0402973807565975	
68	109	0	0.0422449043015856	0.0300559034725028	
88	105	0.019	0.00755960096858142	0.041071060218779	
60	116	0.083	0.0737374453985977	0.0256213770309597	
28	114	0	0.260812100076136	0.0174117835317944	
30	119	0.062	0.00113039460999531	0.047767050781877	
