simNum	IVsNum	P_random	eff_random	AIC_random	gamma_random	prop_random	P_fixed	eff_fixed	AIC_fixed	gamma_fixed	prop_fixed
70	95	0.195709449216263	0.0503583117571461	-630.866411548367	0.0503535728200699_0.0503583117571461	0.499999999999893_0.500000000000107	0.195709449216263	0.0503583117571461	-634.866411548367	0.0503535728200699_0.0503583117571461	0.499999999999893_0.500000000000107
8	107	0.404300586452023	0.0271842852727018	-713.731760355587	0.0271809638047703_0.0271842852727018	0.499999999999836_0.500000000000164	0.404300586452023	0.0271842852727018	-717.731760355587	0.0271809638047703_0.0271842852727018	0.499999999999836_0.500000000000164
44	116	0.559875963226889	0.0210783856938574	-777.504466148779	0.0210783856938574_0.0210836754639557	0.500000000000068_0.499999999999932	0.559875963226889	0.0210783856938574	-781.504466148779	0.0210783856938574_0.0210836754639557	0.500000000000068_0.499999999999932
24	107	0.515950060638085	0.0289542561002398	-697.96284727807	0.0289446424214341_0.0289542561002398	0.499999999999745_0.500000000000255	0.515950060638085	0.0289542561002398	-701.96284727807	0.0289446424214341_0.0289542561002398	0.499999999999745_0.500000000000255
19	100	0.756375649521214	0.0129837036267788	-635.653409689457	0.0129830560485474_0.0129837036267788	0.499999999999997_0.500000000000003	0.756375649521214	0.0129837036267788	-639.653409689457	0.0129830560485474_0.0129837036267788	0.499999999999997_0.500000000000003
21	90	0.865678356203283	0.00776713602338441	-560.091993490719	0.007766839958288_0.00776713602338441	0.499999999999999_0.500000000000001	0.865678356203283	0.00776713602338441	-564.091993490719	0.007766839958288_0.00776713602338441	0.499999999999999_0.500000000000001
25	103	0.688136868950932	0.0185151899604245	-647.26654756606	0.0185089592237921_0.0185151899604245	0.499999999999941_0.500000000000059	0.688136868950932	0.0185151899604245	-651.26654756606	0.0185089592237921_0.0185151899604245	0.499999999999941_0.500000000000059
27	130	0.580964534083871	0.0243335441238481	-828.497308950611	0.0243335441238481_0.0243408533277811	0.500000000000066_0.499999999999934	0.580964534083871	0.0243335441238481	-832.497308950611	0.0243335441238481_0.0243408533277811	0.500000000000066_0.499999999999934
60	116	0.54220689421924	0.0271669514641176	-733.509279704039	0.0271616372009444_0.0271669514641176	0.499999999999862_0.500000000000138	0.54220689421924	0.0271669514641176	-737.509279704039	0.0271616372009444_0.0271669514641176	0.499999999999862_0.500000000000138
97	106	0.533920039144584	0.0225243377873559	-696.000855951883	0.0225243377873559_0.0225295279539272	0.500000000000144_0.499999999999856	0.533920039144584	0.0225243377873559	-700.000855951883	0.0225243377873559_0.0225295279539272	0.500000000000144_0.499999999999856
18	100	0.574900868276797	0.0251113207479637	-622.604235170529	0.0251113207479637_0.0251148065170005	0.500000000000222_0.499999999999778	0.574900868276797	0.0251113207479637	-626.604235170529	0.0251113207479637_0.0251148065170005	0.500000000000222_0.499999999999778
71	113	0.79476836665001	-0.0139534806833707	-721.466864955555	-0.0139534806833707_-0.0139460879614411	0.500000000000196_0.499999999999804	0.79476836665001	-0.0139534806833707	-725.466864955555	-0.0139534806833707_-0.0139460879614411	0.500000000000196_0.499999999999804
36	92	0.600234829868298	0.0304714553503673	-585.304672426697	0.0304714553503673_0.0304789800484198	0.500000000000048_0.499999999999952	0.600234829868298	0.0304714553503673	-589.304672426697	0.0304714553503673_0.0304789800484198	0.500000000000048_0.499999999999952
10	90	1	-0.000340702258038124	-557.139589151476	-0.000340702258038124_-0.000334818334705935	0.500000000000065_0.499999999999935	1	-0.000335743335317244	-561.139589209263	-0.000339778742263542_-0.000335743335317244	0.499999999999995_0.500000000000005
50	108	0.643386910215801	0.0288162731238772	-709.137847178799	0.0288162731238772_0.0288396705010983	0.50000000000041_0.49999999999959	0.643386910215801	0.0288162731238772	-713.137847178799	0.0288162731238772_0.0288396705010983	0.50000000000041_0.49999999999959
20	110	0.816306819930012	0.0201497850393318	-712.451983441413	-0.0156402002309071_0.0201497850393318	0.49922731912583_0.50077268087417	0.95259766163297	0.00365806577677281	-716.401828721548	0.00364039676831172_0.00365806577677281	0.499999999999815_0.500000000000185
3	109	1	-0.0172261534540495	-691.559173604563	-0.0172261534540495_0.0567699326211963	0.502554992492377_0.497445007507623	0.799054510245891	0.0161583971581872	-695.673115307732	0.0161583971581872_0.0161725298350057	0.500000000000033_0.499999999999967
88	105	0.607880849859572	0.022030095741331	-650.314502295429	0.022030095741331_0.0689572518495965	0.503263720872393_0.496736279127607	0.915425396939573	0.0056364251936684	-653.605928114862	0.0056364251936684_0.0835254157118791	0.500819636248361_0.499180363751639
75	117	0.797065288118097	0.0129357060341225	-749.933136392798	0.0129244302605315_0.0129357060341225	0.499999999999882_0.500000000000118	0.79706528879769	0.0129357996432586	-753.933136392347	0.0129243346167209_0.0129357996432586	0.499999999999793_0.500000000000207
80	114	0.533749528707249	0.0246596265444035	-710.654919714152	0.0246596265444035_0.119842079491599	0.500830396053042_0.499169603946958	0.664343688174255	0.01244517906314	-714.44437724128	0.01244517906314_0.13236425947992	0.502510938565473_0.497489061434527
6	100	0.662476694729523	0.023136761527987	-624.578349966963	0.0231269719242388_0.023136761527987	0.499999999999826_0.500000000000174	0.662476694729523	0.023136761527987	-628.578349966963	0.0231269719242388_0.023136761527987	0.499999999999826_0.500000000000174
57	115	0.870342127936693	0.0123664137251378	-747.980510717864	0.0123664137251378_0.0123930181546899	0.500000000000034_0.499999999999966	0.866366875895347	0.0123683230686947	-751.980510726972	0.0123683230686947_0.0123911094896871	0.500000000000012_0.499999999999988
39	108	0.820990122409297	0.0178478138672203	-682.954105881572	0.0178303251643712_0.0178478138672203	0.499999999999747_0.500000000000253	0.820990122409297	0.0178478138672203	-686.954105881572	0.0178303251643712_0.0178478138672203	0.499999999999747_0.500000000000253
49	104	0.753236116468875	0.0238293216009395	-662.467523794148	0.0238293216009395_0.0238663013727653	0.50000000000062_0.49999999999938	0.753236116468875	0.0238293216009395	-666.467523794148	0.0238293216009395_0.0238663013727653	0.50000000000062_0.49999999999938
46	104	0.919936390201701	0.0245412213169301	-671.665406771543	-0.00793236357012268_0.0245412213169301	0.499878976208075_0.500121023791925	0.933335292314717	0.0261544147741651	-675.639778096205	-0.00936414585827623_0.0261544147741651	0.49992144965977_0.50007855034023
58	110	0.925015883114636	-0.00385301475479124	-686.751052917923	-0.00385301475479124_0.0813767538098848	0.50320940054487_0.49679059945513	0.594816262300958	-0.0251863786389407	-689.540848139474	-0.0251863786389407_0.102274439828132	0.504711688264888_0.495288311735112
4	97	0.77708915164872	-0.0137987067985752	-588.814516825776	-0.0138020367860729_-0.0137987067985752	0.499999999999952_0.500000000000048	0.777089157269	-0.0137981334679534	-592.814516780335	-0.0138026119730074_-0.0137981334679534	0.499999999999967_0.500000000000033
11	99	0.661151500921073	-0.0138762217191387	-628.468172470819	-0.0138762217191387_0.0586581454281268	0.505436465570146_0.494563534429854	0.548403302938395	-0.0237842384183485	-630.765032407139	-0.0237842384183485_0.0715985764030225	0.505732993573129_0.494267006426871
72	98	0.778669642812794	-0.0144279697108665	-619.680457547002	-0.0144279697108665_0.0340752890319201	0.501728201021123_0.498271798978877	0.781722706061198	-0.0276551500094039	-623.256857488411	-0.0276551500094039_0.0425853599555379	0.500178062027214_0.499821937972786
16	122	0.525064439653233	0.0417378427923564	-756.894608729726	0.0417210275887581_0.0417378427923564	0.499999999999785_0.500000000000215	0.525064439653233	0.0417378427923564	-760.894608729726	0.0417210275887581_0.0417378427923564	0.499999999999785_0.500000000000215
52	100	0.238571944776492	0.0509770796813638	-626.296447409474	-0.0147474480353248_0.0509770796813638	0.495864146957048_0.504135853042952	0.537460805656945	0.0745180960907258	-628.959184419706	-0.0380649619682807_0.0745180960907258	0.496633737678486_0.503366262321514
63	123	0.395609367640088	0.032943368174859	-757.132153556083	0.0329402104358283_0.032943368174859	0.499999999999932_0.500000000000068	0.395609367640088	0.032943368174859	-761.132153556083	0.0329402104358283_0.032943368174859	0.499999999999932_0.500000000000068
