simNum	IVsNum	P_random	eff_random	AIC_random	gamma_random	prop_random	eff_mean_minClass	sd_minClass	P_minClass_mean	eff_mean_maxClass	sd_maxClass	P_maxClass_mean	correct_factor	CHVP_test_correct
8	107	0.0379060766916967	0.0272286516387583	-713.729527400581	0.0272286516387583_0.0272318243001353	0.5_0.5	0.0271311045618459	0.0129525626014009	0.0385854213476754	0.0277194294540839	0.0126816605544369	0.0310314617522315	1.3321300529503	0.992743504020216
4	97	0.565985568516673	-0.0138176339636312	-588.814424932215	-0.0138176339636312_-0.0138117191214984	0.500000000000001_0.5	-0.0220697713995021	0.0239903388027349	0.359907812111091	-0.00317458267298473	0.0292136454544782	0.913692792043453	1.11643333581517	0.663134481884395
7	113	0.0912211362228798	0.0230169822959791	-712.159666828359	0.0230169822959791_0.0230172371382668	0.500000000000001_0.499999999999999	0.0210583887591095	0.0135104562910126	0.121895003259728	0.0254919968452189	0.0221898848232071	0.253081231354418	1.08102618933664	0.886113894504777
10	90	0.990576521164704	-0.000292470035567692	-557.139552467549	-0.000299565058726349_-0.000292470035567692	0.499999999999992_0.500000000000008	-0.0129084350460193	0.0313304064787963	0.68132287880934	0.0112075342814031	0.0246933498426329	0.651028304561906	1.29705992539786	0.656046434222329
2	115	0.843129969364663	-0.004257309757726	-726.059569806654	-0.004257309757726_0.0575191024149573	0.512342721340493_0.487657278659507	0.00603660672807496	0.021464379015721	0.779037412902221	0.0424068879494577	0.028497729173307	0.139490904179105	1.26449132114002	0.390553795268576
6	100	0.259439682114174	0.0231589801002219	-624.580154498344	0.0231487115690749_0.0231589801002219	0.499999999999998_0.500000000000002	0.0132957820701246	0.0263761676857974	0.615322928971495	0.0339658905084937	0.0204183536332118	0.0993753612450801	1.75589508117614	0.774699755539893
1	91	0.0102275288553666	0.0719057696480326	-562.937066813213	-0.0422553577350303_0.0719057696480326	0.4982079154503_0.501792084549699	-0.0382953787202656	0.0375427858059112	0.31044069259169	0.0675473699036216	0.0274103147366198	0.0156275024630809	1.36532173222721	0.0380911306761956
3	109	0.458669927568736	-0.0176707890168504	-691.567803811692	-0.0176707890168504_0.0570684062653454	0.502524116331565_0.497475883668435	0.000701730539801088	0.0237604842246141	0.976493599002058	0.035837644416775	0.0308819895847156	0.24841600743281	1.90393506262295	0.64247069960695
9	93	0.00332390215535417	0.0756024829428277	-576.607218917983	-0.0555144947675285_0.0756024829428277	0.497063849105633_0.502936150894367	-0.05403671745604	0.0330120547806058	0.105072270365491	0.0748077853697215	0.0250777608929636	0.00365376572064102	1.2629653689342	0.00295428759116149
5	105	0.0527452987826692	-0.0732544484554857	-610.893617912577	-0.0732544484554857_0.0854940734017843	0.500455625061953_0.499544374938047	-0.0666636163134377	0.0373865876671658	0.0774891337181492	0.078516084349877	0.0442873431634129	0.0791765309760246	1.26838196436841	0.0184492560352211
11	99	0.448490416957659	-0.0143453976707348	-628.477943943472	-0.0143453976707348_0.0589487085173743	0.505421781762561_0.494578218237439	-0.00732618582629155	0.0188509736551114	0.698387750918332	0.0526612391220312	0.0309534976088294	0.09205721014849	1.88831847521124	0.23484888695032
18	100	0.214887336690859	0.0252476240008597	-622.618987208976	0.0252415880321381_0.0252476240008597	0.499999999999997_0.500000000000003	0.0178506624462039	0.0217263851135139	0.413271930694388	0.0310287797614908	0.0202265828024801	0.128204710759247	1.01900809187768	0.664821321028788
12	116	0.210549788047761	0.0308770728016797	-734.864243546457	0.0308770728016797_0.0308918576837014	0.500000000000001_0.499999999999999	0.0216992136381405	0.0245234450254349	0.378091688112262	0.0422938716794507	0.0258278795342708	0.10425374837152	1.41608684355149	0.710731644802538
13	118	0.070785212872951	0.0495429267811109	-757.089553266095	-0.0240433604737598_0.0495429267811109	0.498982869306747_0.501017130693253	-0.0131165292643705	0.0305459494612428	0.668419517811126	0.0370480426067387	0.0271696110717155	0.175316496910269	1.35545232630571	0.310331981690211
19	100	0.482050969119998	0.0129913663314188	-635.652336653176	0.0129907850843854_0.0129913663314188	0.5_0.5	0.00962753674581074	0.0202291550086482	0.635177217572488	0.015343685406253	0.0184099902426952	0.406601011227603	1.32481766971357	0.912730364088107
17	118	0.490344197357023	0.0128807430050751	-773.480856424571	0.0128619604950271_0.0128807430050751	0.499999999999992_0.500000000000008	0.00639306501181229	0.0203600346875954	0.754079686424858	0.0189752919034203	0.0186153317867327	0.310146274336391	1.70173904019014	0.853020805979247
15	102	0.956919804673749	0.001723315330125	-619.995072318862	0.001723315330125_0.00179541274341587	0.500000000000372_0.499999999999628	-0.0261916511116169	0.0318227607528724	0.412419927297274	0.0288666360826106	0.0386029553586953	0.456328599372498	1.36882846264231	0.37766966993236
14	103	0.310327081323613	-0.0382439564408113	-618.754494128053	-0.0382439564408113_0.0482838542856632	0.500295153258659_0.499704846741341	-0.0455691008601203	0.0375085190974955	0.227209105715937	0.0558261319958551	0.0466623469313719	0.234319907427899	1.30435096357526	0.130510774487798
16	122	0.0929639280531671	0.041742263319042	-756.893080287647	0.0417214669999923_0.041742263319042	0.499999999999974_0.500000000000026	0.022593369143128	0.0293329020775433	0.442658879297356	0.0558050939218856	0.0246508608268269	0.0253664916700609	1.24043988109502	0.470018448604889
20	110	0.24785471938188	0.0203617382748367	-712.453555641826	-0.0158571157611796_0.0203617382748367	0.499221073643763_0.500778926356237	-0.00343078109909075	0.0211788544661071	0.87161294608016	0.0114863593293443	0.0175260384619996	0.513598688346537	1.18079177441674	0.657330754386031
21	90	0.717593857339635	0.00776954062050913	-560.091344308617	0.0077658114610322_0.00776954062050913	0.49999999999999_0.50000000000001	-0.0121814353780916	0.0352150701154278	0.73022265030149	0.0204483681325486	0.0214138575539648	0.342208286723189	1.29361235403297	0.533939911326593
22	103	0.16125285397249	0.0381747866309037	-615.893307661515	0.0381747866309037_0.0381754777204911	0.5_0.5	0.0271928946413032	0.0270528755188287	0.31719086083282	0.0493921857149036	0.0313058864030038	0.11772445895927	1.13254918359901	0.643858748382387
24	107	0.0598757367668601	0.0289567018060814	-697.96328018539	0.0289567018060814_0.0289665315110104	0.500000000000001_0.499999999999999	0.0263344628328209	0.015223745034332	0.0865716682358015	0.0311100378345384	0.0156899163914946	0.0499764802394078	1.35481940366331	0.912823695043274
25	103	0.279784188674809	0.0185203802370764	-647.267085105636	0.0185159363546276_0.0185203802370764	0.5_0.5	0.00775850654549118	0.0259042941875886	0.765163004174842	0.028889393518609	0.0170446747742449	0.0931411617069685	1.34127252287191	0.620345641894096
23	114	0.00254255916505576	0.079716489354651	-733.859118488253	0.00898708784704632_0.079716489354651	0.498940499666866_0.501059500333134	0.017158810452407	0.0331279694570824	0.605502005076208	0.0713085994793108	0.0258220547984136	0.00671605625639967	0.998694272469418	0.197027766491656
26	109	0.65966615218242	-0.0114301298439297	-676.256204036778	-0.0114301298439297_0.0639114326751323	0.502774436458784_0.497225563541216	-0.00317085532696751	0.0258838168711741	0.902728028349106	0.0540099571677135	0.034238775199537	0.117616697376369	1.79272215076204	0.364203365644508
27	130	0.211115883172483	0.0243698071070377	-828.495599393579	0.0243624106852781_0.0243698071070377	0.5_0.5	0.0112244843436288	0.0272621395853027	0.681224829352254	0.0358853172226345	0.0193911690774957	0.0665145346497594	1.4332794591279	0.613948159386252
30	119	2.05502036321101e-05	0.100741628962805	-757.830375163324	-0.00792266918246065_0.100741628962805	0.497169744721723_0.502830255278277	-0.00533238533251899	0.0317894909140665	0.867074573484653	0.097559237391414	0.0227005584543842	3.56910152646753e-05	1.16061719092707	0.0109469742774346
28	114	0.294044040524527	0.035574808603218	-695.03346913435	0.0103993493173784_0.035574808603218	0.499996325386158_0.500003674613842	-0.0143654050540163	0.0449935871403004	0.750106156717733	0.0560972181685268	0.0337460548236937	0.0992173892856257	1.43294247533083	0.317605557361738
29	113	0.744472625560394	-0.00956491484152638	-696.872197128815	-0.00956491484152638_0.0770565914512274	0.502877473363313_0.497122526636687	-0.00371147829508843	0.0292735732947944	0.899337141168001	0.0686016524225372	0.0368614426757301	0.0653569864206551	1.74352029307395	0.257491439366383
