simNum	IVsNum	P	eff
5	707	0.294997380649611	0.0300016221306017	
34	708	0.827892290669595	0.0112951958760682	
8	699	0.41656943608098	0.0254841989735312	
18	694	0.71192038991072	0.0150938889468075	
77	728	1	0.000614305624958981	
44	673	0.501048890843618	0.0198289029534001	
91	755	0.329502655420299	0.0251345780926041	
21	683	0.999999999996842	-0.00338491896385855	
51	700	0.762470656763137	0.0141805796517758	
97	700	0.494188379341424	0.024629097526112	
25	670	0.994307486636164	0.00347168917358331	
87	697	0.491919243520746	0.021511811213397	
31	726	0.999986840555934	0.00266349863659031	
68	758	0.918407123284961	0.00788256898539453	
1	711	0.554741503726287	0.0194530586095294	
48	702	0.0408750974064632	0.0516106494558014	
54	682	0.403703408232374	0.0275525839735805	
11	695	0.469774229972453	0.0185291861268292	
41	727	0.897991091403672	0.00889702331354511	
15	708	0.578155739715079	0.0172888949504802	
71	660	0.939393313575835	0.00784923960377679	
38	721	0.934290697070882	0.00712620854724649	
81	746	0.33674153911347	0.0269801783488205	
28	734	0.999999999875674	-0.00211677375803592	
94	707	0.937351319609449	0.00731019018515628	
58	666	0.999999842858393	0.00132780988528972	
64	667	0.360031272562178	0.0254220182300481	
84	686	0.221860017921204	0.0304795078149926	
74	695	0.639345351655031	0.0157551670164116	
26	677	0.985165770678619	0.00626390282516616	
88	739	0.999999999999996	0.00157862664826005	
22	727	0.631294854520531	0.0141323569203431	
45	688	0.291211253118757	0.0284581811749838	
6	696	0.414230765241284	0.0239941942379838	
92	681	0.72413577795266	0.0136256033351315	
19	674	0.246057029958662	0.0345683837057761	
16	677	0.999992315097285	0.00191421899681085	
9	711	0.147700613151587	0.0369506163194019	
69	739	0.914804164103658	0.00924417459303194	
42	697	0.567914846701165	0.0161363633924715	
55	692	0.694130663612276	0.0137932276260115	
72	733	0.606150611135373	0.0157724289499457	
49	724	1	-3.764464783497e-05	
32	746	0.958255830691498	-0.0068285555913777	
29	634	0.301917410318071	0.0276677252537322	
35	707	0.242534145340611	0.0303833633643171	
98	726	0.243095666144324	0.0291130284509371	
95	757	0.275581657678117	0.0257696406081383	
78	749	0.992708716436073	0.00602400037881815	
82	773	0.995596995896649	0.0057509220148274	
52	662	0.557184435781959	0.0198342197491204	
12	697	0.840709805525365	0.00877354962791824	
61	773	0.269763888510312	0.0269454263399859	
65	709	0.325599345404693	0.0259690902272576	
85	693	0.135672734078385	0.0357012521079902	
75	644	0.211633423157132	0.0359490174523711	
2	767	0.374093818001835	0.0252248485625781	
39	667	0.460085635599431	0.0225115672902154	
59	708	0.766100429614063	-0.0144710680642936	
23	716	0.435425576896607	0.0234447150210307	
46	736	0.338406227774713	0.0222754615804825	
10	717	0.844688488386827	0.00989083408792899	
17	767	0.155058917890268	0.0371766217118205	
56	655	0.876417581699441	0.0107564661848107	
43	691	0.307212973110571	0.0282465638833913	
89	771	0.996025782515958	0.00515941122736919	
50	710	0.730698120005664	0.0140118046510046	
99	682	0.434519715444522	0.0263922060196605	
20	697	0.344291140361052	0.0293968716970506	
83	688	0.828207744604577	0.011796152407851	
96	750	0.999219963131805	-0.00542105249078602	
70	773	0.40170401787566	0.0197065888327786	
36	685	0.394442107526126	0.0218812101765191	
27	631	0.99993251289829	-0.00305810709088782	
30	728	0.145276160177729	0.0435853208304465	
53	685	0.840575193035365	0.0104526302219314	
73	752	0.0446698881528766	0.0422596391160852	
93	675	0.252547863678866	0.0248687013086897	
33	640	0.99752485085884	0.00541416814147209	
76	681	0.185393494521859	0.0368919642331789	
7	729	0.999999632995802	-0.00315661181204328	
66	736	0.958298594219792	-0.00816190736477705	
86	727	0.319034477591533	0.0271109118327207	
3	716	0.380760148920126	0.024605870775461	
62	760	0.502227519149714	0.0176259366987278	
79	759	0.861176333239379	0.0111156449580302	
24	695	0.954657357054815	0.00811513538862515	
47	724	0.651565081771547	0.0153898465038176	
40	737	0.928411478088084	0.00779823720477411	
100	717	0.999999723970212	-0.000212631628239211	
57	746	0.999972803588587	0.000365389169616296	
37	727	0.928540026458731	0.00819155850050676	
60	711	0.537002095401071	0.0206059894876081	
90	739	0.239433450037481	0.0299169630536741	
4	698	0.478937380894793	0.0233302345781204	
63	733	0.999999999998664	0.00205791878727441	
67	732	0.241332803831339	0.0278784606437927	
80	695	0.905365669335805	0.00920530701580107	
13	697	0.476131692259547	0.0168774585983188	
14	694	0.927176836321287	0.00788132189441652	
