simNum	IVsNum	plei_test	P	eff
93	90	0.145	8.32998034876486e-23	0.21886548135602	
41	91	0	1.38796059553878e-20	0.223449069066933	
99	92	0.003	5.7321461745493e-23	0.215941804614325	
61	93	0.02	1.11522118040505e-18	0.179668058715182	
65	98	0.181	7.52652743772457e-18	0.164808581443196	
45	92	0.772	5.73156255005677e-23	0.191900118115948	
81	98	0.048	3.99132324522173e-21	0.199927929234432	
83	97	0.064	1.02411453878064e-20	0.19742797935296	
35	93	0.667	9.50046576447097e-23	0.195628970688053	
47	91	0.003	5.23497810209257e-21	0.201259874803615	
71	87	0.443	1.38982019486506e-26	0.240562414900632	
31	95	0.361	1.08843695472648e-26	0.221078161527315	
49	94	0.106	2.11163937918449e-20	0.198337098907724	
77	100	0.003	1.24257531156459e-17	0.186893454297977	
11	92	0.011	1.00560155534701e-18	0.185009536298402	
15	95	0.154	2.3359108088372e-20	0.190122018334651	
75	102	0.284	1.40204984707919e-24	0.207318184946766	
63	104	0.049	3.14856022963719e-19	0.172534226230363	
97	101	0	1.83943021793298e-20	0.215251579813881	
67	103	0.638	3.71514264710199e-26	0.206982426471437	
87	105	0.122	3.38323791257044e-20	0.169557637014675	
95	108	0.745	3.88362936313954e-25	0.179707229862177	
53	105	0.006	2.94678556521466e-23	0.189838525818609	
73	106	0.462	1.40892244761855e-25	0.194314524920167	
57	108	0.107	5.1351396458146e-24	0.195249717998618	
19	100	0.047	6.66019014749535e-23	0.196695783895074	
85	109	0	6.71975506245096e-20	0.215187881779632	
59	109	0	1.3794333109411e-19	0.180152178405866	
37	106	0.146	1.17282287169069e-21	0.182547989365231	
69	112	0.182	3.71667626290885e-24	0.191458204479875	
27	100	0	7.12946335119769e-20	0.178643860807987	
91	110	0.01	6.28988150439591e-24	0.194977823291182	
5	105	0.021	4.38410132524402e-22	0.191639360263749	
89	110	0.007	5.03392112485367e-25	0.212059559344504	
55	112	0.052	4.34949776872694e-21	0.185523199132016	
9	108	0.01	3.56421964710848e-24	0.197855156013884	
17	109	0.248	2.32358984998309e-22	0.181267260735858	
79	117	0.902	2.19717070838145e-35	0.215758796563626	
29	109	0.003	2.67363017490958e-24	0.209440906308943	
51	108	0	8.97432549001485e-21	0.194749665698621	
33	115	0.055	3.67356207572498e-25	0.194541299233081	
43	114	0.077	3.96516602721066e-28	0.223404214604244	
7	112	0.003	3.28141622138903e-23	0.209503405361739	
13	115	0.342	1.41334625312061e-24	0.186230680832097	
25	115	0	6.45186087039104e-17	0.171560451725061	
39	115	0.178	4.4750433131891e-24	0.188201899092569	
23	116	0.01	1.4662235035628e-29	0.206602395963	
1	119	0	2.46800971947902e-29	0.225803679060965	
3	129	0	1.41217999008236e-27	0.217762590919979	
21	125	0.343	2.45307153939257e-30	0.204975607823943	
48	97	0.457	2.78132986391297e-21	0.181391032048254	
98	96	0.048	2.35991805236764e-20	0.194390119601582	
60	93	0.064	7.73805417195012e-20	0.19340235012024	
54	94	0.022	9.17211007910964e-26	0.220936417301738	
84	107	0.053	4.22365010155934e-26	0.22130536165862	
88	101	0.424	1.99680004414073e-21	0.180653682305059	
62	108	0.118	4.03244246977289e-24	0.19632460154487	
82	106	0.363	9.58386381812212e-27	0.212220934930278	
50	105	0.166	7.3293909252666e-21	0.181331964402422	
66	112	0.374	1.72543556296875e-30	0.229292684929608	
64	102	0	1.03917908617901e-25	0.232677230128411	
42	113	0.64	1.62943012009643e-29	0.211289642873829	
78	104	0.001	3.02767978402759e-23	0.18907498108014	
70	99	0.546	4.61418745660934e-28	0.225678140458926	
94	117	0.005	1.03548318399359e-23	0.18934286099943	
46	108	0.019	2.09089431917238e-21	0.187859881394165	
72	103	0.004	2.34342381551235e-21	0.196185509778686	
68	110	0.036	2.79040332843964e-18	0.16498791235457	
80	95	0.037	4.39646563280448e-19	0.177338423463025	
32	109	0	1.47587912601508e-27	0.224226664715331	
58	104	0.059	6.62334158263549e-25	0.213759614178994	
16	110	0.455	8.41132280373324e-26	0.198636616880029	
86	105	0	2.39126566804946e-21	0.191661244592068	
6	102	0.362	7.43924404383881e-26	0.218703247180726	
12	106	0.019	5.53022927740656e-20	0.190600814255218	
56	102	0.553	1.47547924071172e-27	0.219828381155184	
52	102	0.557	5.62099761472132e-27	0.213632931819029	
18	97	0	6.75404030769709e-20	0.191545474442248	
40	96	0	2.18727894000103e-22	0.19624121233593	
30	100	0.001	2.7656829318578e-25	0.210366282842242	
10	99	0	5.26814734171078e-19	0.179329970146126	
92	106	0.011	1.26461506855225e-17	0.16229843650635	
96	115	0.051	1.42830559410978e-24	0.196770233430217	
26	99	0.006	3.14586313199228e-23	0.224680996173584	
100	125	0.027	2.95269368640117e-28	0.197812867263118	
20	110	0.02	5.72268427582101e-23	0.185568263279877	
74	118	0.065	1.30125236033506e-24	0.192897752095419	
38	107	0.013	4.94828743585591e-19	0.168443980276225	
90	112	0.164	2.3725374130449e-24	0.195669476367781	
22	99	0.116	1.34377539144731e-20	0.192599035331903	
8	111	0.52	4.6726712794415e-29	0.211711456497525	
76	128	0	1.06724681674791e-20	0.172274924932017	
28	117	0.04	1.22400684067297e-26	0.203739889823566	
14	115	0.008	3.14930250892493e-23	0.199148865527831	
36	137	0.04	3.36667949148534e-29	0.198397090800258	
34	121	0.287	5.58853360120469e-28	0.203025128444622	
44	117	0.005	7.84384221622365e-21	0.166892044300719	
24	118	0.311	2.32974312824164e-28	0.202643639820043	
2	112	0	4.9014930862964e-28	0.217177765381687	
4	121	0.543	7.81650394922658e-32	0.20944697933093	
