simNum	IVsNum	P_random	eff_random	AIC_random	gamma_random	prop_random	eff_mean_minClass	sd_minClass	P_minClass_mean	eff_mean_maxClass	sd_maxClass	P_maxClass_mean	correct_factor	CHVP_test_correct
6	92	4.14239118489421e-10	0.169936172256757	-570.949430153735	0.169936172256757_0.169942373569523	0.500000000000002_0.499999999999998	0.163062468147589	0.0242573053402255	1.53073870000828e-09	0.177378401756932	0.0223406206917972	5.10374388948404e-12	1.21731194772121	0.743714751532072
8	95	1.01483072226589e-11	0.216907827770113	-583.627024278807	0.216905707861092_0.216907827770113	0.499999999999998_0.500000000000002	0.208229376928268	0.0240372839251926	1.27686567847998e-13	0.228999917481323	0.0279521337600233	1.25734158758906e-12	1.39521481680757	0.714025384079359
2	109	5.81722581577171e-18	0.195105545474538	-702.292927910553	0.195102074169492_0.195105545474538	0.499999999999997_0.500000000000003	0.188641104460313	0.0188316538215304	4.25903174226686e-17	0.199346165928852	0.0187656820134554	1.77969679197168e-18	1.57870286606409	0.856954381080295
3	99	1.37805983884144e-21	0.237655450525344	-623.92755063326	0.162812179813361_0.237655450525344	0.472467202932277_0.527532797067723	0.178264243630835	0.0399274883801235	2.14708998280857e-05	0.224942339592397	0.0193192268184903	3.45080803483145e-20	1.71203695876269	0.500517070824866
4	98	3.44218651419219e-06	0.160999718237096	-611.206339585111	0.160999718237096_0.244798432028376	0.50009404593675_0.49990595406325	0.174866228499451	0.0326796245967783	5.84481298920705e-07	0.23057659062778	0.0345369514682871	1.53226337672803e-09	1.37153533576527	0.341620863802471
10	114	5.29635896011811e-21	0.20096160037967	-735.702823688097	0.200951952532105_0.20096160037967	0.499999999999998_0.500000000000002	0.198451408522589	0.0159308794129012	6.07567068647472e-23	0.204322317452918	0.0173012759881558	1.88168480490608e-21	1.84730313625401	0.958763653476462
9	116	7.42646814251905e-16	0.17326059313054	-754.229814901246	0.17326059313054_0.176678912099486	0.500266683041702_0.499733316958298	0.165782522970235	0.0184816740826881	6.48891531904461e-15	0.184635963955382	0.0207016397988799	8.52837688404772e-15	1.20174595162411	0.573794307620194
7	104	9.03013174427013e-10	0.154952582170716	-648.913085158717	0.154952582170716_0.244712015407963	0.507494199068883_0.492505800931117	0.15824415557078	0.0229652620199723	4.54278348169676e-10	0.241553770731767	0.034146385480317	1.87230105740585e-10	1.4091323845129	0.0729436960707355
5	119	3.62360644312932e-13	0.229791772035415	-747.80525753861	0.125990934671778_0.229791772035415	0.499254481933206_0.500745518066794	0.136923962759122	0.0369803177350527	0.000325886818330753	0.219602221310156	0.0280761677041683	2.44843977846732e-12	1.14544777810626	0.0908499877809622
1	114	8.05951348918466e-09	0.200460249449769	-714.304649475507	0.200460249449769_0.205727036434275	0.500802658104002_0.499197341895998	0.171990919834881	0.0321543243379836	4.67578809421458e-07	0.234504677667134	0.0279884789867096	1.66086183469489e-13	1.59406975042261	0.2574858584775
11	83	4.4569867946882e-08	0.20117337848484	-493.832767274622	0.127896558615233_0.20117337848484	0.491495261850825_0.508504738149175	0.11744602197233	0.0408091421284957	0.00510227859117087	0.210247562573688	0.0333478110282141	1.37707628228547e-08	1.24228807244417	0.106335743280288
17	98	9.02974038023192e-15	0.181820140017388	-605.221383589281	0.181820140017388_0.181823870754213	0.500000000000002_0.499999999999998	0.173654106961136	0.0198637719538741	6.93806225442031e-14	0.19201024832421	0.024827497544496	9.82913960538247e-12	1.82899111040467	0.814247322260687
15	95	1.67537422005535e-14	0.19032133333465	-614.348838143706	0.190307287255208_0.19032133333465	0.499999999999984_0.500000000000016	0.182838083489095	0.0248079306407778	6.54010360516197e-11	0.195653329046535	0.0209642788435398	4.8232389625477e-15	1.53569527460619	0.852522054642588
12	107	5.34352036557267e-08	0.190230114945541	-675.531267585406	0.190127428273263_0.190230114945541	0.499999999999767_0.500000000000233	0.161775882715568	0.0340025678326844	6.21359078678101e-06	0.218723294993283	0.0324761139822998	8.74557920020698e-10	1.19913673798291	0.277343504411152
13	114	1.01109565958336e-11	0.205416373946732	-706.207448761842	0.205368089211747_0.205416373946732	0.499999999999854_0.500000000000146	0.184638836393635	0.0324805628529121	1.03994522351818e-07	0.225860592559992	0.0270813860302842	2.03229709754435e-13	1.76346916232288	0.561244308874012
