simNum	IVsNum	P_mbe	eff_mbe	P_egger	eff_egger	P_ivw	eff_ivw	P_weightedMedian	eff_weightedMedian
61	102	0.00444401518454117	0.133715261659671	0.157430962344546	0.107638488898351	8.19165056391603e-07	0.0988399344631211	1.07370173539316e-06	0.113154523970114	
26	96	0.259633759957668	0.0754003493238503	0.370649572101514	-0.0648652856537087	0.000153835668443676	0.0683785985628033	0.00762235525359123	0.0613560152877736	
6	97	0.220004672605314	0.0823313278601332	0.736977395476161	0.0290881699088183	0.00117987104240954	0.0717421527392885	0.00789536714580531	0.064461674941119	
76	91	0.246979395128779	0.070365425785354	0.576073676234606	0.0486132606207781	8.83633851425724e-05	0.0731751268930142	0.00269939265827151	0.0696185893316976	
36	113	0.241489516949821	0.0640834927001391	0.0180494924456645	0.156969171003512	1.30490475259896e-13	0.125285907435471	1.75946094925247e-06	0.0999544360116716	
16	111	0.155574484581375	0.0836522040035936	0.182181267320982	0.0821277956130147	6.17436749375569e-07	0.0791044169060514	0.000192923375807313	0.0777319230322626	
11	102	0.946956043712452	-0.0038875072482758	0.951148032723601	0.00573935532378319	0.107104145789456	0.0363904128048619	0.0549838647118923	0.0437403524741119	
71	119	0.131700998070235	0.0731800667606286	7.42106273254883e-06	0.262150879046182	7.07999709591836e-12	0.108262938319441	3.50257176518825e-05	0.0835935628461118	
81	139	0.0443743917301183	0.113105726857061	0.0386648648506986	0.127313969205608	8.98351018778472e-09	0.0837552968877213	6.73557768717731e-06	0.0821824487775693	
91	109	0.827725966944041	0.0127741292525957	0.152871316963139	0.109172165223183	7.54389702590514e-06	0.0842404881084768	0.00253152049718342	0.0656427634816319	
41	113	0.0558546146440059	0.10661865792844	0.386444147677506	0.0571590786078458	6.54570604422654e-07	0.0905241201559695	1.3386816168206e-05	0.0938140249359053	
56	103	0.0161632150916484	0.154175784901052	0.022896400226583	0.132640879920807	3.95884884353279e-07	0.0802711837036931	8.4361461379981e-05	0.0828740547371136	
