"simNum"	"IVsNum"	"P_largestGroup"	"eff_largestGroup"	"AIC_random"	"gamma_random"	"prop_random"	"eff_mean_minClass"	"sd_minClass"	"P_minClass_mean"	"eff_mean_maxClass"	"sd_maxClass"	"P_maxClass_mean"	"correct_factor"	"CHVP_test_correct"
"1"	6	83	0.184244205040463	0.0603670443641302	-506.555455999347	"-0.0549232770820383_0.0603670443641302"	"0.497749165683409_0.502250834316591"	-0.0514169665161326	0.0379416116657737	0.179087883421456	0.0615100538757621	0.0450809172754826	0.176163103934768	1.17260423306024	0.0699547308738023
"2"	9	114	0.383978152125377	0.0220319952483339	-723.535315067193	"0.0220319952483339_0.0911814573582723"	"0.501478963029953_0.498521036970047"	0.0281718747208217	0.0252085630467477	0.266128871187193	0.0853654926669352	0.0347930621711986	0.0156737060283995	1.08754721590752	0.202517506965441
"3"	1	99	0.726985585722181	0.00886969453378453	-606.353581107444	"0.00886969453378453_0.104151478579331"	"0.509725247997779_0.490274752002221"	0.00766203513160059	0.0253319035149477	0.762938014759878	0.10501184289548	0.0299626914076386	0.000690732660951264	1.24775806729687	0.0191250615609774
"4"	7	119	0.265722159943292	0.0392220330190643	-731.196249750538	"0.0392220330190643_0.039247285506201"	"0.500000000000009_0.499999999999991"	0.0145980732566044	0.0350737767034989	0.678012031799823	0.0638631357555854	0.0351042334803469	0.0714098702845854	1.06284214804507	0.341204545102069
"5"	3	105	0.00548092983909514	-0.0808377790420818	-628.202292459687	"-0.0808377790420818_0.151434078248429"	"0.511723385920833_0.488276614079167"	-0.0687769991444046	0.028497684480202	0.0175522312543146	0.135719435561586	0.0382212133997418	0.000578280996663753	1.64462082412581	5.87653249917622e-05
"6"	2	103	0.361240051431536	0.0339080964328511	-628.904313164517	"0.0339080964328511_0.0398762984125012"	"0.5058703837826_0.4941296162174"	-0.000151783763616956	0.0369721251923139	0.996732426977623	0.0734656120063548	0.0284004022690901	0.0110978926167982	1.87868364726711	0.264735666173708
"7"	5	106	0.0476422771505677	0.0668590680566845	-642.367951020054	"-0.0187709371723483_0.0668590680566845"	"0.498701543998035_0.501298456001965"	-0.0192357844943442	0.0388114931951873	0.621197691657498	0.0666977699248339	0.03336235029697	0.048171145831973	1.41708278660314	0.150789004289659
"8"	8	111	0.0991018880945771	0.0525987064022538	-651.628773899822	"0.0369179546225233_0.0525987064022538"	"0.491804226821873_0.508195773178127"	0.0151515164492126	0.0315325365615377	0.631823159851285	0.0718609708604967	0.0316233713991637	0.0250060408089655	1.22993126917977	0.25970090695496
"9"	4	119	0.358300560135119	0.0300213725222338	-697.817545267735	"0.0300213725222338_0.0300263039796599"	"0.500000000000001_0.499999999999999"	-0.00137504518910014	0.0325537106148087	0.966379341935742	0.0612911766100857	0.0417774564133117	0.145012506716708	0.943197523851886	0.221671019694846
"10"	10	115	0.2479328764275	0.0439547354566145	-670.251845763723	"0.0439547354566145_0.0439702554113321"	"0.5_0.5"	0.0190769371330791	0.0378485596648794	0.615210644490033	0.069099056408546	0.041637778759331	0.09975803788192	1.52400567260362	0.546233908209135
