simNum	IVsNum	P_random	eff_random	AIC_random	P_fixed	eff_fixed	AIC_fixed
41	98	0.0214068003043619	0.035250409514369	-639.692974889015	0.0214068003043953	0.035250409514369	-641.692974889015
86	106	0.000698309163560052	0.0543491035057726	-676.738668134942	0.000672792992684531	0.0538306971038223	-678.288667928196
81	117	0.0025068051443751	0.0440445402687069	-748.161841413248	0.00154546122676724	0.0441652227840195	-749.735135750236
76	112	0.0118926979210105	0.0412344439647489	-703.399524743378	0.0068001252270138	0.0419768711832445	-701.729175868254
21	92	0.0717665958896413	0.0353640077994643	-553.417949912598	0.0717665934410233	0.0353640087803161	-555.417949912288
91	96	0.0158254457289109	0.0495050333484462	-558.355469293277	0.015705116741837	0.0495050340009408	-560.355469287437
46	97	0.493061314701246	0.0112914401284279	-623.704574225242	0.488787654962266	0.0110305283527419	-624.685200371163
71	103	0.00276840971850297	0.0509806617629221	-647.951584401618	0.00278053826198268	0.0507625365803824	-649.943598685291
82	93	0.0143268064017081	0.0386608783087924	-609.441006933109	0.00855854408006945	0.0392836235150955	-611.360011849595
51	100	1.32240507381906e-05	0.0672747245032178	-633.990151549796	8.41574943861214e-06	0.0672747245032178	-635.990151549796
92	85	0.0269669633470334	0.0416906295902167	-519.073567983776	0.0269669631716129	0.0416906316461064	-521.073567990963
87	97	0.245588768234828	0.0204155245742029	-599.101861363395	0.150280773152666	0.0245920648345075	-599.865092097479
1	99	0.00197907598346015	0.0550004435378251	-609.028942815015	0.00189800916524488	0.054382266502373	-610.889657765738
6	83	0.849861100995715	0.00364033409502367	-511.777355662176	0.842691604077081	0.00368090835549269	-513.147721376199
31	127	0.00418550212597962	0.0450817604885221	-804.571189398965	0.00624155468422361	0.0415594039689201	-803.680558629499
96	116	0.0797625765610772	0.0303430246282046	-700.771906976954	0.0840386953996801	0.0296149837742946	-702.658683212065
47	91	0.310705043102502	0.0214903401215295	-557.223982274931	0.206357448264666	0.0226800308098196	-559.202733533687
26	105	0.194128845964988	0.0241631404935189	-639.719382924444	0.184403536006855	0.0240309513403569	-641.160585389631
22	90	0.000199961184479633	0.0772366988950308	-542.400031312534	0.000365365590363059	0.0709312733139907	-542.994577146307
16	124	0.0158333791619962	0.0420412882312303	-748.024807930607	0.0158333795324945	0.0420412847616709	-750.024807919294
42	108	0.245152428292163	0.0194425814697038	-670.513759338616	0.24515242792991	0.0194425815078333	-672.513759340497
61	112	0.0658605195092482	0.0316364216323088	-671.06191514592	0.0594012155563661	0.0317380979415321	-673.031566352235
97	99	0.0322579604429524	0.0358384430681697	-615.974050637296	0.0283471180932152	0.0360098791944776	-617.599386453827
23	89	0.889670494590544	0.00242130128527357	-539.372526471003	0.889670588356858	0.00242130385791687	-541.372526438701
48	102	0.00195886426076196	0.0565990512768571	-614.440544743192	0.00195886426035906	0.0565990544085569	-616.440544743632
7	119	0.0153970973415865	0.0391899700695615	-737.188720691994	0.015397097324344	0.0391899705741249	-739.188720700866
