simNum	IVsNum	P_random	eff_random	AIC_random	gamma_random	prop_random	P_fixed	eff_fixed	AIC_fixed	gamma_fixed	prop_fixed
25	114	0.772475512173295	0.00980676727714085	-740.489844234516	0.00980676727714085_0.00980902739317125	0.500000000000051_0.499999999999949	0.772475512173295	0.00980676727714085	-744.489844234516	0.00980676727714085_0.00980902739317125	0.500000000000051_0.499999999999949
66	106	0.488628319421895	0.0290815519215454	-667.107848494232	0.0290808482596251_0.0290815519215454	0.499999999999981_0.500000000000019	0.488628319421895	0.0290815519215454	-671.107848494232	0.0290808482596251_0.0290815519215454	0.499999999999981_0.500000000000019
11	105	0.601153637777443	0.01623090781196	-668.55432685142	0.01623090781196_0.0615331187023972	0.505320255677216_0.494679744322784	0.691029688617873	0.0170170399927645	-671.686316497203	0.0170170399927645_0.0604102445845277	0.50044694002823_0.49955305997177
21	75	0.40433796616216	0.0471606179447688	-465.6967626391	0.0471522083045868_0.0471606179447688	0.499999999999997_0.500000000000003	0.40433796616216	0.0471606179447688	-469.6967626391	0.0471522083045868_0.0471606179447688	0.499999999999997_0.500000000000003
57	83	0.873786403376681	-0.0137352761094562	-529.787238796614	-0.0137552694478718_-0.0137352761094562	0.499999999999852_0.500000000000148	0.873786403376681	-0.0137352761094562	-533.787238796614	-0.0137552694478718_-0.0137352761094562	0.499999999999852_0.500000000000148
40	99	0.893278058327438	0.00815587567260448	-633.820468660849	0.00814887264513742_0.00815587567260448	0.499999999999848_0.500000000000152	0.893278058327438	0.00815587567260448	-637.820468660849	0.00814887264513742_0.00815587567260448	0.499999999999848_0.500000000000152
8	101	0.716757910163063	0.0137128232985018	-626.532540400893	0.0137128232985018_0.0137128204212983	0.5_0.5	0.716757910163063	0.0137128232985018	-630.532540400893	0.0137128232985018_0.0137128204212983	0.5_0.5
14	104	0.90942043975685	-0.00437749296131326	-666.477491096912	-0.00438116558623627_-0.00437749296131326	0.499999999999987_0.500000000000013	0.90942043975685	-0.00437749296131326	-670.477491096912	-0.00438116558623627_-0.00437749296131326	0.499999999999987_0.500000000000013
72	109	0.823891563571052	0.0108173159783101	-680.970483210953	0.0108173159783101_0.010822716664248	0.500000000000104_0.499999999999896	0.823891563571052	0.0108173159783101	-684.970483210953	0.0108173159783101_0.010822716664248	0.500000000000104_0.499999999999896
27	113	0.556608343878767	0.0214014685591776	-720.681870033891	0.0213986911892633_0.0214014685591776	0.499999999999961_0.500000000000039	0.556608349024938	0.0214019958162787	-724.681870028062	0.0213981634983823_0.0214019958162787	0.499999999999844_0.500000000000156
92	114	0.672716682349679	0.0189302701100931	-707.076483075311	0.0189302701100931_0.0189353407454955	0.500000000000082_0.499999999999918	0.672716697080959	0.0189309512998694	-711.076483042287	0.0189309512998694_0.0189346566053232	0.500000000000037_0.499999999999963
84	109	0.863948147418155	-0.0127034154896669	-709.028277851783	-0.0127034154896669_-0.0126751780462428	0.50000000000007_0.49999999999993	0.863948147418155	-0.0127034154896669	-713.028277851783	-0.0127034154896669_-0.0126751780462428	0.50000000000007_0.49999999999993
24	112	0.604138286751663	0.030841081743232	-707.188949738233	0.030841081743232_0.0308527353744154	0.50000000000025_0.49999999999975	0.604138286751663	0.030841081743232	-711.188949738233	0.030841081743232_0.0308527353744154	0.50000000000025_0.49999999999975
50	97	0.518670083748174	0.0415483277725602	-609.7584082221	0.0415322446817414_0.0415483277725602	0.499999999999479_0.500000000000521	0.51867008122214	0.0415367288106507	-613.758408231604	0.0415367288106507_0.0415438420528986	0.500000000000184_0.499999999999816
58	96	0.859725893813587	-0.00834112585160364	-606.137580946575	-0.00834112585160364_0.0730732979680426	0.50147202310641_0.49852797689359	0.706727109037632	-0.0234854302902666	-609.52393639676	-0.0234854302902666_0.0907609788578313	0.503194041214108_0.496805958785892
15	102	0.818302486812805	0.0197754103576268	-638.899422562616	0.0197754103576268_0.019807776220536	0.500000000000076_0.499999999999924	0.818302486858805	0.0198076875336126	-642.899422563675	0.0197755032922592_0.0198076875336126	0.499999999999798_0.500000000000202
44	108	0.794533362490669	-0.00774571523669825	-683.260608786574	-0.00774571523669825_0.0685724848457693	0.509114290412464_0.490885709587536	0.750330844230008	0.025729627328411	-685.747248591417	0.025729627328411_0.0257707240956022	0.500000000000481_0.499999999999519
81	104	0.969654878390136	0.00286468568573394	-660.970680981237	0.00284371415877518_0.00286468568573394	0.499999999999741_0.500000000000259	0.969654878390136	0.00286468568573394	-664.970680981237	0.00284371415877518_0.00286468568573394	0.499999999999741_0.500000000000259
32	123	0.725995070217588	0.0185915734309222	-775.016019848185	0.0185915734309222_0.0185967745868599	0.500000000000031_0.499999999999969	0.725995070217588	0.0185915734309222	-779.016019848185	0.0185915734309222_0.0185967745868599	0.500000000000031_0.499999999999969
91	97	0.611821773679196	0.025767182565237	-586.197669412985	0.0257606387090626_0.025767182565237	0.499999999999995_0.500000000000005	0.611821773679196	0.025767182565237	-590.197669412985	0.0257606387090626_0.025767182565237	0.499999999999995_0.500000000000005
49	92	0.570821534922996	-0.0256011113315518	-581.294658091868	-0.0256011113315518_0.0760768440522367	0.501456772952525_0.498543227047475	0.291039135296459	-0.0389288510844034	-584.82841844647	-0.0389288510844034_0.091649422799145	0.505243653966238_0.494756346033762
83	114	0.877632559730688	0.0071887734148925	-682.135347243602	0.0071887734148925_0.00719442270803006	0.500000000000026_0.499999999999974	0.877633138512434	0.00719156314091347	-686.135347220707	0.00719156314091347_0.0071916329038903	0.5_0.5
12	100	0.394706689216024	0.0336533385293538	-618.443701936799	0.0336520501471298_0.0336533385293538	0.499999999999986_0.500000000000014	0.394706689216024	0.0336533385293538	-622.443701936799	0.0336520501471298_0.0336533385293538	0.499999999999986_0.500000000000014
89	92	0.558326675466319	0.0176470359903969	-560.363934568522	0.0176470359903969_0.0203798835775675	0.51676004384327_0.48323995615673	0.798296154450459	-0.0255931704077603	-558.15790522256	-0.0255931704077603_0.0787266532679433	0.502660216528553_0.497339783471447
76	110	0.766866276449757	-0.00935163245963889	-691.775738486544	-0.00935163245963889_0.0591325330986187	0.51015778059292_0.48984221940708	0.755198116740267	0.0202212822212139	-694.401653373672	0.0202212822212139_0.020231859652538	0.500000000000237_0.499999999999763
1	112	0.850849280788347	0.0127946154966741	-691.96539839606	0.0127946154966741_0.0128124948424698	0.500000000000079_0.499999999999921	0.850849291661768	0.0127966662598177	-695.965398398941	0.0127966662598177_0.0128104440234407	0.500000000000038_0.499999999999962
34	115	0.58843910068791	0.0157222559760215	-744.019018569345	0.0157222559760215_0.0630415854793397	0.506504149599401_0.493495850400599	0.948974213147281	0.00567541025711436	-744.981589662051	0.00567541025711436_0.0765926146266624	0.502640576559183_0.497359423440817
96	90	0.943448666428003	0.0465281301119708	-582.216550472661	0.00788323751040867_0.0465281301119708	0.49998833754885_0.50001166245115	0.963732640321376	0.0515033104503544	-586.213579585571	0.00290520276650044_0.0515033104503544	0.499946443988887_0.500053556011113
98	89	0.791245422107419	-0.0104871344624775	-580.138432445147	-0.0104871344624775_0.018902938416255	0.501907558783678_0.498092441216322	0.952919443120886	0.00482876773402651	-584.070631919251	0.00482876773402651_0.00485759282550023	0.500000000000203_0.499999999999797
16	107	0.842938756602496	0.0150433875723171	-650.281106491475	0.0150309464478351_0.0150433875723171	0.499999999999713_0.500000000000287	0.842938745908635	0.0150313955980838	-654.281106497512	0.0150313955980838_0.015042943076261	0.500000000000111_0.499999999999889
4	106	0.875618134018431	0.0144946590171416	-651.62210932084	0.0144626820973328_0.0144946590171416	0.499999999999364_0.500000000000636	0.875618145857097	0.0144950259312158	-655.622109316885	0.0144623151681315_0.0144950259312158	0.49999999999958_0.50000000000042
86	103	0.912432637454476	-0.00578509280516077	-634.267040041558	-0.00579088506400005_-0.00578509280516077	0.499999999999971_0.500000000000029	0.912432591674846	-0.00578610605291803	-638.26704004563	-0.00578987025362711_-0.00578610605291803	0.499999999999989_0.500000000000011
3	97	0.550623071636816	0.0302949180920937	-602.226471068312	0.0302949180920937_0.0302985931544437	0.500000000000079_0.499999999999921	0.550623071636816	0.0302949180920937	-606.226471068312	0.0302949180920937_0.0302985931544437	0.500000000000079_0.499999999999921
63	91	0.286689480496568	0.0475617675141688	-562.708232382389	0.0475607752206648_0.0475617675141688	0.499999999999957_0.500000000000043	0.286689473643816	0.0475628934464531	-566.708232386224	0.047559647958317_0.0475628934464531	0.499999999999873_0.500000000000127
73	102	0.521939312096732	-0.0214897688045754	-643.565478050315	-0.0214897688045754_0.0827778622866497	0.503988885519712_0.496011114480288	0.209021590949753	-0.0354290180461571	-646.014527112886	-0.0354290180461571_0.1037350826172	0.512816876953541_0.487183123046459
61	102	0.87421511325975	0.011327781130783	-657.263812952247	0.011327781130783_0.0533002154797026	0.500162837958324_0.499837162041676	0.991548642442462	0.000473847976889112	-661.216686117781	0.000473847976889112_0.0641635652558564	0.500218288510587_0.499781711489413
37	109	0.230748766707338	0.0484911410061765	-664.203745652797	0.0484904041219931_0.0484911410061765	0.499999999999997_0.500000000000003	0.23074877741447	0.0484922651482148	-668.203745596091	0.0484892821549252_0.0484922651482148	0.499999999999914_0.500000000000086
22	91	0.73972417353512	0.0230908884847566	-554.509612446521	0.023075950475481_0.0230908884847566	0.499999999999626_0.500000000000374	0.73972417353512	0.0230908884847566	-558.509612446521	0.023075950475481_0.0230908884847566	0.499999999999626_0.500000000000374
82	100	0.919151966145309	0.0582949738319063	-643.151364124979	0.0017312022890852_0.0582949738319063	0.49780015412692_0.50219984587308	0.798255188886866	0.0307775635607825	-646.613391796389	0.0306763218978823_0.0307775635607825	0.499999999994648_0.500000000005352
