"simNum"	"IVsNum"	"P_largestGroup"	"eff_largestGroup"	"AIC_random"	"gamma_random"	"prop_random"	"eff_mean_minClass"	"sd_minClass"	"P_minClass_mean"	"eff_mean_maxClass"	"sd_maxClass"	"P_maxClass_mean"	"correct_factor"	"CHVP_test_correct"
"1"	3	97	0.221404430162878	0.0303043165839054	-602.219216011972	"0.0303020323520116_0.0303043165839054"	"0.5_0.5"	0.018441615561076	0.0282132399798613	0.514899244862661	0.0409659187119329	0.0246216245333658	0.099409807567353	0.97254216320505	0.536046632691358
"2"	5	87	0.0122248049716514	0.0682847302860588	-527.352900770117	"-0.04936649463977_0.0682847302860588"	"0.483840431141806_0.516159568858194"	-0.0434425574889344	0.0454846591608371	0.342202407967261	0.0621732019386733	0.0266771082069453	0.0221163381540632	1.70918243485249	0.104209024179091
"3"	1	112	0.674576646251275	0.0128235539979017	-691.966066638655	"0.0128072158254552_0.0128235539979017"	"0.499999999999985_0.500000000000015"	-0.00833551306867574	0.0326238096368389	0.798806724523654	0.032519048313926	0.0304604959803321	0.288025906729958	0.986142380807728	0.355175554385356
"4"	4	106	0.63939685069109	0.0144591274569397	-651.62170794332	"0.0144591274569397_0.0144923307762979"	"0.500000000000064_0.499999999999936"	-0.0075548738619015	0.0307702727320112	0.806529146657413	0.0355745248622709	0.0323898773671089	0.274575937693391	1.38923786731176	0.459313236287264
"5"	2	122	0.149366084107965	0.0495416942993122	-765.400911005638	"-0.00425951656328777_0.0495416942993122"	"0.499997421779127_0.500002578220873"	-0.0188215173577328	0.0312984199975593	0.548727345968446	0.0647439023221694	0.0341430229231079	0.0603108139625051	1.29201586675268	0.10288163924972
"6"	8	101	0.426012742314276	0.0137407834951631	-626.532807937842	"0.0137407834951631_0.0137407989410179"	"0.5_0.5"	0.00990119606433306	0.0171910882258786	0.565943365420074	0.0195677056124915	0.0288753833796982	0.499551899262116	1.51002492948464	0.903616936106268
"7"	6	97	0.644434787084779	-0.013070610667237	-597.609410244702	"-0.013070610667237_-0.0130693593010116"	"0.5_0.5"	-0.0299744530674021	0.0282321859616344	0.291030074087228	0.00373680247190955	0.0309494970745318	0.904150340033339	1.16272606243872	0.480654594934966
"8"	7	117	0.848226167999219	0.00559956779330828	-710.520569587711	"0.00557384470389678_0.00559956779330828"	"0.499999999999974_0.500000000000026"	-0.0187733570121582	0.0387133517095544	0.628638831960154	0.0297210211308751	0.0291932603038956	0.310759486907407	1.12366866693612	0.356913892440211
"9"	9	97	0.055675781044374	0.0674598174223793	-603.774474571911	"-0.0445986925905553_0.0674598174223793"	"0.499802827969316_0.500197172030684"	-0.0326415675072806	0.0319368714561022	0.30931870406567	0.0551023310563539	0.0348255892293652	0.116884629222732	1.06399347074311	0.0692418357083062
"10"	10	116	0.125974228782606	-0.0344122174984924	-733.085489767904	"-0.0344122174984924_0.125086536704163"	"0.503374050339846_0.496625949660154"	-0.0309485930391487	0.0223257478030322	0.168358938727032	0.121726981810591	0.0339338392233325	0.000492171795555077	1.3075888581729	0.000302399729640526
