simNum	IVsNum	P_mbe	eff_mbe	P_egger	eff_egger	P_ivw	eff_ivw	P_weightedMedian	eff_weightedMedian
41	96	0.0248821072483845	0.12328691370075	0.000103308666579371	0.248502536987772	8.26987464709581e-20	0.175874029065214	1.62575667095577e-11	0.15065052230028	
86	110	0.0131789196601727	0.140311036768335	0.00346204803929062	0.220781214762429	2.20871596007741e-25	0.20347950865047	7.12418141927404e-13	0.162838440316463	
61	95	0.126970422465853	0.0967080053000777	0.0709951206995585	0.163964402190387	2.67544707552333e-18	0.191756921213182	2.7720231109019e-10	0.154647985172361	
71	102	0.218385877672175	0.0710857636299146	0.0510400828098996	0.168580892673352	7.56704247366592e-15	0.170861391265644	7.35253723623139e-09	0.138044561302855	
51	103	0.263411971545268	0.0650840211780784	0.155403143289923	0.122504482168648	5.60786326556869e-11	0.14620538279157	3.30899028637229e-06	0.11401965885236	
76	102	0.416399758616585	0.0398494853761813	0.00016842459940003	0.324748493392065	7.41088040361602e-17	0.208033218882468	5.13320572749532e-10	0.157019988388257	
36	114	0.0123691839989421	0.116563343067904	0.344792564483262	0.0820729805626006	2.70186647891277e-09	0.135535392765728	1.33217078382869e-08	0.128789696014553	
31	107	0.256148219811644	0.0718299657790713	9.5407493328814e-05	0.287558706473542	1.50476509691853e-19	0.175542947938731	1.75594885876588e-10	0.147953707124489	
56	98	0.18374315702342	0.0775856678245102	0.257588505423865	0.095853500559795	1.92138723883454e-14	0.176559390334393	1.42416430947221e-11	0.161926976746535	
26	117	0.00909250590866486	0.177353228224292	0.000240635605361916	0.296728564248761	1.58301996471744e-22	0.203332777701276	9.52842353801798e-18	0.195374030428266	
81	110	0.089994142767581	0.0903733781598911	8.84298029020236e-05	0.262269839531248	1.56099585859169e-19	0.169824025017763	2.80563547480011e-12	0.15481065331881	
16	106	0.137039226627832	0.0747337680278083	0.539045106373202	0.0736326839054757	2.47011410762363e-10	0.168647253756743	1.73602001005361e-07	0.121556312567052	
1	110	0.0166198085153688	0.185741165096156	2.24085678020014e-05	0.345407378285085	1.58174774020045e-31	0.253921645768359	6.37164599333728e-25	0.248219289422488	
91	120	0.239103856091706	0.0610596489320998	0.0168789756554923	0.182907939909217	2.44526613403799e-14	0.15968695294859	5.5883317083448e-11	0.141147743236648	
66	110	0.00173541275568116	0.173905992477937	0.0522433782032132	0.172618045309484	1.42723465978073e-17	0.179680287545904	1.73782362771577e-14	0.174545589476411	
6	109	0.0241000011961239	0.115440143225668	0.267642576974715	0.0780440259652897	7.9631416382638e-18	0.167450530920467	1.93223087956393e-11	0.149479960714284	
46	115	0.00614438539559152	0.133495371759366	0.000779548739112457	0.27073280446315	2.26043179512985e-24	0.197514979199779	1.06785611435314e-14	0.168286244226483	
11	99	0.175287991956706	0.0736144401749372	0.00897055709523786	0.269907621946309	2.27852179048501e-16	0.206993034247014	5.26445683286635e-10	0.155342742065229	
96	101	0.0024065916171655	0.15734880524721	0.0144516955539433	0.175971683635473	8.57922638771824e-20	0.188005198771498	5.99201174520989e-18	0.194850736891433	
21	95	0.03064268865975	0.149002776583651	0.0091161605494865	0.200086605706076	9.60164684643331e-16	0.176917392988052	1.27810021658236e-11	0.167413159081446	
52	119	0.166844080463737	0.0792862083960029	0.00482100078130343	0.239291984807485	2.03208839494227e-20	0.174214317510787	4.41685618073165e-10	0.130337501374411	
32	93	0.128933817875466	0.089660339702661	0.298598150417623	0.113673861513627	2.66883022995255e-15	0.202742631025491	7.16559282143458e-11	0.166269440281184	
77	95	0.463590212262166	0.0566788386103032	0.00278702113926799	0.307980943530983	1.93614938721753e-14	0.187175591013062	4.1991744168262e-12	0.182834474932226	
62	108	0.676189444958318	0.0215421123913363	0.0196574489810628	0.195919837265058	9.47977065762121e-18	0.183957907937656	5.50518892525819e-10	0.149908208614343	
72	110	0.0437403844959421	0.101664675557427	0.0482148796386892	0.142022039816209	1.24692788377743e-17	0.153892481780609	1.36962879504091e-08	0.122968693620785	
87	115	0.00726997994838251	0.126079902780034	0.00508954248018978	0.246382620105914	4.35082136502533e-19	0.19558045248687	1.4213207541509e-12	0.158989787240616	
42	114	0.0444096378467495	0.111795376768478	0.0421816040873983	0.137237395255855	7.03643040121292e-20	0.183085815188333	6.25053513798602e-12	0.155316283651281	
37	107	0.748643507081916	0.0234228241804699	0.0225140918555091	0.212522485532425	4.04908751254948e-13	0.164943714566986	5.99128153794022e-09	0.143996933142849	
57	100	0.00449825389642663	0.149245628540061	0.0684446147330484	0.146164298508808	3.6758488634207e-27	0.229676038076768	7.30168609271584e-17	0.193165544726841	
82	101	0.104573692189623	0.0679491394225473	0.964629164761512	-0.00332485105688337	1.60170756828536e-17	0.189831333441179	1.18059498711055e-07	0.123685811050927	
17	106	0.64363098584655	0.0328266137238468	0.00327293626426273	0.274786781662595	5.8291895859252e-18	0.182495711486148	4.57751121931002e-13	0.169384299951938	
27	112	0.126315873082605	0.0862803685393497	5.9902811717194e-05	0.296236687561187	2.45533557060989e-28	0.216152400256959	3.00068970973753e-11	0.148843263488016	
92	96	0.158368157005722	0.0997959802130701	0.000350573309642721	0.296743974977115	4.11300003927707e-14	0.177230799283793	6.97916812548469e-10	0.153741290763394	
2	118	0.156124998839294	0.0646311411990643	0.00506851404640751	0.196080321451386	2.53388765023312e-18	0.165976647086871	3.27362086059818e-09	0.125436479955709	
67	112	0.0216988012772757	0.121237487663705	0.0926292734120326	0.099124290879741	1.3518897572381e-20	0.172730559519104	3.45662326402132e-13	0.154267397080712	
47	100	0.00777513618362505	0.153533464547134	0.0701353378678624	0.148452645093562	8.85753618115329e-15	0.149092392717914	3.9987788115028e-10	0.140812328601612	
7	91	0.0224334620797082	0.130188788929622	0.00014171813541064	0.313257488159735	3.0095001859664e-19	0.194899449105632	3.41603528174503e-11	0.158866545191493	
97	109	0.0618541056804731	0.128112067522073	0.00215492463735267	0.252093026237928	5.16820984403935e-27	0.233107350067717	8.04102675073178e-19	0.211088429840516	
12	115	0.0106093294038965	0.167781842347213	0.00360342923944534	0.242208897964453	7.24301196427703e-22	0.200385466100385	4.38159371188591e-20	0.209838035712977	
22	109	0.0246013073198148	0.105910110847065	0.491764954577291	0.0515029191910366	3.08929339246782e-17	0.166138755864788	1.76009740554836e-10	0.143742326033649	
53	112	0.0313903676201887	0.133083931316221	0.144103693810578	0.111632363164096	7.63576288971458e-20	0.189427872928191	1.83787482812534e-13	0.169087237917669	
88	104	0.0154142804670077	0.148396254899225	0.864477919163493	-0.0134749502778947	1.29174644773053e-13	0.166762218658734	1.30299292569129e-13	0.176996911618596	
33	120	0.177449997738126	0.0847636275473592	0.0513224531707042	0.167011397365287	1.59258976507286e-19	0.17457048055253	1.4929482846725e-11	0.148687426534494	
78	95	0.0377215639810965	0.135447481630493	0.5274194317211	0.0552737321816215	2.18189399240378e-17	0.199266087022964	1.87485171400879e-11	0.170695173239751	
38	106	0.154941993611107	0.0962785757872701	0.00189702769747901	0.258274825193405	1.65385983493374e-18	0.181458794476936	6.57212923222035e-14	0.175202677580618	
63	103	0.0665035415022532	0.0860969611908087	0.429338140785387	0.0648928652274387	1.02405595631343e-13	0.144024115987064	8.0054331171216e-08	0.11817895176657	
83	108	0.0506633455939687	0.113273407019578	0.130244346647954	0.129375262222288	1.26061978498543e-13	0.164185408099334	2.67167050764267e-11	0.157998766899612	
73	100	0.132223593988379	0.0832410266571181	2.12206101357637e-07	0.366058091022501	7.34420555012984e-23	0.204914512702278	9.73330367289046e-12	0.161682644934668	
18	111	0.0729541884813943	0.0992821126120162	0.00119252562199712	0.259969962868741	2.58754349728261e-15	0.163755909021701	3.84386044569492e-12	0.152646361786837	
58	107	0.0287124307723528	0.113349617687477	0.00543579883573253	0.197008779928277	8.49142336052981e-25	0.209475579456774	8.04270428932155e-13	0.168407687183332	
