simNum	IVsNum	plei_test	P	eff
27	89	0.036	0.00392620545681252	0.0518993791117026	
39	94	0.018	0.125534819891649	0.0274004644811717	
11	95	0.066	0.0148219631240954	0.0429852011614057	
21	98	0.201	0.000850940351227821	0.0530762301663273	
85	92	0.003	0.000444767199301662	0.0634237819334283	
73	97	0.532	0.00138586878205688	0.0477710209403707	
89	96	0.317	0.00012895828093794	0.0592244528601754	
13	97	0.932	0.000128454529645494	0.0533598943390925	
67	98	0.295	0.0406152896966102	0.0313943870263075	
15	99	0.504	0.0279714010986137	0.0317689930029393	
87	99	0	0.00161769656079379	0.0583174556465916	
53	101	0.055	3.75009769110853e-05	0.0687704236286646	
91	100	0.133	0.00160341301093247	0.0499231160970746	
3	102	0.4	0.000127285457661862	0.0583351601428252	
65	101	0.044	0.00879631185123111	0.0422443188854605	
37	102	0.141	0.00222663210022065	0.0486497639696953	
47	102	0.306	0.0753451149164749	0.0271047180901012	
77	104	0.094	0.000360419328767851	0.0551219531515078	
25	101	0.192	0.00798488780963097	0.0415625127631453	
69	105	0.334	0.0112592304927155	0.0366394534367044	
55	106	0	0.000428295873516408	0.0630362531351203	
51	104	0.021	0.000582941765816613	0.0577699895786248	
83	105	0.361	1.05216174024057e-05	0.0665417305687285	
23	102	0.011	2.04930152724214e-05	0.0741311607666812	
43	106	0.106	0.000561436431848018	0.0541988287962792	
31	110	0.138	0.00111377184234582	0.0484156272204933	
5	110	0.332	0.260806084708381	0.0161989288190326	
41	109	0.173	0.00634795318278691	0.0413404183552088	
93	106	0.2	0.0052705147412824	0.0428047676213581	
97	110	0.1	0.0110451125071158	0.0387947882262538	
49	108	0.224	0.0236443118250475	0.0333365153588175	
17	107	0.019	1.94633154159142e-05	0.0658118117098477	
99	110	0.044	0.000769387008889767	0.0536810036913671	
71	113	0.039	0.00193402923645348	0.0480280429721538	
29	111	0.1	0.00583586530574198	0.0411959211821774	
81	112	0.131	7.17057098741054e-05	0.058519806049324	
7	115	0.005	0.044122240823751	0.0306966493065394	
57	115	0.035	4.06075970827775e-06	0.070049648388408	
19	117	0.212	0.00193613992346336	0.0446447316317613	
61	110	0.013	0.00269055843823678	0.0470874906352978	
45	115	0.111	0.000933274734138587	0.0490547447419265	
79	115	0.051	0.00259688920774173	0.0448758935848429	
9	117	0.421	3.1677065035451e-06	0.0658308841680636	
75	120	0.068	6.45491577903421e-05	0.0589375920141444	
1	120	0.008	0.000680643753619175	0.0508131585988424	
63	119	0.018	0.000889161391230424	0.0497062215821855	
95	122	0.339	0.00340673637765218	0.040067023304209	
35	121	0.023	0.00130194142504415	0.0484352272729742	
59	127	0.084	5.75662661653637e-05	0.0559471799497861	
33	129	0.13	4.84980927654404e-07	0.0704639926262827	
68	90	0.013	0.000245557264678042	0.0672511987256545	
14	94	0.409	0.00021567120891497	0.059164406000846	
28	102	0.011	0.0452297231834764	0.0336511504665012	
86	97	0.015	0.0202553715928719	0.0399147863221371	
32	89	0.21	0.0685902554237854	0.0304476049175963	
74	101	0.004	0.167973052207329	0.0229325854162747	
38	92	0.471	0.00100613331988065	0.051166821569111	
54	99	0.105	0.000673260968614669	0.0552831247491643	
88	97	0.228	0.00614116957237566	0.0425981657382573	
90	105	0.181	0.000650386908685268	0.0516323765804323	
84	96	0.004	0.0087572041323744	0.0482600209795436	
12	110	0.086	0.00837612165204568	0.0405246356392768	
92	103	0.005	0.0146063752450688	0.0407205922377039	
16	108	0.048	0.0276725124761088	0.034365050853385	
2	87	0.331	0.120349368616123	0.0243398685474251	
78	105	0.232	0.00555848175613224	0.0398954584708736	
18	100	0.15	5.76104928743139e-05	0.0630339507343799	
22	119	0.085	2.54132123499743e-05	0.0620296324000118	
82	97	0.082	2.03265281196607e-06	0.0844923795317652	
4	110	0	0.0216637657740241	0.0375248017735552	
56	109	0.396	0.000468107692900081	0.0499009584607776	
98	106	0.38	2.44955826849591e-05	0.0623361281271851	
48	106	0.146	1.49632525754431e-05	0.0676830802040373	
100	103	0	0.0200840970625851	0.0427779708791846	
8	104	0.068	0.00032518130236392	0.0556440913942763	
80	101	0.042	1.6757246834086e-05	0.0707342325225457	
70	112	0.015	9.55380656778021e-05	0.0595436968972071	
30	105	0.016	4.78429510853254e-05	0.0646450544453262	
76	103	0.287	0.00119221441117788	0.0488111886502501	
10	103	0.854	9.17587079690405e-05	0.0529881568192511	
66	115	0.017	0.0125202451076422	0.0393354784742364	
72	110	0.021	4.72674984392049e-05	0.0636743109601876	
40	130	0.023	0.107259349038114	0.0229807601705466	
42	111	0.004	0.0156760229845588	0.03959360797794	
44	114	0.027	0.105708725303771	0.0246767428152906	
60	100	0.353	0.00039055798772788	0.05565304714932	
94	109	0.017	8.09242998008793e-06	0.0705852418983003	
46	108	0.313	9.72456702111179e-05	0.0597161990950724	
96	103	0.012	4.22482167430261e-05	0.0686613139735534	
26	113	0.005	5.22988347128131e-05	0.0661121649941157	
20	114	0.423	0.00122299717381296	0.0441188192475408	
24	116	0.001	1.48263724826113e-05	0.0675546181299092	
64	110	0.432	6.05199837779411e-05	0.0568969534144759	
52	126	0.148	2.48713964110625e-05	0.0601666319272422	
34	101	0.014	0.00150895511707108	0.0551369354316285	
58	120	0.38	0.356888823327437	0.0121988144352735	
6	130	0.062	0.0497669876662184	0.0279519888645557	
36	117	0.061	4.08127985688283e-07	0.0777059517563964	
62	127	0.965	8.81444598306131e-05	0.0449794507507306	
50	134	0.025	0.024605900261741	0.0297876652265587	
