simNum	IVsNum	plei_test	P	eff
71	78	0.478	0.27849669627808	0.0183198297456114	
57	91	0.541	0.144002552872967	0.0219695853974418	
87	91	0.608	0.09923227069722	0.0247847138025723	
93	92	0.977	0.315614039262818	0.0135709092969888	
45	94	0.446	0.13158031318626	0.0222304797862577	
69	97	0.207	0.120086535248304	0.0249535763862828	
55	97	0.018	0.596523240560767	0.0087523650703999	
35	97	0.454	0.614375904455061	-0.00746191171129677	
19	98	0.066	0.0575170079827098	0.0310076137696269	
99	93	0.232	0.209290046398182	0.0196730581296926	
61	100	0.952	0.0858521391305801	0.0226658077656255	
13	100	0.262	0.313793195717204	0.015466795775687	
49	100	0.777	0.419500827276853	-0.0107683826651805	
29	103	0.803	0.590882925882683	-0.00730578012990758	
67	105	0.102	0.617751417515403	-0.00769669833650521	
63	107	0.412	0.329240659922601	0.0134269611467432	
89	111	0.514	0.0468510313803049	0.0274616122251554	
33	113	0.931	0.163533334794614	0.0172813699777105	
41	112	0.005	0.681287070407669	0.00657379354324862	
37	113	0.79	0.146718505414325	0.0188847231870115	
97	91	0.5	0.28131272537182	-0.0162771990541772	
5	91	0.03	0.0491585515545341	0.032906951541427	
39	113	0.184	0.752279414531681	-0.00459924206281778	
7	117	0.827	0.0422005525260816	0.0252384393175112	
31	116	0.913	0.684554288400446	0.00508214266017614	
15	119	0.501	0.153372268373042	0.0192148629517861	
83	113	0.267	0.460459271243689	0.0105960989549401	
11	97	0.785	0.194933460929579	0.0173554841070166	
51	124	0.001	0.478043976505896	-0.0111146006013951	
9	99	0.249	0.575198108978123	0.00848816343343478	
81	99	0.008	0.952878858752524	-0.000990083040007248	
73	105	0.773	0.155172969851319	0.0192121426191057	
3	103	0.075	0.980987141654483	0.000387408725393164	
77	103	0.036	0.379483954072982	0.0129183882184093	
27	105	0.996	0.0692798647179916	0.0206693223874681	
59	107	0.468	0.990265139803215	0.00016420967989753	
65	109	0.761	0.0265057956401256	-0.0304923734390412	
91	139	0.756	0.287860505410866	0.0123855963553746	
25	112	0.445	0.485040517362138	0.00977478519600447	
17	112	0.308	0.380475792282933	0.0124629942695988	
53	112	0.12	0.829410827361232	-0.00316315313697243	
1	113	0.784	0.314063338130538	0.0128407128968006	
79	118	0.124	0.979795938091512	0.00036062127040519	
47	116	0.717	0.572926057291974	-0.00733859735659255	
23	117	0.682	0.852527451383175	0.00236372599725566	
75	118	0.394	0.295803765294857	0.0140711596607026	
95	118	0.68	0.0319668224924231	0.0285840770485067	
21	122	0.303	0.97526678079668	-0.000410022488964066	
43	124	0.005	0.494906860351715	0.0104863274798331	
85	128	0.262	0.928691152319738	-0.00118824332057273	
56	90	0.941	0.165507761554163	0.0181568024682119	
72	110	0.055	0.0009199961827091	0.0510958139354348	
14	97	0.229	0.211033408025528	0.0184775086190371	
58	109	0.71	0.710200261081383	0.00496548898496956	
20	100	0.096	0.00493259874417687	0.0443978441897377	
32	83	0.585	0.600195701428873	0.00828020234168924	
88	109	0.319	0.567074705061307	0.00814308615221666	
50	104	0.106	0.802421016386862	0.00367811330194123	
94	112	0.107	0.700288648717831	0.00544774350337743	
42	94	0.63	2.79222539782634e-05	0.0627417746055906	
40	90	0.285	0.267516751022728	0.0179850138560168	
30	109	0.88	0.255659131908562	0.0143609014258593	
46	115	0.613	0.169192305369709	0.0189483125572602	
36	111	0.413	0.380574761024545	0.0122211783367587	
38	98	0.033	0.271961297948803	0.0183431194491828	
68	107	0.16	0.579267187685543	0.00804559574930843	
100	114	0.25	0.807237626880684	-0.00347701496680184	
84	101	0.307	0.804441049577707	-0.00367972212800238	
70	122	0.056	0.307726489774665	0.0154843795337475	
62	122	0.015	0.811462563691463	-0.00343542833954148	
8	103	0.589	0.0835411985071175	0.0240476267390835	
16	108	0.161	0.731326037763599	0.0051652392534507	
90	116	0.948	0.0041417625041316	0.0344346909911555	
52	100	0.634	0.0107260543734883	0.0372807535134831	
6	92	0.079	0.644717569592797	-0.0075432698230729	
64	117	0.48	0.0718704699719918	0.023378236136787	
34	116	0	0.199962021451306	0.0205635507804224	
98	101	0.247	0.720624565712466	-0.00529557667630991	
60	87	0.319	0.816551155650379	-0.00366488773793275	
10	98	0.654	0.00166569544167935	0.044948196373678	
28	91	0.56	0.57006041653369	-0.00836001349387892	
82	113	0.08	0.025310397765496	0.0330572072821274	
78	94	0.261	0.327811173601568	0.015315158903541	
4	101	0.574	0.536332123630407	0.00865562571457166	
92	110	0.421	0.0797624930514456	0.0242828125216316	
2	100	0.682	0.114956656157416	0.021983651636813	
54	101	0.1	0.0623978856596338	0.0285977223712606	
76	100	0.137	0.265565599835332	0.0171106447044722	
26	108	0.084	0.00058101796241861	0.0540471126474789	
12	120	0.02	0.0254549311752226	0.0347109440956933	
22	98	0.002	0.371871337233533	0.0158261671764868	
74	116	0.866	0.572773342400098	0.00690093126786169	
18	112	0.573	0.808088780315763	-0.00329523197317503	
96	104	0.451	0.00234800156724816	0.045053879745953	
80	122	0.17	0.0522305878113384	0.0273484518424767	
66	111	0.035	0.205884534029374	0.0190359905431939	
24	114	0.93	0.422721331720105	0.00968880732764437	
86	103	0.098	0.416403468818935	0.0125088007831233	
48	121	0.701	0.655528456547686	-0.00538832293262853	
44	120	0.331	0.797743059698198	-0.00341518739335808	
