simNum	IVsNum	P_1	eff_1	eff_mean_minClass	sd_minClass	P_minClass	P_minClass_mean	eff_mean_maxClass	sd_maxClass	P_maxClass	P_maxClass_mean	corTest_1	CHVP_test	correct_factor	CHVP_test_correct	AIC_1	gamma_1	prop_1
11	112	0.533919342879285	0.0155225491632366	0.00738805555698494	0.0248765765010575	0.533919342879285	0.767030377881118	0.0247354310111675	0.0242232060952246	0.522843011471184	0.309405676732101	0.999846368236414	0.617350009927895	0.52283411553293	0.374075915312787	-695.116797465794	0.0155225491632366_0.0155271093593374	0.500000000000001_0.499999999999999	
13	118	0.413847824213407	0.00942111809342872	0.00991005540307231	0.011488288004611	0.413847824213407	0.39010978590283	0.00999954342058083	0.0115267017783524	0.415269247725005	0.387437734583737	0.99990637993134	0.995612608734683	0.789564236118767	0.985915035572192	-795.166251239572	0.00942111809342872_0.0094237908481994	0.5_0.5	
15	111	0.0765813404808204	0.0274512177760774	0.0231691631902393	0.0153557845075265	0.0765813404808204	0.134210947041568	0.0309056795259135	0.0183279012862482	0.13691622829753	0.0945793469643537	0.999640758715184	0.74627008420139	0.805527548707619	0.661502811897601	-729.802814973748	0.0274512177760774_0.0274609339237585	0.500000000000003_0.499999999999997	
12	98	0.318462765132997	-0.0295128281142864	-0.0192586205102236	0.0294310554882582	0.318462765132997	0.514425910566995	0.0668691293655309	0.0390218776669128	0.0461139989681109	0.0897905228457844	4.49335539420836e-06	0.0780427302266347	0.672308209071901	0.0455505207946646	-605.951863367467	-0.0295128281142864_0.0788342435133962	0.50249058865436_0.49750941134564	
14	110	0.786358436966624	-0.00787900776478555	-0.00703906767088958	0.0289977826754018	0.786358436966624	0.808659112521717	0.0375137361307865	0.0271673604559932	0.167006687454117	0.170153355897658	0.0372794119395352	0.262192228224084	0.8482315139137	0.218968524938491	-694.73231883487	-0.00787900776478555_0.0377944442112455	0.500684844075479_0.499315155924521	
16	109	0.123281864388703	0.0379274507184025	-0.0076568547976945	0.0272303800538934	0.737731375475058	0.779104257827501	0.035740108160214	0.0244176532246011	0.123281864388703	0.146180579911919	0.0257580273277771	0.235414406065209	0.649051970460803	0.144538509331361	-694.152080797844	-0.0091418539296752_0.0379274507184025	0.499530967800861_0.500469032199139	
19	96	0.501574839651378	0.0157033945859371	0.0018302115283897	0.0232784372281282	0.501574839651378	0.937498171601	0.028969175005706	0.025478060871269	0.537832039739035	0.258387952202908	0.998194900271224	0.43164301383204	0.922029043435757	0.401365276013808	-622.112086749366	0.0157033945859371_0.0157540615322982	0.500000000000259_0.499999999999741	
17	103	0.532448415097497	-0.0167247322242986	-0.0140387369327093	0.0266995313223306	0.532448415097497	0.600165264342356	0.0361916848556808	0.0313694474738358	0.206836575097154	0.251309558728482	0.0130618209411106	0.222701371108537	0.883107900141941	0.193196690812273	-659.678865902984	-0.0167247322242986_0.0398513698890509	0.500943971359178_0.499056028640822	
18	104	0.434545223066869	0.0266385122957285	-0.0134777543440424	0.0374505419804204	0.79229222890965	0.719672660726614	0.0515783154042278	0.0339558814065892	0.434545223066869	0.131831117517869	0.483126309095194	0.198127846571952	0.900648209197116	0.175179335962878	-638.539375420246	0.00988768270055486_0.0266385122957285	0.499883222263452_0.500116777736548	
23	96	0.102903313266992	0.0237857123139751	0.0238636902624525	0.014443593099942	0.102903313266992	0.101795566212334	0.0251014717258187	0.0154411839648501	0.126707175324809	0.107343884232253	0.999835493949694	0.953316955642841	0.748128626781173	0.896198286345953	-624.595489238353	0.0237857123139751_0.0237906826060141	0.5_0.5	
20	112	0.772356314579085	0.00922228806973285	-0.00752321286930299	0.0318008538733398	0.772356314579085	0.813424342758636	0.0518809216715305	0.0293765951698314	0.181718531698502	0.0801345540537779	0.202159375145972	0.170018709812871	0.808039689794469	0.13124462401597	-703.081249029518	0.00922228806973285_0.0394794562536912	0.500292667143613_0.499707332856387	
21	109	0.182640905857055	-0.0385737234390946	-0.032587390764672	0.0287587253624394	0.182640905857055	0.259668663628454	0.0208150971314548	0.0334705164484356	0.434496677939638	0.535322527135078	0.00232732762992827	0.226219822049397	0.819863882812332	0.180405736086796	-694.643266204829	-0.0385737234390946_0.0262557558159831	0.500083556008298_0.499916443991702	
22	117	0.0230644543966339	0.0765687605893472	-0.0450968512934708	0.0314438986529715	0.070605679959478	0.154205380057736	0.0624545924608841	0.0332482699326148	0.0230644543966339	0.0628326625696017	2.35574448836928e-10	0.0187617307534847	1.10810122625361	0.0221966986553066	-733.534631666694	-0.0573785898746911_0.0765687605893472	0.499298509010525_0.500701490989475	
24	112	0.273737740827408	0.0232062741454557	0.0288467948717744	0.0210977496262822	0.273737740827408	0.17429604583202	0.0655399790707521	0.0267779929422327	0.00928091432915584	0.0159511638195753	0.0204906429653609	0.281775248057699	0.949229828409809	0.26654645148633	-719.219337229349	0.0232062741454557_0.0709028246413259	0.501330906347132_0.498669093652868	
27	90	0.317533305929028	0.023451627593955	0.00854171885733723	0.0233306782008206	0.317533305929028	0.715147867144904	0.0374045517829973	0.0291339095917879	0.421666171431661	0.202515074073747	0.99792168599038	0.439345926812844	0.748566327858646	0.337669788913039	-565.945840575901	0.023451627593955_0.0235187778199037	0.500000000000796_0.499999999999204	
25	107	0.617944311898026	0.0112539157023504	0.0176527537997472	0.0224971124179617	0.617944311898026	0.434398651737555	0.0694849513390039	0.0344740376938088	0.0255113741200628	0.0463750729142193	0.00431166936640293	0.2079853729734	0.781296345879836	0.156109378160562	-653.129298005573	0.0112539157023504_0.0781027277245939	0.505347441552383_0.494652558447617	
26	112	0.98751047503928	-0.000464485178825496	0.00745218936867952	0.0296053293695451	0.98751047503928	0.801724623820266	0.0579647434052686	0.0317364018659613	0.0432025505274377	0.0704709859478257	0.00204421774913777	0.244485499120825	1.04129075927487	0.255720661044234	-712.998464587556	-0.000464485178825496_0.0649064658213232	0.500188472844743_0.499811527155257	
28	91	0.281929674382877	0.028053138421453	0.0184291576758075	0.0277451709202098	0.314765935355474	0.508241707672223	0.0381135324768434	0.0259155447159801	0.281929674382877	0.144864720902787	0.999837816706299	0.604126860981868	0.741457138655438	0.484306377236242	-586.678382312775	0.0280480857511878_0.028053138421453	0.499999999999998_0.500000000000002	
29	110	0.632462474948684	-0.00904802755444646	-0.00679734523429605	0.0188652080144586	0.632462474948684	0.71931170202265	0.0164479169091894	0.0225371621436217	0.423232044519994	0.467069939855531	0.182842298795396	0.42900095852503	0.799499607933798	0.349691450069	-713.437460562495	-0.00904802755444646_0.0181165443019089	0.500253526657117_0.499746473342883	
31	93	0.5409958981176	0.018451170936179	-0.00194175293653258	0.0300705088915857	0.5409958981176	0.948653821687464	0.0387359635665694	0.0310329638547658	0.551334836364582	0.215117901398102	0.996444554929112	0.346524778355264	0.698402246231126	0.241271616199711	-579.877937813324	0.018451170936179_0.0185565154082919	0.500000000000922_0.499999999999078	
33	124	0.0233872747299487	0.0380494410791351	0.0304848187593716	0.0165743633676976	0.0233872747299487	0.0682862883167005	0.0447115841842301	0.0187644031939879	0.044659102493981	0.0187134055921146	0.999397778609078	0.569867041732181	1.54706221722702	0.753764662605532	-827.005458902521	0.0380494410791351_0.0380653160326338	0.500000000000014_0.499999999999986	
30	109	0.409016229561788	0.0326642458214407	-0.0240869128955876	0.0372391021985688	0.765077108085945	0.519122212531338	0.0500098209641702	0.0394090206076704	0.409016229561788	0.207171201635029	0.0645373116210903	0.171753522352108	0.857969902162391	0.142619854104901	-678.115305946637	-0.0111559052750272_0.0326642458214407	0.499997017034522_0.500002982965478	
32	121	0.471644520555376	0.0208939531919136	-0.00665023900672845	0.0338300752972611	0.53850855369749	0.844490544380551	0.0463096586170375	0.0289354253355945	0.471644520555376	0.112128586471246	0.999073757165539	0.234178195155558	0.955298849255828	0.222415859516328	-764.647821661388	0.0208677575514751_0.0208939531919136	0.499999999999939_0.500000000000061	
34	118	0.120325287138926	-0.0398512447405085	-0.0375642635900892	0.0254669404556193	0.120325287138926	0.142892919378147	0.0414600594765938	0.0298084921571277	0.149995796337602	0.166901162330905	5.08406865198374e-05	0.0438399826470369	0.872715709887148	0.0358533407634116	-744.354187283957	-0.0398512447405085_0.0431942930962025	0.500772170335089_0.499227829664911	
35	96	0.365582724382656	0.0202449835289055	0.00916492597795665	0.0260032011622041	0.439296523343505	0.725278717328304	0.0334862568840561	0.0222685483179348	0.365582724382656	0.135963860299914	0.998228016321729	0.477445535422502	1.07499125055475	0.506755080671358	-613.888195187999	0.0201953089139272_0.0202449835289055	0.499999999999693_0.500000000000307	
38	110	0.164589487915233	0.0242161382129907	0.0288122853321453	0.017307014840265	0.164589487915233	0.0988296805862158	0.0621021161290507	0.024991500982399	0.00939203684052427	0.0144776565308863	0.0612551133744472	0.273476726674329	0.73609427957394	0.196142903640374	-701.336897451608	0.0242161382129907_0.0660869189606492	0.509557364392189_0.490442635607811	
37	121	0.219673133165093	-0.0316671271855611	-0.0309334694224798	0.025665477612604	0.219673133165093	0.230475882129386	0.0629725864500283	0.0306640305203759	0.036233393907242	0.0421842884216486	8.51105675736541e-06	0.0188549830533982	0.77070084710336	0.0125386100124012	-758.914266357615	-0.0316671271855611_0.0649481778241899	0.501411548633333_0.498588451366667	
36	117	0.149533621032029	-0.0328306086727235	-0.0305426607892113	0.0226292716736843	0.149533621032029	0.179741268524828	0.0736304761821879	0.0356731699724444	0.0327318659357033	0.0412452268254806	4.01627902935076e-07	0.0136663722503065	0.836563376633627	0.0102381153897219	-732.605032783781	-0.0328306086727235_0.0770983997787787	0.503558704056187_0.496441295943813	
39	119	0.538217369088958	-0.0129695833609047	-0.0104824772314573	0.0210097194538367	0.538217369088958	0.618754281654461	0.0897181284376301	0.0321582619772756	0.00454383640866169	0.0061498708306358	1.57791800248219e-06	0.0090938805139785	0.923286407448767	0.00795019968246158	-748.294694508804	-0.0129695833609047_0.0930376194069873	0.505995977231362_0.494004022768638	
40	106	0.11017163126977	0.0387666858368834	0.0019652161170413	0.0278943069547859	0.919683259568437	0.943967729951492	0.0393719065395823	0.0240630398570508	0.11017163126977	0.10479217481994	0.0923686065835616	0.309912250447578	0.631746077898034	0.191369981225641	-684.426819950381	0.00281943179696109_0.0387666858368834	0.499790736292064_0.500209263707936	
43	127	0.00142135401150187	0.0363519648314322	0.0368905984016452	0.0111239388049407	0.00139818026275965	0.00119194980936736	0.0369189202238765	0.0111424062207848	0.00142135401150187	0.00120358395430383	0.999848655311328	0.998564752054412	0.826523039145294	0.995439199691411	-844.033778955229	0.0363479412486218_0.0363519648314322	0.5_0.5	
41	112	0.401545634461968	0.0278271293915914	0.000953307742168045	0.033045129927714	0.401545634461968	0.977037095944414	0.0548095080494268	0.0320613410271614	0.379637598310366	0.0901488716411183	0.983668569417328	0.242119021214304	0.945686648388222	0.227481497055672	-709.70650822798	0.0278271293915914_0.0282807945197141	0.500000000036205_0.499999999963795	
42	99	0.320190663420957	-0.025323036455741	-0.024798632973219	0.0253449973852187	0.320190663420957	0.330264538583756	0.106727935375521	0.0356659776571543	0.00285874930657088	0.00350191456667116	1.07439297458711e-07	0.00264680858074721	0.663130092157825	0.0013123195124046	-603.063444826122	-0.025323036455741_0.109123734667403	0.507216146518272_0.492783853481728	
44	105	0.0851408264094214	-0.0528066727289063	-0.0405628942753079	0.0303806376597016	0.0851408264094214	0.184740423109421	0.0214410406655144	0.0382598087886669	0.367985682034351	0.576407537118994	7.55711414757165e-05	0.204388990657934	1.33549351369296	0.285871193102453	-663.018017435782	-0.0528066727289063_0.03459404335926	0.501589509003567_0.498410490996433	
45	91	0.71507375521211	-0.0122393925057325	-0.0245009346517978	0.0334225136653153	0.71507375521211	0.465422802382534	0.049139512033437	0.0317295456599444	0.235079341081644	0.12496352220428	0.0316579437893594	0.110059422360779	0.929833688138469	0.0999849530169141	-567.723995982789	-0.0122393925057325_0.0379288264126466	0.501861477340858_0.498138522659142	
46	88	0.603305778814821	0.012416578864483	-0.00675259071622137	0.0250020564959851	0.892951957101229	0.787737246163962	0.023359569698252	0.0238068675744248	0.603305778814821	0.329209288964272	0.747595811717729	0.383086758650543	0.840260087586477	0.324254954596126	-558.207889807075	0.00337438204367347_0.012416578864483	0.499321740296178_0.500678259703822	
47	102	0.207019295124514	-0.0379253332935406	-0.029273871896095	0.0298635646082695	0.207019295124514	0.329303111319758	0.0587702922223067	0.0352432786460708	0.0588115614940659	0.0985008685929355	5.27500415059556e-06	0.0566567589552502	0.777829179300885	0.0396266703784797	-645.291519144589	-0.0379253332935406_0.0673575918772441	0.500505741837956_0.499494258162044	
48	108	0.256221596004476	0.0293797348820325	0.0109080582541246	0.0257384561979225	0.256221596004476	0.67255958295147	0.048759875977301	0.0304480685869827	0.335965225094718	0.112234212215556	0.998262050269558	0.342417204761675	0.895554063418302	0.306713685538162	-692.514342212307	0.0293797348820325_0.0294285639649331	0.500000000000151_0.499999999999849	
49	111	0.807930567265444	-0.00491527526170512	0.00208216627209757	0.0201708124617115	0.807930567265444	0.917971015036135	0.0339362367713432	0.0289397664372617	0.172650969089775	0.243469153815636	0.0306273674073205	0.366523562259718	0.719073058113283	0.264739166771577	-712.868328906764	-0.00491527526170512_0.0397243919266461	0.5011735818466_0.4988264181534	
50	114	0.240671883505545	0.0289428189126984	-0.00752422133576063	0.0245971187863466	0.916378049169632	0.760244782116063	0.0365867677496566	0.024537969476759	0.240671883505545	0.138740777781121	0.136436579641996	0.204224206393807	1.24298123355445	0.262996713026733	-746.986148895043	-0.00258841141651175_0.0289428189126984	0.499870657942432_0.500129342057568	
53	117	0.978586796868524	-0.000315965998411647	-0.000234965317758506	0.011692102081024	0.978294653034618	0.984001260213223	5.92690487301773e-06	0.0117465406680339	0.978586796868524	0.999598281303101	0.999898078823542	0.98840344702921	0.890363057701332	0.980833223239847	-782.360146314009	-0.000318793537508583_-0.000315965998411647	0.5_0.5	
51	116	0.465718910427348	-0.0144777550227603	-0.0102442205174384	0.0197810736167956	0.465718910427348	0.605536922952086	0.075084377991813	0.0288840139515693	0.00798959271707526	0.0105592124958337	1.4505096056272e-05	0.0147938837632396	0.818698639200022	0.010730479628886	-734.444050613804	-0.0144777550227603_0.0779757033775549	0.505958362660904_0.494041637339096	
52	101	0.974016561844729	-0.00069770200749375	-0.00824323213252197	0.0213673054692653	0.974016561844729	0.700473800014623	0.0060010116630956	0.0230198385345389	0.976576775114382	0.794868655085847	0.999266984116643	0.650174362812582	0.839673395716137	0.578644966939587	-643.466914738862	-0.00069770200749375_-0.000677575902353095	0.500000000000003_0.499999999999997	
54	89	0.968525036118134	-0.000968060281391753	0.00885969046995258	0.0244640774971067	0.968525036118134	0.718107414762204	0.0805413714734858	0.039606518365934	0.0250966520156522	0.0450104137622775	0.000485527636019167	0.123611153866947	0.972848357922632	0.119277183657756	-547.212697820497	-0.000968060281391753_0.0902569059163465	0.507314720691342_0.492685279308658	
56	102	0.941112718275376	0.00152591271331679	-0.00952970928438183	0.0241568078105499	0.95080450598272	0.694048328043199	0.0132141109724539	0.0206049962729289	0.941112718275376	0.522776427880951	0.998836618455133	0.47379294752982	0.922396048551744	0.442375891836212	-657.33522854857	0.00149409886984904_0.00152591271331679	0.499999999999928_0.500000000000072	
57	107	0.745870288503844	0.00901339903614066	-0.00554613225197807	0.0230427516519414	0.696789108052966	0.810261228128561	0.026538418901817	0.027739036940499	0.745870288503844	0.340886847562385	0.999640993162308	0.373615850507713	1.47306408921943	0.530436966629954	-683.403247633326	0.00900324104805308_0.00901339903614066	0.499999999999985_0.500000000000015	
55	113	0.355751551300073	-0.0195192089168373	-0.0143196396702641	0.0210489263157022	0.355751551300073	0.49771674923391	0.0330541910153476	0.027375173115145	0.14732232326927	0.229802075509875	0.00702755572293268	0.170099871073916	0.927751504535467	0.15525751337495	-728.84642062052	-0.0195192089168373_0.0399445310701994	0.502818504780611_0.497181495219389	
58	117	0.592335212187192	-0.01176365501767	-0.0076512344465789	0.0219085629948131	0.592335212187192	0.727546140582338	0.0230319015182249	0.0253133063349868	0.336070365763401	0.364776031226054	0.0645686545841957	0.359390136006006	0.873692792497731	0.314806068248746	-755.993386103093	-0.01176365501767_0.0244518132233625	0.500446863442789_0.499553136557211	
59	101	0.969962508190423	-0.00091488753782671	0.00104459922070508	0.024235624832919	0.969962508190423	0.965706325346404	0.07058588876882	0.0291934615971844	0.0141339895805229	0.0174218243235231	0.000666511749379595	0.0668303301521268	1.19359722938608	0.0862617775985828	-641.585915456567	-0.00091488753782671_0.0729147419506733	0.501817523114274_0.498182476885726	
60	118	0.128738286631944	0.03766838299156	-0.00237048168902579	0.0292623515647564	0.899657292178216	0.935574078327378	0.0350144385279759	0.0246213075515489	0.128738286631944	0.157652026684893	0.0354921474137684	0.328285319524999	0.695997333817641	0.226216695662041	-756.503930980349	-0.00369783389506661_0.03766838299156	0.499953925291529_0.500046074708471	
62	83	0.0244377533504118	0.0718472546848633	0.00549797434011549	0.0351564191688894	0.990768533455964	0.876113096359173	0.0648350256688018	0.0313398295409691	0.0244377533504118	0.0417175878297989	0.00355947701088022	0.207712163435274	0.4917025792959	0.0915475248621049	-516.683128853862	-0.000408008467393579_0.0718472546848633	0.499422826075051_0.500577173924949	
61	91	0.874949811672944	0.00497933193983931	-0.0166789212549157	0.0315500977425152	0.874949811672944	0.598350394274022	0.0301597211213063	0.0351478695560778	0.883919565669587	0.39312713292216	0.994404686934006	0.321348929965846	0.809498599912982	0.258595847481828	-573.057351887488	0.00497933193983931_0.00514625040610354	0.500000000000287_0.499999999999713	
64	92	0.503029500301228	0.0111056969512752	0.00628945879447331	0.0165163739840964	0.503029500301228	0.704238122040842	0.0167953684567512	0.0220820871534903	0.615995527683499	0.448869513117204	0.999754729798186	0.703213006364495	0.746852454758007	0.585815137744674	-595.677481388053	0.0111056969512752_0.0111130927149051	0.500000000000002_0.499999999999998	
63	111	0.181538056212019	-0.0481717544230921	-0.0297664138646402	0.0358275339129633	0.181538056212019	0.40787216173139	0.112766433440294	0.0345548329423957	0.000203784330034582	0.00146703681919115	2.22044604925031e-16	0.00419007021840333	0.878167716897687	0.00333979972701681	-665.86956282967	-0.0481717544230921_0.13279502393771	0.501431582818344_0.498568417181656	
68	91	0.046023296137145	0.0278994148184602	0.0268850735251376	0.0152615947718423	0.0708893058469926	0.0815300575161158	0.0290129964279185	0.0137900053846762	0.046023296137145	0.0381750790367303	0.99987394102675	0.917603207247251	0.742304914368406	0.838833613692819	-598.04642231664	0.0278955205727057_0.0278994148184602	0.5_0.5	
65	106	0.66568177102444	0.0114612407428429	-0.00731989114689516	0.0264507221843586	0.66568177102444	0.782526156001375	0.0323999209024419	0.0354022490292558	0.746450816254412	0.362186871916955	0.999474932982193	0.368762007723787	0.794934534818942	0.29465313305675	-673.775231792172	0.0114612407428429_0.0114765059857486	0.500000000000012_0.499999999999988	
66	106	0.0688759137535895	0.0501406105906475	-0.038730168244606	0.0332570625123942	0.205667071036006	0.246832330972087	0.0462914413315888	0.0272786226013368	0.0688759137535895	0.0926617605164934	2.81485706234985e-05	0.0480835563692076	0.997534245175842	0.0479080738825007	-687.35427290845	-0.0423515150624337_0.0501406105906475	0.49952775012377_0.50047224987623	
67	121	0.0682237932391913	-0.0575351526499921	-0.0405023546900054	0.0312673114430207	0.0682237932391913	0.197683253635591	0.0408758408834382	0.033092171430483	0.0908729665810619	0.2191646176366	1.65387952222318e-08	0.0738633918953415	0.754556885501227	0.0501204307813404	-771.823803240154	-0.0575351526499921_0.0564060626477498	0.500605328039168_0.499394671960832	
69	124	0.33368309506722	0.0195189191503649	0.00960096432183471	0.0201114443389171	0.33368309506722	0.633932975073326	0.0289655285602456	0.0213186892088399	0.354047976506932	0.17673072742631	0.986980513232904	0.508787368516677	0.815991741460372	0.430012521470887	-806.728029840696	0.0195189191503649_0.0198323657510905	0.500000000015895_0.499999999984105	
70	109	0.0175391050919292	0.0768328952413298	-0.0224793650731131	0.0337286442766902	0.186748400531538	0.506527523937554	0.0541715056868254	0.0318509315496999	0.0175391050919292	0.0918615814314612	1.53658066270879e-08	0.0984760180760124	0.721738220107127	0.063972682857376	-693.716626818896	-0.0448151601601328_0.0768328952413298	0.499772150660858_0.500227849339142	
72	108	0.113040619359234	0.0445960857732621	-0.00426855652711056	0.0305602818779132	0.957861361018473	0.889178084568039	0.0494650763131903	0.0279112506460827	0.113040619359234	0.0792030832487055	0.044179187232249	0.194187934925954	0.783475799601154	0.145585142106055	-682.218849704574	0.00161851740649423_0.0445960857732621	0.499603594860369_0.500396405139631	
71	102	0.69669187606733	0.0101516103326584	0.00621604902863255	0.0259696028912906	0.69669187606733	0.811312551577444	0.0928798760857037	0.0351728332899777	0.013299953166236	0.0095881805204363	0.00237157515462094	0.047458017952088	1.01786090767326	0.0487229027703974	-625.623238184916	0.0101516103326584_0.0886375885815596	0.504319010416206_0.495680989583794	
73	109	0.869387392748334	0.00394558340337721	0.0103564040291624	0.0239375639632192	0.869387392748334	0.666137321952901	0.0555262826118158	0.0300319881844348	0.0421084734276612	0.0672067056038298	0.0071823105708817	0.239533960673549	0.737190490600211	0.170044073103435	-698.763170876916	0.00394558340337721_0.0617718514931804	0.501206117177754_0.498793882822246	
74	113	0.990805977891858	0.000255844459321046	-0.0120363057366751	0.0221529414164204	0.990805977891858	0.587983992550812	0.0120512411289351	0.0246211816182806	0.988778403787325	0.625468810270496	0.996510248380245	0.467058095481389	0.79536251448602	0.382338130901416	-728.217835552971	0.000255844459321046_0.000347062245752906	0.500000000000321_0.499999999999679	
75	99	0.00178498787521078	0.0954676005454163	-0.0403241418740266	0.0360711736532914	0.222793211507593	0.266340585907923	0.0906297612032916	0.0297241771310598	0.00178498787521078	0.00295217763474262	1.97642835431111e-09	0.00508287760248221	1.39966728708837	0.00948651413594596	-611.438706155856	-0.0442563363761486_0.0954676005454163	0.498708916679137_0.501291083320863	
78	90	0.0278055404314541	-0.0555174151261894	-0.0507623667711888	0.0248212557122613	0.0278055404314541	0.0437964782239372	0.087345500471084	0.0368406260289906	0.0158672291216952	0.0199025986696179	2.96762459051081e-09	0.0018772978367311	0.76799326281979	0.00117572787562792	-559.567301651452	-0.0555174151261894_0.0905910408734045	0.503012236057183_0.496987763942817	
77	98	0.00593096210196835	-0.0584066711804133	-0.0548413163251231	0.0207584827971117	0.00593096210196835	0.00961222752159483	0.0626140125552521	0.0316894315060602	0.0453602147526411	0.0510111377919483	5.99353328079033e-07	0.00193219083200588	0.597382978221674	0.000803933806226802	-619.818967083744	-0.0584066711804133_0.0642485761388661	0.509464534768325_0.490535465231675	
76	103	0.491205814985782	-0.0259714058801434	-0.0326540068659071	0.0375913900925598	0.491205814985782	0.387074334431589	0.0476098410192872	0.0408937405240689	0.327158822286543	0.247045531670809	0.00530135264280207	0.148461956822504	1.20458249631823	0.187617353222206	-643.176121877032	-0.0259714058801434_0.0402632700238194	0.500046083180238_0.499953916819762	
79	108	0.010778368548048	0.0563878842129207	0.0516854996961937	0.0192342020715082	0.00412701947462349	0.0083573578090883	0.0617640821518035	0.0217274135126133	0.010778368548048	0.00535896841765121	0.9998272014853	0.728348174467668	0.759581872675596	0.618939274747493	-681.21848700605	0.0563826765657555_0.0563878842129207	0.5_0.5	
80	91	0.794506337257161	0.00569057602363321	-0.00194389595990998	0.0232407876597886	0.807655408513527	0.933527175469994	0.0122109721325127	0.0217831626937523	0.794506337257161	0.576484047561148	0.999460605188664	0.656771384686392	0.811668017390994	0.571631610101209	-587.04307880949	0.0056746887165852_0.00569057602363321	0.499999999999997_0.500000000000003	
82	100	0.523674958891507	0.0136718781008013	-0.0018991428635554	0.021363544907021	0.523674958891507	0.929343807473391	0.0279131172034514	0.0259149315442322	0.598748277182371	0.284050775112696	0.999714556066919	0.374727362257482	0.662328995779198	0.249945962678551	-635.043950881763	0.0136718781008013_0.0136805566596951	0.500000000000004_0.499999999999996	
81	113	0.419665939187703	-0.0191168936661052	-0.0172446172480496	0.0236015161180342	0.419665939187703	0.466514285930893	0.0827058761616043	0.0303531556235044	0.00686193994639756	0.00746764699041402	7.31043344082138e-06	0.00933480683134809	0.835390930306475	0.00692778368735885	-695.231805144393	-0.0191168936661052_0.0836074981839928	0.505791632782819_0.494208367217181	
