simNum	IVsNum	plei_test	P	eff
47	85	0	8.46489531461735e-08	0.124250612827896	
69	93	0.029	4.90004395824458e-06	0.0827177595002496	
67	95	0	9.97984111970362e-07	0.0922214755375968	
1	96	0	1.24759990389097e-05	0.0920490793449728	
11	96	0	6.00774567764421e-07	0.107801254654991	
75	102	0.009	3.03834814578531e-12	0.132406249619154	
87	105	0	1.51570400538807e-09	0.115389380958634	
3	105	0.015	1.88413729850405e-07	0.0920387445969833	
95	103	0	1.491341558404e-06	0.0848901667440272	
5	102	0	9.67176339295332e-05	0.063558863028851	
55	104	0	1.02048018373943e-10	0.123757133969743	
19	108	0	1.85180629815401e-09	0.113005417471265	
51	107	0.001	5.66597502063517e-13	0.137722450920967	
15	104	0.001	3.50417660109801e-06	0.0817211609905018	
43	106	0.005	7.9799549945449e-09	0.100369832463138	
93	109	0.003	6.87999764113288e-07	0.0866866569657491	
53	108	0	1.33044992123047e-07	0.0949389851678816	
39	113	0	4.92888092393653e-08	0.0987337793510073	
73	93	0	3.12606131937701e-07	0.094358077512356	
65	116	0	2.38074544007945e-09	0.113363594377464	
41	116	0	2.02793952384907e-07	0.0958767109078294	
31	117	0	1.77029888119465e-06	0.0827507299423074	
13	117	0	9.03406861896101e-09	0.105291692426242	
57	97	0	6.1569451839778e-07	0.0998776542029992	
97	106	0	1.53172218913743e-05	0.0801204521298542	
9	101	0.016	8.11778434181307e-07	0.0878590187364974	
23	100	0.003	5.10648395449408e-07	0.0950462483074366	
21	101	0	1.27283098467961e-07	0.104034933778845	
77	101	0.002	9.743734284141e-07	0.0863320551279032	
59	127	0.017	2.8684823879926e-10	0.0994386488323668	
27	122	0	1.24758003751828e-07	0.090595695706654	
35	118	0.006	4.97422738806393e-08	0.0888232513221662	
61	100	0.003	2.2286898780737e-10	0.117885992597741	
85	119	0.01	1.46396231171128e-07	0.0841460278338386	
7	126	0	2.03579418984429e-10	0.10918088757688	
91	106	0	4.68656081976106e-06	0.0850373568239148	
45	103	0.001	0.00194546265167623	0.053268984058564	
37	106	0.002	4.39000835894641e-11	0.122086177156796	
49	108	0.036	3.74182746492925e-08	0.0950416939506322	
83	111	0.051	3.9461646862992e-11	0.117671327827696	
99	112	0.003	1.06339664090368e-06	0.0854189169760639	
33	113	0.039	4.61936906426173e-07	0.0802820871401128	
29	117	0.002	7.27376363140268e-06	0.0748063554941444	
25	118	0	2.26464673728003e-07	0.0911398035349282	
71	122	0.005	6.15170934246915e-07	0.0831535739852272	
63	125	0.007	5.01673406628227e-11	0.107037576690073	
89	125	0	1.58680888161277e-09	0.105276284514743	
17	127	0	4.77373224251092e-09	0.102792054588291	
81	133	0.005	1.01505633110953e-09	0.0964261686420334	
79	130	0.048	2.3376675340312e-13	0.113417250513636	
12	82	0.007	1.87300187515947e-09	0.130560248986683	
48	100	0.049	3.15459902243155e-05	0.0709777306046626	
54	89	0.089	3.3160493167608e-06	0.0827524273123738	
68	105	0.003	6.40128923982466e-07	0.0886583434727231	
6	96	0.003	2.50007652742415e-10	0.124513667242519	
2	108	0	7.92807243124606e-06	0.0793358615718424	
44	100	0	2.91988622601117e-09	0.11658401543497	
52	100	0	4.80412928971031e-08	0.114344831088732	
76	111	0	2.63659132953199e-06	0.0800852945601309	
56	109	0.057	9.98347085359558e-10	0.105911554688483	
70	120	0.003	4.35299732778192e-07	0.079668584999036	
40	99	0.085	2.03734045662751e-10	0.113456255877009	
20	107	0.005	9.66842541257001e-05	0.0645386985707856	
60	88	0	3.0195496575681e-06	0.094405176296474	
4	113	0	0.000336145010082078	0.0643512969672428	
36	91	0.002	2.89304700798445e-06	0.0896078213523539	
94	116	0.002	3.82699779347648e-17	0.154901059736955	
66	107	0	9.77810760057235e-08	0.0977160997766313	
16	115	0	4.48644437255867e-11	0.119090132077673	
96	118	0.01	2.05146192620431e-10	0.101058628072033	
88	123	0.032	1.64879941260845e-05	0.0627443858115743	
42	108	0.015	4.97105590994344e-09	0.0946823178677796	
32	110	0	1.2999592144314e-07	0.0938415038685273	
74	97	0.005	1.64991636080513e-09	0.114374068984515	
98	109	0.002	4.78898100248557e-08	0.0967339406890412	
84	83	0.031	2.83059087568965e-06	0.0906162348268365	
28	109	0.053	4.85558325579826e-12	0.120476786161407	
14	119	0.121	6.65476313492091e-11	0.0989372652023	
8	111	0.029	6.86012539790431e-11	0.113169130646481	
24	94	0.09	3.27257784932618e-10	0.117335869795481	
58	102	0.004	1.30429909330062e-11	0.126934262508177	
62	95	0.035	2.96520798304971e-07	0.0936737098032056	
78	97	0.716	1.20402210401394e-12	0.113417521748401	
46	105	0.001	4.62091939640249e-09	0.109389203596088	
50	100	0	9.75140974854321e-07	0.104973500407977	
92	105	0	2.20398942425733e-06	0.086368823455205	
10	111	0.021	1.09755417935924e-08	0.0947165869699311	
86	124	0.005	2.04989764055549e-06	0.0740953763191739	
22	115	0	6.91535605093754e-07	0.0867374491800577	
64	102	0.013	2.64866290921729e-09	0.105193744824498	
34	115	0.038	1.39988695959586e-11	0.117101999141697	
72	109	0.069	8.61450033822335e-11	0.108414732002456	
100	119	0.001	1.5057862665673e-05	0.0710650467882571	
38	126	0	2.8256930919064e-07	0.0907146952736597	
82	99	0	5.7438504825585e-08	0.109449831242463	
26	113	0	7.56328096420266e-10	0.100592177662682	
30	117	0	8.32041008752151e-09	0.0952461502965435	
18	110	0	2.22722623060664e-08	0.10067859062106	
80	99	0.001	3.06340188366113e-15	0.160787616834703	
90	118	0.037	2.34982276832343e-13	0.123100627137419	
