simNum	IVsNum	plei_test	P	eff
83	84	0.482	8.01743482222646e-05	0.0657389115206353	
21	98	0.702	7.62082372426008e-08	0.0816219011463647	
35	98	0.219	0.00221904871776855	0.0478567993442247	
39	98	0.307	0.00465419452309087	0.0429232409426394	
85	98	0.087	0.000446766421326066	0.0593231850107969	
75	97	0.226	0.000131509273137101	0.062179613309252	
23	101	0.001	0.000146561043063765	0.0684006831980237	
3	100	0.061	0.000535572481033822	0.05574550466771	
37	103	0.032	5.72997371492039e-05	0.0667436430036891	
59	104	0.29	2.84452691277052e-07	0.079270911876092	
5	103	0.138	4.95064518910774e-07	0.0806922080391717	
19	90	0.586	5.88837622916464e-05	0.0662683800475823	
81	91	0.819	1.91348484158543e-06	0.0721318057213613	
89	107	0.005	0.000995725708555882	0.0542787866219164	
11	91	0.01	0.00020494136964502	0.0654064404063416	
93	109	0.615	1.21123429391861e-05	0.0626890690868204	
91	107	0.014	0.00142649001355544	0.0501872025637596	
97	107	0.242	0.000655146115073292	0.0503949572169484	
77	106	0	0.000203624302320874	0.0640047045697622	
17	90	0.005	0.0187508035762147	0.0416018638680376	
67	111	0.101	0.000234446877146865	0.0542907846953644	
9	113	0.015	5.09108691419442e-07	0.0788591169131812	
45	116	0.567	1.04835643375055e-06	0.0673368506300213	
33	116	0.05	4.35968082127222e-07	0.0773995534674801	
15	116	0.053	9.1772354775951e-08	0.0847814622568662	
73	116	0.001	0.00147026435040324	0.0530092692662687	
31	99	0.095	5.35541440085862e-05	0.0656218513291881	
99	112	0	9.45718971484351e-05	0.0633753706770261	
55	119	0.018	0.000246304239883224	0.0547688243020411	
69	100	0.006	0.000625879478008278	0.0546366957051347	
25	122	0.119	2.01583697024985e-05	0.0631643480492679	
61	121	0.347	8.929213511971e-06	0.0635015187126682	
87	101	0.039	0.000778790466918167	0.0525471574922456	
53	119	0.03	3.06430304583028e-05	0.0652279977199786	
1	105	0.154	3.5492534256785e-05	0.0636957361584757	
65	103	0.016	0.00660211749956973	0.0413065123451131	
57	104	0.521	1.90074580676955e-05	0.0615156920857811	
71	107	0.335	1.77345879267311e-07	0.0790310960763692	
27	108	0.075	0.000330927825534688	0.0555543015101922	
95	123	0.04	0.00174341008580479	0.0465839498911014	
13	108	0.269	0.0174091799815163	0.0346884115480655	
47	111	0.479	1.06075272342104e-06	0.0708689682007546	
49	110	0.084	0.00258199732480701	0.0462615627792589	
7	112	0.001	0.00459962078080405	0.0477541730086465	
51	113	0.215	0.0912751385192832	0.0250151613411947	
63	112	0.013	6.7301645969552e-08	0.0856845548005625	
79	135	0.02	6.72448587872336e-07	0.0712918618498213	
29	114	0.018	0.000306176352033861	0.0572468306311438	
43	117	0.02	0.0204492327877245	0.035773266282045	
41	124	0.119	7.36684010659383e-06	0.0645979727837733	
76	82	0.026	0.00352877587448772	0.0542376647619669	
78	83	0.269	1.86153894498984e-05	0.0755593774011734	
22	99	0.235	2.18218137333328e-09	0.102126634226331	
40	106	0.029	0.00110262371977014	0.053365888075215	
92	95	0.004	0.00421604051690161	0.0515853021664791	
86	108	0.261	0.000178007434201343	0.0560859633440464	
60	106	0.743	1.22968140587046e-06	0.0706435837277173	
38	107	0.443	3.39827303240424e-07	0.0790829042920753	
36	116	0.055	2.43167761292976e-07	0.0790522426954662	
4	110	0.003	0.000115222888471574	0.064701585991067	
90	103	0.018	0.000132659132301091	0.0634193486441976	
94	108	0.003	0.00822013041366416	0.043263852066307	
6	116	0.126	0.0108554160561797	0.0368014018300826	
100	104	0.003	0.000727663540621875	0.0579361625292661	
12	101	0.005	0.172249412700456	0.0231643735398463	
98	112	0.004	0.00265511143584523	0.0472950120276309	
34	107	0.035	6.85542575580739e-05	0.06402028279278	
84	124	0.003	2.70500989610902e-05	0.065200247522107	
26	104	0.06	0.0200362353986878	0.0383191783098026	
74	108	0.362	8.17741478611843e-05	0.0586219152345837	
54	103	0.076	1.45935453930945e-05	0.0696844444959627	
10	112	0.22	1.90487654272546e-06	0.0693450765512706	
20	109	0.5	3.6101305670315e-06	0.0672029276878243	
72	90	0.253	0.00363985909706036	0.0496369510339169	
58	91	0.167	1.76960736126682e-05	0.0721828057048983	
16	114	0.092	7.70866412488752e-07	0.0779337517690201	
62	104	0.003	6.69307952302073e-05	0.0620836453150714	
68	116	0.035	1.99990458048365e-05	0.0621681756148245	
66	95	0.204	0.000204232891761941	0.0601963467354886	
88	100	0.167	0.00890044135684677	0.0406013540199941	
46	117	0.077	1.85469649900231e-05	0.0652570814639002	
24	128	0.033	0.00434087530076534	0.0400526880797312	
2	98	0.262	6.14930434203922e-05	0.0619261280625757	
18	107	0.037	8.02451062454608e-06	0.0718560547178254	
56	115	0.011	0.00469599305663348	0.0457556848318588	
14	105	0.489	1.36118476187233e-05	0.0671711918461731	
80	108	0.149	5.01677578206269e-08	0.0825787690873646	
70	106	0.02	4.29993052850714e-05	0.0681627803636319	
30	95	0.05	0.000242401356593192	0.0614907374305644	
28	106	0.003	0.00261490071852596	0.051993270053531	
44	96	0.151	1.65970158351205e-05	0.0715290133625015	
32	114	0.053	0.00450881677271901	0.0434920284086051	
48	105	0.476	5.28253572607556e-07	0.0741256750644321	
96	118	0.001	0.00724462064037687	0.0409731406856444	
64	106	0.188	0.0276656611458427	0.0318586106184291	
82	128	0.045	2.83033581087588e-07	0.0735272044641075	
50	120	0.16	1.98342977062425e-07	0.0777437446321534	
8	118	0.005	3.08123479465452e-05	0.0617476304099785	
52	124	0.041	1.68436228856934e-08	0.0863600267448062	
42	113	0	0.00182596390944944	0.0516757888916748	
