"simNum"	"IVsNum"	"P_largestGroup"	"eff_largestGroup"	"eff_mean_minClass"	"sd_minClass"	"P_minClass"	"P_minClass_mean"	"eff_mean_maxClass"	"sd_maxClass"	"P_maxClass"	"P_maxClass_mean"	"corTest_1"	"CHVP_test"	"correct_factor"	"CHVP_test_correct"	"AIC_1"	"gamma_1"	"prop_1"
"2"	98	0.147413224069323	0.040786832853628	0.0416916408057703	0.0279286458005821	0.147413224069323	0.138737341443895	0.0827302948518533	0.0276034309170641	0.00350486523829662	0.00346114812846378	0.0525238171062079	0.295977981269987	0.748666903835032	0.217816011628559	-624.683769173347	"0.040786832853628_0.0826146956204388"	"0.500186054870276_0.499813945129724"
"5"	103	0.000811115622111985	0.0847288686287069	0.0680698106878348	0.0292492596240491	0.00462272862340242	0.0219288555652076	0.0994373937498132	0.0245447214421196	0.000811115622111985	9.95438689567871e-05	0.9993503534354	0.411361194294923	1.05341770437548	0.43116294009707	-650.923744700011	"0.0847099602344593_0.0847288686287069"	"0.499999999999984_0.500000000000016"
"3"	100	0.376646581545723	0.0222921683570662	0.0315053359515255	0.0251013347028625	0.376646581545723	0.212387730150966	0.085130037948549	0.0329265922039375	0.00529787329899014	0.011182152508506	0.00124484146683956	0.195258893970017	0.991083073637104	0.193205170263807	-625.490314294055	"0.0222921683570662_0.0938875628671903"	"0.503700085995851_0.496299914004149"
"1"	105	0.234747332654055	0.0336831670561787	0.030045063445786	0.0281832520812575	0.234747332654055	0.288864740529272	0.0961035956389989	0.0285622181880108	0.00179989311251077	0.00107406151385648	0.00818480555662426	0.0997066469959267	0.812582037419097	0.0756565546385791	-662.958217718027	"0.0336831670561787_0.0915120890061699"	"0.500694667911759_0.499305332088241"
"4"	110	0.779189614728668	-0.00913147705386597	0.00389107932923979	0.0324882754916651	0.779189614728668	0.904886832171807	0.12557576261585	0.0341353666918357	0.000101826676326223	0.000365858221061536	1.08530961995257e-10	0.00981726945781883	0.81430098472546	0.00699899345021902	-676.776264149787	"-0.00913147705386597_0.137721254915769"	"0.500270853150735_0.499729146849265"
"6"	116	0.011965118308616	0.0614424891495499	0.0103296076324096	0.0276206191038629	0.802251790417732	0.709106511764407	0.0608809014550331	0.0240597145645202	0.011965118308616	0.012745071105699	0.0100965535012367	0.167572557740207	0.746236451738101	0.117405836981711	-740.439015398429	"0.0069331423957728_0.0614424891495499"	"0.498845138308834_0.501154861691166"
"7"	112	0.0163868024357841	0.093344635920245	-0.00255142435276546	0.0401120077143243	0.985748908349216	0.949397168031855	0.0970132969410534	0.0382988711064078	0.0163868024357841	0.0127038924845053	4.00104951263636e-05	0.0726118061924734	1.05361685055383	0.0781766002768943	-685.968393368471	"-0.000718098477270798_0.093344635920245"	"0.499525020036595_0.500474979963405"
"8"	118	0.0589451856632127	0.051325402849733	0.0420893672612687	0.0269112449414646	0.0589451856632127	0.12051680511525	0.0904900118972726	0.0286829186647445	0.00584885351040421	0.00204156139425119	0.165768508112422	0.218472912107001	0.964062035981053	0.209484440721266	-726.395185078299	"0.051325402849733_0.0805312983907997"	"0.502260739088493_0.497739260911507"
"10"	112	0.00268789772117156	0.0697165472407739	0.055198668777034	0.0227058463939558	0.00268789772117156	0.0166566241335954	0.0853444880251802	0.0259337736084142	0.00824851267547764	0.00133940256307325	0.998242648917083	0.381804541790653	1.00316518346553	0.382944328400991	-717.808286008408	"0.0697165472407739_0.0697620268656652"	"0.500000000000085_0.499999999999915"
"9"	113	0.000241378841799141	0.116056230323151	0.0263564495723001	0.0315072656799934	0.192151715049444	0.404643832829193	0.126659871907629	0.0305943116157366	0.000241378841799141	6.75621909556597e-05	0.00159390581656438	0.0223761383339098	0.978610691091958	0.0216197456638451	-703.891036089409	"0.0413423266198799_0.116056230323151"	"0.499760057510733_0.500239942489267"
"11"	91	0.85781820526908	-0.00690933714362991	0.00779236031181534	0.0384564349719876	0.85781820526908	0.839882973177764	0.125683616909015	0.0403824210186985	0.000785287115494991	0.00248794716316901	2.91286106346433e-10	0.0345062280248722	0.805721562703938	0.0249592653582397	-559.251692759049	"-0.00690933714362991_0.140371438353261"	"0.501037222532808_0.498962777467192"
"12"	101	0.00973428157159937	-0.0700557482176449	-0.0608173453586628	0.0265796503023042	0.00973428157159937	0.0242356646139029	0.117649726578027	0.0327626922437411	0.000176467103093756	0.000512684086888543	0	2.33454975313601e-05	1.28664867362727	4.11034551580898e-05	-621.403088247074	"-0.0700557482176449_0.127665323220117"	"0.505025171754494_0.494974828245505"
"14"	105	0.00109797090617225	0.064963378091432	0.0572086714554124	0.0193460699676841	0.00109797090617225	0.00384347074227503	0.0709212336380366	0.0207000103956275	0.00220403599717566	0.000877773526658542	0.999226041488932	0.628401564427424	1.23019553591733	0.714217068966224	-675.48098659064	"0.064963378091432_0.0649848358831394"	"0.500000000000013_0.499999999999987"
"13"	108	0.0206546450896586	0.0606335446183288	0.0104532019351572	0.0307278695249968	0.841830001793766	0.734383122087535	0.0569881207618338	0.0258114106054815	0.0206546450896586	0.0293877982269194	0.0109258717169913	0.24621201768326	0.916652056275911	0.223497093629598	-701.073538021687	"0.00614676330218221_0.0606335446183288"	"0.49953372639302_0.50046627360698"
"15"	116	0.942978686547659	0.00209103236663094	0.0135173151056208	0.0291705394091701	0.942978686547659	0.643961174206946	0.151121606144199	0.0308863182557173	5.60837963542998e-07	3.26418244464241e-06	1.77635683940025e-14	0.00119961309892809	0.941202743646053	0.00107125857694662	-727.776394246864	"0.00209103236663094_0.163759868113536"	"0.502138026681791_0.497861973318209"
"19"	90	0.0242684336014206	0.049875490578178	0.0488958407736542	0.021761273372194	0.0242684336014206	0.0271182691234674	0.0778519884502238	0.0262135059127799	0.00290894018495797	0.00382835254172158	0.21178717290072	0.395366767583736	0.817918212500945	0.32684012795935	-582.813247570035	"0.049875490578178_0.0802614607359492"	"0.500358060004982_0.499641939995018"
"16"	114	0.0871102223336074	0.0343686113397596	0.039753021739818	0.0199141776699456	0.0871102223336074	0.0483151521930706	0.116911671036152	0.0298752881065937	9.63298933018304e-05	0.000155962855796847	8.11426356066569e-05	0.0316329623178407	1.04936832762455	0.034092853123766	-718.441670327474	"0.0343686113397596_0.120817316116455"	"0.506101640375795_0.493898359624205"
"17"	90	0.00119559063701202	0.105951701623001	-0.0345738482096547	0.0365287753605411	0.318467119475947	0.346465219515112	0.10198368717746	0.031649006742751	0.00119559063701202	0.00177714562815981	7.74958825999761e-08	0.0047223272616449	1.31280875387831	0.00780436176610475	-559.070830326546	"-0.0366469635376911_0.105951701623001"	"0.496888800826582_0.503111199173418"
"20"	109	0.000194070437932183	0.0675456518714459	0.0618581417122016	0.0175029914278933	0.000194070437932183	0.000603510208163126	0.0750292872822757	0.0211633206916755	0.00184730576367814	0.000581202173619038	0.999231965818934	0.631520210992941	0.983524168694358	0.624636988614409	-710.031529705269	"0.0675456518714459_0.0675662144340267"	"0.500000000000003_0.499999999999997"
"18"	107	1.72745613213696e-06	0.125209997886375	0.012789760603332	0.0325471736956828	0.749457175915831	0.695137664130227	0.122710128839955	0.0247156494099862	1.72745613213696e-06	2.64217113907436e-06	4.06509508943387e-07	0.00715262951020621	0.642077775600114	0.0034847870430735	-671.479458621962	"0.0104211686993643_0.125209997886375"	"0.498024944873743_0.501975055126257"
"21"	98	4.73694710513392e-07	0.0822735838526761	0.0804634474184791	0.0167039499629447	3.46515447083566e-06	5.37362419118151e-06	0.0840386703709978	0.0152355775373037	4.73694710513392e-07	2.87661939505878e-07	0.999762018677831	0.874349512822638	0.74237536520043	0.779622509295274	-640.055631239064	"0.0822666539071936_0.0822735838526761"	"0.499999999999999_0.500000000000001"
