"simNum"	"IVsNum"	"P_largestGroup"	"eff_largestGroup"	"eff_mean_minClass"	"sd_minClass"	"P_minClass"	"P_minClass_mean"	"eff_mean_maxClass"	"sd_maxClass"	"P_maxClass"	"P_maxClass_mean"	"corTest_1"	"CHVP_test"	"correct_factor"	"CHVP_test_correct"	"AIC_1"	"gamma_1"	"prop_1"
"4"	116	1.0397118918172e-05	0.152153057391416	0.0189244841326192	0.0347461549165486	0.978546277806297	0.587049048364706	0.133521772173005	0.0329871393136913	1.0397118918172e-05	9.41156920100338e-05	4.13002965160558e-13	0.0167619818748368	0.957797689350013	0.0156291077222804	-727.912515439127	"-0.000936410932736964_0.152153057391416"	"0.497317190041144_0.502682809958856"
"2"	103	1.36938621684949e-05	0.137673622583947	0.0320539693886955	0.0446937426338198	0.658624351995548	0.474895161010081	0.128744820666742	0.0301231742088188	1.36938621684949e-05	4.32701703441554e-05	5.95697698946296e-07	0.0728167017660268	0.92104870365514	0.064897399868932	-624.201152366078	"0.0198042567896426_0.137673622583947"	"0.496746871116739_0.503253128883261"
"1"	108	7.25115279384308e-11	0.241284960450751	-0.016617577588721	0.0346546368792942	0.354830673886147	0.632547693076051	0.22698341932543	0.0333354218897838	7.25115279384308e-11	5.93126679572441e-10	0	4.06219090613437e-07	0.845903980991745	2.80754769382819e-07	-635.392621186092	"-0.03220419903246_0.241284960450751"	"0.492979270980635_0.507020729019365"
"3"	110	0.518766154772019	-0.0256167894537481	-0.0135695503887373	0.0395717428499342	0.518766154772019	0.732326525484047	0.123515858976283	0.0429607794530412	0.00162087652485769	0.00485833900455083	1.35957911595597e-11	0.0189246552966675	0.744894636309508	0.0119552623925962	-662.355519345259	"-0.0256167894537481_0.138893480584951"	"0.501369904058185_0.498630095941815"
"5"	118	1.16414300691014e-06	0.149227069600565	0.0391712961535247	0.0377429388809473	0.382872443856657	0.301482662219209	0.145151616917887	0.0290907049705813	1.16414300691014e-06	2.12646285613416e-06	4.69925103274704e-07	0.0261480506053132	0.708726773014704	0.0155287134291209	-729.025708130376	"0.0330595053047442_0.149227069600565"	"0.49810712898057_0.50189287101943"
"7"	94	0.673484614913547	-0.0110946728623831	-0.00318119819243875	0.0262467038395782	0.673484614913547	0.903791168482606	0.198799289974166	0.0362176861870946	1.44864079947097e-07	3.48131503820085e-07	0	6.30983840192473e-06	0.727858289786951	3.29605091374289e-06	-568.292745580123	"-0.0110946728623831_0.206170004444389"	"0.50914825154874_0.49085174845126"
"9"	103	0.792381589692352	-0.00664855560796829	0.00181559296714817	0.0251924939216943	0.792381589692352	0.942688276961878	0.184482435242486	0.0319746921579733	1.6488953905655e-08	8.57710548827237e-08	0	7.21043135015107e-06	0.937538097257102	6.27676187631531e-06	-632.785046108554	"-0.00664855560796829_0.196113216747205"	"0.504801991975151_0.495198008024849"
"6"	104	0.146040870100995	0.0345919925568032	0.0358424193157713	0.023616667923242	0.146040870100995	0.132159834308072	0.139219357621384	0.032789388438983	4.35377277086565e-05	4.78036061230735e-05	1.09685823397321e-05	0.0105196715531647	1.04042944097208	0.0112510717645988	-642.072026518466	"0.0345919925568032_0.140025918957376"	"0.50354275048195_0.49645724951805"
"10"	113	0.285836848220214	0.0302171516903453	0.0369902520771006	0.0281766077103037	0.285836848220214	0.191933968040285	0.105341273927285	0.0354788556894573	0.002130289457988	0.00365363293623342	0.000118310650424558	0.131391000811508	1.03943187183092	0.138086527621415	-721.857697959862	"0.0302171516903453_0.111564160510819"	"0.500814748961317_0.499185251038683"
"8"	120	0.141053531423195	0.0536858121447709	0.0317718434267585	0.0362316797260232	0.141053531423195	0.382303549445883	0.130394825120359	0.0301735451078436	0.000445675255171786	3.23356834325027e-05	0.0156351900012748	0.0364689523440306	0.955194716123726	0.0340175760338685	-745.877510089527	"0.0536858121447709_0.108996269695554"	"0.500169420709557_0.499830579290443"
"11"	87	0.000883211696033252	0.120982345019416	0.0512341201364977	0.0365058438862911	0.273436131590604	0.164083228389319	0.111157379242004	0.0351115112674302	0.000883211696033252	0.00213952436403942	0.00162922801654863	0.236782043785189	0.902428398631056	0.210960837567069	-553.547424188125	"0.0402378921861341_0.120982345019416"	"0.499507319642092_0.500492680357908"
"12"	107	0.734845673255291	0.011263624142263	0.0154750364664276	0.0331694008778879	0.734845673255291	0.641782485675629	0.108925446651783	0.0387062075358616	0.0041816240054692	0.00583073345236312	7.71622501849478e-06	0.0667602470408878	0.887922558506148	0.0564479633326008	-669.95943980692	"0.011263624142263_0.113314841839489"	"0.500827779107916_0.499172220892084"
"13"	119	0.520568979056616	0.017130039499818	0.0232546610884186	0.0265830688564128	0.520568979056616	0.383464047448301	0.117908894713825	0.0350847261927071	0.000578105666082405	0.00104806825090798	2.07408270558318e-06	0.0315278921479165	0.97931380817691	0.0305270657424057	-741.787898998513	"0.017130039499818_0.124118968917432"	"0.503302849279662_0.496697150720338"
"14"	106	0.196328527614732	0.0407227078021498	0.053335373855334	0.0313167644642271	0.196328527614732	0.091508943396582	0.113155675014659	0.0327664453709139	0.00018628273289509	0.000799326441326768	6.67348887499752e-05	0.186901684062127	1.02122183864158	0.191642693317677	-669.05677721134	"0.0407227078021498_0.126950968908344"	"0.50009970594415_0.49990029405585"
"15"	105	1.03946721096902e-06	0.135937838106636	0.0739842470942661	0.0302480465627802	0.0298742826587301	0.0161267116819035	0.129422645218628	0.0261841740266496	1.03946721096902e-06	2.9623792335754e-06	0.00126799865949079	0.165832567613299	1.17619056166467	0.202359737554386	-665.510838870536	"0.0666061206490191_0.135937838106636"	"0.498419159855529_0.501580840144471"
"16"	107	0.548738552856744	0.0136107780078837	0.0138106083902048	0.0226250701608097	0.548738552856744	0.542895629517409	0.133695334133006	0.0335473973311345	0.000117550482763688	0.000124017842427089	3.05804566558265e-07	0.00304891646233569	0.746312344912697	0.00183860198757909	-659.907808867571	"0.0136107780078837_0.134185685967757"	"0.505484397239253_0.494515602760747"
"17"	111	0.630250467130865	-0.0129327374579092	-0.00409775410616946	0.0267911204885452	0.630250467130865	0.878716387357736	0.145292625072747	0.0330742739909401	9.32227757659892e-06	2.58548510523135e-05	1.10134124042816e-13	0.0004484369748359	0.962049824459617	0.000415948093464245	-684.603360914198	"-0.0129327374579092_0.153766913249694"	"0.502505642528565_0.497494357471435"
"19"	88	0.0601870946043806	0.0695272932673865	0.0153914574863829	0.0445465189342037	0.327546135673383	0.730541832004113	0.0959207621593564	0.036512297321935	0.0601870946043806	0.0101769290861597	0.396633389442933	0.162075678314248	1.06320893736747	0.174791911091753	-522.647095267103	"0.0438609374978733_0.0695272932673865"	"0.499588071761176_0.500411928238824"
"20"	102	3.86256700764889e-06	0.189608219013942	0.0532337449768983	0.0442871306870486	0.363810288592354	0.232168867343734	0.177707399661252	0.0388003996046644	3.86256700764889e-06	1.32993128031094e-05	6.43067821215482e-10	0.0345124603816975	1.08211957611209	0.0389902210776888	-617.225213806772	"0.0404008651459565_0.189608219013942"	"0.498658834673534_0.501341165326466"
"21"	93	0.691717414650569	-0.0130203543472628	-0.000305603656446463	0.032732950503196	0.691717414650569	0.99257105828222	0.177391117868064	0.0335973570957166	1.71556167319481e-07	8.58617203514564e-07	0	0.000151675434121239	0.877566794006442	0.000117185425739629	-559.419366222284	"-0.0130203543472628_0.190109555548389"	"0.504490823746345_0.495509176253655"
"18"	125	0.00170617744983742	0.102540490804627	0.0485256053404604	0.0282307575780421	0.0218965154885392	0.0881296440697227	0.117948789330641	0.0319731678985708	0.00170617744983742	0.000335518622953702	0.10298754358382	0.103602124017998	1.490107563146	0.178023600607591	-794.268908881512	"0.0655352326715757_0.102540490804627"	"0.499986480928454_0.500013519071546"
"22"	112	1.5126379297734e-06	0.162729586022545	0.0165865858762334	0.0382292800586324	0.877722575354113	0.665224043603792	0.151451872473847	0.0320093927758771	1.5126379297734e-06	6.60932303959364e-06	1.95887750464863e-12	0.006833584847119	0.867903072376466	0.00537265531112363	-681.900691477736	"0.00589541579810406_0.162729586022545"	"0.499605588384501_0.500394411615499"
"24"	109	0.701798177172621	-0.0101824659103061	0.000340260050961202	0.0265228906170287	0.701798177172621	0.989787951938207	0.14287100951805	0.0288480377143659	3.87784802417195e-07	2.72234813637164e-06	1.19904086659517e-14	0.000275689495045134	1.05809921553693	0.000308850477182375	-680.910785243483	"-0.0101824659103061_0.155974284551387"	"0.503342779677117_0.496657220322883"
"23"	93	0.382837514936051	0.0250692587782798	0.0276542406011831	0.0285892574285886	0.382837514936051	0.335932659582852	0.132575713683162	0.0328407096927242	0.000109349676965564	0.000111941164672234	8.84045086246843e-06	0.0159660030350974	1.36555335129815	0.0271411302304247	-577.286085070352	"0.0250692587782798_0.132788314103555"	"0.501960373850684_0.498039626149316"
"26"	104	0.0275044391817462	0.0892505846790852	-0.0204863044196167	0.0462712514441762	0.549059543905522	0.658879554760675	0.082031248782624	0.0399141456319631	0.0275044391817462	0.0423908636237012	3.82540499277439e-06	0.0934154757370578	0.646975008729176	0.0525131665897004	-628.458045026664	"-0.0278160499131475_0.0892505846790852"	"0.499651059939_0.500348940061"
"25"	116	0.974599946918473	-0.00088601211556354	0.00780258637863855	0.0277668527492822	0.974599946918473	0.77921256597635	0.162863082084327	0.0345557522293451	2.39439521768592e-06	6.89428325291267e-06	2.62012633811537e-14	0.000468913445947898	0.828719933887086	0.000328826029762686	-722.236915732868	"-0.00088601211556354_0.17161108493764"	"0.502094052961151_0.497905947038849"
"27"	97	0.00866389973251542	0.0681160005349174	0.0532987978752461	0.0254160655941942	0.00866389973251542	0.038617351582049	0.0845529579993059	0.0277944339733626	0.0159854004639288	0.00302983363625566	0.998101125259205	0.406631700322197	0.790275031616398	0.32607547529359	-619.831010755903	"0.0681160005349174_0.0681705681470099"	"0.5000000000001_0.4999999999999"
"29"	88	0.775601312717587	0.00928526985100733	0.0275832140241452	0.0324724191432603	0.775601312717587	0.397970620986582	0.129013095336267	0.0415509446034189	0.000628420044900202	0.00256870038383167	1.77391412670147e-08	0.0544295153037443	0.832575872832817	0.0418246593136881	-549.000996137248	"0.00928526985100733_0.147419894574948"	"0.501298980625601_0.498701019374399"
"28"	102	0.927515479211658	-0.00232111994086007	0.00146270115449906	0.0254512889308819	0.927515479211658	0.954283862014117	0.154165249988186	0.0384742923376226	9.43939177087011e-05	0.000117781977568402	2.06270556191157e-11	0.000932236643217352	0.986609797093035	0.000908640963675381	-633.80959204277	"-0.00232111994086007_0.156488429336049"	"0.502760622726288_0.497239377273712"
"30"	101	0.604793025797899	0.0159606617461289	0.0310962279837841	0.0307429647242032	0.604793025797899	0.314222726528122	0.10777296703482	0.0311258056803868	0.000164398107639611	0.000788972277915739	1.88780487397899e-06	0.0796595829291954	1.08737365744255	0.089559225907428	-646.274722316134	"0.0159606617461289_0.121901869156201"	"0.500097002408863_0.499902997591137"
"31"	94	0.638943781566308	0.0109979548455623	0.0153427347991954	0.0233641745570211	0.638943781566308	0.513009796540948	0.129715766956705	0.03775815380521	0.000591427935317372	0.000885799149758509	3.41516268154152e-07	0.00999978658192724	1.0748324719008	0.0113126530995618	-593.103043624604	"0.0109979548455623_0.134325230158986"	"0.503159276425398_0.496840723574602"
"32"	84	0.772811751067521	0.0129728209270346	-0.0147394616073958	0.0447890158633671	0.772811751067521	0.742919242527568	0.0894002217841303	0.0438813031030047	0.201568550964107	0.0448041700049201	0.134607788737394	0.0967437187970396	0.704890637728854	0.0608877745505956	-500.055967005928	"0.0129728209270346_0.0564883249662754"	"0.50000843421679_0.49999156578321"
"34"	105	0.431748696915157	-0.0269162555865818	-0.010019293422296	0.0341026321093847	0.431748696915157	0.769497601808857	0.111175584864174	0.0370807930649881	0.000900817669432065	0.0033975018019631	3.80673270683474e-12	0.01614172145769	0.80459617204405	0.0114186584950946	-657.073947783413	"-0.0269162555865818_0.126753202805605"	"0.501404566254241_0.498595433745759"
"33"	116	0.561471828662188	-0.0154488646626152	-0.0147039343145721	0.0265285457461547	0.561471828662188	0.580471444748632	0.0944262157039918	0.032347480160511	0.0033641792524926	0.00422407019915027	2.55335222743014e-07	0.00909087374270997	0.942186957179392	0.00822109617260416	-720.393296476136	"-0.0154488646626152_0.096871779595788"	"0.502133344781225_0.497866655218775"
"36"	94	0.604500751111684	-0.0143151238513615	-0.00421924452184599	0.0275444624485704	0.604500751111684	0.87858866821877	0.154039575126684	0.0346350186290712	7.28345838543223e-06	2.40310851529833e-05	8.88178419700125e-15	0.000348531519719829	1.07310566546796	0.000401385227069991	-582.462160682009	"-0.0143151238513615_0.164620773223282"	"0.50579525798989_0.49420474201011"
"35"	119	0.869294352712239	-0.00469635409271377	-0.00441872012483057	0.0284777043750293	0.869294352712239	0.876956980010898	0.0956761721965141	0.0329295038384373	0.00418613651440209	0.00437972545258697	4.6166759664068e-06	0.0214958287320661	1.43259487842515	0.0391503155279459	-746.409199904862	"-0.00469635409271377_0.0961749956427655"	"0.501590638039698_0.498409361960302"
"37"	115	0.000444078323142073	0.118037146894299	0.0108727321341751	0.0393798910753615	0.902735396487588	0.782972247207174	0.110532915636653	0.0326259511160933	0.000444078323142073	0.000967606770765465	1.08846927471262e-07	0.0513195331835547	0.728504887855737	0.0326314152557848	-714.820824058923	"0.00482320642794283_0.118037146894299"	"0.499544882820356_0.500455117179644"
"39"	106	0.840375724616386	0.00668142403389809	0.0214034915955645	0.033090673397149	0.840375724616386	0.51916415664125	0.117935308927484	0.0330294146404864	9.41716816121821e-05	0.000538870712414556	2.6146229625823e-09	0.0389536843782486	0.972102229758887	0.0373237260798541	-677.20777957806	"0.00668142403389809_0.134151255915465"	"0.500156965190216_0.499843034809784"
"38"	104	0.77126361063581	0.00889213952000661	0.02580185415816	0.0305059224865175	0.77126361063581	0.399625960314591	0.149018042495763	0.0375266465974028	2.27667365150881e-05	0.000132766157710473	3.19921866775985e-12	0.010840409729225	1.26913044981847	0.0164072769563928	-653.454895013134	"0.00889213952000661_0.166572186736795"	"0.501999362308006_0.498000637691994"
