simNum	IVsNum	P_random	eff_random	AIC_random	gamma_random	prop_random	P_fixed	eff_fixed	AIC_fixed	gamma_fixed	prop_fixed
41	109	0.890426862859439	-0.00343286535268928	-667.809809853425	-0.00343286535268928_0.189251042416034	0.500501066219215_0.499498933780785	0.890426862859439	-0.00343286535268928	-671.809809853425	-0.00343286535268928_0.189251042416034	0.500501066219215_0.499498933780785
76	95	0.775496805337722	0.185853942594598	-583.270177875574	-0.00787831766595597_0.185853942594598	0.499266012175461_0.500733987824539	0.775496797660497	0.185853942594598	-587.270177875574	-0.00787831766595597_0.185853942594598	0.499266012175461_0.500733987824539
40	102	0.598143274367137	0.0175547347231625	-619.381219416268	0.0175547347231625_0.140530999418623	0.502824182515204_0.497175817484796	0.889567502402775	0.00299007252198989	-622.514031374623	0.00299007252198989_0.15643824787469	0.508911679543921_0.491088320456078
21	111	0.300257849827604	0.153660018547742	-694.930356607849	-0.0301364955400495_0.153660018547742	0.498805798271421_0.501194201728579	0.296906468112036	0.153660018547742	-698.930356607849	-0.0301364955400495_0.153660018547742	0.498805798271421_0.501194201728579
53	130	0.0520068815438193	0.0890122990902451	-831.969673784872	0.0889970634067263_0.0890122990902451	0.499999999999783_0.500000000000217	0.0520068815438193	0.0890122990902451	-835.969673784872	0.0889970634067263_0.0890122990902451	0.499999999999783_0.500000000000217
78	112	0.0870806944849849	0.072975415883026	-679.156442415949	0.072975415883026_0.0729801996472062	0.500000000000089_0.499999999999911	0.0870806944849849	0.072975415883026	-683.156442415949	0.072975415883026_0.0729801996472062	0.500000000000089_0.499999999999911
65	104	0.415268923385449	0.0249517741800911	-654.358493977095	0.0249517741800911_0.144000282742311	0.504049806699029_0.495950193300971	0.731042475494925	0.00734181911518534	-656.891667781871	0.00734181911518534_0.166207905865105	0.511889556486483_0.488110443513517
93	107	0.0210525656167597	0.0731672907860759	-639.737962426301	0.0731672907860759_0.120612538750537	0.510556293040697_0.489443706959303	0.0260435303458928	0.0911938420477697	-642.512072242508	0.091190859586126_0.0911938420477697	0.499999999999942_0.500000000000058
72	85	0.217013554068369	-0.0440600678355133	-509.17837677552	-0.0440600678355133_0.136600673015718	0.506619158810854_0.493380841189146	0.0564466998325707	-0.05944292568951	-511.375037294372	-0.05944292568951_0.163608108355866	0.527412842830852_0.472587157169149
60	109	0.566294380412133	0.0185198283303579	-679.089378100568	0.0185198283303579_0.16554588582762	0.501987828199693_0.498012171800307	0.671960529039316	0.00924894256653193	-682.915766688147	0.00924894256653193_0.177770702280564	0.507697756973688_0.492302243026312
32	80	0.255922930053658	-0.0280163851008937	-470.885733625112	-0.0280163851008937_0.261149696279958	0.532490302234645_0.467509697765355	0.357733939225219	-0.0280155339767946	-474.885760933914	-0.0280155339767946_0.261150408716134	0.532492875033544_0.467507124966456
86	91	0.375377152475729	0.152261975659174	-560.654240703732	0.037887917549345_0.152261975659174	0.496282582649106_0.503717417350894	0.552070548289569	0.154593301547277	-562.877062353939	0.0349609076129242_0.154593301547277	0.495913821189484_0.504086178810516
8	129	0.728420730971723	-0.0145151472187993	-795.677268452694	-0.0145151472187993_0.134778604542493	0.501206844432361_0.498793155567639	0.377470018656511	-0.0294260543138157	-799.105725107251	-0.0294260543138157_0.151133826010965	0.507312852723569_0.492687147276431
68	112	0.388816188647034	0.0536437731098128	-668.214266756884	0.0536284501539766_0.0536437731098128	0.499999999999671_0.500000000000329	0.388816182434979	0.0536442783270551	-672.21426676413	0.0536279554210101_0.0536442783270551	0.499999999999932_0.500000000000069
92	98	0.349177916529972	-0.0282726916037776	-605.273920865874	-0.0282726916037776_0.147330166710499	0.501086723183665_0.498913276816335	0.337858972533209	-0.0282726916037776	-609.273920865874	-0.0282726916037776_0.147330166710499	0.501086723183665_0.498913276816335
62	113	0.216869713194134	0.0693361138791765	-716.860037242967	0.0693274907031893_0.0693361138791765	0.499999999999664_0.500000000000336	0.164252373701598	0.0693360534954807	-720.860037242919	0.0693275489739347_0.0693360534954807	0.499999999999874_0.500000000000126
45	114	0.0993565515977997	0.0442993831707887	-708.315231921693	0.0442993831707887_0.160024274840415	0.509807718032844_0.490192281967156	0.10635207460216	0.0948017621993412	-709.66639768016	0.0948017621993412_0.0948207491368782	0.500000000000449_0.499999999999551
57	97	0.430373200128275	0.119160001569771	-610.698925128407	0.0312829829270854_0.119160001569771	0.498498102162783_0.501501897837217	0.513364766355929	0.0853911975156852	-614.429694376634	0.0632843094057631_0.0853911975156852	0.499982405549914_0.500017594450086
73	122	0.0931822673834915	0.0566378031621316	-747.125748639365	0.060883410090153_0.0566378031621316	0.495073278043896_0.504926721956104	0.839054240840156	-0.00854779289871421	-746.462310367176	-0.00854779289871421_0.131173666594688	0.501062931856016_0.498937068143984
