"simNum"	"IVsNum"	"P_largestGroup"	"eff_largestGroup"	"eff_mean_minClass"	"sd_minClass"	"P_minClass"	"P_minClass_mean"	"eff_mean_maxClass"	"sd_maxClass"	"P_maxClass"	"P_maxClass_mean"	"corTest_1"	"CHVP_test"	"AIC_1"	"gamma_1"	"prop_1"
"72"	111	0.000367515586909643	0.0951557031070948	0.0983133245053545	0.0258829538220166	0.000367515586909643	0.000239067277117791	0.332883350068873	0.0499273983954857	2.21513870160038e-09	1.08216842270826e-09	0	3.03199136234941e-05	-627.278315625967	"0.0951557031070948_0.325475570348317"	"0.507147983309034_0.492852016690967"	NA
"64"	118	0.0327390864454445	0.0517100613975445	0.0551659991043216	0.0239295600786831	0.0327390864454445	0.022909117125148	0.32227647302459	0.0665420215877363	5.63922513982166e-06	3.94989360711058e-06	5.32907051820075e-15	0.000158514115935873	-641.682064156508	"0.0517100613975445_0.316594300845165"	"0.515755782295012_0.484244217704988"	NA
"96"	88	0.0865473576104237	0.0386149117733258	0.0366571146204158	0.0222755370325383	0.0865473576104237	0.10344987626309	0.266436800988408	0.0600395844719586	2.84521504835969e-05	2.65211785974506e-05	8.42467429151839e-10	0.000333045989218737	-485.302354986604	"0.0386149117733258_0.265320411914787"	"0.520772571618808_0.479227428381192"	NA
"35"	101	0.0176679683659813	0.0630105649725868	0.055211720082507	0.0261189086974712	0.0176679683659813	0.0370148895450049	0.232214941362672	0.0519704717615808	9.69655431812705e-05	2.08121696703957e-05	2.9674189371276e-05	0.00234123023823413	-564.079823484803	"0.0630105649725868_0.211089902182413"	"0.511889520274367_0.488110479725634"	NA
"58"	111	4.41251147163578e-07	0.0841349884907221	0.0833395955636944	0.0156646056363314	4.41251147163578e-07	5.51173580064795e-07	0.287616441105318	0.0355813029103383	4.46572682169203e-13	8.94028304633637e-13	5.97077942643409e-13	1.4845889348418e-07	-632.773450877765	"0.0841349884907221_0.292407844402897"	"0.531373265528611_0.468626734471389"	NA
"12"	103	2.0485950062049e-06	0.23565204232533	0.0837151042250612	0.0357068498520064	0.0204383053505013	0.0209893749477769	0.230651472367425	0.0467842344612922	2.0485950062049e-06	3.19417423120486e-06	7.17073511680155e-08	0.0125375148822373	-595.919558140398	"0.0840884634698412_0.23565204232533"	"0.499535489488522_0.500464510511478"	NA
"4"	102	0.0168323066463671	0.0702462562429295	0.0637710890612231	0.0288994755331855	0.0168323066463671	0.0296032379462292	0.30039677970943	0.0473051843885592	1.01931690555664e-08	6.21184336946679e-09	2.70494737719673e-12	1.96721234111017e-05	-575.289567583437	"0.0702462562429295_0.295335147617023"	"0.502960327732922_0.497039672267078"	NA
"81"	111	0.00381703565168607	0.0764145413713717	0.0776185070711053	0.025853026821691	0.00381703565168607	0.00331677718163045	0.266592242331081	0.0464809756247422	7.6816945974286e-08	8.66041426444349e-08	5.43038947142804e-11	0.000380858476667422	-627.517604633146	"0.0764145413713717_0.267818592923752"	"0.510864935849042_0.489135064150958"	NA
"27"	103	1.86131718450924e-05	0.0961117825801577	0.098389579649894	0.0213941897302212	1.86131718450924e-05	1.22287498102241e-05	0.353148303497147	0.0588797752071763	2.63337648577089e-08	3.06466396589273e-08	8.88178419700125e-16	4.76977590976137e-05	-572.983002627991	"0.0961117825801577_0.355109038102928"	"0.521466753585765_0.478533246414235"	NA
"20"	106	0.0328610555301113	0.0609347610011124	0.0636856672210045	0.0281798287042998	0.0328610555301113	0.0258870262315336	0.284831907336432	0.0452047130412462	1.34782246289381e-08	7.05592576373089e-09	1.31028521366261e-12	3.30285112883464e-05	-602.537392841203	"0.0609347610011124_0.278552157292053"	"0.505846839776246_0.494153160223754"	NA
"50"	114	0.82594805080838	0.00459379475137124	0.00705411338777114	0.0208418567860408	0.82594805080838	0.735645403717192	0.335651294313432	0.0576367193096162	6.71453138962645e-08	5.50632992439036e-08	0	8.25727342732139e-08	-626.464154673152	"0.00459379475137124_0.3331625622436"	"0.52198388587249_0.47801611412751"	NA
"88"	112	1.37979318380388e-07	0.228575644465708	0.0621784228593329	0.026668247693148	0.0103263366074266	0.0215289510489441	0.239502501133844	0.0406068002295827	1.37979318380388e-07	4.04478555019919e-08	6.75945521777521e-10	0.000262163615422605	-661.513163058294	"0.0695825198834236_0.228575644465708"	"0.499881449725804_0.500118550274196"	NA
"43"	115	0.0383037287163548	0.0560779337906167	0.0527177295462299	0.0267559792531465	0.0383037287163548	0.0512266662739376	0.297885085456419	0.0461938482563476	5.4053701441529e-09	2.82394500716964e-09	2.01172412062078e-13	4.3775024792267e-06	-631.882717145438	"0.0560779337906167_0.291650220186668"	"0.517304944034252_0.482695055965748"	NA
"97"	96	0.0041084206833349	0.055565550632057	0.0570000720343495	0.0188930655484076	0.0041084206833349	0.00327626546280187	0.291629510289019	0.058479675671332	5.84235145462734e-06	2.76123817816312e-06	4.64073224293315e-13	0.000134617459643683	-548.98741434175	"0.055565550632057_0.280828376062715"	"0.523431848070796_0.476568151929204"	NA
"59"	79	0.00232022211140658	0.092662860980957	0.091436373659174	0.0294234480613685	0.00232022211140658	0.00263136254556176	0.329470574029346	0.0679317245314335	1.12158243955562e-05	6.18427213854273e-06	1.36033753150855e-08	0.00130276626659755	-430.293769783271	"0.092662860980957_0.318941486486343"	"0.509619483770034_0.490380516229966"	NA
"65"	105	0.0181400710191086	0.0802117962043831	0.0893351084158132	0.0334117714456979	0.0181400710191086	0.0087115735133103	0.224969233643546	0.0614822305805266	0.000205637596614142	0.000399439014904948	7.1649654431738e-08	0.0525817152541127	-604.282046547605	"0.0802117962043831_0.236593167670488"	"0.510052906633582_0.489947093366418"	NA
"36"	108	0.000810627939716768	0.0901484091472353	0.0964021351970249	0.0261507483655742	0.000810627939716768	0.00035901405694276	0.338103958057913	0.0492954772087104	4.13522967197108e-10	4.66120028926241e-10	0	1.48171590371827e-05	-623.729797476689	"0.0901484091472353_0.33931765359215"	"0.512194962932449_0.487805037067551"	NA
"73"	116	9.39148623100062e-10	0.291587505192389	0.0883619627200173	0.0424885041721217	0.0525349820485038	0.0397784714566196	0.281349117026534	0.0437188704797404	9.39148623100062e-10	2.94189815656507e-09	1.77635683940025e-15	0.00154768432661081	-674.656088738048	"0.0832343649494946_0.291587505192389"	"0.499332310886124_0.500667689113876"	NA
"13"	106	0.0591981373611991	0.0616439762531032	0.0710166664525979	0.0323179261607611	0.0591981373611991	0.0301862582210043	0.241390576410179	0.038201152078166	4.66270403283046e-09	6.4855145227147e-09	3.50483420064052e-10	0.000661864614628259	-613.915655721221	"0.0616439762531032_0.244074782288515"	"0.51173255005422_0.48826744994578"	NA
"21"	85	4.80560248911488e-05	0.0941375541576167	0.0952865606093018	0.0219587162881731	4.80560248911488e-05	3.95948408083278e-05	0.29573136520742	0.0424805927693117	2.08759696923639e-09	6.92141957687089e-10	1.93312921226152e-10	2.76967982273578e-05	-503.877409273925	"0.0941375541576167_0.285265407668119"	"0.516671882120658_0.483328117879342"	NA
"5"	126	0.000473010326478477	0.0614392918022438	0.0588371362038248	0.0171128041853808	0.000473010326478477	0.000796066336367386	0.32418276834242	0.0426688158184494	3.21424057589099e-12	6.17055202001672e-12	2.02060590481778e-14	7.84166866033266e-09	-695.312253201163	"0.0614392918022438_0.329435860789309"	"0.531335455739969_0.468664544260031"	NA
"82"	123	0.00814287883058423	0.0695016675642815	0.073908733440195	0.0258356073098605	0.00814287883058423	0.004974275102806	0.262264329465819	0.0366009244745252	5.89158006344464e-11	6.43492737261315e-11	4.03233002543857e-13	2.61895368360411e-05	-713.563910356671	"0.0695016675642815_0.262892660203449"	"0.507676368303733_0.492323631696267"	NA
"51"	96	0.00217178729336228	0.0779922951927282	0.0827164258738089	0.0247460142751287	0.00217178729336228	0.00118828664598632	0.288846006348834	0.0413162820620289	1.43040507765184e-10	3.76341528426468e-10	1.50990331349021e-14	1.86821427393138e-05	-560.757559756676	"0.0779922951927282_0.297306185245156"	"0.512710600117636_0.487289399882364"	NA
"60"	88	9.81503116361563e-09	0.246692798889051	0.0573579898581206	0.0448095131724905	0.335219074103221	0.20393356229427	0.233013036103017	0.0388986268380111	9.81503116361563e-09	4.60526725203125e-08	1.25299770559195e-12	0.00307392908777175	-515.254539492075	"0.0434215289980169_0.246692798889051"	"0.499025097387588_0.500974902612413"	NA
"28"	109	0.0448736368710603	0.0748045790435117	0.0771600434191125	0.0368599085751894	0.0448736368710603	0.0386610164781381	0.290165575800759	0.0454638056718848	1.01554232612955e-08	4.46909108309067e-09	4.47419878923938e-13	0.000273344263534863	-620.879432706457	"0.0748045790435117_0.282249820027176"	"0.502403079115815_0.497596920884185"	NA
"44"	105	0.000210491592084418	0.0653028499376537	0.063297630033406	0.0169987998416489	0.000210491592084418	0.000319197029735721	0.340415528786679	0.0489101669880799	2.03082764493997e-10	3.14226757649755e-10	0	8.70655733957584e-08	-587.517755424276	"0.0653028499376537_0.344816430308535"	"0.524357639045619_0.475642360954381"	NA
"89"	112	0.000693315900477281	0.0970874045346109	0.0847930300530107	0.027816770072209	0.000693315900477281	0.00287740107494899	0.214052998115334	0.0541424894598982	0.000203190591183274	0.000135889783810567	0.00187446107872402	0.0337091046790302	-618.190763782958	"0.0970874045346109_0.208050097685573"	"0.512207640035567_0.487792359964433"	NA
"98"	118	8.36685485737919e-07	0.233299274184466	0.0443044070437623	0.0309731637951005	0.0861073879022841	0.155263846947614	0.250075402772255	0.0448169893883719	8.36685485737919e-07	1.57811577344572e-07	7.70856711795886e-11	0.000158659017475141	-674.693792414561	"0.0536111895149971_0.233299274184466"	"0.498150328954417_0.501849671045583"	NA
"37"	110	0.0112028449201857	0.0577958437887032	0.0568431340489624	0.0223993202008913	0.0112028449201857	0.0125714497516998	0.275448476195243	0.0496302023585538	3.60061444131316e-07	2.02740859637366e-07	4.08667544249397e-10	5.95129767462303e-05	-605.66364810989	"0.0577958437887032_0.269015536285964"	"0.511401984847055_0.488598015152945"	NA
"74"	90	0.166428930006142	0.0602287519368683	0.0580030099398493	0.0431687017363652	0.166428930006142	0.1824819174141	0.239794499355166	0.0530234393157615	3.17103854627861e-05	1.87863500099234e-05	2.35169448714601e-06	0.00784251255574561	-497.756974248345	"0.0602287519368683_0.232503764924982"	"0.513969942612183_0.486030057387817"	NA
"14"	113	0.24512253003056	0.0326197357231061	0.0364827034681278	0.0279180600770254	0.24512253003056	0.193965020176648	0.267152286584521	0.037107860550521	1.34896747670962e-11	7.38717575633437e-11	0	6.78749806191083e-07	-647.36518794874	"0.0326197357231061_0.279649586456193"	"0.50448022987199_0.49551977012801"	NA
"66"	120	0.270961750954896	0.0305832198025035	0.0352938155169334	0.0276523471897385	0.270961750954896	0.204320446172195	0.253869813551557	0.0378891300265848	5.65073926078545e-10	7.3090106800977e-10	8.34887714518118e-14	3.16511573229726e-06	-680.065164296887	"0.0305832198025035_0.255829450505769"	"0.511861399234675_0.488138600765325"	NA
"22"	100	0.00141254167818209	0.0880262755927561	0.0868086933145907	0.026799354928214	0.00141254167818209	0.00163222559526039	0.247404619552981	0.0499823509426062	2.18007001613057e-06	3.05214826034063e-06	3.8834528481857e-08	0.00463017389113872	-590.64443273708	"0.0880262755927561_0.251472843283617"	"0.52242527651295_0.47757472348705"	NA
"52"	106	2.36650674052781e-07	0.103898311456218	0.104373470540328	0.0187905795959547	2.36650674052781e-07	2.11639545576757e-07	0.278390723541996	0.0374674236546701	2.43730302194471e-11	3.02526792111658e-11	5.07651032322087e-10	3.30102940005769e-05	-623.039984101189	"0.103898311456218_0.280023989690629"	"0.519038279320523_0.480961720679477"	NA
"6"	99	0.090657576276407	0.0454693049595171	0.047410792511061	0.0266092676452057	0.090657576276407	0.0778891816988576	0.262900145969414	0.0383846406605537	6.86791857181202e-10	6.57238586641047e-10	3.46389583683049e-14	3.95453010641021e-06	-579.246114445827	"0.0454693049595171_0.262542761304361"	"0.509903660329077_0.490096339670923"	NA
"61"	92	0.00057632892084447	0.0937158201696936	0.0838573325760153	0.0262654718877692	0.00057632892084447	0.00193603828315725	0.273014599979354	0.0501048638694958	2.84342616787189e-06	4.29304267630165e-07	1.79690422807965e-06	0.000826794780213712	-515.957527302511	"0.0937158201696936_0.250199948004999"	"0.502620808182692_0.497379191817308"	NA
"90"	97	0.00757822459390844	0.0642553633877037	0.0651199024046795	0.0235541699415997	0.00757822459390844	0.00683246665388121	0.305288048388067	0.0488019971204024	1.15304391867923e-08	1.0989063979368e-08	2.66453525910038e-15	9.33385200545166e-06	-546.667339580747	"0.0642553633877037_0.304772140127286"	"0.509179736619787_0.490820263380213"	NA
"29"	105	0.113871588972255	0.0401049714928838	0.04028610145099	0.0251529738400503	0.113871588972255	0.112267635417437	0.271182736975285	0.0463250637510571	3.88097208158868e-08	5.64670619862501e-08	4.96713781217295e-13	1.1854785974982e-05	-595.336184554316	"0.0401049714928838_0.27501129813152"	"0.5253777195949_0.4746222804051"	NA
"45"	90	0.0115519933632706	0.054114730020799	0.0545164367187034	0.0209834375713419	0.0115519933632706	0.0109709158951758	0.295478277738925	0.0485953832609019	4.11763489217978e-08	2.9323688625317e-08	5.99520433297585e-14	5.30689484047157e-06	-520.778827777302	"0.054114730020799_0.291723888787081"	"0.516929302040747_0.483070697959254"	NA
"83"	110	0.00885175245813199	0.0652560385846816	0.0616933599824787	0.0244800618214275	0.00885175245813199	0.0131793130198832	0.337702990483933	0.0740468668101415	5.22141093379312e-05	1.34162094621757e-05	7.66165761945103e-07	0.000401485946786692	-576.84215744795	"0.0652560385846816_0.311919782617305"	"0.585035336376659_0.414964663623341"	NA
"67"	105	2.67726971391999e-10	0.0956193856084542	0.0967259191331557	0.013673446250041	2.67726971391999e-10	1.80706446271862e-10	0.248834256020171	0.0351917165628953	1.93926275316519e-10	1.83522768632501e-10	2.20537406114829e-08	5.60492857029955e-05	-626.630962138214	"0.0956193856084542_0.2484353487514"	"0.534351602930887_0.465648397069113"	NA
"38"	114	3.43066890458011e-06	0.0933539839071137	0.0913799712597296	0.0191088057152353	3.43066890458011e-06	5.27371804347025e-06	0.254053624789153	0.0349066806489029	7.16611328185977e-11	4.80742595053925e-11	7.63681562432339e-10	4.35453178434869e-05	-666.047820957376	"0.0933539839071137_0.251286034543828"	"0.517786504714614_0.482213495285386"	NA
"99"	124	0.0406151178574806	0.057976007364892	0.0594188065254767	0.0280176338181468	0.0406151178574806	0.0359495424498894	0.297383626962773	0.03856144812079	4.61043806359165e-12	3.61347129543126e-12	0	5.96272288066471e-07	-700.118411920934	"0.057976007364892_0.295603052178303"	"0.505253126770518_0.494746873229482"	NA
"75"	89	0.000357744589980184	0.0798552156948736	0.0763453676665635	0.0215022833644522	0.000357744589980184	0.000619821465432377	0.275136986176365	0.0524018074371284	5.8496289567535e-07	1.04185772812435e-06	2.02446770458664e-09	0.000448738661780413	-511.285031584565	"0.0798552156948736_0.282414425908216"	"0.530455187256437_0.469544812743563"	NA
"53"	104	2.30690990238651e-11	0.294934037767235	0.0551758690996702	0.0316037976966694	0.137113168977072	0.0838166838773268	0.288641193073091	0.0393143445707433	2.30690990238651e-11	5.06963148197283e-11	0	3.68553028659927e-06	-600.701876213786	"0.0473520583398606_0.294934037767235"	"0.499502669202558_0.500497330797442"	NA
