simNum	IVsNum	P_random	eff_random	AIC_random	gamma_random	prop_random	P_fixed	eff_fixed	AIC_fixed	gamma_fixed	prop_fixed
60	88	0.246357503945761	0.246816689522358	-515.237353682198	0.0433265267073101_0.246816689522358	0.499110664575847_0.500889335424153	0.246357502334711	0.246816678506959	-519.237353683639	0.0433265352750018_0.246816678506959	0.499110664154668_0.500889335845332
49	112	0.000412600385265077	0.0894338132526329	-648.408679681556	0.0894338132526329_0.242781500387803	0.531768332639736_0.468231667360264	0.00171312879398583	0.14012434140807	-639.178281819233	0.140116505525427_0.14012434140807	0.499999999999861_0.500000000000139
40	94	0.940256712411167	-0.00304804125213319	-526.766809339733	-0.00304804125213319_0.247392722461541	0.507072223285006_0.492927776714994	0.6740275558839	-0.010702835254543	-522.864844801081	-0.010702835254543_0.270520966472028	0.537942815306821_0.462057184693179
5	126	0.00430907907554014	0.061237026493231	-695.277071009317	0.061237026493231_0.32962174277817	0.531420448809153_0.468579551190847	0.0339954433242039	0.0569833735880218	-684.296732064519	0.0569833735880218_0.28215220258483	0.524452337367349_0.475547662632651
68	101	0.0157227224024192	0.0595888151839911	-582.334079944636	0.0595888151839911_0.307259072599658	0.519958176008095_0.480041823991905	0.0010073285713686	0.051936094904374	-583.274554464392	0.051936094904374_0.416321357230766	0.628143316928947_0.371856683071053
57	101	0.00154259715906237	0.0779323258393855	-575.516761382334	0.0779323258393855_0.318598326362864	0.530736407853721_0.469263592146279	0.0094305796996711	0.0740572365149493	-559.812237295539	0.0740572365149493_0.305868900735334	0.527045752558228_0.472954247441772
76	128	0.0103183601057884	0.0572108785394349	-730.130380083741	0.0572108785394349_0.322323294627293	0.52704653212637_0.47295346787363	0.000138144410536243	0.0488349322075801	-725.525829537884	0.0488349322075801_0.428001864686103	0.636075237150971_0.363924762849029
6	99	0.0915348729170448	0.0454158723095407	-579.238822967257	0.0454158723095407_0.262533423089617	0.509895964785987_0.490104035214013	0.136281829107875	0.0315075399724376	-578.319906278751	0.0315075399724376_0.294833609407339	0.537363529785349_0.462636470214651
78	106	1.55166791322395e-05	0.117486308740444	-623.846829730725	0.117486308740444_0.242342115418305	0.531256669972244_0.468743330027756	7.99754605544502e-05	0.158992700143259	-627.466277094736	0.158990490312356_0.158992700143259	0.499999999999934_0.500000000000066
26	91	0.127256824045653	0.0453050554445968	-503.719077202133	0.0453050554445968_0.333991011761404	0.511709050888149_0.488290949111851	0.0616077650390462	0.036669759450736	-501.724259457743	0.036669759450736_0.394720395701283	0.579935535295759_0.420064464704241
46	117	5.37979744066608e-06	0.229937476985411	-650.30201047352	0.0619511216496605_0.229937476985411	0.499212776949653_0.500787223050347	0.324341608500208	0.0324251635354728	-643.650991443447	0.0324251635354728_0.273874890842205	0.523071630194419_0.476928369805581
30	117	0.00336136662633707	0.0792614758232841	-684.874444824968	0.0792614758232841_0.304236691438813	0.506994716990065_0.493005283009935	0.00385492115428769	0.0639064621278937	-682.172938162239	0.0639064621278937_0.345023749455459	0.542572241576389_0.457427758423611
36	108	0.000318581014926857	0.0901474424208107	-623.727816118714	0.0901474424208107_0.339309883849636	0.512196063805212_0.487803936194788	9.1350978983086e-05	0.0843470533541704	-623.340345893099	0.0843470533541704_0.375573179293509	0.555858306931294_0.444141693068706
88	112	0.0389836169281676	0.228458311478283	-661.519176977791	0.0697178102917413_0.228458311478283	0.499841490029019_0.500158509970981	0.0411177095383665	0.037511266229747	-662.6157674671	0.037511266229747_0.287548359345931	0.542415592830466_0.457584407169534
99	124	0.0324474856065333	0.0581030019705602	-700.108908232887	0.0581030019705602_0.295510238992446	0.505297123789011_0.494702876210989	0.0438050839806331	0.0453432495727964	-695.444849122769	0.0453432495727964_0.323219628632662	0.533065388877809_0.466934611122191
91	87	0.321540742648689	0.0288129604325016	-485.17322712975	0.0288129604325016_0.302037499275032	0.51918030777669_0.480819692223311	0.126249982098564	0.0197716788044403	-478.065693418938	0.0197716788044403_0.411944643268551	0.619264945016949_0.380735054983051
21	85	0.000701184659964594	0.0941371008354846	-503.87965348402	0.0941371008354846_0.285271786429818	0.516675020743012_0.483324979256988	0.00037903833600426	0.0759587533016811	-503.68520536146	0.0759587533016811_0.340657293134491	0.565427272342157_0.434572727657843
94	99	0.000629814695066358	0.0813042133177422	-569.763502782044	0.0813042133177422_0.307379927000681	0.537590402740398_0.462409597259602	0.00212245642606062	0.0708435284834686	-552.584920082175	0.0708435284834686_0.344433245877864	0.564862120972899_0.435137879027101
