simNum	IVsNum	P_random	eff_random	AIC_random	P_fixed	eff_fixed	AIC_fixed
96	88	3.51877390273161e-07	0.147170282132258	-477.852478674109	6.73702864725248e-05	0.0967510826137146	-480.273170902861
31	101	8.03840291511262e-08	0.119993309750978	-593.869623934714	4.24329495420581e-07	0.106531599727613	-592.802878904975
1	126	1.64980535467606e-15	0.174143031033672	-737.208280284229	6.12969915315135e-15	0.15945878717837	-729.995128515116
91	87	1.79512647374339e-07	0.158535325918162	-479.542675510676	3.54952420238414e-06	0.123652396006191	-470.534338855307
66	120	1.10183405121609e-09	0.143160305241576	-676.371106921363	3.96368112666745e-08	0.116730177979288	-671.401548937384
16	106	1.88969205546437e-10	0.164860750166278	-591.511390245217	6.23457038683369e-09	0.13547511641428	-590.219778129621
86	107	1.86987377197106e-12	0.18515637681437	-612.537837705658	3.97156706370622e-13	0.169932185551239	-612.64283037119
41	116	1.15855215510771e-14	0.181955287387317	-654.382045457748	1.14792787372114e-13	0.153332922423029	-651.393416880622
46	117	3.95137138624921e-09	0.145037280977459	-648.875668312634	3.76045056333024e-09	0.128234590036519	-646.511850065408
71	115	4.01290866997171e-12	0.158865961770336	-660.011085789091	5.62829762070305e-12	0.13467430056863	-659.121771889923
11	96	3.51717124637774e-12	0.1898372723443	-541.484215966783	5.24301462853424e-12	0.170232554963664	-530.252893862434
76	128	7.42203029518766e-14	0.180550156820083	-715.624219428237	4.13956623772514e-12	0.151262668041492	-711.891734584633
32	108	5.73149840258708e-12	0.168744170345145	-609.825963882539	7.28704582523904e-11	0.143021997214789	-603.716514304171
2	99	2.22464907007574e-10	0.161156281160101	-562.116572660443	1.85932273498693e-11	0.1421961447028	-564.030282342534
61	92	6.20130325906798e-11	0.173462078508928	-515.155960194611	9.154063069798e-12	0.159712817047226	-515.873312969422
36	108	8.43221305537752e-17	0.209303881608389	-621.881586281837	5.05703005393465e-18	0.197698357504049	-619.480900296765
21	85	3.90818665935618e-13	0.186971581557176	-502.687314881618	4.96759372786778e-13	0.170779211772407	-503.372922863936
6	99	1.11619447656293e-10	0.151260033017116	-578.684879640602	3.10117202312151e-10	0.137102570085628	-577.365554425112
56	115	1.5980119703304e-12	0.150746918402934	-656.096736799445	2.33727433653284e-13	0.150746930829941	-658.096736827336
47	109	6.0147912334044e-14	0.196448883478661	-605.7236231008	6.37585264727487e-15	0.181263524208255	-597.835322303239
67	105	2.57658243397291e-14	0.167686162217758	-618.294179240389	6.80254291970477e-14	0.15019874397863	-616.94110361025
26	91	7.52930112072405e-10	0.187690618867901	-499.842222971806	7.19189806998761e-09	0.15808319643743	-497.152814145933
17	117	2.29161657027247e-07	0.104927132597622	-649.779730898276	2.2916165578584e-07	0.104927131483043	-651.779730897235
42	109	1.79611119184799e-10	0.159487424331456	-610.431192024913	1.08052962909427e-10	0.14831705686982	-607.35761352724
97	96	5.63302810946577e-09	0.147000241203965	-544.977250274547	5.79646856378212e-09	0.130972465055698	-546.921602074575
7	114	5.8563616315556e-15	0.212466905458771	-625.54923389229	3.88050986764905e-14	0.180210212745483	-617.376187602776
48	105	1.05857814755301e-12	0.188878803387715	-591.844893244481	8.86135736680911e-12	0.165233188578879	-587.935389897737
92	112	3.66385807156054e-13	0.188231655368653	-630.718160253227	1.89152366403676e-12	0.15559035099128	-629.495957722349
68	101	4.45077953819562e-12	0.178482630942554	-576.048578261226	3.67418714239898e-11	0.156502787363099	-569.759868609776
57	101	2.60080032060711e-12	0.192228698695459	-563.843646698833	2.95804556440557e-11	0.15999597287832	-561.378951592514
77	114	3.8962280596635e-14	0.192187930144164	-636.223421894825	1.08892302964777e-14	0.171554071690442	-631.947615872056
33	104	4.97490319922506e-09	0.145030455356516	-587.353285177941	5.16375383797047e-10	0.136955318968392	-588.691286240972
12	103	2.07130966676632e-12	0.159185423807296	-599.292343166423	2.96160489048532e-13	0.150463728607392	-595.877833110299
43	115	9.16157535357534e-11	0.168366027836986	-624.79078558019	8.57602579301654e-10	0.13619002165538	-622.673250477008
51	96	1.98833992325964e-13	0.181748263809134	-559.441322342965	1.99538901680648e-13	0.168910603150499	-558.851320539108
49	112	1.05436350965401e-11	0.160978231359005	-638.276882125612	6.67791123018106e-12	0.14014720043995	-643.062560139106
69	103	5.89864740951179e-11	0.168715017783291	-581.572908924212	4.11342884678417e-10	0.144128860926288	-580.329117907839
81	111	1.7044577893741e-12	0.165979953129504	-626.444369764566	9.04015444342296e-14	0.159123501509454	-625.552679845946
3	114	9.79572183009845e-11	0.176472521459852	-613.131851342578	6.70208713086069e-11	0.145107758583841	-613.984910187968
62	100	4.67876571643812e-10	0.149158835893377	-554.217663704885	9.98734567893578e-11	0.147988407237612	-556.187181134528
8	118	4.82062929048662e-10	0.12605185498839	-698.372145453162	4.86626949021667e-10	0.124192194640987	-700.353752153018
98	118	1.25328360893036e-10	0.144065639599193	-676.819422333344	7.6656510277947e-11	0.133882169336436	-674.371303641337
93	98	8.59297943203631e-10	0.167375401188397	-535.183582522882	5.6351154819702e-09	0.132231972331875	-533.51365978253
22	100	6.72498248457769e-12	0.148935649480542	-589.362020228961	5.15554355351811e-12	0.14893565053252	-591.362020218943
44	105	8.86721429243349e-13	0.199370352802529	-575.486755797384	8.3006474018325e-11	0.155655094514931	-572.321426492135
34	91	2.94565354839172e-08	0.138370232170038	-508.811901923937	1.89246584571939e-09	0.138370234010702	-510.811901933911
72	111	1.50224861154512e-17	0.203386451690946	-627.988199946576	2.29742077250407e-19	0.191834318502029	-626.47147265995
37	110	7.46529845708926e-09	0.155263100906588	-600.926144604462	1.39040483578557e-08	0.127743534036675	-601.131472566721
52	106	2.36445707380054e-15	0.188156483478142	-618.81690853434	1.07974788962519e-16	0.179838869908675	-617.689748321192
78	106	1.11892522508033e-14	0.159046476271171	-629.348146663541	4.5337269833678e-15	0.159046478654067	-631.34814670147
50	114	4.76845745663633e-10	0.163254758938755	-616.142907197468	1.92590496572196e-06	0.112492878395107	-600.809573483935
82	123	7.81938507581894e-14	0.165332569306643	-712.17321732917	4.49779421521677e-14	0.157884366595391	-707.548630648606
