"simNum"	"IVsNum"	"P_largestGroup"	"eff_largestGroup"	"AIC_random"	"gamma_random"	"prop_random"	"eff_mean_minClass"	"sd_minClass"	"P_minClass_mean"	"eff_mean_maxClass"	"sd_maxClass"	"P_maxClass_mean"	"correct_factor"	"CHVP_test_correct"
"1"	8	117	3.68273387419215e-05	0.10030272627606	-740.960938141967	"0.100291507493146_0.10030272627606"	"0.499999999999999_0.500000000000001"	0.0899729844150057	0.027692549275344	0.00151537483710319	0.108420775963417	0.0233668566248103	9.22921122321197e-06	1.32973358427874	0.729328601280945
"2"	2	98	7.58081523533415e-05	0.105471157603745	-619.574500943818	"0.0374581146717243_0.105471157603745"	"0.498807791698027_0.501192208301973"	0.0402778941427357	0.0322332915341448	0.214461786106113	0.101535943706568	0.0255138967311044	0.000133227148220847	1.87849527505159	0.304754946206416
"3"	5	113	0.0154720958814939	0.0771259154280727	-697.295561229312	"0.0770867548314287_0.0771259154280727"	"0.499999999999962_0.500000000000038"	0.0543450424282765	0.0351186166220097	0.124570780101571	0.0993495006650958	0.0313677354704281	0.00198333794992507	1.31180065144623	0.440922614160208
"4"	9	100	0.844705771188682	0.00746283778631039	-603.65760380015	"0.00746283778631039_0.108880197475031"	"0.50002262025407_0.49997737974593"	-0.00160770299907628	0.0379996609894262	0.966338100411885	0.118276825747455	0.0394737699214116	0.00345327692024612	1.6293679274018	0.0638836342684797
"5"	7	103	2.80868743275226e-06	0.170575447127935	-625.005780875516	"0.035360777390795_0.170575447127935"	"0.498184803100868_0.501815196899132"	0.0394794988737003	0.0438934941197793	0.370537640794162	0.165874288094106	0.0343819742749654	4.92954668980552e-06	1.37476783407137	0.0395163699241305
"6"	6	114	2.66434442587039e-06	0.118945090186774	-708.290979937974	"-0.00556515804024295_0.118945090186774"	"0.494527732512711_0.505472267487289"	-0.00446542443013879	0.0321987739464115	0.889947454668526	0.117155497995695	0.0240510068082923	3.64168716565688e-06	1.21032831999336	0.00355080025642075
"7"	10	113	7.86108673596892e-05	0.153952408185219	-681.62697301733	"-0.00406611297140788_0.153952408185219"	"0.49952800141133_0.50047199858867"	0.0049358783156708	0.036111784195183	0.891526513134142	0.145086285724975	0.037551527010186	0.000187570562454755	1.3087399232324	0.0115852634621612
"8"	1	101	0.7904094444906	0.0109475299397319	-604.922860570218	"0.0109475299397319_0.145683477327524"	"0.502367648841926_0.497632351158074"	0.00976053792556817	0.0410802236206311	0.812679792644523	0.14532356712994	0.0413455121301266	0.000662679838371091	1.21290118106954	0.027515650047133
"9"	4	109	0.229864130574518	0.0460740867367747	-650.937240424396	"0.0460740867367747_0.0895755941607856"	"0.502082267556462_0.497917732443538"	0.0247207344162287	0.0381554977849361	0.518428228626605	0.108592036874002	0.0375414453696479	0.00462175317963254	1.48522586060078	0.197831411250077
"10"	3	117	0.899148696586871	0.00545750048632387	-695.465017796176	"0.00545750048632387_0.144892229779567"	"0.500500425981786_0.499499574018214"	-0.00185155360520404	0.042967481128621	0.96570230457227	0.150955670114471	0.0357883474227128	4.91119648455364e-05	1.87646998207377	0.0209146956469212
"11"	11	95	2.43585068723682e-06	0.154641957089939	-569.193978079315	"-0.0436845341280171_0.154641957089939"	"0.496796183592456_0.503203816407544"	-0.0307691230301847	0.0345475347932099	0.375400804539349	0.142646362957745	0.0308001719213062	1.16499104405839e-05	1.68690312154702	0.000577879454025273
"12"	14	100	4.66985406498976e-07	0.169006831380044	-632.373678744618	"0.0269164015222691_0.169006831380044"	"0.497560340259818_0.502439659740182"	0.0443927582932846	0.0369209679611224	0.232087187725861	0.151510975474346	0.0313228862623703	4.84118676323925e-06	1.20321428063649	0.0362301621922353
"13"	13	92	0.0044173300699143	0.103781033557401	-557.24820358746	"0.0344474219331344_0.103781033557401"	"0.498866200941459_0.501133799058541"	0.0241848930081635	0.0430053261876343	0.575246877045709	0.112462334852262	0.0355464443101763	0.00211733935795723	1.42700799327112	0.182436370064531
"14"	17	97	0.000146319258737268	0.0838290366852913	-591.18913892582	"0.0304464660605682_0.0838290366852913"	"0.484547668378383_0.515452331621617"	0.0286549774621049	0.0348242808255709	0.412635547092538	0.0842264384660888	0.0211939839066257	0.000136771010825367	1.22340773560456	0.22079189940103
"15"	12	109	1.94093171488861e-06	0.196260497560592	-632.441950231194	"-0.0321361825322717_0.196260497560592"	"0.49627038655642_0.50372961344358"	-0.0202229274870618	0.0414771239760255	0.626843976986224	0.184904397082124	0.0389948807164113	6.50928656991531e-06	1.14129284403843	0.000411171164847539
"16"	15	122	2.51827252472193e-07	0.145919613557914	-757.315063046223	"-0.0509171976865476_0.145919613557914"	"0.49679829269065_0.50320170730935"	-0.0409099538147216	0.0295401334084863	0.168633054272236	0.137817656753856	0.0266991303180913	9.71507840344416e-07	1.80058694960132	3.10660882773673e-05
