simNum	IVsNum	P_random	eff_random	AIC_random	gamma_random	prop_random	P_fixed	eff_fixed	AIC_fixed	gamma_fixed	prop_fixed
97	102	0.0704900510689028	0.103641425997717	-637.216608137407	0.067492440248812_0.103641425997717	0.493719768599146_0.506280231400854	0.178588465823074	0.130192982188071	-639.348378002003	0.0395154110396578_0.130192982188071	0.497894888845806_0.502105111154194
73	106	0.734262321725422	-0.00984630809652702	-655.340363681416	-0.00984630809652702_0.162891846560017	0.503798289883229_0.496201710116771	0.731430837441065	-0.00984616066342746	-659.340363615878	-0.00984616066342746_0.162891685990242	0.503798254046348_0.496201745953652
27	113	0.931501003441157	-0.00408948846777176	-678.41017110932	-0.00408948846777176_0.172609340201189	0.501176443890276_0.498823556109724	0.93150099464344	-0.00408948282524992	-682.410171109314	-0.00408948282524992_0.172609335163889	0.501176444397054_0.498823555602946
25	124	0.11343428032502	0.0713318457362606	-753.761076897087	0.0713266586861431_0.0713318457362606	0.499999999999924_0.500000000000076	0.113434277591989	0.0713324777353267	-757.761076895636	0.0713260286555343_0.0713324777353267	0.499999999999829_0.500000000000171
14	100	0.357095804989102	0.166645697713373	-632.285401151094	0.0290582354817776_0.166645697713373	0.49728834872463_0.50271165127537	0.357095834978097	0.166645697713373	-636.285401151094	0.0290582354817776_0.166645697713373	0.49728834872463_0.50271165127537
77	90	0.317571064441231	0.0366476447440838	-563.6461591816	0.0366476447440838_0.142915273479624	0.501171697448749_0.498828302551251	0.414761459766603	0.0215464300180466	-567.285131680892	0.0215464300180466_0.160386679641316	0.5042928761693_0.4957071238307
36	100	0.923145795173984	-0.00473875981541351	-606.589003022201	-0.00473875981541351_0.178562938168676	0.501573777364505_0.498426222635495	0.582882945657526	0.191522996983263	-610.175781642677	-0.0207908527939095_0.191522996983263	0.494454225355229_0.505545774644771
41	96	0.224785652515556	0.0340382833658619	-610.350721806449	0.0340382833658619_0.157029888276791	0.500241009365104_0.499758990634896	0.224785635844007	0.0340380732774114	-614.350721807955	0.0340380732774114_0.157030091788146	0.500241016884256_0.499758983115744
26	106	0.108905356058119	0.0886090922371026	-667.812260734236	0.0885921966664278_0.0886090922371026	0.499999999999421_0.500000000000579	0.108905356060878	0.0886090922371026	-671.812260734236	0.0885921966664278_0.0886090922371026	0.499999999999421_0.500000000000579
35	115	0.0498464319735731	0.0839040532320536	-670.474409324398	0.0839035376224288_0.0839040532320536	0.499999999999999_0.500000000000001	0.049846432145899	0.0839046141304107	-674.474409408386	0.0839029811570077_0.0839046141304107	0.499999999999962_0.500000000000038
8	117	0.0382000871383729	0.100280902739543	-740.95979959999	0.100274841715541_0.100280902739543	0.499999999999801_0.500000000000199	0.0354103763574742	0.100280902739543	-744.95979959999	0.100274841715541_0.100280902739543	0.499999999999801_0.500000000000199
39	92	0.911228597938752	0.159059241190306	-564.724249161627	0.0033076264165319_0.159059241190306	0.498238512132839_0.501761487867161	0.466837696617991	0.172187540135335	-568.017672253501	-0.0175992570232024_0.172187540135335	0.487782252668974_0.512217747331026
45	91	0.150365002283968	0.0756269273703424	-587.437757544471	0.075581417014975_0.0756269273703424	0.499999999998381_0.500000000001619	0.150365002283968	0.0756269273703424	-591.437757544471	0.075581417014975_0.0756269273703424	0.499999999998381_0.500000000001619
30	109	0.405384360102287	0.0270264757183353	-697.940625714647	0.0270264757183353_0.0999121326641418	0.503777458320334_0.496222541679666	0.309498524408247	0.0606125027675788	-701.683215628469	0.0605959959227775_0.0606125027675788	0.499999999999889_0.500000000000111
