simNum	IVsNum	plei_test	P	eff
27	87	0.005	0.035649739830603	0.0392363236495341	
41	86	0.295	0.0503874452737633	0.0313426237029001	
15	94	0.067	6.6663772338212e-06	0.0788054037632928	
29	98	0.217	0.0035975522561686	0.0460651358031338	
57	96	0.161	0.00111457042414776	0.0527380491855549	
79	95	0.027	0.000212929767279454	0.0654262867101724	
3	99	0.108	5.32928857252823e-06	0.0738483297287058	
9	98	0.009	0.000204037032216408	0.065037818270302	
45	99	0	0.00112608803461098	0.0630154471019167	
11	98	0.016	0.000136085504018468	0.0682555365197207	
93	100	0.129	1.07226169796801e-05	0.0715957477973549	
17	104	0.002	2.14142264059686e-06	0.0855910778718538	
53	101	0.002	1.9323023988884e-06	0.086945575498477	
13	103	0.002	0.000674820844150514	0.0561569320188792	
37	103	0	7.41679660655431e-05	0.0722195956314682	
31	104	0.001	0.0320420734023053	0.0355198941597183	
43	102	0.075	0.00159758816724379	0.0512888627981836	
81	101	0	0.0567958710983444	0.0337721316507897	
49	111	0.074	0.001328888130345	0.0499641022593678	
23	106	0.01	0.00883862418517884	0.0438434080462223	
51	101	0	7.60852339323536e-05	0.0756470519182111	
55	108	0.002	0.00468423470771159	0.047972696703102	
67	109	0.002	0.00890060994884126	0.0411751754658271	
59	109	0.016	6.9229211337608e-06	0.0720228252158218	
69	113	0.057	0.0914826766708989	0.025613634656072	
19	115	0.06	7.20271652691861e-05	0.0606195153826956	
89	92	0	0.00296498474077613	0.057038285732661	
77	115	0.095	0.00018644912160656	0.0569581264083122	
39	97	0.081	0.0274545429585814	0.0360559737114351	
47	94	0	0.000254083339928282	0.0734276775237227	
95	118	0.341	0.000244874234537431	0.0516725723455153	
65	98	0.161	0.279834595125216	0.0170592832221836	
73	100	0.003	0.00236564113124289	0.0535889571089706	
71	118	0	0.000113708311796009	0.0683511830879199	
5	99	0.005	1.67242353735738e-05	0.0761520268404322	
1	104	0.001	0.00337098749718063	0.0511653145618786	
61	101	0.005	0.000375101420926806	0.0594462654645934	
33	105	0	0.00621168218307044	0.0475573479221954	
75	106	0.202	0.00134886411048158	0.0501017931401272	
97	105	0	0.000181621518118805	0.0702720399391515	
7	107	0	0.0616016293896169	0.0329049439610161	
91	109	0.001	0.00118451804574494	0.0531974191752132	
25	113	0	5.51444358128627e-05	0.0713997113469734	
63	113	0.004	0.000242571326658906	0.0588145939421468	
99	111	0.004	0.0942989213989657	0.0279318968017654	
85	116	0.003	0.00260908256846023	0.0507154763899185	
83	118	0.038	1.70191384150289e-05	0.0657581925630672	
21	121	0.091	1.55284714381487e-06	0.0719701256033219	
87	120	0.001	0.0119969205250834	0.0393699085725491	
35	128	0	2.85172600735222e-06	0.0737586023425437	
24	88	0.004	0.000159823741249475	0.0743412012837828	
10	98	0	0.00503635335110714	0.0533479001848405	
80	100	0.001	6.05621746353956e-05	0.0644519935842515	
54	94	0.028	0.0605222900299456	0.0312162581675727	
94	101	0.014	0.0903162996873349	0.0274650486972096	
14	100	0.065	7.41480660471785e-06	0.0777029413299842	
52	97	0.012	0.00066002477490714	0.0593285818184772	
68	95	0.128	0.000327141985442198	0.059379504591197	
16	109	0	4.16387787110455e-06	0.0797660499089653	
28	116	0.571	0.00193782576416194	0.0428334713925585	
38	100	0.001	0.0321674775217572	0.0371040074926579	
44	96	0	7.55137707609998e-05	0.0806703572197832	
42	113	0.001	0.364025051983647	0.0143900959316126	
50	104	0	0.00366782525551244	0.052210167932189	
32	103	0.007	9.87951733558902e-05	0.0643159799950066	
56	104	0.002	0.000112811865494337	0.0678378484343734	
82	112	0.007	3.31683804051886e-07	0.0881153967881247	
30	119	0.002	4.27442479638362e-05	0.0624579881952868	
4	120	0.003	6.21019475841293e-06	0.0713425391649272	
18	115	0.022	0.00176148050134716	0.0454691747210235	
12	119	0.919	0.00142025559304296	0.0381823524514818	
58	121	0	0.000480783195735271	0.0606440932399262	
20	107	0.265	0.000133183979082596	0.0595251443171621	
40	91	0.009	0.0525290588163764	0.0335901758726474	
46	124	0.001	0.00219566694263834	0.0475327259299308	
60	111	0	0.00191146905908657	0.054169221887871	
74	95	0.111	2.67163565699078e-05	0.0703807690566276	
96	114	0.039	0.000216825378926526	0.0567545028923981	
70	120	0	0.00164719047091049	0.0529584508577351	
72	111	0	0.0324654881497707	0.0337696698135006	
8	89	0.031	0.00230748226311353	0.0517669433282549	
90	106	0.036	0.00811267038975627	0.0414597248127998	
34	100	0	1.33919905367965e-07	0.0978678312800716	
78	122	0	6.13982379193241e-05	0.065881866446539	
66	102	0	0.000264987612622188	0.0657320015067718	
26	93	0.044	0.000194343597814671	0.0641368513078565	
64	102	0.017	1.79997053134482e-05	0.0680178618871465	
86	101	0.202	3.93570136425131e-05	0.0672384350737359	
100	101	0.012	4.75752686458179e-05	0.071783713110904	
2	116	0.217	0.114252786145278	0.0221213950046997	
48	119	0	0.00388490960173494	0.0451485343663176	
98	113	0	3.80391024193949e-06	0.0847913797799072	
76	110	0	0.0506928632530906	0.0344358151109418	
62	118	0.001	1.39977287526222e-06	0.078793260136189	
6	119	0	0.000234116306261566	0.0659629267083232	
88	107	0.259	0.0107798960119637	0.0368136591283812	
92	119	0.001	6.37425644791133e-05	0.0651826696541642	
22	112	0.005	8.55691891890056e-05	0.0647533446918305	
84	110	0.004	0.000166556518566756	0.0643339187850846	
36	105	0.001	0.0316503945837297	0.037715503307252	
