simNum	IVsNum	P_mbe	eff_mbe	P_egger	eff_egger	P_ivw	eff_ivw	P_weightedMedian	eff_weightedMedian
81	105	0.00964194827975969	0.130172282008144	0.00593363114020118	0.20293166710026	3.74600644872531e-19	0.192537667723787	4.55063323955311e-13	0.168700800170382	
21	91	0.0190178843428923	0.131347140707873	0.00846492427468459	0.205078251138108	3.49872360556322e-15	0.172563853792757	1.01459463182741e-10	0.161914207027589	
91	88	0.00177678102334915	0.209868303874914	1.18050401698433e-06	0.401347013018808	1.03010464614705e-20	0.212566174383384	1.74700007654287e-18	0.222245611803555	
51	112	0.369203446528317	0.0806285001269944	2.31776028936093e-05	0.307765905620949	3.09641145604512e-27	0.227734229445406	6.89778595087707e-20	0.209249832017467	
86	104	0.0159635275536287	0.139427785974101	0.0252817803386443	0.186797354856249	2.31790153368704e-18	0.178483590893165	2.84229379400377e-11	0.151165192658993	
26	97	0.358480357163385	0.087777992761627	1.9482989089159e-05	0.339924521343831	4.09768857716633e-23	0.215233223590297	7.20730233437494e-17	0.21080200515657	
6	111	0.000428221066116748	0.204128468806847	0.000852651352812872	0.254124143417944	3.04139404641247e-22	0.211247954771312	1.95655638788749e-19	0.207336379746468	
46	113	0.000397393004453611	0.252836473385654	6.96387146992272e-05	0.356547692289474	2.07084950244622e-38	0.253225562803342	1.07917204201848e-30	0.263264333071456	
66	109	0.00390015092012583	0.160895237761019	0.000558282318857906	0.245516179241805	6.9412250689775e-34	0.228643959404715	4.71437478417513e-20	0.202703619091895	
31	114	0.611636483481062	0.0348935510555589	0.194681081223374	0.091044300872384	7.13906642875002e-21	0.171548998512908	7.48641893413036e-12	0.15262909831026	
36	90	0.0690279274673087	0.110836248549376	0.000965422914482872	0.249869059799685	4.63800376869939e-19	0.19680097238684	5.42565083688429e-09	0.15210793216076	
96	109	0.00473727077832296	0.180218013637732	0.0963948035066706	0.13876857931659	9.33345492071072e-25	0.198126633341409	3.66434918902629e-18	0.197297970989476	
71	104	0.0651216495185796	0.101750020290322	0.236545242354242	0.0921793474650014	5.46057162826595e-19	0.172267505937463	1.37033748881142e-11	0.152844439834281	
1	114	0.0631270011453171	0.12847688396662	0.000258960969415245	0.313852772085861	1.63524224959937e-21	0.212445482852555	7.87220227263686e-14	0.180239668940356	
41	92	0.0222017078951619	0.129498593354986	0.0458177484716609	0.187039771914594	3.99130168757766e-21	0.207945376052459	6.44756806076843e-12	0.173319704601216	
76	108	0.000785174622047245	0.18656889200152	0.00963673500099205	0.226328004587484	2.99621604207717e-33	0.244639500646489	2.42932615470326e-21	0.224116762449192	
56	98	0.292676953501412	0.0585015193509639	0.00223022400479067	0.230505799032309	4.49975538311609e-20	0.179018469421706	3.68443097887334e-09	0.143581647370792	
16	116	0.0308110154134492	0.11977763883493	0.0353757660159602	0.172981054450458	4.3984029144617e-16	0.172515763648173	4.01390113010005e-10	0.143791448671179	
61	103	0.231243060641266	0.078116109692866	0.00187642074411087	0.275418669967972	2.74129071019667e-25	0.207603750919479	1.77734363385403e-17	0.199412317041445	
11	102	0.00426185853047048	0.165154713518668	0.295309842536079	0.0859381537156564	1.47650039178717e-24	0.207119973305024	3.15882112601962e-17	0.192023763217395	
87	107	0.00464462164039806	0.183253643565112	0.108192294827717	0.151285195812446	8.26062061884811e-16	0.196628394874047	1.27325984545743e-15	0.186705894860742	
52	118	0.632032131005256	0.0353263887072067	0.00220590638199258	0.263154103730914	5.63166547944628e-20	0.189072095335241	2.38395974243037e-14	0.176926082521274	
22	105	0.215209696058741	0.0922424926634348	0.00542025111441169	0.200331298596755	5.8408478720402e-25	0.193623416586051	5.64330644403404e-12	0.155871915168242	
82	110	0.00388976828736375	0.202287919691819	0.401504711307541	0.0787658794841413	2.4245437170396e-17	0.184484677802956	1.10739888745297e-17	0.198971160162075	
92	100	0.00751536019197015	0.188628751022328	0.0968084325740508	0.15384032925497	2.14434725655397e-32	0.256868099882849	2.26523526720476e-22	0.238645535195553	
32	107	0.0821451836678943	0.112701611459514	0.00710418664814805	0.22048438931018	8.0193991457024e-25	0.200987126554289	1.81056014302199e-16	0.190848560488373	
67	101	0.0306835941996834	0.131730578010188	0.00157405441528091	0.256791323733381	1.23195400662957e-19	0.19505721933915	6.1018613526685e-14	0.180808502769809	
