simNum	IVsNum	P_random	eff_random	AIC_random	P_fixed	eff_fixed	AIC_fixed
86	104	1.48002060907769e-14	0.182074988392786	-590.141631401214	2.62252566687639e-14	0.171242332731686	-583.138301181871
16	116	1.58926073478947e-13	0.177360605452618	-663.308276454839	1.21586832694278e-13	0.165183329836307	-657.065816979696
56	98	4.97013460721093e-14	0.176388062437306	-577.85997324626	2.84795464188697e-15	0.16959571728912	-576.100643988658
66	109	4.32557399822104e-21	0.225056519222729	-646.739400335515	2.47426095160825e-24	0.221251838981444	-640.330859020887
26	97	6.10487299325918e-15	0.210223837302747	-558.007644443685	4.36519829971752e-17	0.212800432903	-543.357275057814
61	103	8.26288136040653e-18	0.209796053968904	-606.23600266986	2.27182391499579e-19	0.205003783954745	-605.161015275029
51	112	4.89913442352538e-17	0.21377140975624	-625.520820581883	8.15801947656804e-19	0.209079013993306	-614.275595859366
1	114	1.10921840155664e-15	0.208727360984474	-641.37759590517	6.01767175861562e-18	0.209374722832538	-634.168730308352
91	88	4.62975100071656e-14	0.212986826229649	-500.151928411605	1.4426962221408e-18	0.217501724071884	-500.342230039932
11	102	2.72260473709655e-18	0.20599058676259	-607.494114792887	1.62243958173905e-21	0.205990592752255	-609.494114793764
36	90	1.23324275505452e-13	0.194412352639479	-520.717179073281	1.25773169364745e-14	0.18985709641788	-511.766817457095
31	114	4.86364008487439e-16	0.173852239096039	-680.143926285064	2.92630379684483e-16	0.167498674272734	-672.63991763787
81	105	5.4904483383707e-14	0.187152916584303	-597.47026466049	3.15816907549309e-15	0.179546059157319	-594.486312816805
6	111	8.92780511816991e-17	0.215466266449776	-628.927796847833	2.65534009528027e-20	0.208303166301403	-628.681534784202
96	109	3.45834732511232e-17	0.197133296796529	-641.148598412475	3.83483008333656e-18	0.188716063209297	-639.146504517736
41	92	5.29724268978024e-15	0.209804500355501	-532.236813619173	3.98902317227129e-16	0.198932671475917	-529.804042393526
67	101	7.04988869053723e-14	0.191525706760483	-577.728733786769	3.39654317769111e-15	0.185455588501532	-573.418275046681
76	108	8.88663955674427e-22	0.246325669191618	-633.666835674174	2.46551152999818e-24	0.240674866112054	-633.157716394432
21	91	3.41540134753578e-11	0.166049539624865	-523.654881952375	1.18939201279895e-11	0.159625062954591	-521.159212947914
71	104	4.01734314679566e-15	0.170446306663343	-608.368054951531	1.19041862624656e-16	0.168523453525959	-610.142102666527
32	107	6.58019202892305e-17	0.197537695821336	-630.809580206638	5.86776200020891e-19	0.194553251873381	-625.989082210954
87	107	2.9151390541984e-14	0.203605324702987	-588.219131431396	3.00196489921147e-16	0.202673539973591	-589.363011425324
37	100	6.47618751287677e-11	0.170368237924785	-554.990525125336	9.8067888872268e-13	0.164556485698287	-555.434847199246
46	113	2.68954684468163e-23	0.251364422776355	-664.159173895652	4.06697944280995e-28	0.256332074451777	-663.161175975251
82	110	2.09445220878692e-13	0.183222146958918	-635.721003115043	9.72668960305033e-16	0.181349150922911	-634.083131544205
57	108	1.66256716079192e-16	0.203592945776983	-620.626726211675	1.3406311789971e-18	0.201085255413152	-619.987788664639
17	103	3.11680116388872e-12	0.168163566216746	-592.897967771164	3.42881789568821e-13	0.162481933912273	-594.109026308251
92	100	1.20003949444964e-20	0.257071177330367	-581.103567741047	2.74415418353459e-23	0.248783822208309	-575.735452518031
62	109	8.0205564813511e-17	0.193121524286855	-636.153057694465	8.88519246069339e-20	0.194358670187123	-635.329298564051
52	118	1.17564113087791e-14	0.185989667111555	-665.461843559717	2.12217249925971e-15	0.184733190758195	-653.341076141338
2	101	8.12822967510376e-14	0.161714470581106	-585.267315513946	1.37872252618041e-14	0.155700790838448	-585.127824048806
72	84	5.92833438518648e-10	0.165664619314239	-479.431496728168	1.01508491255011e-10	0.161388026906886	-474.095746688201
12	104	1.23667553352334e-16	0.207587097680252	-605.431293639216	1.7434103435983e-18	0.204149291666797	-599.194360510627
27	128	1.90996663841779e-20	0.179222902066303	-755.032867097803	1.7376694527519e-21	0.176238958887249	-756.250031977436
77	113	1.25933195850958e-21	0.226396721715066	-673.32338518475	1.50100391179277e-26	0.230599250920613	-669.970873614961
68	89	6.91457085318474e-14	0.226422615748758	-498.921451958266	3.46483961835463e-15	0.224966607036373	-495.967699052376
97	101	7.57350388247692e-14	0.190450030971834	-571.467376454541	1.97576273823112e-15	0.182451411750111	-571.668366738322
63	82	6.82608490500785e-12	0.203169801248441	-462.126944605823	9.92612124278372e-16	0.204141049722203	-464.046238230353
7	88	1.99465762892913e-16	0.235051699506101	-501.820324608732	4.34796127334151e-19	0.229029619307024	-501.585674856556
22	105	2.56213676985381e-16	0.185302990188153	-625.57557890573	9.97549167051711e-19	0.18483521751351	-624.254572568513
13	120	2.48672204147645e-13	0.153140440754495	-710.447075671261	2.33409353033468e-14	0.153639516062463	-702.278158274656
42	104	6.01225537880178e-16	0.209625665251096	-587.464238597012	7.25757292578649e-18	0.211612908214818	-585.415187312309
33	104	1.54941120793859e-14	0.210500724992122	-565.760062488974	4.74378280289545e-16	0.20951346776849	-565.533568253691
38	117	2.95379741529384e-17	0.206043097222028	-682.107634416805	1.06862301394911e-19	0.205850837563641	-675.69878321462
93	98	1.18817060461343e-12	0.187692026757348	-561.136698370777	3.17193006039659e-12	0.160423585512186	-559.298959812398
47	112	2.65467776116464e-16	0.206069773244707	-635.010982455043	2.01569061120085e-18	0.201081239311604	-633.766928422122
18	115	1.2362872333733e-19	0.197467725695892	-686.007057531679	2.89716127675865e-23	0.197870213539753	-683.912654021874
3	105	1.94227693488299e-16	0.188680355551205	-620.273997929262	1.56926040140517e-18	0.188944206079367	-617.811210459353
14	127	1.54299253096819e-16	0.177099987661809	-749.13531194612	1.027317392827e-17	0.172123789063378	-738.188806666155
69	116	1.96920812774112e-15	0.18341050032708	-664.471062734264	1.81798121734801e-15	0.16226982833163	-659.726362368101
88	114	1.40787290929213e-17	0.25163237338408	-602.956825114222	1.14225933717189e-20	0.258885333901451	-597.142147253048
83	106	6.33134927165327e-16	0.212203257209428	-590.084914106363	1.97957902895225e-18	0.208189245092992	-590.19572256001
78	95	1.45178960053634e-11	0.153289955885715	-547.139413695238	2.4373549207739e-12	0.151645868417562	-549.035340942367
58	119	7.41847664245024e-19	0.205071037089247	-683.130277104087	6.85438640868452e-21	0.199632361357227	-681.913540691564
53	117	7.58826843855866e-16	0.206705571783979	-649.971512783765	1.52044397747945e-17	0.210415657027646	-641.678540314971
48	122	1.17433205002117e-24	0.217130656116076	-749.45931629304	1.99946254764371e-29	0.221853918425745	-743.205022589151
98	85	3.90037103800248e-14	0.220552137595807	-468.452175881306	2.64803368345057e-15	0.217524082565272	-467.36071933158
28	91	1.86203273522609e-13	0.175102971469759	-533.008913956941	7.99473209037826e-15	0.174414739133351	-532.499583157094
39	120	5.51040715287104e-20	0.226853946262808	-691.360147179948	1.16997415917592e-22	0.223310602702231	-685.91760189418
23	119	1.2216075294277e-17	0.215259944508423	-657.838896905146	5.5678811121998e-21	0.212076517660469	-656.161545590756
8	112	4.63796308036687e-16	0.172731140555303	-632.282190405168	2.23625797721958e-17	0.172731141784146	-634.282190255487
79	114	4.60645740796554e-20	0.229337869193595	-650.072888891533	8.83638048416827e-23	0.232624037687778	-641.12991852731
84	100	1.00814299538227e-18	0.233841459133321	-578.492832232025	1.90333775666615e-22	0.233726080038462	-573.983615415475
99	126	6.79797991922208e-20	0.19571478106219	-739.08440421924	5.06448672539882e-22	0.189602734237991	-735.428581840979
73	121	4.13741060668845e-23	0.232898766562743	-710.935625197476	2.85283831894989e-27	0.22918824174241	-707.190618641254
49	119	7.10148803783393e-18	0.202422135589994	-694.664489268287	1.01931773502851e-20	0.206127864046711	-687.020920396291
64	113	2.43580088260879e-16	0.173898242059343	-661.099379416038	3.3664849166498e-17	0.172784256947252	-663.079253918057
19	122	1.59885078954797e-17	0.191256985427521	-710.394254432496	1.72441132004115e-20	0.188669232967552	-705.167977874599
29	104	5.99785541681239e-15	0.196702104363403	-600.896687263095	2.84599966793666e-16	0.190536785891143	-597.310223961185
43	96	2.30870989371276e-13	0.189167736666883	-545.925863943572	2.91324547540712e-14	0.180206152595538	-546.544962111897
89	113	8.80272859997592e-17	0.214281437328476	-642.111655396627	3.26067989662758e-20	0.224167058558975	-630.583731862325
59	108	2.93667067958885e-14	0.179867754169101	-625.41923779851	5.3355755301177e-17	0.184537624422492	-617.042576006173
40	102	9.23837928973256e-13	0.192088904484218	-572.275287857485	9.57183774729034e-14	0.193345818442064	-559.733004302619
4	108	2.52049217396786e-18	0.215592847302717	-615.954515434443	2.72588513105681e-21	0.216209867352108	-614.387112486818
34	121	4.53674248264857e-19	0.189578925459073	-717.241649566806	2.93453515152843e-22	0.189669635309772	-718.90564747446
94	113	4.4796916095406e-18	0.197429979107923	-661.51619602487	1.26956325513904e-19	0.184677406714506	-660.203091950063
70	115	3.85054130084794e-22	0.219663750291603	-689.662901210702	4.92337501608898e-29	0.227479899418568	-688.1404165645
44	111	2.04023305103386e-15	0.189001105027422	-638.296210811111	7.70655268842715e-16	0.184535694555008	-627.029151946671
30	113	1.33315883310172e-21	0.235607501717882	-651.658571100034	1.27489710767295e-26	0.234855843263037	-653.235408663288
65	118	1.46917561033161e-15	0.19136751402221	-674.644583219115	2.04986879835805e-20	0.199809931460233	-672.304684835746
80	93	4.36533635523253e-18	0.265484354848743	-503.805792518789	3.52448695749871e-21	0.268905103960717	-499.876492317989
50	92	2.74728306721429e-16	0.214994305875713	-536.235783097174	4.05715392374273e-18	0.206800901896816	-532.346625562758
20	119	1.97879904624174e-15	0.192374436683597	-670.365367157334	1.0851889836503e-15	0.174316485506512	-664.630418431239
24	93	2.28945278621686e-16	0.213619744660815	-543.195908858976	4.52308461712833e-18	0.210255491789706	-542.564654401764
74	106	8.73880881136284e-13	0.187361039282032	-587.156654895057	5.56586511112233e-13	0.180264750835067	-581.619823534366
15	106	5.77717273666993e-21	0.211606695829034	-627.151917845779	6.46579492919905e-23	0.210494627912856	-629.115256524663
9	97	2.49522927822825e-16	0.19947317246566	-557.399892455269	1.13912915159865e-18	0.195981580104423	-556.815120274599
54	107	3.31419635327564e-14	0.172555990964221	-626.436545306442	4.76562813365717e-15	0.166673124058596	-625.215311785727
35	110	4.75167615155923e-17	0.186956921921564	-649.233246988219	2.72508207562693e-19	0.185240478055902	-642.815839349421
90	99	4.86810512217314e-13	0.200386596220695	-551.920195127005	1.04135944333173e-14	0.198608777589291	-550.843682739899
75	96	1.19485732222501e-24	0.25783475544676	-586.114897689736	1.04528896944792e-30	0.261289593133233	-585.2032096181
100	104	2.27665703839402e-17	0.215800575340061	-597.776903219021	2.24311557082609e-18	0.206371277704995	-596.236309530414
85	94	1.83054852940791e-12	0.176405836858415	-543.354146252655	4.16324200185914e-15	0.178810886459506	-541.901846725368
5	97	1.15992769990208e-17	0.214171322852927	-564.404809457653	6.90293618541006e-20	0.214171330404337	-566.404809461332
55	114	3.3100778868552e-19	0.200919462057422	-683.057195846589	2.03513819600917e-21	0.202997764558301	-674.865017239527
60	104	2.37665816046123e-21	0.242204389515554	-603.972139653867	3.34680578498808e-24	0.236991251593408	-597.578201103218
95	104	7.4502871942261e-16	0.207029367441761	-581.250913516076	2.12100298057316e-18	0.21074122991712	-579.228023302335
45	97	4.74778557578346e-12	0.183097751477013	-543.557787408841	4.9264006848849e-13	0.174749373576941	-541.636748632288
25	95	8.56966876680792e-17	0.223411699403818	-550.017744025315	2.61097793028176e-19	0.221464684359259	-548.351625381313
10	114	2.40828178045321e-16	0.202761422277826	-640.302817460359	2.27106960407643e-19	0.199774125112366	-637.799449659222
