simNum	IVsNum	P	eff
41	92	0.000937662356724989	0.247862314832817	
81	105	0	0.423092587931723	
1	114	0.00364987005656059	0.181299545995285	
21	91	0	0.171724408795914	
91	88	4.18287626757774e-12	0.22490298742813	
71	104	0	0.171003178306697	
31	114	0.0363706026065573	0.112550523290953	
42	104	6.61713628982152e-05	0.289837520926088	
51	112	0.00112610856268081	0.102377126635605	
11	102	0	0.207148556666454	
61	103	1.25504158354772e-05	0.224961351480857	
82	110	0	0.195383408370569	
22	105	0.010780210844926	0.126860780865074	
2	101	7.96879295883457e-09	0.269998027618656	
92	100	9.42969202721855e-07	0.238049762242054	
72	84	1.55431223447522e-15	0.164680719327691	
52	118	0.0733213438065703	0.0422975419475783	
32	107	1.15907283770866e-13	0.200457056919038	
43	96	0	0.182176768027366	
12	104	0.00157008519550339	0.120755202161049	
62	109	0	0.197270071849354	
83	106	0.0561331487251155	0.12831287433336	
3	105	6.44823439843734e-06	0.218564812667605	
23	119	0.0239705481708909	0.257888916486541	
93	98	0	0.485099448526052	
73	121	0.000277637306335787	0.124105117109735	
33	104	0.000526034393950603	0.273998586098859	
44	111	0.138991434985893	0.0875131753631907	
53	117	0.00397379671048204	0.0667264853851726	
63	82	1.54454005141247e-10	0.200799391668257	
13	120	0.0573696211031625	0.103990872195127	
84	100	4.7780854828261e-09	0.340067154068265	
4	108	3.88580460930488e-05	0.242445372337049	
24	93	6.78436895551471e-08	0.211223499758344	
74	106	7.50454230136199e-05	0.155572868827358	
94	113	0	0.188431244088856	
34	121	0	0.198669906239181	
45	97	0	0.178403980472806	
64	113	1.85733759305862e-06	0.19056357144611	
54	107	6.30073243312879e-05	0.205009099546701	
14	127	0.0327578683631056	0.0993496437962544	
85	94	7.54951656745106e-15	0.187447749123975	
5	97	0.00449036215168497	0.294041460679852	
95	104	0.0464339093180239	0.147533663307695	
25	95	1.2642683500097e-07	0.220256304818569	
75	96	0	0.260739482467905	
46	113	0	0.259318004565612	
35	110	0	0.18823915528295	
65	118	0.000612958480664227	0.236062042309781	
55	114	0.00388031472671035	0.26479482833851	
86	104	0.090826187205657	0.19134666587482	
15	106	0	0.211090408018179	
6	111	0.000199936834552661	0.307406788158596	
47	112	0	0.351945368865648	
96	109	0.000881891434298954	0.224876754723782	
76	108	0.000177912942308067	0.289953467475093	
26	97	0.0759148599623589	0.103264395710313	
36	90	1.80539139194025e-10	0.354379965796064	
66	109	0	0.221609957900011	
56	98	0.00123042871418244	0.223576848677684	
7	88	3.71488247277174e-05	0.262392408553301	
87	107	0.0115857115242848	0.170548855428673	
48	122	1.11813669434468e-10	0.226497052794866	
16	116	0.000695078271315097	0.311128268446057	
77	113	0.000413485992887708	0.1897891939569	
97	101	3.20306180245922e-07	0.181815892509396	
27	128	2.93963488018356e-06	0.175960406963802	
67	101	0	0.1962815911081	
37	100	0.000534388428010679	0.251496748077827	
8	112	7.105427357601e-15	0.174483576171975	
49	119	0.0666772065177472	0.0704348579149645	
57	108	0.00856041347585412	0.191250694227774	
78	95	0	0.156494672137733	
17	103	0.000761032845181031	0.333880408690098	
88	114	1.22124532708767e-13	0.377260128938671	
68	89	2.10531638789035e-08	0.216281897575703	
98	85	0.00149852882449553	0.184051323144761	
9	97	5.97584448780442e-05	0.205321946656822	
28	91	0.00773619548345916	0.14204157548217	
50	92	0	0.216101529921969	
38	117	0.000612111610444499	0.0946688494014023	
58	119	5.31596604940177e-05	0.242149310278336	
79	114	8.74565547537287e-06	0.12034861875041	
18	115	1.12820863762408e-12	0.195107321790094	
89	113	0.42232750768221	0.0246600788881715	
69	116	0	0.376479826025955	
99	126	0.00461244949198991	0.222680447123832	
10	114	1.26013519028412e-05	0.222613052811272	
29	104	7.07071783310198e-05	0.307665435184152	
39	120	1.95135611003039e-07	0.356064040545575	
80	93	0	0.4177063163278	
19	122	0	0.198542184871982	
59	108	0.0155595563474731	0.0633978298555174	
70	115	6.66133814775094e-16	0.229366593796799	
90	99	0.00142334555899315	0.252245648790148	
100	104	0.00013816716073034	0.199522699343859	
30	113	1.05157857976934e-08	0.22766187154827	
40	102	0.0559243725019003	0.0486573636708504	
60	104	1.06503929897528e-07	0.293759531614052	
20	119	0.00109547494812445	0.313609473414362	
