simNum	IVsNum	P	eff
68	653	1.51046548122424e-05	0.196954473830192	
97	740	1.64981515364283e-05	0.151042601302755	
25	694	0.000965680864053046	0.16647023064275	
71	651	6.13692355832474e-06	0.168939722322329	
5	642	6.83806529310792e-08	0.180971443043405	
15	712	5.14086210916591e-08	0.176650246072581	
87	737	1.83573522545616e-06	0.187008873409473	
34	746	1.58734935325392e-06	0.167372342899296	
38	742	1.26827829243185e-05	0.162747601526376	
81	712	2.19335762693442e-07	0.175247141793373	
18	713	6.62006506376298e-07	0.181201576884575	
21	682	0.000339370628650968	0.158125531498045	
84	665	4.81773145559473e-07	0.212189495807556	
74	700	1.15087186849773e-05	0.172283224063185	
64	747	6.60765996981923e-06	0.163898871248679	
31	726	1.37013586802695e-05	0.187085902492881	
77	764	7.57537619437744e-06	0.192241935357208	
94	686	1.1109881941823e-07	0.168632878229143	
54	703	0.000246017791639849	0.148659990417574	
8	699	0.00105441777884243	0.138313373496539	
11	663	2.89379181150587e-05	0.181870583518188	
51	752	3.02697151959073e-06	0.186857315541888	
58	745	6.3173588974582e-05	0.173010880525102	
48	722	6.89728881161247e-10	0.192218744164268	
1	710	0.000692759586078966	0.178542335269143	
91	681	4.69801341805282e-06	0.191312517355603	
41	668	0.00105617409251636	0.163449651777154	
44	826	0.000224095557203605	0.158839528255415	
61	727	1.84023452422129e-07	0.188477237358683	
28	708	4.06495480241958e-06	0.155386417402763	
26	692	0.000881967931656456	0.167997743327755	
69	758	0.00018737689416305	0.160231742380774	
82	736	0.000110038581015019	0.168455233548892	
6	721	1.110340341823e-08	0.201881533459006	
39	811	3.30224574370094e-07	0.18421241446857	
88	703	0.00682636723487567	0.201728241916905	
16	688	0.000775949285279011	0.1603296777304	
35	727	3.44855912348863e-05	0.166526063918719	
72	629	0.000595899481146002	0.164480433669209	
85	717	4.67380513127162e-05	0.176393723732364	
65	689	0.000955036643127204	0.160563786374916	
95	736	7.74829882209483e-06	0.151672188255319	
75	729	6.2138741181306e-05	0.212859125925577	
78	685	0.0339362151453634	0.135716186063537	
98	726	7.87549098753988e-07	0.17062272177802	
55	713	3.27768259717113e-06	0.157823278255158	
52	678	0.00133135414792919	0.172787277047084	
9	706	4.40317726906207e-07	0.19232182601319	
12	736	6.66014484728254e-05	0.163532379180216	
2	721	4.55265283296617e-06	0.162292748405527	
49	728	8.17868693725976e-06	0.176663605169183	
19	710	5.88925875010247e-06	0.183612495683247	
32	709	3.08274959417909e-07	0.193177537127484	
22	706	5.60864101728354e-05	0.179660612411442	
92	687	1.1875364154321e-06	0.188080361552705	
59	696	0.009051235998611	0.151607013213234	
45	688	5.9571538804494e-08	0.166287031597307	
62	750	1.60848421959001e-05	0.167032760070446	
42	731	6.37542829488286e-06	0.16741027154428	
29	712	9.40807087800414e-06	0.165596518991961	
70	730	6.35498315352277e-06	0.185248333166969	
27	758	8.35201991968397e-08	0.175011633647653	
40	674	0.00210756075070735	0.171993640124736	
86	745	1.47151065268872e-06	0.163585493847068	
83	684	0.00032845048812387	0.206751907650289	
7	684	1.07173819693362e-05	0.189142009584177	
36	640	0.000296654438734108	0.170711534138565	
99	778	3.80744131370011e-05	0.1649772219217	
79	757	3.07486177978423e-05	0.177639382505585	
53	698	3.04865069688686e-05	0.172507398913712	
76	665	6.56129663433793e-07	0.208984267364127	
66	744	0.0032004968456714	0.18875613567729	
10	717	3.9324289133338e-07	0.189377171229369	
50	671	0.00497555015234004	0.17017538486639	
17	725	0.000466547828205771	0.161307194781195	
13	744	0.0502477510399929	0.126600189558907	
23	717	4.00103842065464e-07	0.177594766418172	
33	714	1.42060307629276e-05	0.182037312980348	
73	696	0.000474250868491797	0.178817247796128	
20	790	1.83136066738825e-07	0.178127914791848	
60	702	2.94166253519727e-07	0.186297256985756	
96	737	1.23403287826516e-09	0.190055558990345	
46	666	9.01224113501079e-06	0.200383169447478	
63	655	0.00499360205512321	0.16024640738048	
89	716	1.7197242340567e-05	0.173379165112242	
93	711	9.90456970006444e-05	0.156668499535997	
56	688	1.528114130585e-06	0.178288579947796	
3	688	0.000197022145431275	0.178220796736502	
30	751	4.5942934940533e-08	0.202051768334875	
43	702	0.00010286663395313	0.170691868792479	
37	702	9.90760491717527e-05	0.165945070563154	
80	686	7.94930684527117e-08	0.205872405044537	
100	731	0.000803802640653042	0.160595511774487	
67	757	0.00395211514932683	0.145607037047775	
24	705	5.41112589236469e-07	0.180064212998698	
14	689	0.000199893106594098	0.167184084873762	
90	701	1.20020145568907e-05	0.160875149557672	
47	689	3.93877457764587e-06	0.176935362470216	
57	738	4.43447570917979e-05	0.167661713492595	
4	652	0.0131555774326727	0.175317385215731	
