simNum	IVsNum	P_1	eff_1	eff_mean_minClass	sd_minClass	P_minClass	P_minClass_mean	eff_mean_maxClass	sd_maxClass	P_maxClass	P_maxClass_mean	corTest_1	CHVP_test	AIC_1	gamma_1	prop_1
48	122	3.85722330554573e-26	0.326425307684313	0.113876323106502	0.0289313393247819	0.000480354356405708	0.000138773294076812	0.318146734273653	0.0239972080481446	3.85722330554573e-26	2.50322513414163e-25	0	5.49813773523591e-08	-745.577265961801	0.103834973278205_0.326425307684313	0.496356480681038_0.503643519318962	
33	104	0.0137853480689316	0.103305162491726	0.100338720307879	0.0412274248058822	0.0137853480689316	0.0166632816508724	0.3190985130736	0.0534892148787988	2.99278284084836e-08	3.47126813191891e-08	5.66513715938299e-08	0.00119836075890017	-561.228287136808	0.103305162491726_0.320839994146049	0.504339694867649_0.495660305132351	
10	114	0.0423722151432822	0.0869328790880937	0.10521315238988	0.042342317981509	0.0423722151432822	0.0144268926870444	0.305572125858409	0.0560661281174148	8.65440136744259e-08	2.98571738849346e-07	4.44089209850063e-16	0.00434816705614956	-635.414112087929	0.0869328790880937_0.32097366913442	0.501249566519995_0.498750433480005	
94	113	0.000122218320074147	0.123323411428511	0.121781501714725	0.0309772269924603	0.000122218320074147	0.0001466999148357	0.272018650527603	0.0375154985846677	5.04752360698546e-11	5.70524751625728e-11	2.38533703900146e-08	0.00201504614429294	-660.349844751881	0.123323411428511_0.272932873340641	0.504293298769999_0.495706701230001	
26	97	0.0197424394957475	0.0560278625137727	0.0569600674926982	0.0236314337163802	0.0197424394957475	0.0178417375815245	0.371286673963304	0.0304992630399809	2.3711068184854e-22	3.57078388883518e-21	0	3.73806643926636e-16	-559.937733299147	0.0560278625137727_0.388552830325045	0.516331565752186_0.483668434247814	
41	92	0.00163852713926708	0.0892120976004166	0.0971752687072114	0.027483397906089	0.00163852713926708	0.000641735573970124	0.33127804717225	0.0499946830967792	1.5309598647801e-09	2.37427302864129e-09	0	4.07119247829898e-05	-530.406710173327	0.0892120976004166_0.336072704493764	0.506923488438003_0.493076511561997	
2	101	0.0695391977348025	0.0566840659314177	0.0653732522746225	0.0308973620423692	0.0695391977348025	0.0368437155892133	0.274266955891406	0.0463041651528139	3.75108100911018e-08	4.48782256775794e-08	0	0.000174999609291182	-581.143512281916	0.0566840659314177_0.276108922066022	0.506116028328664_0.493883971671336	
71	104	0.00186918232401558	0.113846387001501	0.105200196186008	0.0356573248195004	0.00186918232401558	0.00393007846964747	0.24301502586031	0.0471659339375412	3.65675024462663e-06	1.24464083229672e-06	2.08995447334992e-05	0.0197636604281504	-602.616593042988	0.113846387001501_0.230858037079634	0.500538052977248_0.499461947022752	
18	115	0.00933367320989607	0.0909106719717375	0.111367749863456	0.0343769166203328	0.00933367320989607	0.00156872603209947	0.282124506796676	0.0395622097018136	4.88009272312213e-12	9.74724952723918e-11	0	0.0011219398368335	-680.374862280153	0.0909106719717375_0.305399755970712	0.502709531743434_0.497290468256566	
42	104	0.00923722464487728	0.0840320004558795	0.0847009171811304	0.0316723668868643	0.00923722464487728	0.00871101978263028	0.330755030837413	0.0294053505915688	7.09417184750571e-20	1.25696439629451e-19	7.54951656745106e-15	1.24608978280267e-08	-583.942199971602	0.0840320004558795_0.334063979885735	0.502061826318008_0.497938173681992	
49	119	1.00161661311556e-23	0.349767136432153	0.0568504443782472	0.0291787221330219	0.0754524625011532	0.0537469616694799	0.342403649448157	0.0276290742047417	1.00161661311556e-23	4.23520451201922e-23	0	1.19350214257322e-12	-692.569428413581	0.0523323723855289_0.349767136432153	0.499492007385159_0.500507992614841	
80	93	0.00163179909029775	0.107529912091458	0.112941287122211	0.0331242555850045	0.00163179909029775	0.000967464764456393	0.410420654573605	0.0335470476563431	8.00846547886336e-22	5.31712014840641e-21	0	2.79171420669668e-10	-501.147017309172	0.107529912091458_0.424027005957652	0.504317388847839_0.495682611152161	
3	105	3.86144480622477e-16	0.321031800455432	0.062385065785996	0.0293680765763669	0.0887753025858408	0.0360198273077118	0.311158051810278	0.0332313832515092	3.86144480622477e-16	1.77857779437286e-15	0	2.02942281375396e-08	-617.260174225597	0.0504539165666839_0.321031800455432	0.489067958965903_0.510932041034097	
95	104	3.06332076149101e-18	0.327152511450552	0.0937117441642374	0.040652904162088	0.0399462214957677	0.0231624542407195	0.315380314999484	0.0307993847388979	3.06332076149101e-18	2.16589855809989e-17	2.44693154627385e-13	1.38500662526301e-05	-577.25508730806	0.0845847976221893_0.327152511450552	0.497019706532954_0.502980293467046	
11	102	1.3140371593262e-05	0.206137701811005	0.173140689397929	0.0449779962711626	1.3140371593262e-05	0.000207756380344501	0.24160492174003	0.0407047146017325	1.84476373423372e-06	4.15293067012271e-08	0.999084694491257	0.259059979602195	-601.54249368661	0.206137701811005_0.206172834603952	0.500000000000084_0.499999999999916	
64	113	5.69502531999492e-07	0.127837561928273	0.126525922053995	0.0240888904807065	5.69502531999492e-07	7.22402917805806e-07	0.247378836384736	0.0442741000195885	2.10201792700027e-07	1.63869471063339e-07	5.60379559908508e-05	0.0164970785883484	-659.930028432953	0.127837561928273_0.244922562583702	0.511047574722247_0.488952425277753	
57	108	0.0888037794039049	0.0876175519341387	0.107132952357014	0.0510183169731859	0.0888037794039049	0.0380892821588877	0.307034359384876	0.0444394562946347	1.00713765963117e-10	3.64871947280456e-10	4.44089209850063e-16	0.00313130704531383	-615.089417338418	0.0876175519341387_0.318701501803132	0.500110806051064_0.499889193948936	
87	107	4.10945870880597e-05	0.217610730226091	0.148319245861004	0.0528401547908498	0.000484818499061211	0.00595357046932737	0.259797475783438	0.0508412179595454	4.10945870880597e-05	1.43406660218437e-06	0.506682019154271	0.128440581611508	-582.487774083372	0.190251387879112_0.217610730226091	0.499905921797127_0.500094078202873	
34	121	0.000375726645102308	0.138660094029105	0.14975017623961	0.0378817261274146	0.000375726645102308	0.000130847593453089	0.224143006775338	0.0377721179168954	3.56031123219414e-09	2.93283087259954e-08	0.000161795745660331	0.164334709441287	-711.382197890664	0.138660094029105_0.240761666760332	0.500096775364745_0.499903224635255	
27	128	0.000949940106188255	0.111692155280462	0.107331711261701	0.0330040608520956	0.000949940106188255	0.00146748338005548	0.264678316606031	0.0389539842475083	1.04120528868447e-09	3.77057948225359e-10	3.40424755052027e-09	0.0020570893936323	-750.898062782797	0.111692155280462_0.256847119204462	0.504704624502024_0.495295375497976	
72	84	0.00287352676829716	0.135728959761328	0.101985430321101	0.0441796750418959	0.00287352676829716	0.0234631000352102	0.229561673758315	0.0553959968635125	0.00070592800526489	8.17919458607435e-05	0.0945247987450162	0.071781333335207	-474.901134077352	0.135728959761328_0.194936832681432	0.500790142125742_0.499209857874258	
50	92	6.38406454310545e-05	0.0863683011951573	0.0880194855629928	0.0205997746593965	6.38406454310545e-05	4.74067977089312e-05	0.34323114253684	0.0404038937121277	1.8585312009082e-13	3.58524746167374e-13	0	1.83028416019788e-08	-533.783770274214	0.0863683011951573_0.34875747550975	0.504831663321592_0.495168336678408	
12	104	0.000199112329975145	0.0773029127960089	0.0809041405138473	0.020034152393151	0.000199112329975145	0.000103792824833685	0.348078856759183	0.0441538353128017	2.6131122764752e-12	3.47452206715856e-12	0	3.58212084385981e-08	-604.956669836584	0.0773029127960089_0.350596883972077	0.516443686297961_0.483556313702039	
19	122	2.83501864907358e-05	0.234667730305081	0.12353554304938	0.039731990342802	0.000354932545313687	0.00233908928766772	0.265768157612052	0.0539203133395095	2.83501864907358e-05	2.65721174039499e-06	0.00104627190421391	0.0337055168416926	-706.766540534624	0.146041152261764_0.234667730305081	0.495440286625735_0.504559713374265	
28	91	0.0635158809702474	0.0495714930098507	0.0689367708691914	0.0263854019411936	0.0635158809702474	0.0105272788383791	0.286696677163459	0.036083913638081	3.17725347517969e-13	5.28526040606433e-12	0	1.10807134054383e-06	-529.905159345773	0.0495714930098507_0.308002457433758	0.511597710962988_0.488402289037012	
4	108	0.0196377316508699	0.0897704763770861	0.0992257616629675	0.0378964233386368	0.0196377316508699	0.0101167934846476	0.326359230889723	0.0331107326828592	1.26342357782509e-17	1.0780740246535e-16	0	6.37776065111567e-06	-612.318241170497	0.0897704763770861_0.339961104052486	0.500819937806414_0.499180062193586	
43	96	0.00988953315477022	0.0934250083504427	0.0845175108736578	0.0354872982099719	0.00988953315477022	0.0192298955674345	0.295037249946217	0.0375024460844744	2.58931094146142e-12	5.72963506382677e-12	2.53002063743679e-11	4.55472440724793e-05	-543.424819927882	0.0934250083504427_0.301184333782337	0.505523710279306_0.494476289720694	
96	109	0.00692790151572748	0.0772848389381797	0.0831210174923775	0.0280723350064291	0.00692790151572748	0.00377105368740521	0.315415225156372	0.0400197552676222	1.90377010991633e-12	2.75905913830066e-12	0	2.0145799287396e-06	-638.876722834484	0.0772848389381797_0.318334908540559	0.502210391058383_0.497789608941617	
81	105	0.00033456525176167	0.104725094796332	0.104870163161656	0.0282264429493127	0.00033456525176167	0.000328623111358141	0.262066157862973	0.0586976396432504	1.33869223580971e-05	2.04111292787135e-05	2.73339861855959e-08	0.0157997858641415	-595.686436248324	0.104725094796332_0.268343290897921	0.505919075796536_0.494080924203464	
35	110	0.00416168336239039	0.0756605023803103	0.081678118709326	0.0258457417192435	0.00416168336239039	0.0020411165895754	0.304879364138647	0.0320600802757956	1.14788320828394e-15	5.6257166429555e-16	0	5.95846135346095e-08	-647.628274154973	0.0756605023803103_0.300524247289542	0.503818142728177_0.496181857271823	
58	119	0.011149439364313	0.101622324520683	0.0994197071502922	0.0394099649584702	0.011149439364313	0.0129768526647373	0.322461853233257	0.0390138052231659	7.32379764285786e-13	2.36172670145463e-13	5.32907051820075e-15	5.76910615671423e-05	-678.623734893397	0.101622324520683_0.314116829475608	0.500174347324528_0.499825652675472	
88	114	6.26772599030402e-16	0.398036710058388	0.0978910995018597	0.0658045083429662	0.252002358386967	0.139640383488874	0.387553319248604	0.0421971764596703	6.26772599030402e-16	2.35427958813852e-15	0	0.000211011367932098	-599.768232875302	0.0757666289495829_0.398036710058388	0.476042013301407_0.523957986698593	
73	121	0.00154088646891226	0.0957724434325866	0.109436932831052	0.0295485606353274	0.00154088646891226	0.000322592048815305	0.365297244207573	0.035759730522791	1.15656999308974e-18	5.23160073847782e-18	0	3.47552765581609e-08	-707.546859374554	0.0957724434325866_0.375078711787981	0.502739994825214_0.497260005174786	
65	118	0.000790929174569586	0.200421198614968	0.123484803148389	0.0493367757630602	0.000362668209352233	0.0136982290517524	0.260385640249104	0.0581604177577288	0.000790929174569586	1.76916668471808e-05	0.500803758044656	0.0726527843137694	-670.489880515215	0.200421198614968_0.181222312681349	0.502512304128815_0.497487695871185	
13	120	0.336463517463093	0.018809304138594	0.0247980235850044	0.019489956719142	0.336463517463093	0.205729754065455	0.282933902071245	0.0354150795731378	6.60173296366701e-14	9.75417303064491e-13	0	1.70576355671564e-10	-709.974191799406	0.018809304138594_0.300860940991002	0.518265334167291_0.481734665832709	
51	112	1.21820327872091e-10	0.352111898666936	0.0883942787267584	0.0450578578876688	0.110125546097898	0.0522899894443053	0.342109686506719	0.0495529083358834	1.21820327872091e-10	3.30938714845494e-10	0	0.000151749240508793	-623.793038418695	0.0725663770752822_0.352111898666936	0.495805981319787_0.504194018680213	
5	97	1.0957645264813e-06	0.145289848690953	0.148492334442585	0.0279072691030842	1.0957645264813e-06	6.75114972603976e-07	0.321690536790716	0.0621516429506367	9.22248262116138e-07	1.24399047284257e-06	2.26235119527018e-09	0.0110161130018227	-564.733721386026	0.145289848690953_0.326119163299462	0.514518017136343_0.485481982863657	
29	104	0.0144754466326231	0.0653293883960651	0.0709729927432071	0.0262647638765125	0.0144754466326231	0.00805692090431275	0.329551651648162	0.037410391043037	2.31736906540532e-14	3.25612877855529e-14	0	1.54061814247867e-08	-600.03630174167	0.0653293883960651_0.332052221228111	0.50436453760057_0.49563546239943	
44	111	0.123115763096864	0.040182680656887	0.0487890334023691	0.0258616863248012	0.123115763096864	0.0618594206647561	0.329927431949758	0.0404330098001839	1.09714813570973e-13	6.02892795452888e-13	0	4.69919610804679e-09	-639.146316746729	0.040182680656887_0.343234050968291	0.509285573091712_0.490714426908288	
20	119	1.40438665190476e-16	0.336186464913666	0.055339422178983	0.030063058040116	0.108023062321061	0.0681662947431993	0.332761515819815	0.0348618488886468	1.40438665190476e-16	2.39804415508912e-16	0	1.67599035967071e-09	-670.637231220301	0.0486852082955526_0.336186464913666	0.497383588156421_0.502616411843579	
36	90	0.0052894903286361	0.0686397690065725	0.0721899146762307	0.0240064498892396	0.0052894903286361	0.00342806632946701	0.330050569307654	0.0448414277108704	9.84888309930514e-11	8.73470245421279e-11	0	3.98460481079809e-07	-519.697962528346	0.0686397690065725_0.328893729949466	0.511930674194462_0.488069325805538	
52	118	0.226377963268308	0.0209914337118448	0.0194989775425174	0.0172606477090704	0.226377963268308	0.260922559019642	0.359946467032562	0.032649337987494	2.66677167437384e-20	8.15080247922312e-20	0	3.01455739046011e-20	-670.210661278905	0.0209914337118448_0.366641558495611	0.521103090301545_0.478896909698455	
59	108	0.210226500481185	0.0354393483074824	0.0447810747391237	0.0281150363167485	0.210226500481185	0.114159451435299	0.326432375096407	0.0341945670718686	2.25063763737417e-16	5.43552264544706e-16	0	1.98751025748218e-10	-622.04225752018	0.0354393483074824_0.332216887327363	0.503701253971265_0.496298746028735	
74	106	0.068607868548203	0.0488396976640932	0.0533187322181823	0.0265447737346578	0.068607868548203	0.0471430023062459	0.32828892283745	0.0384421714523448	1.40583096228752e-13	1.12949771719518e-13	0	3.95795801757601e-09	-589.44958825639	0.0488396976640932_0.326640452228672	0.504768170223775_0.495231829776225	
97	101	0.0132922335801887	0.101261858960575	0.0959760969927858	0.040171677418374	0.0132922335801887	0.0187625756602353	0.29921619864577	0.0555017929899394	9.95068210583948e-07	4.68503637512223e-07	7.45518313749471e-10	0.00301319643645502	-567.218887894844	0.101261858960575_0.289435967470134	0.502882943086461_0.497117056913539	
66	109	1.06343887796408e-06	0.142694706428149	0.14640694027736	0.0275775221780251	1.06343887796408e-06	5.94603068167582e-07	0.313361724984651	0.0392598843559357	3.42466013289504e-12	1.65676184378975e-12	4.60490756637455e-10	0.000501708720839051	-644.707691730872	0.142694706428149_0.307755166962694	0.504676326552283_0.495323673447717	
82	110	0.000329383507480263	0.208420142537746	0.108687806757447	0.0491017595152949	0.00167711056824736	0.0289447966025979	0.259411697791684	0.0561958420113884	0.000329383507480263	1.07365665006682e-05	0.117990929982117	0.0434104800401355	-632.309116229066	0.158222040199222_0.208420142537746	0.493727073184257_0.506272926815743	
14	127	0.0329839213371742	0.0499924376411783	0.0585845303935029	0.0231876116633648	0.0329839213371742	0.0127575026761381	0.306386806741677	0.0371073249948292	9.07715657310923e-14	1.73531038690128e-13	0	1.485507309921e-08	-747.178881939946	0.0499924376411783_0.310804125655941	0.507806349683817_0.492193650316183	
89	113	2.57598585495776e-24	0.380297981938016	0.0522320784027201	0.0386216172013342	0.191497568468974	0.178969997799111	0.37475053695186	0.0290540754584271	2.57598585495776e-24	6.96811344723758e-24	0	2.50140122924993e-11	-640.065241417533	0.0507526744512443_0.380297981938016	0.496537509513592_0.503462490486408	
30	113	6.6954588369928e-05	0.165952719938726	0.173639052878718	0.0400622457094137	6.6954588369928e-05	3.2080569821267e-05	0.308180915673453	0.0520691259570692	4.11924526416725e-08	3.61189034693217e-08	3.21062012398343e-06	0.0405702394175975	-646.061726748315	0.165952719938726_0.306700694384152	0.50102082150765_0.49897917849235	
60	104	3.00745047607372e-31	0.375382816227011	0.0988889862593964	0.037533151246472	0.0218854549482181	0.00972039187344856	0.372050296208799	0.0223589805906329	3.00745047607372e-31	5.89731321385893e-31	0	4.03895205496233e-10	-603.330873257073	0.0873645748879426_0.375382816227011	0.467960055739927_0.532039944260073	
98	85	0.00449180755552919	0.105397148736581	0.112048054830692	0.0360940075364368	0.00449180755552919	0.002599192935796	0.342033063448127	0.0340781895460633	3.9636019932415e-16	4.90542634249003e-16	6.30501650888959e-10	3.60255387581323e-06	-464.616928476433	0.105397148736581_0.343610367371157	0.510709288065404_0.489290711934596	
75	96	6.77094263823286e-27	0.340579749486335	0.172051660504134	0.0396979215745108	3.30572774618757e-05	3.63787119101845e-05	0.339952392256788	0.0226251572152949	6.77094263823286e-27	7.66386287850483e-27	7.61843921281979e-11	0.000238256205582256	-582.299855215939	0.173052354586941_0.340579749486335	0.495806323348966_0.504193676651034	
21	91	0.039503216174763	0.0491444469491009	0.0550778156875032	0.0235219707735399	0.039503216174763	0.0214115047367808	0.29227449044265	0.0446883809745282	4.9199336712397e-09	3.6373558332677e-09	0	2.64157731722767e-06	-522.092725944753	0.0491444469491009_0.289290420258295	0.509557231681312_0.490442768318688	
45	97	0.0057816381930186	0.130610933491219	0.0814352299755801	0.046264022122946	0.0057816381930186	0.0815541716892371	0.290380063347652	0.0437986853359124	2.4475457631602e-07	1.96557310087095e-09	0.000667403388925347	0.00103903990771165	-538.541617779059	0.130610933491219_0.243414031817682	0.502693390457024_0.497306609542976	
6	111	0.00300583007452121	0.135987995978543	0.139354934710266	0.0448120110906364	0.00300583007452121	0.00238446510278945	0.298943780563451	0.0537212681894554	1.97619837825069e-07	1.86991483555492e-07	3.11210280656837e-07	0.0225356357872873	-624.586374832884	0.135987995978543_0.298279402886585	0.501859880033162_0.498140119966838	
31	114	0.0786579257585752	0.0411857616401332	0.0481743882015954	0.0232085632508709	0.0786579257585752	0.0401892865361164	0.308526702422092	0.0342307721008872	1.01731143486326e-15	5.84576634121454e-15	0	3.06854523361901e-10	-680.301507842813	0.0411857616401332_0.319781897613162	0.519366918312108_0.480633081687892	
37	100	0.0326743786920638	0.0949545159127231	0.0912960771747504	0.0438289171310206	0.0326743786920638	0.0398273971488613	0.25002720696493	0.0611174704826148	0.00010305276174027	8.76418223960075e-05	5.55605508179013e-06	0.0348112148179489	-550.571998335475	0.0949545159127231_0.247332183712612	0.502223159955464_0.497776840044536	
53	117	0.0857772798382613	0.0630222174451899	0.075193436314239	0.0363688048806677	0.0857772798382613	0.0409089319228417	0.342997832765639	0.0476982133531764	1.04324275862513e-11	6.76761657961357e-11	0	8.01566294457135e-06	-645.330960347491	0.0630222174451899_0.360458566662863	0.513538777096774_0.486461222903226	
90	99	1.34490443464705e-06	0.314558540712213	0.104468570875273	0.0404511514370258	0.036805913646886	0.0112846885767168	0.301988518681581	0.0610762393831931	1.34490443464705e-06	3.15956511805762e-06	2.38895569992792e-11	0.00701235990128486	-547.094903002141	0.0856286110418751_0.314558540712213	0.499957488331436_0.500042511668564	
67	101	0.0149670726146098	0.0629749723466674	0.0733780927118899	0.025434449887739	0.0149670726146098	0.00479475536905155	0.30425775667808	0.0503952988041	4.26208415688514e-09	2.67756376134986e-08	0	4.31394626381431e-05	-574.815976657688	0.0629749723466674_0.324400712169097	0.503451387099323_0.496548612900677	
15	106	7.0189109849796e-06	0.147173954338742	0.159704278082894	0.0311139745667254	7.0189109849796e-06	1.31741367834511e-06	0.298843732613051	0.0490788891129984	8.59793448104843e-09	1.88890959199644e-08	1.25314136845134e-08	0.0166476212216833	-624.188404101645	0.147173954338742_0.307167319856869	0.514049071250845_0.485950928749155	
83	106	0.000312793492975671	0.123815140683653	0.114601250470812	0.0332102183143476	0.000312793492975671	0.000806315781386329	0.310181205885217	0.0488219067167197	9.23024454393445e-09	5.51942231570087e-09	3.59330126098456e-07	0.000925322124109007	-585.49401222837	0.123815140683653_0.30481629259522	0.503289408744169_0.496710591255831	
61	103	0.00159649245540009	0.0904376811763413	0.096291987380723	0.0278828210995676	0.00159649245540009	0.000807273254195009	0.326240836143644	0.0394502395532821	2.40499804498418e-13	5.29729179658596e-13	0	1.93645837634981e-06	-604.763887836988	0.0904376811763413_0.332437141510086	0.505482837352711_0.494517162647289	
99	126	0.107202955504435	0.062981802037686	0.0811513267374183	0.0388163141187941	0.107202955504435	0.0385852199699912	0.312282412508615	0.0390695642470853	6.20222342540951e-14	7.510808541127e-13	0	2.70781313971476e-05	-735.355452077259	0.062981802037686_0.33028928652846	0.500846732809173_0.499153267190827	
46	113	1.09364358429117e-13	0.380647038671645	0.142817740623242	0.0503189013964404	0.0185008436448152	0.00538702679719683	0.359330101532772	0.0449484948740631	1.09364358429117e-13	1.28815119495359e-12	0	0.00133215547702286	-659.026828786827	0.120279900285377_0.380647038671645	0.498740584667139_0.501259415332861	
7	88	0.000124590926385826	0.140538137206243	0.142424501180081	0.0349818920648542	0.000124590926385826	0.000102667737565156	0.336901612594282	0.0448496769685807	4.85076084511036e-11	4.80736954120853e-11	2.03779704222029e-09	0.000628207058563946	-499.95976775834	0.140538137206243_0.336814626349267	0.505549027243512_0.494450972756488	
54	107	0.124314830774119	0.0587514642086551	0.0729509221706394	0.0379238056285631	0.124314830774119	0.0570848002020295	0.287223199698323	0.0516968902775405	1.79818970811092e-07	2.07003786734853e-07	0	0.000831834299195723	-621.170244898831	0.0587514642086551_0.288862988698384	0.504193354511326_0.495806645488674	
22	105	0.041892546002705	0.0724537632100019	0.0953249773608352	0.0351712346215812	0.041892546002705	0.00786431980105255	0.276920033246167	0.0456003548592859	1.11544330027483e-09	2.08138823526222e-08	0	0.00161416752782409	-620.189708345362	0.0724537632100019_0.305368217350811	0.508781059158668_0.491218940841332	
76	108	0.000110108950826444	0.118376350008451	0.128065812760733	0.0294744866435331	0.000110108950826444	3.18091307499996e-05	0.377409987847225	0.0424202081151208	6.29464375649716e-15	1.5862450031229e-14	0	1.38518867547376e-06	-631.292495816677	0.118376350008451_0.384975984514142	0.509336796389943_0.490663203610057	
38	117	0.00146131587365331	0.0659513475403058	0.0756548516270827	0.0202288203206888	0.00146131587365331	0.000287534589565437	0.351787552709115	0.0412753056931291	5.34667642800545e-15	6.6376108999205e-14	0	1.88580895468012e-09	-682.256763360274	0.0659513475403058_0.371266506767323	0.535065486033819_0.464934513966181	
